iter,total,prior_raw,prior_scaled,contact_raw,contact_scaled,dynamics_raw,dynamics_scaled,penetration_raw,penetration_scaled,smooth_raw,smooth_scaled,human_prior_raw,human_prior_scaled,human_smooth_raw,human_smooth_scaled,human_mask_2d_raw,human_mask_2d_scaled,object_mask_2d_raw,object_mask_2d_scaled,object_part_mask_2d_raw,object_part_mask_2d_scaled,object_scale_reg_raw,object_scale_reg_scaled
525,0.5412002205848694,0.008549257181584835,0.170985147356987,0.0015136845177039504,0.30273690819740295,0.0003275118360761553,0.049126774072647095,4.717919364338741e-05,0.0009435839019715786,0.0011125539895147085,0.013350647874176502,0.0,0.0,0.0,0.0,0.0,0.0,6.761890836060047e-05,0.004057134501636028,0.0,0.0,0.0,0.0
550,0.5393707156181335,0.008508515544235706,0.17017030715942383,0.0015078338328748941,0.3015667796134949,0.00032849653507582843,0.04927448183298111,4.258794797351584e-05,0.0008517589885741472,0.001119112130254507,0.013429345563054085,0.0,0.0,0.0,0.0,0.0,0.0,6.796668458264321e-05,0.004078001249581575,0.0,0.0,0.0,0.0
575,0.5379631519317627,0.00847552064806223,0.16951040923595428,0.0015035222750157118,0.3007044494152069,0.0003275948402006179,0.04913922771811485,5.0667083996813744e-05,0.0010133417090401053,0.0011264423374086618,0.013517308048903942,0.0,0.0,0.0,0.0,0.0,0.0,6.797460810048506e-05,0.004078476689755917,0.0,0.0,0.0,0.0
600,0.5365223288536072,0.008443234488368034,0.16886469721794128,0.0015007315669208765,0.30014631152153015,0.000325493689160794,0.04882405325770378,4.91883147333283e-05,0.0009837662801146507,0.0011362420627847314,0.013634905219078064,0.0,0.0,0.0,0.0,0.0,0.0,6.780948024243116e-05,0.00406856881454587,0.0,0.0,0.0,0.0
625,0.5354030132293701,0.008410893380641937,0.16821786761283875,0.0014960364205762744,0.29920727014541626,0.00032788157113827765,0.049182236194610596,5.0211594498250633e-05,0.0010042318608611822,0.0011457062792032957,0.013748475350439548,0.0,0.0,0.0,0.0,0.0,0.0,6.73820759402588e-05,0.004042924381792545,0.0,0.0,0.0,0.0
650,0.5342826247215271,0.008386565372347832,0.16773131489753723,0.0014916036743670702,0.2983207404613495,0.00032817525789141655,0.04922628775238991,5.55219485249836e-05,0.0011104389559477568,0.0011568436166271567,0.013882122933864594,0.0,0.0,0.0,0.0,0.0,0.0,6.686207780148834e-05,0.0040117246098816395,0.0,0.0,0.0,0.0
675,0.5335438251495361,0.008379535749554634,0.16759070754051208,0.0014849696308374405,0.2969939112663269,0.000331548711983487,0.049732305109500885,5.5203363444888964e-05,0.001104067312553525,0.001172714401036501,0.014072572812438011,0.0,0.0,0.0,0.0,0.0,0.0,6.750375177944079e-05,0.004050225019454956,0.0,0.0,0.0,0.0
700,0.5323250889778137,0.008346263319253922,0.16692526638507843,0.0014828069834038615,0.2965613901615143,0.00033003039425238967,0.049504559487104416,5.705473813577555e-05,0.0011410947190597653,0.0011772168800234795,0.014126602560281754,0.0,0.0,0.0,0.0,0.0,0.0,6.77695352351293e-05,0.004066172055900097,0.0,0.0,0.0,0.0
725,0.5315786600112915,0.008330837823450565,0.166616752743721,0.0014809155836701393,0.29618310928344727,0.00032955085043795407,0.049432627856731415,5.544226951315068e-05,0.0011088453466072679,0.001185699482448399,0.014228394255042076,0.0,0.0,0.0,0.0,0.0,0.0,6.681572995148599e-05,0.004008943680673838,0.0,0.0,0.0,0.0
750,0.5312193632125854,0.008315141312777996,0.16630282998085022,0.0014827187405899167,0.29654374718666077,0.00032475634361617267,0.048713453114032745,6.135511648608372e-05,0.0012271023588255048,0.0011936426162719727,0.014323711395263672,0.0,0.0,0.0,0.0,0.0,0.0,6.847533222753555e-05,0.00410851975902915,0.0,0.0,0.0,0.0
775,0.5301890969276428,0.008306052535772324,0.16612105071544647,0.0014784284867346287,0.29568570852279663,0.00032494994229637086,0.048742491751909256,6.111891707405448e-05,0.0012223783414810896,0.0011965434532612562,0.014358521439135075,0.0,0.0,0.0,0.0,0.0,0.0,6.764954014215618e-05,0.004058972466737032,0.0,0.0,0.0,0.0
800,0.5294429659843445,0.008298031985759735,0.1659606397151947,0.0014737778110429645,0.2947555482387543,0.00032681028824299574,0.04902154207229614,6.058560393285006e-05,0.0012117121368646622,0.0012068626238033175,0.014482351019978523,0.0,0.0,0.0,0.0,0.0,0.0,6.685274274786934e-05,0.004011164419353008,0.0,0.0,0.0,0.0
825,0.5287559628486633,0.008287603035569191,0.16575205326080322,0.001469035749323666,0.29380714893341064,0.0003292716573923826,0.049390748143196106,6.013615711708553e-05,0.0012027231277897954,0.001215261174365878,0.014583134092390537,0.0,0.0,0.0,0.0,0.0,0.0,6.700331141473725e-05,0.004020198713988066,0.0,0.0,0.0,0.0
850,0.5286468863487244,0.008288073353469372,0.16576147079467773,0.0014724289067089558,0.29448577761650085,0.00032240073778666556,0.04836010932922363,6.910317461006343e-05,0.0013820634922012687,0.001219176221638918,0.014630114659667015,0.0,0.0,0.0,0.0,0.0,0.0,6.712136382702738e-05,0.004027281887829304,0.0,0.0,0.0,0.0
875,0.5283079147338867,0.008265064097940922,0.16530127823352814,0.0014714275021106005,0.29428550601005554,0.0003243607934564352,0.04865412041544914,6.635351019212976e-05,0.0013270701747387648,0.0012249284191057086,0.014699140563607216,0.0,0.0,0.0,0.0,0.0,0.0,6.734512862749398e-05,0.0040407078340649605,0.0,0.0,0.0,0.0
900,0.5275681614875793,0.00826326198875904,0.16526523232460022,0.00146765005774796,0.29353001713752747,0.00032312190160155296,0.04846828430891037,7.434440340148285e-05,0.0014868880389258265,0.0012322237016633153,0.01478668488562107,0.0,0.0,0.0,0.0,0.0,0.0,6.718424992868677e-05,0.004031055141240358,0.0,0.0,0.0,0.0
925,0.5273117423057556,0.008257325738668442,0.16514651477336884,0.0014712457777932286,0.29424914717674255,0.0003173707809764892,0.047605618834495544,7.198371167760342e-05,0.0014396742917597294,0.0012372529599815607,0.014847035519778728,0.0,0.0,0.0,0.0,0.0,0.0,6.706204294459894e-05,0.004023722372949123,0.0,0.0,0.0,0.0
950,0.5266866683959961,0.008233286440372467,0.16466572880744934,0.0014706269139423966,0.29412537813186646,0.0003166991809848696,0.04750487580895424,7.150731107685715e-05,0.001430146163329482,0.0012449233327060938,0.014939079992473125,0.0,0.0,0.0,0.0,0.0,0.0,6.702440441586077e-05,0.004021464381366968,0.0,0.0,0.0,0.0
975,0.5266028642654419,0.008229738101363182,0.16459476947784424,0.0014659943990409374,0.2931988835334778,0.00032155687222257257,0.048233531415462494,7.330937660299242e-05,0.0014661875320598483,0.0012530762469395995,0.015036914497613907,0.0,0.0,0.0,0.0,0.0,0.0,6.787611346226186e-05,0.004072566982358694,0.0,0.0,0.0,0.0
1000,0.5265219211578369,0.008234304375946522,0.16468608379364014,0.0014624077593907714,0.29248154163360596,0.00032341215410269797,0.048511821776628494,8.03172224550508e-05,0.0016063444782048464,0.0012622666545212269,0.015147199854254723,0.0,0.0,0.0,0.0,0.0,0.0,6.814915832364932e-05,0.004088949412107468,0.0,0.0,0.0,0.0
1025,0.5258034467697144,0.008233596570789814,0.16467192769050598,0.0014623816823586822,0.2924763262271881,0.0003184307715855539,0.0477646142244339,8.240872557507828e-05,0.0016481744823977351,0.0012632948346436024,0.015159538015723228,0.0,0.0,0.0,0.0,0.0,0.0,6.804774602642283e-05,0.004082864616066217,0.0,0.0,0.0,0.0
1050,0.5256210565567017,0.0082305409014225,0.16461081802845,0.0014593920204788446,0.2918784022331238,0.0003207478439435363,0.0481121763586998,8.683995838509873e-05,0.001736799138598144,0.0012707104906439781,0.015248525887727737,0.0,0.0,0.0,0.0,0.0,0.0,6.723871774738654e-05,0.004034323152154684,0.0,0.0,0.0,0.0
1075,0.5256041884422302,0.008239569142460823,0.16479137539863586,0.0014589562779292464,0.29179126024246216,0.0003204230160918087,0.048063453286886215,8.094162330962718e-05,0.0016188324661925435,0.0012756839860230684,0.015308207832276821,0.0,0.0,0.0,0.0,0.0,0.0,6.718414078932256e-05,0.004031048621982336,0.0,0.0,0.0,0.0
1100,0.5252650380134583,0.0082359304651618,0.1647186130285263,0.0014542369171977043,0.29084739089012146,0.00032352280686609447,0.04852842167019844,8.652864926261827e-05,0.001730573014356196,0.0012853082735091448,0.015423699282109737,0.0,0.0,0.0,0.0,0.0,0.0,6.693850446026772e-05,0.004016310442239046,0.0,0.0,0.0,0.0
1125,0.5254272222518921,0.008243846707046032,0.16487693786621094,0.0014557531103491783,0.29115062952041626,0.0003215483156964183,0.048232246190309525,8.436759526375681e-05,0.0016873518470674753,0.0012902328744530678,0.015482794493436813,0.0,0.0,0.0,0.0,0.0,0.0,6.662098894594237e-05,0.003997259307652712,0.0,0.0,0.0,0.0
1150,0.5251997113227844,0.008249767124652863,0.16499534249305725,0.001452988595701754,0.29059770703315735,0.0003217319317627698,0.04825979098677635,8.396813791478053e-05,0.00167936272919178,0.0012994385324418545,0.015593262389302254,0.0,0.0,0.0,0.0,0.0,0.0,6.79040458635427e-05,0.004074242897331715,0.0,0.0,0.0,0.0
1175,0.5250019431114197,0.008238336071372032,0.16476672887802124,0.0014538478571921587,0.2907695770263672,0.000319682527333498,0.047952380031347275,9.33434785110876e-05,0.0018668696284294128,0.0013018731260672212,0.015622477978467941,0.0,0.0,0.0,0.0,0.0,0.0,6.706530984956771e-05,0.00402391841635108,0.0,0.0,0.0,0.0
1200,0.5248602032661438,0.00822556670755148,0.16451133787631989,0.0014538743998855352,0.2907748818397522,0.0003202882071491331,0.048043232411146164,9.336721996078268e-05,0.001867344370111823,0.0013025915250182152,0.015631098300218582,0.0,0.0,0.0,0.0,0.0,0.0,6.720497913192958e-05,0.004032298922538757,0.0,0.0,0.0,0.0
1225,0.5246825814247131,0.008222606964409351,0.16445213556289673,0.0014550503110513091,0.2910100519657135,0.00031825268524698913,0.04773790389299393,9.184054943034425e-05,0.0018368109595030546,0.001305862097069621,0.01567034423351288,0.0,0.0,0.0,0.0,0.0,0.0,6.625500100199133e-05,0.003975300118327141,0.0,0.0,0.0,0.0
1250,0.5247073173522949,0.008228018879890442,0.16456037759780884,0.0014526724116876721,0.29053449630737305,0.00032032380113378167,0.04804857075214386,8.857267675921321e-05,0.0017714535351842642,0.0013114935718476772,0.015737922862172127,0.0,0.0,0.0,0.0,0.0,0.0,6.757482333341613e-05,0.00405448954552412,0.0,0.0,0.0,0.0
1275,0.524350106716156,0.008228287100791931,0.16456574201583862,0.00145074469037354,0.29014894366264343,0.0003194292075932026,0.04791438207030296,9.433238301426172e-05,0.0018866476602852345,0.0013139578513801098,0.015767494216561317,0.0,0.0,0.0,0.0,0.0,0.0,6.778156966902316e-05,0.004066894296556711,0.0,0.0,0.0,0.0
1300,0.5251095294952393,0.008221841417253017,0.16443683207035065,0.0014502512058243155,0.2900502383708954,0.0003227158449590206,0.04840737581253052,0.00011527248716447502,0.0023054496850818396,0.0013179904781281948,0.015815885737538338,0.0,0.0,0.0,0.0,0.0,0.0,6.822858995292336e-05,0.004093715455383062,0.0,0.0,0.0,0.0
1325,0.5244812965393066,0.008241068571805954,0.16482137143611908,0.0014444102998822927,0.2888820469379425,0.00032588804606348276,0.04888320714235306,9.948493971023709e-05,0.001989698735997081,0.0013202044647186995,0.01584245264530182,0.0,0.0,0.0,0.0,0.0,0.0,6.770843174308538e-05,0.004062505904585123,0.0,0.0,0.0,0.0
1350,0.5248255729675293,0.008244234137237072,0.16488468647003174,0.0014452597824856639,0.28905194997787476,0.0003248807042837143,0.048732105642557144,0.00010608007141854614,0.0021216014865785837,0.0013291732175275683,0.015950078144669533,0.0,0.0,0.0,0.0,0.0,0.0,6.808582838857546e-05,0.0040851496160030365,0.0,0.0,0.0,0.0
1375,0.5247898697853088,0.008257897570729256,0.16515794396400452,0.0014441505772992969,0.28883010149002075,0.0003232659073546529,0.04848988726735115,0.00011542458378244191,0.0023084916174411774,0.0013261492131277919,0.015913790091872215,0.0,0.0,0.0,0.0,0.0,0.0,6.816114182583988e-05,0.004089668393135071,0.0,0.0,0.0,0.0
1400,0.5245762467384338,0.008245632983744144,0.1649126559495926,0.001442517270334065,0.2885034680366516,0.0003258782671764493,0.048881739377975464,0.00010882132482947782,0.0021764265839010477,0.0013330462388694286,0.015996554866433144,0.0,0.0,0.0,0.0,0.0,0.0,6.842266884632409e-05,0.004105360247194767,0.0,0.0,0.0,0.0
1425,0.5244685411453247,0.008249971084296703,0.16499942541122437,0.0014440006343647838,0.28880012035369873,0.00032157907844521105,0.04823686182498932,0.00011899290257133543,0.002379857935011387,0.0013286300236359239,0.015943560749292374,0.0,0.0,0.0,0.0,0.0,0.0,6.847839540569112e-05,0.0041087036952376366,0.0,0.0,0.0,0.0
1450,0.5240515470504761,0.008243334479629993,0.16486668586730957,0.0014422356616705656,0.28844714164733887,0.00032334221759811044,0.048501331359148026,0.00010932885925285518,0.0021865773014724255,0.0013295372482389212,0.01595444604754448,0.0,0.0,0.0,0.0,0.0,0.0,6.825648597441614e-05,0.004095389042049646,0.0,0.0,0.0,0.0
1475,0.5239315032958984,0.008252391591668129,0.16504782438278198,0.0014424126129597425,0.28848251700401306,0.00032111600739881396,0.0481674000620842,0.00011187036579940468,0.0022374072577804327,0.0013277936959639192,0.015933524817228317,0.0,0.0,0.0,0.0,0.0,0.0,6.77150601404719e-05,0.004062903579324484,0.0,0.0,0.0,0.0
1500,0.5246342420578003,0.008251986466348171,0.16503973305225372,0.001443844405002892,0.2887688875198364,0.00032313214614987373,0.048469822853803635,0.00011325938248774037,0.002265187678858638,0.0013330436777323484,0.015996523201465607,0.0,0.0,0.0,0.0,0.0,0.0,6.823392322985455e-05,0.004094035364687443,0.0,0.0,0.0,0.0
1525,0.52455735206604,0.008247427642345428,0.16494855284690857,0.0014458392979577184,0.2891678512096405,0.0003196279576513916,0.047944191843271255,0.00012247917766217142,0.0024495834950357676,0.001331056235358119,0.015972673892974854,0.0,0.0,0.0,0.0,0.0,0.0,6.790834595449269e-05,0.004074500873684883,0.0,0.0,0.0,0.0
1550,0.524493932723999,0.008235666900873184,0.16471333801746368,0.0014448425499722362,0.2889685034751892,0.00032281893072649837,0.04842283949255943,0.00011726008960977197,0.0023452017921954393,0.0013317230623215437,0.01598067581653595,0.0,0.0,0.0,0.0,0.0,0.0,6.772358756279573e-05,0.004063415341079235,0.0,0.0,0.0,0.0
1575,0.5247073769569397,0.00823218934237957,0.164643794298172,0.0014441275270655751,0.28882551193237305,0.0003265172999817878,0.04897759482264519,0.00011046684812754393,0.0022093369625508785,0.001334011903963983,0.01600814238190651,0.0,0.0,0.0,0.0,0.0,0.0,6.73833565087989e-05,0.004043001215904951,0.0,0.0,0.0,0.0
1600,0.5248074531555176,0.008238285779953003,0.16476571559906006,0.0014467225410044193,0.28934451937675476,0.0003217611520085484,0.04826417192816734,0.00012529781088232994,0.002505956217646599,0.001326221041381359,0.01591465249657631,0.0,0.0,0.0,0.0,0.0,0.0,6.687361747026443e-05,0.004012417048215866,0.0,0.0,0.0,0.0
1625,0.5248417258262634,0.008243896067142487,0.16487792134284973,0.001443324494175613,0.28866490721702576,0.0003261179372202605,0.04891769215464592,0.00011593193630687892,0.0023186388425529003,0.0013339350698515773,0.01600722037255764,0.0,0.0,0.0,0.0,0.0,0.0,6.758856761734933e-05,0.004055314231663942,0.0,0.0,0.0,0.0
1650,0.524482250213623,0.008231122978031635,0.1646224558353424,0.0014453084440901875,0.28906169533729553,0.00032262993045151234,0.04839449003338814,0.00012113227421650663,0.002422645455226302,0.0013302052393555641,0.01596246287226677,0.0,0.0,0.0,0.0,0.0,0.0,6.697441858705133e-05,0.004018465057015419,0.0,0.0,0.0,0.0
1675,0.5251409411430359,0.008228923194110394,0.16457846760749817,0.0014446014538407326,0.2889202833175659,0.0003252424648962915,0.04878636822104454,0.0001364318304695189,0.002728636609390378,0.00133782927878201,0.016053952276706696,0.0,0.0,0.0,0.0,0.0,0.0,6.788652535760775e-05,0.004073191434144974,0.0,0.0,0.0,0.0
1700,0.5247713923454285,0.008239072747528553,0.16478145122528076,0.0014442087849602103,0.28884175419807434,0.0003241725789848715,0.0486258864402771,0.00012262570089660585,0.002452514134347439,0.0013336290139704943,0.016003549098968506,0.0,0.0,0.0,0.0,0.0,0.0,6.777008820790797e-05,0.004066205117851496,0.0,0.0,0.0,0.0
1725,0.5242586731910706,0.008230551145970821,0.16461102664470673,0.001441951491869986,0.28839030861854553,0.000324603752233088,0.0486905612051487,0.00012627143587451428,0.0025254287756979465,0.0013336855918169022,0.016004227101802826,0.0,0.0,0.0,0.0,0.0,0.0,6.728617881890386e-05,0.004037170670926571,0.0,0.0,0.0,0.0
1750,0.524359941482544,0.008223971351981163,0.16447943449020386,0.0014430591836571693,0.28861182928085327,0.00032515800558030605,0.04877370223402977,0.00012183868966531008,0.0024367738515138626,0.0013345606857910752,0.01601472869515419,0.0,0.0,0.0,0.0,0.0,0.0,6.739080708939582e-05,0.0040434482507407665,0.0,0.0,0.0,0.0
1775,0.524732768535614,0.00822282861918211,0.1644565761089325,0.0014466544380411506,0.2893308997154236,0.0003218074853066355,0.04827112331986427,0.00012871746730525047,0.0025743492878973484,0.0013340360019356012,0.01600843295454979,0.0,0.0,0.0,0.0,0.0,0.0,6.81899837218225e-05,0.004091398790478706,0.0,0.0,0.0,0.0
1800,0.5253048539161682,0.008226281963288784,0.16452564299106598,0.0014430178562179208,0.2886035740375519,0.0003288328880444169,0.04932493343949318,0.0001347232173429802,0.002694464288651943,0.0013361263554543257,0.016033515334129333,0.0,0.0,0.0,0.0,0.0,0.0,6.871129880892113e-05,0.0041226777248084545,0.0,0.0,0.0,0.0
1825,0.5251181721687317,0.008233565837144852,0.16467131674289703,0.0014456764329224825,0.28913527727127075,0.0003230878501199186,0.04846317693591118,0.00013987408601678908,0.0027974816039204597,0.0013309726491570473,0.015971671789884567,0.0,0.0,0.0,0.0,0.0,0.0,6.798757385695353e-05,0.0040792543441057205,0.0,0.0,0.0,0.0
1850,0.5244169235229492,0.008235564455389977,0.16471129655838013,0.0014447415014728904,0.28894829750061035,0.00032070139423012733,0.048105210065841675,0.0001306006743106991,0.0026120133697986603,0.0013317008269950747,0.01598040945827961,0.0,0.0,0.0,0.0,0.0,0.0,6.76618074066937e-05,0.0040597086772322655,0.0,0.0,0.0,0.0
1875,0.5247122645378113,0.008229208178818226,0.16458415985107422,0.0014426485868170857,0.28852972388267517,0.00032350141555070877,0.048525214195251465,0.00014428679423872381,0.0028857358265668154,0.0013349826913326979,0.0160197913646698,0.0,0.0,0.0,0.0,0.0,0.0,6.946029316168278e-05,0.00416761776432395,0.0,0.0,0.0,0.0
1900,0.5251733660697937,0.008252695202827454,0.16505390405654907,0.0014426021371036768,0.2885204255580902,0.00032294250559061766,0.04844137653708458,0.00014942327106837183,0.0029884653631597757,0.0013341818703338504,0.016010181978344917,0.0,0.0,0.0,0.0,0.0,0.0,6.931753159733489e-05,0.004159051924943924,0.0,0.0,0.0,0.0
1925,0.5255147218704224,0.008272495120763779,0.16544990241527557,0.0014429626753553748,0.28859254717826843,0.0003222122904844582,0.048331841826438904,0.00014597039262298495,0.002919407794252038,0.0013325981562957168,0.015991177409887314,0.0,0.0,0.0,0.0,0.0,0.0,7.04976700944826e-05,0.004229860380291939,0.0,0.0,0.0,0.0
1950,0.5253999829292297,0.008257458917796612,0.16514918208122253,0.001442033564671874,0.28840669989585876,0.0003241293306928128,0.04861940070986748,0.0001531933230580762,0.003063866402953863,0.001334866276010871,0.016018394380807877,0.0,0.0,0.0,0.0,0.0,0.0,6.904145993757993e-05,0.004142487421631813,0.0,0.0,0.0,0.0
1975,0.5259614586830139,0.008250013925135136,0.16500027477741241,0.0014431370655074716,0.28862741589546204,0.0003273360780440271,0.04910041019320488,0.0001519427605671808,0.003038855269551277,0.0013407956575974822,0.0160895474255085,0.0,0.0,0.0,0.0,0.0,0.0,6.841498543508351e-05,0.004104899242520332,0.0,0.0,0.0,0.0
2000,0.5254525542259216,0.008252900093793869,0.16505800187587738,0.001446022535674274,0.28920450806617737,0.0003217476769350469,0.04826215282082558,0.0001408421667292714,0.0028168433345854282,0.0013352090027183294,0.01602250710129738,0.0,0.0,0.0,0.0,0.0,0.0,6.814213702455163e-05,0.0040885284543037415,0.0,0.0,0.0,0.0
