iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
58,39.18998337,0.03917669,0.03917669,0.00000000,1.37962759,1.37962759,0.00000000,13.01227093,13.01227093,0.00000000,0.14040257,0.13619138,1.45455980,0.01074017,0.05907261,0.36412424
59,39.04057693,0.03902571,0.03902571,0.00000000,1.26578951,1.26578951,0.00000000,14.57530212,14.57530212,0.00000000,0.14685161,0.14326710,1.46698940,0.01453861,0.06467256,0.37265694
60,38.85517120,0.03883823,0.03883823,0.00000000,1.15637624,1.15637624,0.00000000,16.63562393,16.63562393,0.00000000,0.15346490,0.15069579,1.47956181,0.01892205,0.07078092,0.38121885
61,38.62325287,0.03860360,0.03860360,0.00000000,1.05157042,1.05157042,0.00000000,19.33771896,19.33771896,0.00000000,0.16023937,0.15851462,1.49227095,0.02398099,0.07740799,0.38980448
62,38.33121490,0.03830799,0.03830799,0.00000000,0.95164239,0.95164239,0.00000000,22.88782310,22.88782310,0.00000000,0.16717187,0.16675746,1.50511086,0.02967451,0.08454426,0.39840826
63,37.96098709,0.03793309,0.03793309,0.00000000,0.85679686,0.85679686,0.00000000,27.55116653,27.55116653,0.00000000,0.17426006,0.17544709,1.51807737,0.03595933,0.09210645,0.40702632
64,37.48832321,0.03745453,0.03745453,0.00000000,0.76718181,0.76718181,0.00000000,33.43361282,33.43361282,0.00000000,0.18150178,0.18459786,1.53116703,0.04277417,0.09999749,0.41565460
65,36.88095856,0.03684002,0.03684002,0.00000000,0.68288541,0.68288541,0.00000000,40.55450058,40.55450058,0.00000000,0.18889578,0.19423281,1.54437816,0.05009976,0.10816500,0.42429134
66,36.09710693,0.03604760,0.03604760,0.00000000,0.60400128,0.60400128,0.00000000,49.10211563,49.10211563,0.00000000,0.19644216,0.20435543,1.55771196,0.05785549,0.11651218,0.43293545
67,35.08549881,0.03502571,0.03502571,0.00000000,0.53071094,0.53071094,0.00000000,59.36759186,59.36759186,0.00000000,0.20414327,0.21499708,1.57117248,0.06596135,0.12508219,0.44158876
68,33.78345490,0.03371182,0.03371182,0.00000000,0.46308267,0.46308267,0.00000000,71.19868469,71.19868469,0.00000000,0.21200764,0.22616085,1.58477569,0.07435499,0.13378564,0.45025948
