iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
156,0.10026425,0.07720181,22.32972145,0.40046042,0.33226103,1.88291192,0.05642984,-0.18491916,0.54303002
157,0.09633507,0.07326292,22.33551598,0.40291378,0.33372983,1.88655961,0.05654655,-0.18530162,0.54423857
158,0.09258012,0.06949890,22.34073448,0.40532881,0.33516723,1.89014649,0.05666025,-0.18567476,0.54541886
159,0.08899364,0.06590398,22.34537697,0.40770528,0.33657336,1.89367247,0.05677108,-0.18603857,0.54657120
160,0.08557023,0.06247280,22.34943390,0.41004315,0.33794841,1.89713728,0.05687919,-0.18639310,0.54769588
161,0.08230389,0.05919928,22.35297775,0.41234222,0.33929250,1.90054142,0.05698471,-0.18673846,0.54879320
162,0.07918961,0.05607840,22.35600090,0.41460243,0.34060574,1.90388441,0.05708773,-0.18707484,0.54986340
163,0.07622144,0.05310421,22.35851479,0.41682371,0.34188855,1.90716684,0.05718829,-0.18740244,0.55090684
164,0.07339447,0.05027171,22.36061096,0.41900602,0.34314090,1.91038871,0.05728641,-0.18772146,0.55192375
165,0.07070342,0.04757563,22.36227608,0.42114931,0.34436312,1.91355014,0.05738206,-0.18803208,0.55291444
166,0.06814332,0.04501100,22.36351585,0.42325363,0.34555548,1.91665101,0.05747520,-0.18833441,0.55387926
167,0.06570891,0.04257254,22.36433411,0.42531902,0.34671810,1.91969216,0.05756577,-0.18862849,0.55481851
168,0.06339545,0.04025551,22.36473846,0.42734557,0.34785122,1.92267358,0.05765374,-0.18891440,0.55573249
169,0.06119815,0.03805511,22.36474991,0.42933336,0.34895504,1.92559564,0.05773910,-0.18919216,0.55662155
170,0.05911237,0.03596667,22.36438560,0.43128246,0.35002980,1.92845869,0.05782185,-0.18946184,0.55748600
171,0.05713369,0.03398580,22.36361885,0.43319306,0.35107580,1.93126285,0.05790205,-0.18972355,0.55832618
172,0.05525769,0.03210807,22.36246300,0.43506527,0.35209340,1.93400848,0.05797976,-0.18997744,0.55914247
173,0.05347993,0.03032896,22.36098480,0.43689927,0.35308281,1.93669629,0.05805506,-0.19022368,0.55993515
174,0.05179632,0.02864439,22.35918427,0.43869528,0.35404438,1.93932652,0.05812805,-0.19046243,0.56070453
175,0.05020277,0.02705027,22.35706520,0.44045353,0.35497847,1.94189966,0.05819882,-0.19069384,0.56145102
