iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
80,0.00522250,0.00000181,0.00134583,33.98632431,0.00222554,0.01047159,1.04830611,0.09010620,-0.00009537,-0.23256573
81,0.00522166,0.00000181,0.00134580,33.97900391,0.00221698,0.01044644,1.04821098,0.09006621,-0.00007197,-0.23275109
82,0.00522135,0.00000181,0.00134626,33.96389389,0.00220888,0.01042903,1.04812062,0.09006390,-0.00020645,-0.23292764
83,0.00522105,0.00000181,0.00134684,33.94525528,0.00220141,0.01041896,1.04803741,0.09009602,-0.00034143,-0.23309341
84,0.00522088,0.00000182,0.00134733,33.93063354,0.00219484,0.01041486,1.04796386,0.09015498,-0.00030880,-0.23324692
85,0.00522034,0.00000182,0.00134767,33.91600418,0.00218921,0.01041578,1.04790080,0.09023491,-0.00018823,-0.23338762
86,0.00522009,0.00000182,0.00134804,33.90362930,0.00218454,0.01042172,1.04784858,0.09033553,-0.00002655,-0.23351564
87,0.00521991,0.00000182,0.00134860,33.88665009,0.00218090,0.01043021,1.04780769,0.09044370,0.00003060,-0.23363218
88,0.00521995,0.00000182,0.00134942,33.86466217,0.00217836,0.01044112,1.04777920,0.09055888,-0.00009495,-0.23373707
89,0.00521987,0.00000182,0.00135030,33.84025574,0.00217690,0.01045333,1.04776287,0.09067439,-0.00027541,-0.23383005
90,0.00521992,0.00000183,0.00135102,33.82103729,0.00217648,0.01046625,1.04775810,0.09078792,-0.00038963,-0.23391223
91,0.00521977,0.00000183,0.00135140,33.80908203,0.00217711,0.01047923,1.04776514,0.09089714,-0.00033230,-0.23398468
92,0.00521960,0.00000183,0.00135163,33.80097198,0.00217870,0.01049173,1.04778314,0.09099932,-0.00021700,-0.23404860
93,0.00521948,0.00000183,0.00135187,33.79315948,0.00218125,0.01050360,1.04781163,0.09109349,-0.00014920,-0.23410451
94,0.00521913,0.00000183,0.00135229,33.77840424,0.00218469,0.01051430,1.04785013,0.09117743,-0.00023852,-0.23415390
95,0.00521925,0.00000183,0.00135255,33.77233124,0.00218892,0.01052162,1.04789758,0.09124028,-0.00031238,-0.23419850
96,0.00521908,0.00000183,0.00135260,33.76918793,0.00219380,0.01052627,1.04795218,0.09128673,-0.00028467,-0.23423924
97,0.00521867,0.00000183,0.00135253,33.76689911,0.00219923,0.01052745,1.04801297,0.09131283,-0.00023219,-0.23427722
98,0.00521853,0.00000183,0.00135245,33.76766205,0.00220508,0.01052457,1.04807830,0.09131604,-0.00021294,-0.23431422
99,0.00521801,0.00000183,0.00135235,33.76520157,0.00221122,0.01051822,1.04814672,0.09130012,-0.00024405,-0.23435113
100,0.00521763,0.00000183,0.00135220,33.76555252,0.00221762,0.01050878,1.04821801,0.09126702,-0.00026769,-0.23438767
101,0.00521717,0.00000183,0.00135194,33.76805878,0.00222414,0.01049824,1.04829049,0.09122792,-0.00023196,-0.23442397
102,0.00521702,0.00000183,0.00135162,33.77506256,0.00223071,0.01048632,1.04836345,0.09118144,-0.00017548,-0.23446062
103,0.00521692,0.00000183,0.00135152,33.77691650,0.00223719,0.01047488,1.04843533,0.09113777,-0.00022239,-0.23449808
104,0.00521672,0.00000183,0.00135131,33.78062439,0.00224360,0.01046347,1.04850638,0.09109437,-0.00022261,-0.23453572
105,0.00521663,0.00000183,0.00135109,33.78565216,0.00224985,0.01045327,1.04857552,0.09105790,-0.00017706,-0.23457375
106,0.00521652,0.00000183,0.00135102,33.78638458,0.00225589,0.01044516,1.04864228,0.09103281,-0.00022262,-0.23461211
107,0.00521616,0.00000183,0.00135101,33.78316116,0.00226164,0.01043867,1.04870558,0.09101716,-0.00024529,-0.23465137
108,0.00521597,0.00000182,0.00135095,33.78288651,0.00226705,0.01043329,1.04876518,0.09100845,-0.00023342,-0.23469226
109,0.00521606,0.00000182,0.00135085,33.78651428,0.00227211,0.01042845,1.04882097,0.09100398,-0.00016206,-0.23473530
110,0.00521588,0.00000182,0.00135079,33.78620911,0.00227676,0.01042324,1.04887211,0.09099931,-0.00013458,-0.23478234
111,0.00521582,0.00000182,0.00135084,33.78432083,0.00228104,0.01041794,1.04891908,0.09099572,-0.00015835,-0.23483266
112,0.00521596,0.00000182,0.00135091,33.78381729,0.00228495,0.01041306,1.04896200,0.09099592,-0.00018150,-0.23488593
113,0.00521554,0.00000182,0.00135094,33.77883911,0.00228854,0.01040888,1.04900146,0.09100106,-0.00015768,-0.23494132
114,0.00521545,0.00000182,0.00135095,33.77781677,0.00229180,0.01040535,1.04903710,0.09101098,-0.00011023,-0.23499894
115,0.00521540,0.00000183,0.00135102,33.77533340,0.00229476,0.01040256,1.04906964,0.09102610,-0.00010606,-0.23505922
116,0.00521516,0.00000183,0.00135121,33.76772690,0.00229745,0.01040044,1.04909897,0.09104594,-0.00015368,-0.23512165
117,0.00521523,0.00000183,0.00135135,33.76458359,0.00229983,0.01039864,1.04912508,0.09106877,-0.00014414,-0.23518646
118,0.00521513,0.00000183,0.00135144,33.76128006,0.00230198,0.01039706,1.04914856,0.09109347,-0.00010446,-0.23525268
119,0.00521499,0.00000183,0.00135149,33.75839996,0.00230396,0.01039501,1.04917026,0.09111627,-0.00005960,-0.23532043
120,0.00521431,0.00000183,0.00135172,33.74556351,0.00230582,0.01039235,1.04919052,0.09113633,-0.00011670,-0.23538961
121,0.00521474,0.00000183,0.00135191,33.74480820,0.00230758,0.01038933,1.04920971,0.09115449,-0.00015017,-0.23545904
122,0.00521440,0.00000183,0.00135200,33.73894882,0.00230924,0.01038642,1.04922783,0.09117336,-0.00012042,-0.23552859
123,0.00521445,0.00000183,0.00135204,33.73834229,0.00231086,0.01038289,1.04924560,0.09118867,-0.00006308,-0.23559788
124,0.00521398,0.00000183,0.00135212,33.73144150,0.00231245,0.01037886,1.04926288,0.09120104,-0.00004299,-0.23566708
125,0.00521403,0.00000183,0.00135230,33.72710037,0.00231405,0.01037382,1.04928041,0.09120749,-0.00008896,-0.23573568
126,0.00521420,0.00000183,0.00135246,33.72459793,0.00231571,0.01036864,1.04929841,0.09121240,-0.00013809,-0.23580281
127,0.00521418,0.00000183,0.00135254,33.72205353,0.00231741,0.01036367,1.04931700,0.09121767,-0.00013723,-0.23586839
128,0.00521396,0.00000183,0.00135260,33.71849823,0.00231921,0.01035841,1.04933667,0.09122061,-0.00011571,-0.23593254
129,0.00521380,0.00000183,0.00135261,33.71659851,0.00232118,0.01035359,1.04935801,0.09122466,-0.00006806,-0.23599403
130,0.00521359,0.00000183,0.00135259,33.71506882,0.00232331,0.01034869,1.04938126,0.09122702,-0.00001459,-0.23605318
131,0.00521359,0.00000183,0.00135272,33.71158218,0.00232555,0.01034410,1.04940569,0.09122989,-0.00006307,-0.23611002
132,0.00521358,0.00000183,0.00135293,33.70583344,0.00232792,0.01034020,1.04943144,0.09123521,-0.00014639,-0.23616445
133,0.00521355,0.00000183,0.00135299,33.70382690,0.00233044,0.01033681,1.04945874,0.09124239,-0.00014496,-0.23621677
134,0.00521357,0.00000183,0.00135290,33.70647812,0.00233308,0.01033383,1.04948759,0.09125093,-0.00003655,-0.23626724
135,0.00521344,0.00000183,0.00135298,33.70310974,0.00233581,0.01033148,1.04951715,0.09126189,-0.00003545,-0.23631585
136,0.00521331,0.00000183,0.00135314,33.69726562,0.00233862,0.01032937,1.04954767,0.09127339,-0.00011207,-0.23636296
137,0.00521319,0.00000183,0.00135334,33.69073868,0.00234150,0.01032798,1.04957891,0.09128818,-0.00019291,-0.23640901
138,0.00521299,0.00000183,0.00135330,33.68970108,0.00234443,0.01032728,1.04961073,0.09130614,-0.00011197,-0.23645326
139,0.00521288,0.00000183,0.00135330,33.68861771,0.00234737,0.01032649,1.04964256,0.09132332,-0.00006334,-0.23649730
140,0.00521306,0.00000183,0.00135346,33.68621826,0.00235030,0.01032514,1.04967427,0.09133761,-0.00010889,-0.23654181
141,0.00521318,0.00000183,0.00135359,33.68375015,0.00235321,0.01032274,1.04970574,0.09134619,-0.00015443,-0.23658653
142,0.00521287,0.00000183,0.00135364,33.67942810,0.00235611,0.01032043,1.04973710,0.09135505,-0.00015606,-0.23663063
143,0.00521289,0.00000183,0.00135363,33.67987442,0.00235902,0.01031866,1.04976869,0.09136638,-0.00011482,-0.23667380
144,0.00521287,0.00000183,0.00135359,33.68078995,0.00236192,0.01031694,1.04979992,0.09137780,-0.00003322,-0.23671651
145,0.00521250,0.00000183,0.00135375,33.67279816,0.00236479,0.01031379,1.04983091,0.09138168,-0.00012233,-0.23676020
146,0.00521225,0.00000183,0.00135385,33.66746140,0.00236761,0.01031035,1.04986131,0.09138404,-0.00016378,-0.23680410
147,0.00521227,0.00000183,0.00135385,33.66778564,0.00237033,0.01030692,1.04989064,0.09138673,-0.00013014,-0.23684825
148,0.00521257,0.00000183,0.00135374,33.67355347,0.00237293,0.01030324,1.04991865,0.09138818,-0.00001314,-0.23689269
149,0.00521226,0.00000183,0.00135388,33.66672516,0.00237545,0.01029852,1.04994583,0.09138431,-0.00010677,-0.23693824
150,0.00521237,0.00000183,0.00135388,33.66791534,0.00237782,0.01029400,1.04997134,0.09138183,-0.00008150,-0.23698437
151,0.00521207,0.00000183,0.00135380,33.66704559,0.00238004,0.01029007,1.04999530,0.09138271,0.00000313,-0.23703076
152,0.00521232,0.00000183,0.00135404,33.66303635,0.00238220,0.01028618,1.05001855,0.09138358,-0.00013218,-0.23707694
153,0.00521231,0.00000183,0.00135416,33.65962601,0.00238421,0.01028294,1.05004013,0.09138842,-0.00016734,-0.23712386
154,0.00521223,0.00000183,0.00135418,33.65845871,0.00238609,0.01028096,1.05006039,0.09140029,-0.00012635,-0.23717102
155,0.00521200,0.00000183,0.00135416,33.65660477,0.00238787,0.01027987,1.05007946,0.09141691,-0.00005302,-0.23721798
156,0.00521196,0.00000183,0.00135430,33.65247726,0.00238964,0.01027935,1.05009842,0.09143597,-0.00007710,-0.23726365
157,0.00521199,0.00000183,0.00135447,33.64808655,0.00239142,0.01027887,1.05011761,0.09145465,-0.00013202,-0.23730834
