frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
22,1,1998,1549,8.124275207519531,44.183009719848584,0.999,0.002082102932035923,0.0625572578997782
23,1,1998,1546,9.07451343536377,49.69895515441893,0.999,0.001028957311064005,0.027976455118293345
24,1,1998,1541,9.702757835388184,53.224016571044906,0.999,0.00034796539694070816,0.0
25,1,1998,1536,10.240273475646973,55.72613792419432,0.999,0.0004852898127865046,0.0
26,1,1998,1533,10.849404335021973,57.08993644714356,0.999,0.0005081389681436121,0.0
27,1,1998,1533,10.991423606872559,57.07076568603515,0.999,0.0002588010102044791,0.0
28,1,1998,1534,10.997640609741211,56.72695846557617,0.999,0.0003912383981514722,0.0
29,1,1998,1534,10.690248489379883,53.979782485961884,0.999,0.0007792308460921049,0.027976455118293345
30,1,1998,1534,10.639020919799805,53.67159996032712,0.999,0.00021275656763464212,0.0
31,1,1998,1534,10.791498184204102,54.66606750488278,0.999,0.00016985008551273495,0.0
32,1,1998,1533,11.172019958496094,57.74044723510742,0.999,0.0009137335000559688,0.0
33,1,1998,1531,11.465442657470703,57.777104949951166,0.999,0.0014603944728150964,0.03956468264845247
34,1,1998,1530,11.52387523651123,58.29963722229003,0.999,0.0007926874095574021,0.0
35,1,1998,1532,11.420839309692383,57.78199653625487,0.999,0.0003418202686589211,0.0
36,1,1998,1533,11.406028747558594,57.72088966369629,0.999,0.00019179917580913752,0.0
37,1,1998,1532,11.461198806762695,57.74556350708008,0.999,0.00029850186547264457,0.0
38,1,1998,1525,11.63138198852539,57.90042800903319,0.999,0.0005083806463517249,0.027976455118293345
39,1,1998,1525,11.945137977600098,58.459900283813475,0.999,0.0009870112407952547,0.0
40,1,1998,1521,12.184021949768066,59.115610885620114,0.999,0.0004956808406859636,0.0
41,1,1998,1496,12.812914848327637,60.79030189514158,0.999,0.0026508087757974863,0.05595291190411357
42,1,1998,1480,13.649972915649414,64.14822540283201,0.999,0.001129158423282206,0.027976455118293345
43,1,1998,1467,14.085796356201172,66.02398910522459,0.999,0.00028224397101439536,0.0
44,1,1998,1462,14.509937286376953,67.87508697509763,0.999,0.0005873260670341551,0.0
45,1,1998,1448,15.021044731140137,69.47137298583984,0.999,0.002131254179403186,0.06852804325551864
46,1,1998,1444,15.057857513427734,69.10392913818359,0.999,0.0013639352982863784,0.03956468264845247
47,1,1998,1444,14.752670288085938,66.82674484252928,0.999,0.0005065191071480513,0.0
48,1,1998,1440,14.273298263549805,63.947910308837876,0.999,0.000564965361263603,0.0
49,1,1998,1451,14.08566951751709,63.07045860290526,0.999,0.0022427584044635296,0.0625572578997782
50,1,1998,1452,13.903740882873535,62.860357284545884,0.999,0.0013460458721965551,0.03956468264845247
51,1,1998,1453,13.9306001663208,64.2423645019531,0.999,0.002840033732354641,0.07912937001338384
52,1,1998,1451,13.9840726852417,65.47521209716795,0.999,0.0008548849727958441,0.0
53,1,1998,1460,14.163453102111816,68.11192779541015,0.999,0.0009866049513220787,0.03956468264845247
54,1,1998,1464,14.203749656677246,69.02166442871093,0.999,0.0018535839626565576,0.05595291190411357
55,1,1998,1464,14.238351821899414,71.30376052856445,0.999,0.0027959321159869432,0.07912937001338384
56,1,1998,1464,14.108436584472656,70.98762741088866,0.999,0.000715987291187048,0.0
57,1,1998,1453,13.680581092834473,66.12722396850585,0.999,0.001172893913462758,0.03956468264845247
58,1,1998,1455,12.615436553955078,59.61746978759765,0.999,0.0007834514835849404,0.027976455118293345
59,1,1998,1464,11.893232345581055,57.44672088623046,0.999,0.001233376213349402,0.027976455118293345
60,1,1998,1471,10.18951416015625,47.098268508911126,0.999,0.0023653851822018623,0.06852804325551864
61,1,1998,1459,8.67307186126709,36.82389907836914,0.999,0.001018125331029296,0.027976455118293345
62,1,1998,1457,8.12350082397461,32.71801414489746,0.999,0.001110113924369216,0.03956468264845247
63,1,1998,1456,7.64470911026001,30.30813598632812,0.999,0.00019102153601124883,0.0
64,1,1998,1453,7.381306171417236,28.125632095336915,0.999,0.0005321105127222836,0.0
65,1,1998,1451,7.496858596801758,28.462349891662594,0.999,0.0013492039870470762,0.03956468264845247
66,1,1998,1448,7.841503620147705,29.77062587738037,0.999,0.0004088042478542775,0.0
67,1,1998,1448,8.109910011291504,31.363478088378905,0.999,0.0008503343560732901,0.027976455118293345
68,1,1998,1444,8.746988296508789,33.75057640075683,0.999,0.00026116924709640443,0.0
69,1,1998,1441,9.58676528930664,37.52225189208984,0.999,0.002418674062937498,0.06852804325551864
70,1,1998,1441,9.949250221252441,38.63570823669433,0.999,0.0007653192151337862,0.0
71,1,1998,1440,10.585148811340332,41.01880569458007,0.999,0.0007134626503102481,0.027976455118293345
72,1,1998,1436,11.129776000976562,44.344971084594725,0.999,0.0009972507832571864,0.03956468264845247
73,1,1998,1436,11.192472457885742,44.823523330688474,0.999,4.6297223889268935e-05,0.0
74,1,1998,1438,11.533777236938477,46.80955543518062,0.999,8.672990225022659e-05,0.0
75,1,1998,1441,11.72705364227295,48.688343048095675,0.999,0.00014878157526254654,0.0
76,1,1998,1445,12.064120292663574,52.1196865081787,0.999,0.0020447764545679092,0.06852804325551864
77,1,1998,1455,12.595091819763184,58.6091453552246,0.999,0.0008030733442865312,0.03956468264845247
78,1,1998,1454,12.767822265625,60.93807258605957,0.999,0.0012697618221864104,0.03956468264845247
79,1,1998,1453,13.015257835388184,60.75489768981932,0.999,0.0004559267545118928,0.0
80,1,1998,1462,12.809405326843262,60.72990837097168,0.999,0.0023552796337753534,0.06852804325551864
