iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
62,0.04380048,0.00002904,0.00002135,0.00003673,0.00534264,0.00462167,0.00606361,14.75945282,12.61742687,16.90147972,1.61224270,0.00814805,0.01984908,0.08190268
63,0.04319938,0.00002843,0.00002076,0.00003610,0.00528419,0.00455724,0.00601115,14.76990318,12.61629200,16.92351532,1.61195493,0.00825175,0.01960650,0.08175791
64,0.04261675,0.00002784,0.00002019,0.00003549,0.00522705,0.00449442,0.00595968,14.77878475,12.61856270,16.93900681,1.61166668,0.00840644,0.01939424,0.08161277
65,0.04205803,0.00002727,0.00001965,0.00003489,0.00517142,0.00443347,0.00590937,14.78992653,12.62682247,16.95302963,1.61137867,0.00859498,0.01921976,0.08146773
66,0.04152159,0.00002672,0.00001913,0.00003431,0.00511745,0.00437466,0.00586023,14.80089569,12.64014530,16.96164703,1.61109149,0.00879512,0.01911002,0.08132322
67,0.04100645,0.00002620,0.00001864,0.00003376,0.00506549,0.00431833,0.00581264,14.80765724,12.65331268,16.96200180,1.61080587,0.00899059,0.01908744,0.08117964
68,0.04051465,0.00002570,0.00001818,0.00003323,0.00501561,0.00426459,0.00576663,14.81221581,12.66743755,16.95699310,1.61052275,0.00917008,0.01915925,0.08103733
69,0.04004356,0.00002523,0.00001774,0.00003272,0.00496786,0.00421333,0.00572240,14.81188583,12.67969799,16.94407463,1.61024213,0.00932570,0.01930821,0.08089661
70,0.03959922,0.00002479,0.00001734,0.00003224,0.00492239,0.00416458,0.00568020,14.81175041,12.69311428,16.93038750,1.60996485,0.00945545,0.01950876,0.08075780
71,0.03917511,0.00002437,0.00001695,0.00003178,0.00487894,0.00411826,0.00563962,14.80864525,12.70396900,16.91332245,1.60969126,0.00955456,0.01977039,0.08062112
72,0.03877266,0.00002397,0.00001659,0.00003134,0.00483733,0.00407396,0.00560071,14.80586243,12.71314526,16.89858055,1.60942161,0.00961787,0.02003555,0.08048674
73,0.03838996,0.00002359,0.00001625,0.00003093,0.00479744,0.00403145,0.00556343,14.80305099,12.72034359,16.88575935,1.60915625,0.00964447,0.02029257,0.08035482
74,0.03802946,0.00002323,0.00001592,0.00003054,0.00475926,0.00399044,0.00552808,14.80265141,12.72665596,16.87864685,1.60889530,0.00963862,0.02050765,0.08022548
75,0.03768910,0.00002288,0.00001560,0.00003017,0.00472266,0.00395077,0.00549455,14.80417442,12.72867680,16.87967300,1.60863888,0.00960721,0.02067628,0.08009881
76,0.03736699,0.00002256,0.00001530,0.00002982,0.00468749,0.00391224,0.00546274,14.80749321,12.73018742,16.88479805,1.60838747,0.00955473,0.02077197,0.07997493
77,0.03706095,0.00002225,0.00001501,0.00002949,0.00465378,0.00387504,0.00543252,14.81051445,12.72767735,16.89335060,1.60814095,0.00949367,0.02081788,0.07985392
78,0.03677091,0.00002196,0.00001473,0.00002918,0.00462134,0.00383897,0.00540370,14.81540489,12.72477055,16.90603828,1.60789943,0.00942763,0.02080410,0.07973583
79,0.03649743,0.00002168,0.00001447,0.00002889,0.00459040,0.00380429,0.00537651,14.82077122,12.72064590,16.92089653,1.60766292,0.00936707,0.02074455,0.07962068
80,0.03623851,0.00002141,0.00001421,0.00002861,0.00456067,0.00377070,0.00535064,14.82750893,12.71481228,16.94020653,1.60743153,0.00931758,0.02063356,0.07950851
81,0.03599676,0.00002116,0.00001397,0.00002835,0.00453225,0.00373809,0.00532640,14.83730984,12.71155167,16.96306801,1.60720503,0.00927076,0.02047670,0.07939934
82,0.03576816,0.00002092,0.00001374,0.00002811,0.00450534,0.00370687,0.00530382,14.84472466,12.70472908,16.98472023,1.60698402,0.00923378,0.02031761,0.07929324
83,0.03555764,0.00002070,0.00001352,0.00002789,0.00447994,0.00367733,0.00528255,14.85561943,12.70428085,17.00695801,1.60676813,0.00920577,0.02017434,0.07919023
84,0.03535503,0.00002049,0.00001331,0.00002767,0.00445580,0.00364914,0.00526246,14.86199951,12.69786453,17.02613449,1.60655725,0.00918591,0.02004193,0.07909033
85,0.03516508,0.00002030,0.00001312,0.00002747,0.00443307,0.00362269,0.00524346,14.86781597,12.69604111,17.03959084,1.60635173,0.00917703,0.01994659,0.07899351
86,0.03498829,0.00002011,0.00001294,0.00002729,0.00441177,0.00359776,0.00522577,14.87341595,12.69432259,17.05250931,1.60615122,0.00917503,0.01987195,0.07889979
87,0.03482326,0.00001994,0.00001277,0.00002712,0.00439174,0.00357438,0.00520911,14.87900162,12.69410419,17.06389999,1.60595596,0.00917723,0.01982243,0.07880914
88,0.03466836,0.00001978,0.00001261,0.00002695,0.00437279,0.00355228,0.00519331,14.88487816,12.69733334,17.07242393,1.60576558,0.00918337,0.01980432,0.07872152
89,0.03452051,0.00001963,0.00001247,0.00002680,0.00435511,0.00353164,0.00517857,14.88636971,12.69764614,17.07509232,1.60558033,0.00919198,0.01982244,0.07863688
90,0.03438286,0.00001949,0.00001233,0.00002666,0.00433843,0.00351223,0.00516463,14.88907433,12.70031261,17.07783699,1.60539961,0.00920310,0.01986419,0.07855514
91,0.03425242,0.00001936,0.00001220,0.00002652,0.00432270,0.00349395,0.00515145,14.89053535,12.70230198,17.07876778,1.60522377,0.00921559,0.01992287,0.07847624
92,0.03413123,0.00001924,0.00001208,0.00002639,0.00430791,0.00347664,0.00513919,14.89262009,12.70736408,17.07787514,1.60505235,0.00923358,0.01998694,0.07840009
93,0.03401685,0.00001912,0.00001197,0.00002628,0.00429396,0.00346021,0.00512771,14.89402771,12.71144772,17.07660866,1.60488558,0.00925627,0.02004240,0.07832668
