iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_near_scene_collision_points,scene_intersect_num_inside_or_margin_points
1499,0.6920138597488403,1.0,0.00024739059153944254,0.00024739059153944254,20.0,2.9726190405199304e-05,0.0005945238081039861,10.0,0.009210036136209965,0.09210036136209965,1.0,0.00021476211259141564,0.00021476211259141564,7.493746873436718,0.003213358111679554,0.024080092302631174,500.0,0.0006411107024177909,0.32055535120889544,200.0,0.0007476726314052939,0.1495345262810588,0.7493746873436719,0.07603894174098969,0.05698165819309783,0.0007493746873436718,63.65997314453125,0.04770517247148965,7518,243,4
1500,0.7160327434539795,1.0,0.00024700109497644007,0.00024700109497644007,20.0,3.039270632143598e-05,0.0006078541264287196,10.0,0.009201099164783955,0.09201099164783955,1.0,0.00021428092441055924,0.00021428092441055924,7.4987493746873435,0.006487126462161541,0.04864533550165157,500.0,0.0006404955638572574,0.3202477819286287,200.0,0.0007469081319868565,0.1493816263973713,0.7498749374687343,0.07601616531610489,0.05700261721302713,0.0007498749374687345,63.577579498291016,0.04767523345069447,7518,245,4
1501,0.685630202293396,1.0,0.0002469817700330168,0.0002469817700330168,20.0,3.1329705961979926e-05,0.0006265941192395985,10.0,0.00918353721499443,0.0918353721499443,1.0,0.0002114734088536352,0.0002114734088536352,7.503751875937969,0.002598501741886139,0.019498512320306194,500.0,0.000638940604403615,0.3194703022018075,200.0,0.0007447719108313322,0.14895438216626644,0.7503751875937968,0.07601917535066605,0.05704290296448177,0.0007503751875937969,63.626365661621094,0.047743646069250446,7518,245,4
1502,0.7065412998199463,1.0,0.00024780293460935354,0.00024780293460935354,20.0,3.35587392328307e-05,0.0006711747846566141,10.0,0.009162752889096737,0.09162752889096737,1.0,0.0002066554152406752,0.0002066554152406752,7.508754377188595,0.005655702203512192,0.04246727867669735,500.0,0.0006370852352119982,0.3185426176059991,200.0,0.000739015347789973,0.1478030695579946,0.7508754377188595,0.07599548995494843,0.05706314678458108,0.0007508754377188594,63.80817413330078,0.04791199068238343,7518,245,3
1503,0.6888042092323303,1.0,0.00024893690715543926,0.00024893690715543926,20.0,3.5553937777876854e-05,0.0007110787555575371,10.0,0.009146238677203655,0.09146238677203655,1.0,0.0002024267741944641,0.0002024267741944641,7.51375687843922,0.0033912924118340015,0.02548134668621646,500.0,0.0006372991483658552,0.3186495741829276,200.0,0.0007350079249590635,0.1470015849918127,0.751375687843922,0.07594048231840134,0.057059832137187995,0.000751375687843922,63.865692138671875,0.04798712836032274,7518,245,5
1504,0.7079738974571228,1.0,0.00024970530648715794,0.00024970530648715794,20.0,3.7467438232852146e-05,0.0007493487646570429,10.0,0.009136944077908993,0.09136944077908993,1.0,0.0002010934695135802,0.0002010934695135802,7.518759379689845,0.005848183296620846,0.04397108301561346,500.0,0.0006390743074007332,0.3195371537003666,200.0,0.0007320897420868278,0.14641794841736555,0.7518759379689844,0.07588008046150208,0.057052406670153884,0.0007518759379689845,64.40647888183594,0.04842568172055999,7518,245,3
1505,0.6992254853248596,1.0,0.00024963042233139277,0.00024963042233139277,20.0,3.935646600439213e-05,0.0007871293200878426,10.0,0.009136121720075607,0.09136121720075607,1.0,0.00020102692360524088,0.00020102692360524088,7.52376188094047,0.004733256530016661,0.035611895053251914,500.0,0.0006385866436176002,0.3192933218088001,200.0,0.0007309961365535855,0.1461992273107171,0.752376188094047,0.07581692934036255,0.05704285229009769,0.000752376188094047,64.43480682373047,0.048479214338614615,7518,245,4
1506,0.7079136967658997,1.0,0.0002484942087903619,0.0002484942087903619,20.0,3.999521868536249e-05,0.0007999043737072498,10.0,0.009142993949353695,0.09142993949353695,1.0,0.0002020930260187015,0.0002020930260187015,7.5287643821910955,0.006042046006768942,0.04548914077132195,500.0,0.0006356348749250174,0.3178174374625087,200.0,0.0007339526782743633,0.14679053565487266,0.7528764382191095,0.07573188841342926,0.057016754408309674,0.0007528764382191096,63.914024353027344,0.04811936300715666,7518,245,3
1507,0.6995967626571655,1.0,0.0002471778425388038,0.0002471778425388038,20.0,3.957709850510582e-05,0.0007915419701021165,10.0,0.009149626828730106,0.09149626828730106,1.0,0.00020497215155046433,0.00020497215155046433,7.533766883441721,0.004806486889719963,0.036210951755469054,500.0,0.0006355930818244815,0.31779654091224074,200.0,0.0007390925893560052,0.14781851787120104,0.753376688344172,0.07563727349042892,0.05698335861760178,0.0007533766883441721,63.77617645263672,0.04804748461114102,7518,245,4
1508,0.7094149589538574,1.0,0.00024608673993498087,0.00024608673993498087,20.0,3.825903695542365e-05,0.0007651807391084731,10.0,0.009155847132205963,0.09155847132205963,1.0,0.00020990657503716648,0.00020990657503716648,7.538769384692346,0.005943699739873409,0.044808181630761515,500.0,0.000635956646874547,0.3179783234372735,200.0,0.000744135060813278,0.1488270121626556,0.7538769384692346,0.07555366307497025,0.05695816420909463,0.0007538769384692347,63.755401611328125,0.04806372697762456,7518,245,3
1509,0.734254002571106,1.0,0.0002454984642099589,0.0002454984642099589,20.0,3.656709668575786e-05,0.0007313419337151572,10.0,0.00915433932095766,0.0915433932095766,1.0,0.00021545044728554785,0.00021545044728554785,7.543771885942972,0.00903015024960041,0.06812139357877649,500.0,0.000638037221506238,0.319018610753119,200.0,0.0007464323425665498,0.14928646851330996,0.7543771885942971,0.07545127719640732,0.05691872236727476,0.0007543771885942972,63.85817337036133,0.04817314929590039,7518,245,2
1510,0.7283640503883362,1.0,0.0002451181353535503,0.0002451181353535503,20.0,3.454361649346538e-05,0.0006908723298693076,10.0,0.00914786197245121,0.0914786197245121,1.0,0.0002179376024287194,0.0002179376024287194,7.548774387193597,0.007959944196045399,0.060087822870597836,500.0,0.0006417033728212118,0.3208516864106059,200.0,0.0007479523774236441,0.1495904754847288,0.7548774387193596,0.07534961402416229,0.05687972364305197,0.0007548774387193597,64.01283264160156,0.048321843149663216,7518,245,2
1511,0.7035061120986938,1.0,0.00024443771690130234,0.00024443771690130234,20.0,3.248472057748586e-05,0.0006496944115497172,10.0,0.00914011336863041,0.09140113368630409,1.0,0.0002171761152567342,0.0002171761152567342,7.553776888444222,0.004746714606881142,0.03585562309349937,500.0,0.0006404753075912595,0.32023765379562974,200.0,0.0007493639714084566,0.1498727942816913,0.7553776888444222,0.07526422291994095,0.056852914761936386,0.0007553776888444223,63.77558135986328,0.04817465125232294,7518,245,4
1512,0.6997614502906799,1.0,0.00024339885567314923,0.00024339885567314923,20.0,3.114836727036163e-05,0.0006229673454072326,10.0,0.009140399284660816,0.09140399284660816,1.0,0.00021558823937084526,0.00021558823937084526,7.558779389694847,0.004549638368189335,0.03438971272803444,500.0,0.0006372651550918818,0.3186325775459409,200.0,0.000746854639146477,0.1493709278292954,0.7558779389694847,0.07519564032554626,0.05683872562876458,0.0007558779389694848,63.559906005859375,0.04804353075280316,7518,245,4
1513,0.6977317333221436,1.0,0.00024257495533674955,0.00024257495533674955,20.0,3.077057044720277e-05,0.0006154114089440554,10.0,0.009148168377578259,0.09148168377578259,1.0,0.00021386891603469849,0.00021386891603469849,7.563781890945473,0.004267493728548288,0.032278391783716914,500.0,0.0006386358290910721,0.31931791454553604,200.0,0.0007404770003631711,0.14809540007263422,0.7563781890945472,0.07517168670892715,0.056858224264080964,0.0007563781890945472,64.29090881347656,0.04862824118358007,7518,245,4
1514,0.710695207118988,1.0,0.00024214450968429446,0.00024214450968429446,20.0,3.03435208479641e-05,0.000606870416959282,10.0,0.00915232952684164,0.0915232952684164,1.0,0.00021133694099262357,0.00021133694099262357,7.568784392196098,0.005800226237624884,0.04390066181854151,500.0,0.0006431530928239226,0.3215765464119613,200.0,0.0007360701565630734,0.14721403131261468,0.7568784392196098,0.07515163719654083,0.0568806538661162,0.0007568784392196099,64.13137817382812,0.048539657417209586,7518,245,3
1515,0.71019047498703,1.0,0.00024274474708363414,0.00024274474708363414,20.0,2.9919527150923386e-05,0.0005983905430184677,10.0,0.009150083176791668,0.09150083176791668,1.0,0.00020868440333288163,0.00020868440333288163,7.573786893446723,0.005833501927554607,0.04418170044180928,500.0,0.0006425886531360447,0.32129432656802237,200.0,0.0007337979041039944,0.14675958082079887,0.7573786893446723,0.07514257729053497,0.05691138670228612,0.0007573786893446723,64.02716064453125,0.04849280701141587,7518,245,3
1516,0.7095751166343689,1.0,0.00024419024703092873,0.00024419024703092873,20.0,2.9096674552420154e-05,0.0005819334910484031,10.0,0.009143616072833538,0.09143616072833538,1.0,0.00020719549502246082,0.00020719549502246082,7.578789394697349,0.00596130546182394,0.04517947861262266,500.0,0.000639528501778841,0.3197642508894205,200.0,0.0007327413186430931,0.14654826372861862,0.7578789394697348,0.0751422718167305,0.056948745273810254,0.0007578789394697349,64.21199798583984,0.048664920934741056,7518,245,3
1517,0.7114968299865723,1.0,0.00024577719159424305,0.00024577719159424305,20.0,2.8397287678672e-05,0.00056794575357344,10.0,0.009138890542089939,0.09138890542089939,1.0,0.0002061160048469901,0.0002061160048469901,7.583791895947974,0.0059975869953632355,0.045484451650678666,500.0,0.000642009312286973,0.3210046561434865,200.0,0.000733005756046623,0.1466011512093246,0.7583791895947974,0.07514560967683792,0.05698886656832731,0.0007583791895947974,64.62330627441406,0.049008970641326526,7518,245,3
1518,0.7018365859985352,1.0,0.0002466847072355449,0.0002466847072355449,20.0,2.8292044589761645e-05,0.0005658408917952329,10.0,0.009140804409980774,0.09140804409980774,1.0,0.00020430076983757317,0.00020430076983757317,7.588794397198599,0.004584423266351223,0.03479024559807306,500.0,0.0006435743998736143,0.32178719993680716,200.0,0.000733273453079164,0.1466546906158328,0.7588794397198599,0.07518213242292404,0.05705417453005291,0.00075887943971986,64.73419189453125,0.04912544727563978,7518,245,4
1519,0.6968944072723389,1.0,0.00024662731448188424,0.00024662731448188424,20.0,2.8056170776835643e-05,0.0005611234155367129,10.0,0.009150435216724873,0.09150435216724873,1.0,0.00020142637367825955,0.00020142637367825955,7.593796898449225,0.004161557648330927,0.03160202356261304,500.0,0.0006396476528607309,0.31982382643036544,200.0,0.0007346445927396417,0.14692891854792833,0.7593796898449224,0.07520619034767151,0.05711005350063299,0.0007593796898449224,64.41581726074219,0.0489160633325696,7518,245,4
1520,0.7142466902732849,1.0,0.00024615746224299073,0.00024615746224299073,20.0,2.7798741939477623e-05,0.0005559748387895525,10.0,0.009164495393633842,0.09164495393633842,1.0,0.000198374007595703,0.000198374007595703,7.59879939969985,0.006428909488022327,0.04885199355830873,500.0,0.0006385877495631576,0.3192938747815788,200.0,0.0007378787267953157,0.14757574535906315,0.759879939969985,0.07522693276405334,0.05716343715287495,0.0007598799399699851,64.1103515625,0.04871617009676714,7518,245,3
1521,0.7074639797210693,1.0,0.0002462592092342675,0.0002462592092342675,20.0,2.7322463211021386e-05,0.0005464492642204277,10.0,0.009176531806588173,0.09176531806588173,1.0,0.00019633013289421797,0.00019633013289421797,7.603801900950475,0.005306291859596968,0.040347992129001455,500.0,0.0006400817655958235,0.32004088279791176,200.0,0.0007424018695019186,0.1484803739003837,0.7603801900950475,0.07526688277721405,0.05723144663399968,0.0007603801900950475,63.92714309692383,0.048608933220272245,7518,245,3
1522,0.6999465227127075,1.0,0.00024714184110052884,0.00024714184110052884,20.0,2.654719355632551e-05,0.0005309438711265102,10.0,0.009184814989566803,0.09184814989566803,1.0,0.00019600144878495485,0.00019600144878495485,7.608804402201101,0.004319266881793737,0.03286445686447361,500.0,0.0006378915277309716,0.3189457638654858,200.0,0.0007470297859981656,0.14940595719963312,0.76088044022011,0.07528966665267944,0.05728643470671607,0.0007608804402201102,63.90182113647461,0.04862164579718754,7518,245,4
1523,0.7201213240623474,1.0,0.00024858448887243867,0.00024858448887243867,20.0,2.6849715140997432e-05,0.0005369943028199486,10.0,0.009194028563797474,0.09194028563797474,1.0,0.00019804362091235816,0.00019804362091235816,7.613806903451726,0.006900858599692583,0.0525418048460836,500.0,0.0006375594530254602,0.3187797265127301,200.0,0.0007481090142391622,0.14962180284783244,0.7613806903451726,0.07530096173286438,0.057332698227823706,0.0007613806903451726,64.25353240966797,0.04892139886318892,7518,245,2
1524,0.7340334057807922,1.0,0.00024993770057335496,0.00024993770057335496,20.0,2.8263746571610682e-05,0.0005652749314322136,10.0,0.009209265932440758,0.09209265932440758,1.0,0.00020497215155046433,0.00020497215155046433,7.618809404702351,0.007999098859727383,0.06094360962163484,500.0,0.0006479377625510097,0.3239688812755048,200.0,0.0007476953906007111,0.14953907812014222,0.7618809404702351,0.07527165859937668,0.057348042044447566,0.0007618809404702352,64.47327423095703,0.04912095880627692,7518,243,2
1525,0.7295792698860168,1.0,0.00025069742696359754,0.00025069742696359754,20.0,2.77296821877826e-05,0.000554593643755652,10.0,0.009219621308147907,0.09219621308147907,1.0,0.00020841331570409238,0.00020841331570409238,7.6238119059529765,0.007075136993080378,0.05393951364409452,500.0,0.0006519269663840532,0.3259634831920266,200.0,0.0007499830098822713,0.14999660197645426,0.7623811905952976,0.07527551054954529,0.05738863335543122,0.0007623811905952977,64.37860870361328,0.04908104035232949,7518,243,2
1526,0.7778090834617615,1.0,0.000250886456342414,0.000250886456342414,20.0,2.5602421374060214e-05,0.0005120484274812043,10.0,0.00922646839171648,0.0922646839171648,1.0,0.00020868440333288163,0.00020868440333288163,7.628814407203602,0.013643058016896248,0.10408035755761269,500.0,0.0006458725547417998,0.3229362773708999,200.0,0.0007546218112111092,0.15092436224222183,0.7628814407203601,0.07533393055200577,0.057470857474641715,0.0007628814407203602,64.44111633300781,0.04916093166975334,7518,245,2
1527,0.772548258304596,1.0,0.00025085339439101517,0.00025085339439101517,20.0,2.483694515831303e-05,0.0004967389031662606,10.0,0.009225861169397831,0.09225861169397831,1.0,0.00020517378288786858,0.00020517378288786858,7.633816908454227,0.013267850503325462,0.10128434151112883,500.0,0.000641872058622539,0.3209360293112695,200.0,0.0007526463596150279,0.15052927192300558,0.7633816908454227,0.07534542679786682,0.0575173193064256,0.0007633816908454227,64.27970123291016,0.04906994701421755,7518,245,2
1528,0.7069116234779358,1.0,0.0002509509213268757,0.0002509509213268757,20.0,2.576217048044782e-05,0.0005152434096089564,10.0,0.009219111874699593,0.09219111874699593,1.0,0.0001992342877201736,0.0001992342877201736,7.638819409704852,0.004778584465384483,0.036502743765093076,500.0,0.000643407111056149,0.3217035555280745,200.0,0.0007446524687111378,0.14893049374222755,0.7638819409704852,0.07530247420072556,0.05752220015233012,0.0007638819409704853,64.2718505859375,0.04909610597535096,7518,247,3
1529,0.7556169629096985,1.0,0.0002515864325687289,0.0002515864325687289,20.0,2.6026253181044012e-05,0.0005205250636208802,10.0,0.009209021925926208,0.09209021925926208,1.0,0.00019573869940359145,0.00019573869940359145,7.643821910955478,0.011167316697537899,0.08536098005921916,500.0,0.0006444122409448028,0.3222061204724014,200.0,0.000740890100132674,0.1481780200265348,0.7643821910955477,0.0752752423286438,0.05753905466641707,0.0007643821910955478,64.46348571777344,0.04927474045860821,7518,247,3
1530,0.7096257209777832,1.0,0.00025235299835912883,0.00025235299835912883,20.0,2.6122354029212147e-05,0.0005224470805842429,10.0,0.009197894483804703,0.09197894483804703,1.0,0.00019698827236425132,0.00019698827236425132,7.648824412206103,0.005283907987177372,0.0404156844041731,500.0,0.000642509781755507,0.3212548908777535,200.0,0.0007405714713968337,0.14811429427936673,0.7648824412206103,0.07525041699409485,0.05755772265331217,0.0007648824412206103,64.49679565429688,0.04933246651096544,7518,246,3
1531,0.7222082614898682,1.0,0.000253427482675761,0.000253427482675761,20.0,2.6065717975143343e-05,0.0005213143595028669,10.0,0.009192032739520073,0.09192032739520073,1.0,0.0002004284760914743,0.0002004284760914743,7.6538269134567285,0.00692848302423954,0.05302940984035266,500.0,0.0006409093039110303,0.32045465195551515,200.0,0.0007433162536472082,0.14866325072944164,0.7653826913456728,0.0752352774143219,0.05758377911151201,0.0007653826913456729,64.7801742553711,0.0495816241174176,7518,245,4
1532,0.7116858959197998,1.0,0.0002539567358326167,0.0002539567358326167,20.0,2.7409636459196918e-05,0.0005481927291839384,10.0,0.00919346697628498,0.09193466976284981,1.0,0.00020289444364607334,0.00020289444364607334,7.658829414707354,0.00563926063477993,0.04319013522685379,500.0,0.0006401243153959513,0.32006215769797564,200.0,0.000741547264624387,0.1483094529248774,0.7658829414707353,0.07515034079551697,0.05755636406099873,0.0007658829414707354,64.79844665527344,0.04962802492707536,7518,245,5
1533,0.6934587955474854,1.0,0.0002538748667575419,0.0002538748667575419,20.0,2.9262766474857926e-05,0.0005852553294971585,10.0,0.0092001399025321,0.092001399025321,1.0,0.00020329574181232601,0.00020329574181232601,7.663831915957979,0.0033545875921845436,0.025708995453860534,500.0,0.0006394470110535622,0.3197235055267811,200.0,0.000738702539820224,0.1477405079640448,0.7663831915957979,0.07502279430627823,0.05749620854288057,0.0007663831915957979,64.9097900390625,0.04974577205594985,7518,243,3
1534,0.7116735577583313,1.0,0.0002539410488680005,0.0002539410488680005,20.0,3.167746035614982e-05,0.0006335492071229964,10.0,0.009205656126141548,0.09205656126141548,1.0,0.00019936678290832788,0.00019936678290832788,7.668834417208604,0.005779636558145285,0.04432307575606163,500.0,0.0006397095276042819,0.31985476380214095,200.0,0.0007354546105489135,0.1470909221097827,0.7668834417208604,0.07493650168180466,0.0574675623202634,0.0007668834417208605,64.93002319335938,0.04979375965753874,7518,243,3
1535,0.7020906805992126,1.0,0.00025428287335671484,0.00025428287335671484,20.0,3.193890006514266e-05,0.0006387780013028532,10.0,0.00920841097831726,0.09208410978317261,1.0,0.00019685656297951937,0.00019685656297951937,7.673836918459229,0.004525505937635899,0.03472799453893681,500.0,0.0006390626658685505,0.31953133293427527,200.0,0.0007375518325716257,0.14751036651432514,0.7673836918459229,0.07483452558517456,0.05742679452108943,0.000767383691845923,64.79176330566406,0.049720142526707686,7518,245,4
1536,0.6925445795059204,1.0,0.0002549899509176612,0.0002549899509176612,20.0,3.106649455730803e-05,0.0006213298911461607,10.0,0.00920746847987175,0.0920746847987175,1.0,0.00019665906438603997,0.00019665906438603997,7.678839419709855,0.0033866979647427797,0.026005909834317994,500.0,0.0006367780733853579,0.31838903669267893,200.0,0.0007402203045785427,0.14804406091570854,0.7678839419709855,0.07470725476741791,0.057366501284635565,0.0007678839419709856,64.58192443847656,0.049591422717889716,7518,245,5
1537,0.697178065776825,1.0,0.000256167259067297,0.000256167259067297,20.0,3.097826265729964e-05,0.0006195652531459928,10.0,0.009210252203047276,0.09210252203047276,1.0,0.0002000964159378782,0.0002000964159378782,7.6838419209604805,0.0039746928960084915,0.03054091189729386,500.0,0.0006367195164784789,0.31835975823923945,200.0,0.0007412988343276083,0.14825976686552167,0.768384192096048,0.07456421107053757,0.05729396108271421,0.000768384192096048,64.47991943359375,0.0495453508004002,7518,245,4
1538,0.6985422968864441,1.0,0.0002570939250290394,0.0002570939250290394,20.0,3.145889058941975e-05,0.000629177811788395,10.0,0.009221226908266544,0.09221226908266544,1.0,0.00020679035515058786,0.00020679035515058786,7.688844422211106,0.0036906853783875704,0.028377105685751355,500.0,0.0006391399656422436,0.3195699828211218,200.0,0.0007441716734319925,0.1488343346863985,0.7688844422211105,0.07439985871315002,0.057204893867989784,0.0007688844422211105,66.65583038330078,0.05125063096504917,7518,245,4
1539,0.7495676875114441,1.0,0.00025745475431904197,0.00025745475431904197,20.0,3.208447742508724e-05,0.0006416895485017449,10.0,0.00923870038241148,0.0923870038241148,1.0,0.00021565717179328203,0.00021565717179328203,7.693846923461731,0.010082872584462166,0.07757607821362086,500.0,0.0006411871872842312,0.3205935936421156,200.0,0.0007479960331693292,0.14959920663386583,0.7693846923461731,0.07423578202724457,0.05711587431610913,0.0007693846923461731,66.52218627929688,0.05118115182469165,7518,245,3
1540,0.7211090326309204,1.0,0.0002567555638961494,0.0002567555638961494,20.0,3.114168794127181e-05,0.0006228337588254362,10.0,0.009255943819880486,0.09255943819880486,1.0,0.00022513241856358945,0.00022513241856358945,7.698849424712356,0.006136623211205006,0.047244938079262146,500.0,0.0006411557551473379,0.32057787757366896,200.0,0.0007549645961262286,0.15099291922524571,0.7698849424712356,0.07405059039592743,0.057010434526929624,0.0007698849424712356,67.04725646972656,0.05161867319004961,7518,246,2
1541,0.7193822860717773,1.0,0.0002564537280704826,0.0002564537280704826,20.0,3.098367233178578e-05,0.0006196734466357157,10.0,0.00926929246634245,0.09269292466342449,1.0,0.00022923530195839703,0.00022923530195839703,7.703851925962981,0.005807696375995874,0.044741632911624044,500.0,0.0006422130391001701,0.32110651955008507,200.0,0.0007565490086562932,0.15130980173125863,0.7703851925962981,0.07388544827699661,0.05692025530093786,0.0007703851925962981,66.85723114013672,0.05150582088834944,7518,246,2
1542,0.7189325094223022,1.0,0.0002567482879385352,0.0002567482879385352,20.0,3.1652365578338504e-05,0.0006330473115667701,10.0,0.009277069941163063,0.09277069941163063,1.0,0.0002280288899783045,0.0002280288899783045,7.708854427213606,0.0056554414331912994,0.04359697473010401,500.0,0.0006449855281971395,0.32249276409856975,200.0,0.0007527939160354435,0.1505587832070887,0.7708854427213607,0.0737474337220192,0.05685082309436298,0.0007708854427213607,66.86415100097656,0.051544600646575726,7518,246,2
1543,0.7378576993942261,1.0,0.0002577908744569868,0.0002577908744569868,20.0,3.322566772112623e-05,0.0006645133544225246,10.0,0.009278513491153717,0.09278513491153717,1.0,0.0002223244373453781,0.0002223244373453781,7.713856928464232,0.008183512836694717,0.06312644719451353,500.0,0.0006472620880231261,0.32363104401156306,200.0,0.0007451900746673346,0.1490380149334669,0.7713856928464232,0.0736212208867073,0.056790356481892276,0.0007713856928464232,66.55827331542969,0.05134209977608433,7518,245,2
1544,0.7141194343566895,1.0,0.00025988364359363914,0.00025988364359363914,20.0,3.336285226396285e-05,0.000667257045279257,10.0,0.009273482486605644,0.09273482486605644,1.0,0.00021634694712702185,0.00021634694712702185,7.718859429714858,0.005627747159451246,0.043439789229781256,500.0,0.0006426450563594699,0.32132252817973495,200.0,0.0007398506859317422,0.14797013718634844,0.7718859429714857,0.07355847954750061,0.05677875634907126,0.0007718859429714857,65.72208404541016,0.05072995281744265,7518,245,3
1545,0.7108306884765625,1.0,0.00026216384139843285,0.00026216384139843285,20.0,3.2352618291042745e-05,0.0006470523658208549,10.0,0.009264233522117138,0.09264233522117138,1.0,0.00021236158499959856,0.00021236158499959856,7.723861930965483,0.005375374108552933,0.04151864744174952,500.0,0.0006405909080058336,0.3202954540029168,200.0,0.0007377411238849163,0.14754822477698326,0.7723861930965483,0.07352077215909958,0.05678642932148562,0.0007723861930965483,65.9229965209961,0.050918012320369174,7518,245,3
1546,0.7060734033584595,1.0,0.00026391661958768964,0.00026391661958768964,20.0,3.0918374250177294e-05,0.0006183674850035459,10.0,0.009257294237613678,0.09257294237613678,1.0,0.00020936294458806515,0.00020936294458806515,7.728864432216108,0.0044409893453121185,0.03432380459483353,500.0,0.0006445165490731597,0.32225827453657985,200.0,0.0007380495080724359,0.14760990161448717,0.7728864432216108,0.07348167151212692,0.056792987736986544,0.0007728864432216108,66.53477478027344,0.051423825430476466,7518,245,4
1547,0.7034434080123901,1.0,0.00026391749270260334,0.00026391749270260334,20.0,2.9987661037012003e-05,0.0005997532207402401,10.0,0.00925859622657299,0.0925859622657299,1.0,0.00020807466353289783,0.00020807466353289783,7.733866933466733,0.00409365352243185,0.03165977161420531,500.0,0.0006441036239266396,0.3220518119633198,200.0,0.0007388328667730093,0.14776657335460186,0.7733866933466733,0.07345638424158096,0.05681019011379898,0.0007733866933466734,66.58682250976562,0.05149736248128948,7518,245,4
1548,0.7036672234535217,1.0,0.0002622667816467583,0.0002622667816467583,20.0,2.909130125772208e-05,0.0005818260251544416,10.0,0.00926829595118761,0.0926829595118761,1.0,0.00020875221525784582,0.00020875221525784582,7.738869434717358,0.004320034757256508,0.033432184939849015,500.0,0.0006389165646396577,0.31945828231982887,200.0,0.0007410665857605636,0.14821331715211272,0.7738869434717359,0.0734429657459259,0.056836552280613996,0.0007738869434717358,67.18177795410156,0.051991100797896504,7518,245,4
1549,0.7007235288619995,1.0,0.0002597378334030509,0.0002597378334030509,20.0,2.853192199836485e-05,0.000570638439967297,10.0,0.00928257592022419,0.0928257592022419,1.0,0.0002114734088536352,0.0002114734088536352,7.743871935967984,0.003920038230717182,0.03035627404277238,500.0,0.0006378934485837817,0.31894672429189086,200.0,0.0007443192880600691,0.14886385761201382,0.7743871935967984,0.0734570100903511,0.05688416789387869,0.0007743871935967984,66.89791870117188,0.051804891520467265,7518,245,4
1550,0.708331823348999,1.0,0.00025776366237550974,0.00025776366237550974,20.0,2.7677349862642586e-05,0.0005535469972528517,10.0,0.009292945265769958,0.09292945265769958,1.0,0.00021634694712702185,0.00021634694712702185,7.74887443721861,0.004707411862909794,0.036477143449961336,500.0,0.0006384958978742361,0.31924794893711805,200.0,0.0007491353899240494,0.14982707798480988,0.7748874437218609,0.07347002625465393,0.05693100083464679,0.0007748874437218609,66.96649169921875,0.051891493567828836,7518,245,2
1551,0.709846556186676,1.0,0.0002567110932432115,0.0002567110932432115,20.0,2.7911079087061808e-05,0.0005582215817412362,10.0,0.009298071265220642,0.09298071265220642,1.0,0.0002164850156987086,0.0002164850156987086,7.753876938469235,0.004788117483258247,0.03712647373211748,500.0,0.0006401651771739125,0.32008258858695626,200.0,0.0007488508708775043,0.14977017417550087,0.7753876938469234,0.07348237931728363,0.05697733263721342,0.0007753876938469235,66.90571594238281,0.05187786878974155,7518,245,3
1552,0.7123667001724243,1.0,0.0002563223533798009,0.0002563223533798009,20.0,2.7039495762437582e-05,0.0005407899152487516,10.0,0.0092946607619524,0.092946607619524,1.0,0.0002170378138544038,0.0002170378138544038,7.75887943971986,0.004982541315257549,0.03865893736850655,500.0,0.0006416894611902535,0.32084473059512675,200.0,0.0007494988385587931,0.1498997677117586,0.775887943971986,0.0735066831111908,0.05703294922734214,0.0007758879439719859,66.98075103759766,0.05196955720826111,7518,243,2
1553,0.6984791159629822,1.0,0.0002562911540735513,0.0002562911540735513,20.0,2.694397517188918e-05,0.0005388795034377836,10.0,0.009286224842071533,0.09286224842071533,1.0,0.00021304607798811048,0.00021304607798811048,7.763881940970485,0.003042725147679448,0.02362335882540522,500.0,0.0006457514828070998,0.3228757414035499,200.0,0.0007455951999872923,0.14911903999745846,0.7763881940970485,0.07353539019823074,0.05709200879822617,0.0007763881940970486,66.8460464477539,0.05189848128409909,7518,243,5
1554,0.716332733631134,1.0,0.00025559336063452065,0.00025559336063452065,20.0,2.6139485271414742e-05,0.0005227897054282948,10.0,0.009276528842747211,0.09276528842747211,1.0,0.00021011062199249864,0.00021011062199249864,7.76888444222111,0.005433784332126379,0.042214442560241455,500.0,0.0006451818626374006,0.3225909313187003,200.0,0.0007436820887960494,0.14873641775920987,0.776888444222111,0.07355846464633942,0.05714672115846178,0.000776888444222111,66.79267120361328,0.05189045441681412,7518,245,3
1555,0.7023789286613464,1.0,0.00025427385116927326,0.00025427385116927326,20.0,2.4070068320725113e-05,0.00048140136641450226,10.0,0.0092614209279418,0.09261420927941799,1.0,0.00020787162065971643,0.00020787162065971643,7.7738869434717355,0.003858867334201932,0.029998398385941982,500.0,0.0006408828776329756,0.3204414388164878,200.0,0.0007466127863153815,0.1493225572630763,0.7773886943471736,0.0736401230096817,0.05724699907806172,0.0007773886943471736,66.64852142333984,0.051811807049459785,7518,245,4
