iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
105,1.63466895,0.00160791,0.00282849,0.00038734,0.03747340,0.05516989,0.01977690,261.27621460,203.85139465,318.70101929,0.30525744,0.32258964,1.73759353,-0.15115084,-0.08516601,0.54082328
106,1.62371266,0.00159617,0.00280565,0.00038670,0.03734512,0.05492978,0.01976047,269.11645508,212.63423157,325.59866333,0.30480751,0.32319683,1.73688579,-0.15245214,-0.08853461,0.54047829
107,1.61312175,0.00158475,0.00278329,0.00038621,0.03722090,0.05469410,0.01974769,277.44012451,221.72703552,333.15319824,0.30432245,0.32380831,1.73612273,-0.15385832,-0.09177968,0.54010409
108,1.60303652,0.00157379,0.00276164,0.00038594,0.03710305,0.05446514,0.01974095,286.13525391,231.06962585,341.20089722,0.30380741,0.32441273,1.73531210,-0.15532431,-0.09490068,0.53970450
109,1.59339345,0.00156326,0.00274076,0.00038575,0.03698979,0.05424355,0.01973603,295.10180664,240.58319092,349.62039185,0.30326703,0.32500231,1.73446131,-0.15681887,-0.09789835,0.53928292
110,1.58415735,0.00155311,0.00272059,0.00038562,0.03688081,0.05402899,0.01973262,304.23858643,250.20758057,358.26959229,0.30270573,0.32556939,1.73357713,-0.15831047,-0.10077669,0.53884250
111,1.57535434,0.00154339,0.00270117,0.00038561,0.03677707,0.05382179,0.01973235,313.36215210,259.85165405,366.87265015,0.30212635,0.32610643,1.73266423,-0.15976866,-0.10354514,0.53838539
112,1.56719267,0.00153433,0.00268286,0.00038580,0.03668156,0.05362589,0.01973723,322.35839844,269.39715576,375.31964111,0.30153343,0.32660729,1.73172951,-0.16116941,-0.10620378,0.53791493
113,1.55948913,0.00152574,0.00266553,0.00038596,0.03659070,0.05343999,0.01974141,331.16897583,278.78894043,383.54901123,0.30092981,0.32706451,1.73077750,-0.16249008,-0.10875271,0.53743309
114,1.55229139,0.00151770,0.00264925,0.00038615,0.03650560,0.05326504,0.01974616,339.63009644,287.97467041,391.28552246,0.30031815,0.32747087,1.72981226,-0.16370590,-0.11119643,0.53694189
115,1.54551995,0.00151012,0.00263381,0.00038642,0.03642593,0.05309860,0.01975325,347.75149536,296.96600342,398.53698730,0.29970118,0.32782233,1.72883832,-0.16480514,-0.11353523,0.53644323
116,1.53909397,0.00150292,0.00261917,0.00038667,0.03635008,0.05294044,0.01975971,355.44903564,305.60665894,405.29144287,0.29908186,0.32812089,1.72786021,-0.16578977,-0.11577396,0.53593940
117,1.53306830,0.00149617,0.00260533,0.00038701,0.03627952,0.05279055,0.01976848,362.72131348,313.95932007,411.48333740,0.29846317,0.32836461,1.72688270,-0.16664873,-0.11791820,0.53543264
118,1.52742243,0.00148985,0.00259233,0.00038737,0.03621363,0.05264952,0.01977774,369.47723389,321.92895508,417.02551270,0.29784778,0.32855532,1.72590971,-0.16738197,-0.11997444,0.53492498
119,1.52207959,0.00148388,0.00258011,0.00038765,0.03615081,0.05251671,0.01978490,375.76214600,329.55596924,421.96829224,0.29723841,0.32869688,1.72494590,-0.16799392,-0.12194936,0.53441864
120,1.51706862,0.00147829,0.00256876,0.00038783,0.03609137,0.05239315,0.01978959,381.48626709,336.83239746,426.14010620,0.29663703,0.32878911,1.72399437,-0.16847995,-0.12384699,0.53391528
121,1.51241338,0.00147312,0.00255828,0.00038796,0.03603590,0.05227882,0.01979298,386.69677734,343.77795410,429.61557007,0.29604569,0.32883725,1.72305834,-0.16884956,-0.12567352,0.53341657
122,1.50813651,0.00146837,0.00254867,0.00038806,0.03598469,0.05217389,0.01979550,391.46795654,350.38763428,432.54824829,0.29546607,0.32884654,1.72214031,-0.16911629,-0.12743017,0.53292382
123,1.50423086,0.00146403,0.00253990,0.00038816,0.03593799,0.05207790,0.01979809,395.78768921,356.64929199,434.92608643,0.29490051,0.32881939,1.72124422,-0.16928585,-0.12911551,0.53243864
124,1.50056446,0.00145997,0.00253174,0.00038821,0.03589389,0.05198855,0.01979925,399.69158936,362.58737183,436.79577637,0.29435045,0.32876316,1.72037232,-0.16937442,-0.13073559,0.53196210
125,1.49719691,0.00145625,0.00252433,0.00038817,0.03585277,0.05190728,0.01979827,403.26129150,368.22103882,438.30151367,0.29381666,0.32868266,1.71952581,-0.16939171,-0.13229612,0.53149492
