iter,total,mask_weight,mask_raw,mask_scaled,front_weight,front_raw,front_scaled,root_trans_gvhmr_weight,root_trans_gvhmr_raw,root_trans_gvhmr_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,betas_gvhmr_weight,betas_gvhmr_raw,betas_gvhmr_scaled,scale_prior_weight,scale_prior_raw,scale_prior_scaled,intersect_weight,intersect_raw,intersect_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled
11,18.76494789123535,1.0,1.7109192413045093e-05,1.7109192413045093e-05,1500.0,0.0002192130486946553,0.32881957304198295,20.0,3.394957457203418e-05,0.0006789914914406836,20.0,5.300918564898893e-05,0.0010601837129797786,10.0,4.657234239857644e-05,0.0004657234239857644,10.0,7.355590241786558e-06,7.355590241786558e-05,25.0,2.3069903818395687e-06,5.767475954598922e-05,0.0750375187593797,0.0,0.0,0.10005002501250625,0.3697706460952759,0.03699556239072295,500.0,0.03491726890206337,17.458634451031685,200.0,0.004688846878707409,0.9377693757414818,0.0050025012506253125,0.07499515265226364,0.00037516334493378507,0.0,0.0,0.0
12,18.525917053222656,1.0,1.7113296053139493e-05,1.7113296053139493e-05,1500.0,0.00042411009781062603,0.636165146715939,20.0,4.0558701584814116e-05,0.0008111740316962823,20.0,6.521264731418341e-05,0.0013042529462836683,10.0,5.634465560433455e-05,0.0005634465560433455,10.0,8.306275958602782e-06,8.306275958602782e-05,25.0,2.9928710318927187e-06,7.482177579731797e-05,0.08254127063531766,0.0,0.0,0.11005502751375688,0.3683392107486725,0.04053758197334065,500.0,0.03385602682828903,16.928013414144516,200.0,0.0045896777883172035,0.9179355576634407,0.005502751375687844,0.07488074898719788,0.0004120501445018392,0.0,0.0,0.0
13,17.973663330078125,1.0,1.7050937458407134e-05,1.7050937458407134e-05,1500.0,0.00042293540900573134,0.634403113508597,20.0,4.633926073438488e-05,0.0009267852146876976,20.0,7.714777893852443e-05,0.0015429555787704885,10.0,6.637850310653448e-05,0.0006637850310653448,10.0,9.366714039060753e-06,9.366714039060753e-05,25.0,3.074655069212895e-06,7.686637673032237e-05,0.09004502251125562,0.0,0.0,0.12006003001500751,0.3670998513698578,0.04407401917396992,500.0,0.032787762582302094,16.393881291151047,200.0,0.004487677477300167,0.8975354954600334,0.006003001500750375,0.07477772980928421,0.00044889082426783917,0.0,0.0,0.0
14,17.53980827331543,1.0,1.6960118955466896e-05,1.6960118955466896e-05,1500.0,0.0005041465046815574,0.7562197570223361,20.0,5.183460598345846e-05,0.0010366921196691692,20.0,8.889120363164693e-05,0.0017778240726329386,10.0,7.658380491193384e-05,0.0007658380491193384,10.0,1.0521608601266053e-05,0.00010521608601266053,25.0,2.5810381885094102e-06,6.452595471273526e-05,0.0975487743871936,0.0,0.0,0.13006503251625812,0.36648982763290405,0.0476675113479515,500.0,0.03170960769057274,15.85480384528637,200.0,0.004384312778711319,0.8768625557422638,0.0065032516258129065,0.07468078285455704,0.0004856679225158787,0.0,0.0,0.0
15,17.22836685180664,1.0,1.680848617979791e-05,1.680848617979791e-05,1500.0,0.0005984475137665868,0.8976712706498802,20.0,5.733997386414558e-05,0.0011467994772829115,20.0,9.936330025084317e-05,0.0019872660050168633,10.0,8.67182607180439e-05,0.0008671826071804389,10.0,1.1052051377191674e-05,0.00011052051377191674,25.0,2.5134909265034366e-06,6.283727316258592e-05,0.10505252626313157,0.0,0.0,0.14007003501750875,0.3660784661769867,0.05127662357656642,500.0,0.030830994248390198,15.415497124195099,200.0,0.004296037834137678,0.8592075668275356,0.007003501750875438,0.07459916174411774,0.0005224553598887685,0.0,0.0,0.0
16,16.696964263916016,1.0,1.667899778112769e-05,1.667899778112769e-05,1500.0,0.0004951264709234238,0.7426897063851357,20.0,6.324796413537115e-05,0.001264959282707423,20.0,0.00010948644194286317,0.0021897288388572633,10.0,9.702201350592077e-05,0.0009702201350592077,10.0,1.122523008234566e-05,0.00011225230082345661,25.0,3.0873432024236536e-06,7.718358006059134e-05,0.11255627813906953,0.0,0.0,0.1500750375187594,0.3654382824897766,0.05484316395544422,500.0,0.030099499970674515,15.049749985337257,200.0,0.004222457762807608,0.8444915525615215,0.007503751875937969,0.07452401518821716,0.0005592097187710142,0.0,0.0,0.0
17,16.202306747436523,1.0,1.6584845070610754e-05,1.6584845070610754e-05,1500.0,0.00037997064646333456,0.5699559696950018,20.0,6.98161093168892e-05,0.001396322186337784,20.0,0.0001186821173178032,0.002373642346356064,10.0,0.00010774985275929794,0.0010774985275929794,10.0,1.1235728379688226e-05,0.00011235728379688226,25.0,4.304817139200168e-06,0.0001076204284800042,0.12006003001500751,0.0,0.0,0.16008004002001,0.364518940448761,0.0583522065750893,500.0,0.0294729545712471,14.73647728562355,200.0,0.004159213975071907,0.8318427950143814,0.0080040020010005,0.07445608079433441,0.0005959466196645075,0.0,0.0,0.0
18,15.827555656433105,1.0,1.6532083463971503e-05,1.6532083463971503e-05,1500.0,0.0003480614104773849,0.5220921157160774,20.0,7.707039185333997e-05,0.0015414078370667994,20.0,0.0001280198630411178,0.0025603972608223557,10.0,0.00011897925287485123,0.0011897925287485123,10.0,1.165460253105266e-05,0.0001165460253105266,25.0,5.128082193550654e-06,0.00012820205483876634,0.12756378189094547,0.0,0.0,0.17008504252126064,0.36381101608276367,0.0618788121401399,500.0,0.028841201215982437,14.420600607991219,200.0,0.004083993844687939,0.8167987689375877,0.008504252126063032,0.0744013711810112,0.0006327280190481192,0.0,0.0,0.0
19,15.401205062866211,1.0,1.6502530343132094e-05,1.6502530343132094e-05,1500.0,0.0002776808978524059,0.41652134677860886,20.0,8.460634126095101e-05,0.0016921268252190202,20.0,0.00013832669355906546,0.0027665338711813092,10.0,0.00013053353177383542,0.0013053353177383542,10.0,1.247974705620436e-05,0.0001247974705620436,25.0,5.314780537446495e-06,0.00013286951343616238,0.13506753376688344,0.0,0.0,0.18009004502251125,0.3628861904144287,0.06535219036978206,500.0,0.02822471596300602,14.11235798150301,200.0,0.004001329652965069,0.8002659305930138,0.009004502251125562,0.07435563206672668,0.0006695354563287045,0.0,0.0,0.0
20,14.936017990112305,1.0,1.650199010327924e-05,1.650199010327924e-05,1500.0,0.00017569176270626485,0.2635376440593973,20.0,9.255169425159693e-05,0.0018510338850319386,20.0,0.0001501736551290378,0.003003473102580756,10.0,0.0001424888614565134,0.001424888614565134,10.0,1.369746769341873e-05,0.0001369746769341873,25.0,4.934701337333536e-06,0.0001233675334333384,0.1425712856428214,0.0,0.0,0.19009504752376188,0.3620627224445343,0.06882633042967636,500.0,0.027627285569906235,13.813642784953117,200.0,0.003913740627467632,0.7827481254935265,0.009504752376188095,0.07431665807962418,0.000706361432472666,0.0,0.0,0.0
21,14.574784278869629,1.0,1.6530664652236737e-05,1.6530664652236737e-05,1500.0,0.00014889227168168873,0.2233384075225331,20.0,0.00010164288687519729,0.002032857737503946,20.0,0.000165256904438138,0.00330513808876276,10.0,0.00015544558118563145,0.0015544558118563145,10.0,1.531809539301321e-05,0.0001531809539301321,25.0,4.301744411350228e-06,0.0001075436102837557,0.1500750375187594,0.0,0.0,0.2001000500250125,0.360727995634079,0.07218168997180169,500.0,0.027015291154384613,13.507645577192307,200.0,0.0038185319863259792,0.7637063972651958,0.010005002501250625,0.07427825033664703,0.0007431540804066736,0.0,0.0,0.0
22,14.170256614685059,1.0,1.6566669728490524e-05,1.6566669728490524e-05,1500.0,8.025486749829724e-05,0.12038230124744587,20.0,0.0001113662583520636,0.002227325167041272,20.0,0.0001829767570598051,0.003659535141196102,10.0,0.00016927695833146572,0.0016927695833146572,10.0,1.690840690571349e-05,0.0001690840690571349,25.0,4.424362032295903e-06,0.00011060905080739758,0.15757878939469736,0.0,0.0,0.21010505252626313,0.3595724403858185,0.075547986474259,500.0,0.026437534019351006,13.218767009675503,200.0,0.003734517376869917,0.7469034753739834,0.010505252626313157,0.07423388212919235,0.0007798456851991193,0.0,0.0,0.0
23,13.778641700744629,1.0,1.660095040278975e-05,1.660095040278975e-05,1500.0,5.841114398208447e-05,0.0876167159731267,20.0,0.00012228026753291488,0.0024456053506582975,20.0,0.00020299336756579578,0.004059867351315916,10.0,0.00018502832972444594,0.0018502832972444594,10.0,1.8928138160845265e-05,0.00018928138160845265,25.0,5.074245109426556e-06,0.0001268561277356639,0.16508254127063532,0.0,0.0,0.22011005502751377,0.3582974672317505,0.0788648752285994,500.0,0.025743655860424042,12.87182793021202,200.0,0.003654134925454855,0.730826985090971,0.011005502751375688,0.07417786866426468,0.0008163647376757493,0.0,0.0,0.0
24,13.348848342895508,1.0,1.663345938140992e-05,1.663345938140992e-05,1500.0,4.9397407565265894e-05,0.07409611134789884,20.0,0.0001344193733530119,0.002688387467060238,20.0,0.0002250622201245278,0.004501244402490556,10.0,0.00020275106362532824,0.0020275106362532824,10.0,2.1389769244706258e-05,0.00021389769244706258,25.0,6.182558081491152e-06,0.0001545639520372788,0.17258629314657328,0.0,0.0,0.23011505752876438,0.35644689202308655,0.08202379706384183,500.0,0.02493448182940483,12.467240914702415,200.0,0.003575160400941968,0.7150320801883936,0.01150575287643822,0.07410959154367447,0.0008526866460752941,0.0,0.0,0.0
25,12.900094032287598,1.0,1.6678435713401996e-05,1.6678435713401996e-05,1500.0,6.111188122304156e-05,0.09166782183456235,20.0,0.00014801921497564763,0.0029603842995129526,20.0,0.00024973799008876085,0.004994759801775217,10.0,0.00022226409055292606,0.0022226409055292606,10.0,2.4335991838597693e-05,0.00024335991838597693,25.0,7.416827884298982e-06,0.00018542069710747455,0.18009004502251125,0.0,0.0,0.24012006003001501,0.35451170802116394,0.08512537261138504,500.0,0.024025939404964447,12.012969702482224,200.0,0.003494095988571644,0.6988191977143288,0.01200600300150075,0.07403335720300674,0.0008888447087904761,0.0,0.0,0.0
26,12.438727378845215,1.0,1.676587635301985e-05,1.676587635301985e-05,1500.0,7.469529373338446e-05,0.11204294060007669,20.0,0.00016308797057718039,0.0032617594115436077,20.0,0.0002773854648694396,0.005547709297388792,10.0,0.00024307399871759117,0.0024307399871759117,10.0,2.774526728899218e-05,0.0002774526728899218,25.0,8.509159670211375e-06,0.00021272899175528437,0.1875937968984492,0.0,0.0,0.25012506253126565,0.35242462158203125,0.0881502305107632,500.0,0.023088403046131134,11.544201523065567,200.0,0.0034082969650626183,0.6816593930125237,0.01250625312656328,0.07395447790622711,0.0009248934205381079,0.0,0.0,0.0
27,11.959975242614746,1.0,1.691863508312963e-05,1.691863508312963e-05,1500.0,6.984690116951242e-05,0.10477035175426863,20.0,0.00017965503502637148,0.0035931007005274296,20.0,0.0003078579029534012,0.006157158059068024,10.0,0.0002649434900376946,0.0026494349003769457,10.0,3.1618514185538515e-05,0.00031618514185538515,25.0,9.424554264114704e-06,0.0002356138566028676,0.1950975487743872,0.0,0.0,0.26013006503251623,0.3512451946735382,0.09136943533278633,500.0,0.022172367200255394,11.086183600127697,200.0,0.0033186087384819984,0.6637217476963997,0.013006503251625813,0.07387422025203705,0.0009608452859194413,0.0,0.0,0.0
28,11.48443603515625,1.0,1.7123689758591354e-05,1.7123689758591354e-05,1500.0,6.174157897476107e-05,0.0926123684621416,20.0,0.00019763577438425273,0.0039527154876850545,20.0,0.0003407967451494187,0.006815934902988374,10.0,0.0002880363608710468,0.002880363608710468,10.0,3.592224675230682e-05,0.0003592224675230682,25.0,1.0073415978695266e-05,0.00025183539946738165,0.20260130065032517,0.0,0.0,0.27013506753376687,0.3501884937286377,0.09459819240293364,500.0,0.021273095160722733,10.636547580361366,200.0,0.0032270182855427265,0.6454036571085453,0.013506753376688344,0.07378626614809036,0.0009966128994489444,0.0,0.0,0.0
29,11.157087326049805,1.0,1.7337099052383564e-05,1.7337099052383564e-05,1500.0,0.00015096800052560866,0.226452000788413,20.0,0.00021630991250276566,0.004326198250055313,20.0,0.0003741108230315149,0.007482216460630298,10.0,0.0003121565969195217,0.003121565969195217,10.0,4.048077607876621e-05,0.0004048077607876621,25.0,1.029214672598755e-05,0.00025730366814968875,0.21010505252626313,0.0,0.0,0.2801400700350175,0.3491012454032898,0.09779724733658944,500.0,0.020378263667225838,10.189131833612919,200.0,0.0031353228259831667,0.6270645651966333,0.014007003501750876,0.07368463277816772,0.0010321009093490227,0.0,0.0,0.0
30,11.344592094421387,1.0,1.7463786207372323e-05,1.7463786207372323e-05,1500.0,0.0005305232480168343,0.7957848720252514,20.0,0.00023374170996248722,0.004674834199249744,20.0,0.0004050109419040382,0.008100218838080764,10.0,0.00033580814488232136,0.0033580814488232136,10.0,4.4177573727210984e-05,0.00044177573727210984,25.0,1.1168270248163026e-05,0.00027920675620407565,0.2176088044022011,0.0,0.0,0.29014507253626814,0.34845706820487976,0.10110310133008017,500.0,0.019635792821645737,9.817896410822868,200.0,0.0030593378469347954,0.6118675693869591,0.014507253626813406,0.07359617948532104,0.001067678441758034,0.0,0.0,0.0
31,11.16171646118164,1.0,1.750734736560844e-05,1.750734736560844e-05,1500.0,0.0006069233058951795,0.9103849588427693,20.0,0.0002492232306394726,0.004984464612789452,20.0,0.00043289989116601646,0.00865799782332033,10.0,0.0003580688498914242,0.003580688498914242,10.0,4.6902372559998184e-05,0.00046902372559998184,25.0,1.2646791219594888e-05,0.0003161697804898722,0.22511255627813906,0.0,0.0,0.3001500750375188,0.34804749488830566,0.10446648170734538,500.0,0.019055908545851707,9.527954272925854,200.0,0.0029989094473421574,0.5997818894684315,0.015007503751875938,0.07352200895547867,0.0011033818252448025,0.0,0.0,0.0
32,10.504554748535156,1.0,1.7515198123874143e-05,1.7515198123874143e-05,1500.0,0.00034137058537453413,0.5120558780618012,20.0,0.0002639825688675046,0.005279651377350092,20.0,0.0004625665897037834,0.009251331794075668,10.0,0.0003790658083744347,0.003790658083744347,10.0,4.893029108643532e-05,0.0004893029108643532,25.0,1.5184609765128698e-05,0.00037961524412821745,0.23261630815407705,0.0,0.0,0.31015507753876936,0.34707480669021606,0.10764701358075734,500.0,0.01854872889816761,9.274364449083805,200.0,0.00295070162974298,0.590140325948596,0.015507753876938469,0.07345135509967804,0.0011390655368134163,0.0,0.0,0.0
33,9.878303527832031,1.0,1.748480281094089e-05,1.748480281094089e-05,1500.0,7.731881487416103e-05,0.11597822231124155,20.0,0.000278240506304428,0.00556481012608856,20.0,0.0004941584775224328,0.009883169550448656,10.0,0.0003990431723650545,0.003990431723650545,10.0,5.0383179768687114e-05,0.0005038317976868711,25.0,1.8904836906585842e-05,0.00047262092266464606,0.24012006003001501,0.0,0.0,0.32016008004002,0.34620362520217896,0.1108405803548747,500.0,0.018094617873430252,9.047308936715126,200.0,0.002912838477641344,0.5825676955282688,0.016008004002001,0.07338329404592514,0.0011747200647671857,0.0,0.0,0.0
34,9.581748008728027,1.0,1.742707536322996e-05,1.742707536322996e-05,1500.0,3.530216417857446e-05,0.05295324626786169,20.0,0.0002929183538071811,0.005858367076143622,20.0,0.0005283951759338379,0.010567903518676758,10.0,0.0004191988555248827,0.004191988555248827,10.0,5.159293141332455e-05,0.0005159293141332455,25.0,2.400921584921889e-05,0.0006002303962304723,0.24762381190595298,0.0,0.0,0.33016508254127064,0.34481897950172424,0.1138471868289835,500.0,0.01763167232275009,8.815836161375046,200.0,0.002880748361349106,0.5761496722698212,0.016508254127063533,0.07331429421901703,0.001210291000113838,0.0,0.0,0.0
35,9.312339782714844,1.0,1.7424570614821278e-05,1.7424570614821278e-05,1500.0,4.405898289405741e-05,0.06608847434108611,20.0,0.0003096433065366,0.006192866130732,20.0,0.000564636429771781,0.01129272859543562,10.0,0.00044143179547972977,0.004414317954797298,10.0,5.338481787475757e-05,0.0005338481787475757,25.0,2.9799388357787393e-05,0.0007449847089446848,0.25512756378189094,0.0,0.0,0.3401700850425213,0.3431760370731354,0.1167382217157239,500.0,0.01707305572926998,8.53652786463499,200.0,0.0028427147772163153,0.568542955443263,0.017008504252126064,0.07324117422103882,0.0012457228231692447,0.0,0.0,0.0
36,9.041300773620605,1.0,1.7523459973745048e-05,1.7523459973745048e-05,1500.0,5.8714653278002515e-05,0.08807197991700377,20.0,0.00032840933999978006,0.006568186799995601,20.0,0.0006041237502358854,0.012082475004717708,10.0,0.0004651246126741171,0.004651246126741171,10.0,5.583922757068649e-05,0.0005583922757068649,25.0,3.568599640857428e-05,0.0008921499102143571,0.26263131565782893,0.00048659995081834495,0.0001277963852824568,0.3501750875437719,0.34157994389533997,0.11961278675674737,500.0,0.01649656519293785,8.248282596468925,200.0,0.002795776352286339,0.5591552704572678,0.017508754377188594,0.0731683075428009,0.0012810859249614965,0.0,0.0,0.0
37,8.75003433227539,1.0,1.7747886886354536e-05,1.7747886886354536e-05,1500.0,4.877306491835043e-05,0.07315959737752564,20.0,0.00034896773286163807,0.006979354657232761,20.0,0.0006460519507527351,0.012921039015054703,10.0,0.0004896566388197243,0.004896566388197243,10.0,5.890032116440125e-05,0.0005890032116440125,25.0,4.1274906834587455e-05,0.0010318726708646864,0.27013506753376687,0.001913054846227169,0.0005167832000813763,0.3601800900450225,0.3398996889591217,0.1224251005755716,500.0,0.0159559715539217,7.97798577696085,200.0,0.002740972675383091,0.5481945350766182,0.018009004502251125,0.07309723645448685,0.0013164084604109687,0.0,0.0,0.0
38,8.50277328491211,1.0,1.8043141608359292e-05,1.8043141608359292e-05,1500.0,7.443666981998831e-05,0.11165500472998247,20.0,0.00037078361492604017,0.0074156722985208035,20.0,0.0006916188867762685,0.01383237773552537,10.0,0.0005155318067409098,0.005155318067409098,10.0,6.244805263122544e-05,0.0006244805263122544,25.0,4.597799852490425e-05,0.0011494499631226063,0.27763881940970486,0.002287274459376931,0.0006350361805673821,0.37018509254627313,0.338460236787796,0.1252929340785238,500.0,0.01539983507245779,7.699917536228895,200.0,0.002678628545254469,0.5357257090508938,0.018509254627313655,0.07302413880825043,0.001351622379142204,0.0,0.0,0.0
39,8.244293212890625,1.0,1.8298354916623794e-05,1.8298354916623794e-05,1500.0,0.00010537140042288229,0.15805710063432343,20.0,0.00039191625546664,0.0078383251093328,20.0,0.0007398877060040832,0.014797754120081663,10.0,0.0005421137320809066,0.005421137320809066,10.0,6.610916898353025e-05,0.0006610916898353025,25.0,4.907205584459007e-05,0.0012268013961147517,0.2851425712856428,0.003177885664626956,0.0009061504896635142,0.38019009504752377,0.3372166156768799,0.12820641716579725,500.0,0.01480631809681654,7.40315904840827,200.0,0.002613070886582136,0.5226141773164272,0.01900950475237619,0.07295083999633789,0.0013867593396002201,0.0,0.0,0.0
40,7.937628269195557,1.0,1.8525119230616838e-05,1.8525119230616838e-05,1500.0,0.0001088814897229895,0.16332223458448425,20.0,0.00041196291567757726,0.008239258313551545,20.0,0.0007898120093159378,0.015796240186318755,10.0,0.0005689305253326893,0.005689305253326893,10.0,6.984220090089366e-05,0.0006984220090089366,25.0,5.039290408603847e-05,0.0012598226021509618,0.2926463231615808,0.004188671708106995,0.0012257993743084502,0.3901950975487744,0.3361029326915741,0.1311457166080179,500.0,0.014199009165167809,7.099504582583904,200.0,0.0025465330109000206,0.5093066021800041,0.01950975487743872,0.0728817954659462,0.001421905964568235,0.0,0.0,0.0
41,7.643718242645264,1.0,1.8758732039714232e-05,1.8758732039714232e-05,1500.0,0.00012011044600512832,0.18016566900769249,20.0,0.00043171487050130963,0.008634297410026193,20.0,0.0008402284001931548,0.016804568003863096,10.0,0.0005963520961813629,0.005963520961813629,10.0,7.387981895590201e-05,0.0007387981895590201,25.0,5.0142243708251044e-05,0.001253556092706276,0.3001500750375188,0.005468612536787987,0.0016414044632680302,0.400200100050025,0.3351368308067322,0.1341217932193025,500.0,0.013594363816082478,6.797181908041239,200.0,0.002478683367371559,0.49573667347431183,0.02001000500250125,0.07282077521085739,0.0014571440762552754,0.0,0.0,0.0
42,7.358001708984375,1.0,1.9088551198365167e-05,1.9088551198365167e-05,1500.0,0.00012428054469637573,0.1864208170445636,20.0,0.0004533412866294384,0.009066825732588768,20.0,0.0008863197872415185,0.01772639574483037,10.0,0.0006254178588278592,0.006254178588278592,10.0,7.863752398407087e-05,0.0007863752398407087,25.0,4.976991476723924e-05,0.001244247869180981,0.3076538269134567,0.006947221700102091,0.002137339342452619,0.4102051025512756,0.33433836698532104,0.13714730411603965,500.0,0.013027527369558811,6.513763684779406,200.0,0.002409713575616479,0.4819427151232958,0.02051025512756378,0.07277296483516693,0.0014925920751585012,0.0,0.0,0.0
