frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
59,4059,4059.0,0.9543958902359009,0.9847202897071838,3.5148942470550537,1.4090808629989624,10.835052490234375
60,4083,4083.0,0.9602726697921753,0.9882463812828064,3.6765644550323486,1.458305835723877,11.162949562072754
61,4097,4097.0,0.9635637402534485,0.9910672307014465,3.702017068862915,1.4411834478378296,11.226820945739746
62,4103,4103.0,0.9649741649627686,0.991772472858429,3.745856285095215,1.4477205276489258,11.255905151367188
63,4123,4123.0,0.969675600528717,0.9913023114204407,3.894832134246826,1.5305510759353638,11.634883880615234
64,4129,4129.0,0.9710860252380371,0.9915373921394348,3.882056951522827,1.5271199941635132,11.67408561706543
65,4118,4118.0,0.9685002565383911,0.9910672307014465,3.9013004302978516,1.5500984191894531,11.790916442871094
66,4103,4103.0,0.9654443264007568,0.9898918867111206,3.9597275257110596,1.5706486701965332,12.039660453796387
67,4075,4075.0,0.9586271643638611,0.9905970692634583,3.946563959121704,1.6045466661453247,12.446500778198242
68,4067,4067.0,0.9567465782165527,0.988951563835144,4.056443691253662,1.6971027851104736,12.576723098754883
69,4065,4065.0,0.9567465782165527,0.9873060584068298,4.221273899078369,1.7473196983337402,12.798233032226562
70,4053,4053.0,0.9536906480789185,0.9856605529785156,4.310523509979248,1.914941668510437,12.662535667419434
71,4057,4057.0,0.9543958902359009,0.9842501282691956,4.501269340515137,2.1643435955047607,12.49223518371582
72,3982,3982.0,0.9367654323577881,0.9809591174125671,4.441686630249023,2.3400378227233887,12.623879432678223
73,3946,3946.0,0.9278326630592346,0.9804889559745789,4.358642101287842,2.3382110595703125,12.078481674194336
74,3877,3877.0,0.9116126298904419,0.9771979451179504,3.9897115230560303,2.2281675338745117,10.923398971557617
75,3877,3877.0,0.9113775491714478,0.9790785312652588,3.9917094707489014,2.166496753692627,11.106261253356934
76,3888,3888.0,0.9141983985900879,0.9769628643989563,3.983886480331421,2.0366649627685547,11.394522666931152
77,3909,3909.0,0.9196050763130188,0.9748471975326538,3.8875632286071777,1.8446662425994873,11.364931106567383
78,3915,3915.0,0.9221909046173096,0.9748471975326538,3.780996799468994,1.709729552268982,10.892534255981445
79,3940,3940.0,0.9268923401832581,0.9734367728233337,3.8248677253723145,1.6958502531051636,11.166706085205078
80,3945,3945.0,0.9275975823402405,0.9790785312652588,3.8942604064941406,1.7276091575622559,11.717047691345215
