frame_idx,pnp_ok,num_alive,ransac_inliers,reproj_mean,reproj_p90,visibility_mean,delta_t,delta_rot_deg
32,1,1841,480,34.790740966796875,84.32154083251953,0.9205,0.023244058713316917,0.5855063709741706
33,1,1841,469,37.5816650390625,92.69012451171875,0.9205,0.19918721914291382,4.020487447270126
34,1,1841,465,40.16299819946289,97.88751983642578,0.9205,0.040160950273275375,0.6620474386067584
35,1,1841,461,40.608604431152344,98.66921997070312,0.9205,0.005666784942150116,0.10087055545943382
36,1,1841,457,42.65603256225586,102.9665756225586,0.9205,0.033192552626132965,0.5424856127647276
37,1,1841,451,44.605594635009766,107.30426025390625,0.9205,0.02408027835190296,0.3604520005964281
38,1,1841,433,47.95960998535156,113.94161224365234,0.9205,0.17753176391124725,1.607177664911781
39,1,1841,426,49.9979362487793,118.09954071044922,0.9205,0.030488280579447746,0.3835945390667365
40,1,1841,425,49.287845611572266,116.40349578857422,0.9205,0.20195546746253967,1.8562509661866897
41,1,1841,420,50.7200927734375,119.06591796875,0.9205,0.005366349592804909,0.10087055545943382
42,1,1841,410,52.2951774597168,121.59951782226562,0.9205,0.040567781776189804,0.6679324868169297
43,1,1841,409,53.70566940307617,124.0201416015625,0.9205,0.013217250816524029,0.18767184827349365
44,1,1841,406,53.906776428222656,122.65435028076172,0.9205,0.10143653303384781,1.7357342888753298
45,1,1841,405,54.91026306152344,124.55733489990234,0.9205,0.0020550317130982876,0.027976455118293345
46,1,1841,404,56.42515182495117,127.5157699584961,0.9205,0.0020340392366051674,0.03956468264845247
47,1,1836,404,58.65027618408203,131.95525360107422,0.918,0.050923753529787064,0.6561096082944955
48,1,1833,407,59.892520904541016,133.97778930664063,0.9165,0.023735694587230682,0.30774137315829087
49,1,1820,406,61.631500244140625,136.8562454223633,0.91,0.0221196711063385,0.3549819843055889
50,1,1808,402,63.91855239868164,141.4954849243164,0.904,0.03152431547641754,0.5828266707249664
51,1,1803,387,65.2284164428711,144.07201232910154,0.9015,0.023853184655308723,0.3593646581973214
52,1,1796,399,67.2761459350586,148.73480987548828,0.898,0.03721782565116882,0.5166201495491078
53,1,1788,398,69.32891082763672,153.66405029296874,0.894,0.020527787506580353,0.3593646581973214
54,1,1785,381,70.68732452392578,154.97018127441407,0.8925,0.028316747397184372,0.48375956408961207
55,1,1785,381,71.2092514038086,156.08390197753906,0.8925,0.010422023944556713,0.06852804325551864
56,1,1785,371,74.4381103515625,164.15529785156252,0.8925,0.21886885166168213,3.8679670787831175
57,1,1783,391,74.82247161865234,163.84794311523436,0.8915,0.09628304839134216,2.009350062930265
58,1,1777,361,76.95722198486328,168.66223449707033,0.8885,0.1316344439983368,1.4867474788227752
59,1,1774,335,78.59790802001953,172.08800201416017,0.887,0.10844218730926514,1.7116648942839017
60,1,1771,337,77.1497802734375,167.47174072265625,0.8855,0.16169315576553345,2.300356769063839
61,1,1768,329,76.63921356201172,164.50020599365234,0.884,0.21745565533638,3.4243979973842666
62,1,1756,326,77.88985443115234,167.67367553710938,0.878,0.12294702976942062,2.9091912120464967
63,1,1743,320,77.73980712890625,168.2010986328125,0.8715,0.16962890326976776,2.3374940282307213
64,1,1727,321,78.01367950439453,167.0206512451172,0.8635,0.19072221219539642,3.684508289130552
65,1,1706,289,81.77680206298828,175.91614532470703,0.853,0.3563906252384186,8.618692786868667
66,1,1686,297,82.10726165771484,176.30489349365234,0.843,0.0784708708524704,0.6578965842977167
67,1,1671,279,78.2918472290039,165.17059326171875,0.8355,0.4332599639892578,4.850180101414853
68,1,1655,259,84.02488708496094,178.81532287597662,0.8275,0.45231717824935913,7.865517360669953
69,1,1615,235,79.52525329589844,164.4247985839844,0.8075,0.5287550091743469,9.796170252017037
70,1,1593,207,79.46715545654297,162.41178283691406,0.7965,0.0759156122803688,1.3971777638303473
71,1,1560,185,47.00728225708008,122.37745666503913,0.78,3.1369588375091553,54.45283147131259
72,1,1535,187,148.4483642578125,384.7487304687501,0.7675,5.752705097198486,91.32414320864707
73,1,1523,189,83.43245697021484,165.12341918945313,0.7615,4.181066513061523,78.6371417612206
74,1,1512,204,82.65770721435547,163.11204223632814,0.756,0.027069484815001488,0.83415622687954
75,1,1502,206,83.72750091552734,164.89800720214848,0.751,0.1354842483997345,0.8280346536770875
76,1,1497,201,81.40653228759766,159.64840393066407,0.7485,0.1274876743555069,0.77632105452528
77,1,1488,198,80.55663299560547,156.3165283203125,0.744,0.02663230150938034,0.8577498730614788
78,1,1487,171,60.85356521606445,116.53973541259775,0.7435,7.049457550048828,128.2146911268346
79,1,1485,174,56.944522857666016,121.2675765991211,0.7425,3.920264959335327,50.94670273303471
80,1,1485,187,57.0294303894043,124.42388610839846,0.7425,0.0734129399061203,1.9371461154650673
