iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
98,0.02806738,0.02794492,0.02972088,0.09273260,0.00000509,1.35597432,0.00037800,0.00035667,0.00219511
99,0.02805946,0.02794169,0.02476516,0.09300029,0.00000428,1.35657001,0.00033271,0.00031851,0.00201673
100,0.02805354,0.02793944,0.02085509,0.09324889,0.00000362,1.35712266,0.00028667,0.00028048,0.00185902
101,0.02804940,0.02793806,0.01785823,0.09347917,0.00000307,1.35763419,0.00024660,0.00024761,0.00171691
102,0.02804649,0.02793743,0.01536808,0.09369187,0.00000261,1.35810614,0.00021752,0.00022354,0.00158635
103,0.02804434,0.02793734,0.01310819,0.09388775,0.00000223,1.35854065,0.00020102,0.00020924,0.00146538
104,0.02804293,0.02793774,0.01112449,0.09406754,0.00000191,1.35893905,0.00019493,0.00020285,0.00135440
105,0.02804228,0.02793846,0.00958184,0.09423193,0.00000165,1.35930324,0.00019437,0.00020052,0.00125545
106,0.02804222,0.02793935,0.00848449,0.09438168,0.00000145,1.35963464,0.00019369,0.00019795,0.00117098
107,0.02804254,0.02794038,0.00763892,0.09451748,0.00000129,1.35993505,0.00018857,0.00019200,0.00110252
108,0.02804299,0.02794146,0.00689360,0.09463999,0.00000117,1.36020601,0.00017738,0.00018168,0.00104982
109,0.02804359,0.02794256,0.00627110,0.09474992,0.00000108,1.36044884,0.00016155,0.00016830,0.00101068
110,0.02804435,0.02794364,0.00585684,0.09484788,0.00000101,1.36066532,0.00014467,0.00015476,0.00098158
111,0.02804525,0.02794469,0.00561969,0.09493451,0.00000096,1.36085665,0.00013094,0.00014423,0.00095867
112,0.02804613,0.02794568,0.00543307,0.09501044,0.00000092,1.36102438,0.00012344,0.00013888,0.00093897
113,0.02804692,0.02794663,0.00521586,0.09507629,0.00000088,1.36116970,0.00012304,0.00013908,0.00092099
114,0.02804761,0.02794747,0.00500898,0.09513263,0.00000086,1.36129403,0.00012820,0.00014335,0.00090489
115,0.02804830,0.02794823,0.00489133,0.09518008,0.00000084,1.36139882,0.00013570,0.00014902,0.00089195
116,0.02804893,0.02794884,0.00486309,0.09521922,0.00000082,1.36148512,0.00014197,0.00015334,0.00088369
117,0.02804945,0.02794934,0.00486087,0.09525059,0.00000082,1.36155438,0.00014445,0.00015449,0.00088103
118,0.02804982,0.02794970,0.00484740,0.09527477,0.00000082,1.36160767,0.00014245,0.00015221,0.00088369
119,0.02805009,0.02794994,0.00485662,0.09529226,0.00000083,1.36164629,0.00013721,0.00014773,0.00089026
120,0.02805028,0.02795006,0.00491800,0.09530358,0.00000085,1.36167121,0.00013124,0.00014316,0.00089862
121,0.02805040,0.02795007,0.00501356,0.09530923,0.00000086,1.36168361,0.00012717,0.00014053,0.00090669
122,0.02805041,0.02795001,0.00509262,0.09530969,0.00000087,1.36168468,0.00012675,0.00014101,0.00091312
123,0.02805031,0.02794987,0.00514147,0.09530542,0.00000088,1.36167526,0.00013014,0.00014445,0.00091768
124,0.02805013,0.02794965,0.00518565,0.09529687,0.00000089,1.36165643,0.00013605,0.00014958,0.00092113
125,0.02804993,0.02794939,0.00525442,0.09528446,0.00000090,1.36162913,0.00014230,0.00015457,0.00092483
126,0.02804967,0.02794906,0.00533793,0.09526862,0.00000091,1.36159408,0.00014684,0.00015782,0.00093006
127,0.02804935,0.02794869,0.00541651,0.09524975,0.00000093,1.36155248,0.00014847,0.00015857,0.00093751
128,0.02804898,0.02794826,0.00549433,0.09522821,0.00000094,1.36150503,0.00014731,0.00015718,0.00094704
129,0.02804858,0.02794778,0.00558894,0.09520437,0.00000096,1.36145234,0.00014461,0.00015486,0.00095780
130,0.02804821,0.02794732,0.00570309,0.09517855,0.00000098,1.36139548,0.00014218,0.00015313,0.00096862
131,0.02804779,0.02794682,0.00582169,0.09515107,0.00000100,1.36133480,0.00014153,0.00015314,0.00097861
132,0.02804737,0.02794632,0.00593051,0.09512220,0.00000102,1.36127102,0.00014335,0.00015528,0.00098744
133,0.02804692,0.02794579,0.00603375,0.09509224,0.00000104,1.36120498,0.00014729,0.00015903,0.00099550
134,0.02804653,0.02794532,0.00614639,0.09506145,0.00000106,1.36113691,0.00015217,0.00016327,0.00100367
135,0.02804613,0.02794482,0.00627488,0.09503007,0.00000108,1.36106765,0.00015657,0.00016681,0.00101297
136,0.02804572,0.02794430,0.00641716,0.09499830,0.00000110,1.36099756,0.00015947,0.00016889,0.00102409
137,0.02804536,0.02794382,0.00656505,0.09496635,0.00000113,1.36092710,0.00016060,0.00016947,0.00103717
138,0.02804501,0.02794334,0.00672944,0.09493442,0.00000116,1.36085641,0.00016051,0.00016918,0.00105179
139,0.02804466,0.02794284,0.00691165,0.09490265,0.00000119,1.36078632,0.00016026,0.00016902,0.00106719
140,0.02804435,0.02794237,0.00710905,0.09487118,0.00000123,1.36071682,0.00016092,0.00016989,0.00108263
141,0.02804406,0.02794191,0.00730818,0.09484015,0.00000126,1.36064839,0.00016313,0.00017221,0.00109766
142,0.02804377,0.02794145,0.00750932,0.09480968,0.00000130,1.36058104,0.00016683,0.00017579,0.00111232
143,0.02804353,0.02794103,0.00771739,0.09477986,0.00000133,1.36051512,0.00017138,0.00017993,0.00112699
144,0.02804331,0.02794062,0.00793762,0.09475080,0.00000137,1.36045086,0.00017586,0.00018379,0.00114222
145,0.02804311,0.02794022,0.00816548,0.09472255,0.00000141,1.36038840,0.00017949,0.00018674,0.00115843
146,0.02804291,0.02793982,0.00839967,0.09469518,0.00000145,1.36032796,0.00018195,0.00018861,0.00117567
147,0.02804274,0.02793942,0.00864464,0.09466875,0.00000149,1.36026955,0.00018349,0.00018973,0.00119362
148,0.02804260,0.02793906,0.00889418,0.09464329,0.00000154,1.36021328,0.00018473,0.00019074,0.00121170
149,0.02804247,0.02793870,0.00914669,0.09461883,0.00000158,1.36015916,0.00018636,0.00019228,0.00122929
150,0.02804236,0.02793836,0.00939642,0.09459541,0.00000163,1.36010742,0.00018883,0.00019468,0.00124599
151,0.02804226,0.02793804,0.00963838,0.09457302,0.00000167,1.36005783,0.00019215,0.00019784,0.00126171
152,0.02804218,0.02793775,0.00987458,0.09455169,0.00000171,1.36001062,0.00019593,0.00020133,0.00127662
153,0.02804210,0.02793746,0.01010584,0.09453142,0.00000175,1.35996580,0.00019957,0.00020457,0.00129107
154,0.02804204,0.02793719,0.01033309,0.09451219,0.00000179,1.35992336,0.00020256,0.00020709,0.00130529
155,0.02804199,0.02793695,0.01054926,0.09449402,0.00000183,1.35988307,0.00020468,0.00020876,0.00131935
156,0.02804193,0.02793670,0.01075941,0.09447689,0.00000186,1.35984528,0.00020607,0.00020980,0.00133304
157,0.02804191,0.02793649,0.01095999,0.09446077,0.00000190,1.35980964,0.00020712,0.00021063,0.00134601
158,0.02804186,0.02793627,0.01114873,0.09444565,0.00000193,1.35977614,0.00020830,0.00021169,0.00135790
159,0.02804185,0.02793610,0.01132323,0.09443151,0.00000196,1.35974491,0.00020990,0.00021322,0.00136849
160,0.02804183,0.02793593,0.01148206,0.09441832,0.00000199,1.35971570,0.00021192,0.00021516,0.00137778
161,0.02804182,0.02793579,0.01162375,0.09440608,0.00000201,1.35968864,0.00021411,0.00021723,0.00138596
162,0.02804181,0.02793566,0.01175238,0.09439474,0.00000204,1.35966349,0.00021610,0.00021902,0.00139332
163,0.02804180,0.02793554,0.01186884,0.09438428,0.00000206,1.35964036,0.00021756,0.00022026,0.00140011
164,0.02804180,0.02793545,0.01197254,0.09437467,0.00000207,1.35961914,0.00021840,0.00022088,0.00140642
165,0.02804180,0.02793537,0.01206390,0.09436588,0.00000209,1.35959971,0.00021876,0.00022106,0.00141218
166,0.02804179,0.02793528,0.01214430,0.09435788,0.00000211,1.35958195,0.00021891,0.00022111,0.00141723
167,0.02804180,0.02793524,0.01221392,0.09435063,0.00000212,1.35956597,0.00021915,0.00022133,0.00142141
168,0.02804179,0.02793518,0.01226923,0.09434409,0.00000213,1.35955143,0.00021968,0.00022186,0.00142466
169,0.02804182,0.02793516,0.01231587,0.09433825,0.00000213,1.35953856,0.00022044,0.00022265,0.00142707
170,0.02804181,0.02793512,0.01235108,0.09433307,0.00000214,1.35952711,0.00022128,0.00022348,0.00142884
171,0.02804181,0.02793510,0.01237715,0.09432853,0.00000215,1.35951698,0.00022195,0.00022411,0.00143023
172,0.02804181,0.02793508,0.01239958,0.09432457,0.00000215,1.35950816,0.00022227,0.00022436,0.00143142
173,0.02804181,0.02793508,0.01241460,0.09432119,0.00000215,1.35950077,0.00022223,0.00022425,0.00143247
174,0.02804182,0.02793507,0.01242499,0.09431834,0.00000215,1.35949445,0.00022195,0.00022391,0.00143335
175,0.02804181,0.02793505,0.01243372,0.09431598,0.00000216,1.35948920,0.00022164,0.00022358,0.00143396
