iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
5025,0.3580326735973358,20.0,0.0017033589538186789,0.03406718000769615,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.227777076768689e-05,0.022277770563960075,1000.0,3.6064502637600526e-06,0.003606450278311968,10.0,0.00323216849938035,0.032321684062480927,100.0,1.5024093045212794e-05,0.0015024093445390463,0.0,0.0,0.0,10.05,0.005624022334814072,0.056521426886320114,1000.0,0.00019177122157998383,0.1917712241411209,10000.0,1.5964524209266528e-06,0.015964524820446968
5050,0.35820630192756653,20.0,0.0017090932233259082,0.0341818630695343,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2209283997653984e-05,0.02220928482711315,1000.0,3.609196028264705e-06,0.003609196050092578,10.0,0.0032239174470305443,0.03223917633295059,100.0,1.499722020525951e-05,0.0014997220132499933,0.0,0.0,0.0,10.1,0.005620414391160011,0.05676618590950966,1000.0,0.00019178568618372083,0.19178569316864014,10000.0,1.5915189806037233e-06,0.015915188938379288
5075,0.3585429787635803,20.0,0.0017160100396722555,0.034320201724767685,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.216812026745174e-05,0.022168120369315147,1000.0,3.6259873468225123e-06,0.0036259873304516077,10.0,0.0032106395810842514,0.032106395810842514,100.0,1.5039107893244363e-05,0.0015039107529446483,0.0,0.0,0.0,10.15,0.005636157933622599,0.05720699951052666,1000.0,0.00019176943169441074,0.19176943600177765,10000.0,1.5841942513361573e-06,0.01584194228053093
5100,0.3589354157447815,20.0,0.001721272012218833,0.034425441175699234,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.210858292528428e-05,0.02210858277976513,1000.0,3.6066696793568553e-06,0.00360666960477829,10.0,0.0031940408516675234,0.03194040805101395,100.0,1.5041667211335152e-05,0.0015041667502373457,0.0,0.0,0.0,10.2,0.0056505873799324036,0.05763598904013634,1000.0,0.00019187419093213975,0.1918741911649704,10000.0,1.5839968909858726e-06,0.015839969739317894
5125,0.35912221670150757,20.0,0.0017253885744139552,0.03450777009129524,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2028583771316335e-05,0.02202858403325081,1000.0,3.597958311729599e-06,0.0035979582462459803,10.0,0.003186251036822796,0.03186251223087311,100.0,1.5034569514682516e-05,0.0015034569660201669,0.0,0.0,0.0,10.25,0.0056464094668626785,0.05787569656968117,1000.0,0.00019191729370504618,0.1919173002243042,10000.0,1.5828939012862975e-06,0.015828939154744148
5150,0.3596055507659912,20.0,0.00172921153716743,0.03458423167467117,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2017411538399756e-05,0.02201741188764572,1000.0,3.6464905406319303e-06,0.003646490629762411,10.0,0.0031810645014047623,0.03181064501404762,100.0,1.5020683349575847e-05,0.0015020683640614152,0.0,0.0,0.0,10.3,0.0056501044891774654,0.05819607898592949,1000.0,0.00019197272195015103,0.19197271764278412,10000.0,1.5875912140472792e-06,0.015875911340117455
5175,0.3598484396934509,20.0,0.0017329208785668015,0.034658417105674744,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.193195541622117e-05,0.021931955590844154,1000.0,3.6237061067367904e-06,0.003623706055805087,10.0,0.0031766791362315416,0.03176679089665413,100.0,1.5022227671579458e-05,0.0015022227307781577,0.0,0.0,0.0,10.35,0.005650883540511131,0.05848664790391922,1000.0,0.00019200477981939912,0.19200478494167328,10000.0,1.5873902157181874e-06,0.015873901546001434
5200,0.36008208990097046,20.0,0.0017367672407999635,0.03473534435033798,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1871830540476367e-05,0.02187183126807213,1000.0,3.626856141636381e-06,0.003626856254413724,10.0,0.0031721172854304314,0.03172117471694946,100.0,1.4996393474575598e-05,0.0014996393583714962,0.0,0.0,0.0,10.4,0.005645317025482655,0.05871129408478737,1000.0,0.00019204687851015478,0.1920468807220459,10000.0,1.5869095477683004e-06,0.01586909592151642
5225,0.36033329367637634,20.0,0.0017404989339411259,0.03480997681617737,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.180458432121668e-05,0.021804584190249443,1000.0,3.611200781961088e-06,0.0036112007219344378,10.0,0.003167512360960245,0.03167512267827988,100.0,1.4995577657828107e-05,0.0014995577512308955,0.0,0.0,0.0,10.45,0.0056459312327206135,0.058999981731176376,1000.0,0.00019209533638786525,0.1920953392982483,10000.0,1.5837511000427185e-06,0.01583751104772091
5250,0.36090022325515747,20.0,0.0017442029202356935,0.03488405793905258,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1792284314869903e-05,0.02179228514432907,1000.0,3.660871016109013e-06,0.003660870948806405,10.0,0.003163532819598913,0.03163532912731171,100.0,1.4991333046054933e-05,0.0014991333009675145,0.0,0.0,0.0,10.5,0.005655169952660799,0.05937928333878517,1000.0,0.0001921306538861245,0.1921306550502777,10000.0,1.5918606095510768e-06,0.015918606892228127
5275,0.3611288070678711,20.0,0.0017486223950982094,0.03497244790196419,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1723235477111302e-05,0.02172323502600193,1000.0,3.6262240428186487e-06,0.0036262241192162037,10.0,0.0031599097419530153,0.031599096953868866,100.0,1.4970598385843914e-05,0.001497059827670455,0.0,0.0,0.0,10.55,0.005658438429236412,0.05969652533531189,1000.0,0.00019214875646866858,0.19214875996112823,10000.0,1.586543021403486e-06,0.015865430235862732
5300,0.3613622486591339,20.0,0.0017540667904540896,0.03508133441209793,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1649851987604052e-05,0.021649852395057678,1000.0,3.6508906759991078e-06,0.003650890663266182,10.0,0.003145080292597413,0.03145080432295799,100.0,1.4975558769947384e-05,0.0014975558733567595,0.0,0.0,0.0,10.6,0.005675921682268381,0.06016477197408676,1000.0,0.00019210681784898043,0.19210681319236755,10000.0,1.576020622451324e-06,0.015760205686092377
5325,0.36173585057258606,20.0,0.0017590675270184875,0.035181351006031036,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.161272095690947e-05,0.02161272056400776,1000.0,3.6838064261246473e-06,0.003683806397020817,10.0,0.0031342720612883568,0.03134272247552872,100.0,1.5010269635240547e-05,0.0015010269125923514,0.0,0.0,0.0,10.65,0.005683048162609339,0.060524459928274155,1000.0,0.00019213525229133666,0.1921352595090866,10000.0,1.575449687152286e-06,0.015754496678709984
5350,0.36202818155288696,20.0,0.0017649155342951417,0.03529831022024155,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1590187316178344e-05,0.021590188145637512,1000.0,3.7062898172735004e-06,0.0037062899209558964,10.0,0.0031213241163641214,0.031213240697979927,100.0,1.4956911400076933e-05,0.0014956911327317357,0.0,0.0,0.0,10.7,0.005689265206456184,0.06087513640522957,1000.0,0.0001921511284308508,0.19215112924575806,10000.0,1.5698200286351494e-06,0.015698200091719627
5375,0.3622414469718933,20.0,0.0017707771621644497,0.03541554510593414,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1525278498302214e-05,0.021525278687477112,1000.0,3.6904734770359937e-06,0.0036904735025018454,10.0,0.003105078125372529,0.031050780788064003,100.0,1.4901742360962089e-05,0.0014901742106303573,0.0,0.0,0.0,10.75,0.005692432168871164,0.061193645000457764,1000.0,0.00019222154514864087,0.19222155213356018,10000.0,1.5654009075660724e-06,0.015654008835554123
5400,0.36246711015701294,20.0,0.0017753576394170523,0.03550715371966362,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1490626750164665e-05,0.02149062603712082,1000.0,3.6993542380514555e-06,0.0036993541289120913,10.0,0.0030923986341804266,0.030923986807465553,100.0,1.4925334653526079e-05,0.001492533483542502,0.0,0.0,0.0,10.8,0.005687766708433628,0.06142788007855415,1000.0,0.0001922941009979695,0.19229410588741302,10000.0,1.56314763444243e-06,0.015631476417183876
5425,0.36265072226524353,20.0,0.0017804647795856,0.03560929745435715,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1456968170241453e-05,0.021456968039274216,1000.0,3.711665158334654e-06,0.0037116650491952896,10.0,0.003085235832259059,0.030852358788251877,100.0,1.493847321398789e-05,0.0014938473468646407,0.0,0.0,0.0,10.85,0.005674588028341532,0.06156928092241287,1000.0,0.00019235322542954236,0.19235321879386902,10000.0,1.5604091458953917e-06,0.015604091808199883
5450,0.36289507150650024,20.0,0.0017864431720227003,0.03572886437177658,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1448300685733557e-05,0.021448301151394844,1000.0,3.740823103726143e-06,0.0037408231291919947,10.0,0.0030762730166316032,0.030762730166316032,100.0,1.4849241779302247e-05,0.001484924228861928,0.0,0.0,0.0,10.9,0.0056665134616196156,0.06176499277353287,1000.0,0.00019232291379012167,0.19232290983200073,10000.0,1.5641521713405382e-06,0.01564152166247368
5475,0.3633674383163452,20.0,0.001791629707440734,0.03583259508013725,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1389705580077134e-05,0.021389706060290337,1000.0,3.820010988420108e-06,0.0038200109265744686,10.0,0.0030577860306948423,0.03057786077260971,100.0,1.4864085642329883e-05,0.0014864085242152214,0.0,0.0,0.0,10.95,0.005686996039003134,0.062272604554891586,1000.0,0.0001923888921737671,0.1923888921737671,10000.0,1.5599359812767943e-06,0.015599359758198261
5500,0.36361169815063477,20.0,0.0017965815495699644,0.03593163192272186,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.135114118573256e-05,0.02135114185512066,1000.0,3.887857928930316e-06,0.00388785800896585,10.0,0.00304666580632329,0.030466657131910324,100.0,1.4875402484904043e-05,0.001487540197558701,0.0,0.0,0.0,11.0,0.005674609448760748,0.06242070347070694,1000.0,0.00019249774049967527,0.19249774515628815,10000.0,1.5568441540381173e-06,0.015568441711366177
5525,0.36338746547698975,20.0,0.0018025460885837674,0.03605092316865921,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.134853093593847e-05,0.021348530426621437,1000.0,4.024459940410452e-06,0.004024459980428219,10.0,0.003038373775780201,0.03038373775780201,100.0,1.4895465938025154e-05,0.0014895466156303883,0.0,0.0,0.0,11.05,0.005644211079925299,0.06236853450536728,1000.0,0.0001921379880513996,0.19213798642158508,10000.0,1.5583746062475257e-06,0.015583746135234833
5550,0.3634716868400574,20.0,0.0018073380924761295,0.03614675998687744,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1324480258044787e-05,0.021324479952454567,1000.0,4.1825596781563945e-06,0.0041825599037110806,10.0,0.0030172099359333515,0.03017209842801094,100.0,1.472838812333066e-05,0.0014728388050571084,0.0,0.0,0.0,11.1,0.005654903128743172,0.06276942789554596,1000.0,0.0001920372887980193,0.19203728437423706,10000.0,1.536625745757192e-06,0.015366257168352604
5575,0.3637462258338928,20.0,0.0018132274271920323,0.03626454994082451,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.130350003426429e-05,0.02130349911749363,1000.0,4.340477971709333e-06,0.004340477753430605,10.0,0.0029922265093773603,0.02992226555943489,100.0,1.4604576790588908e-05,0.0014604576863348484,0.0,0.0,0.0,11.15,0.00564160430803895,0.06290388852357864,1000.0,0.0001922568480949849,0.1922568529844284,10000.0,1.5294261856979574e-06,0.015294262208044529
5600,0.3639426827430725,20.0,0.0018194267759099603,0.03638853505253792,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1298805222613737e-05,0.021298805251717567,1000.0,4.696760697697755e-06,0.004696760792285204,10.0,0.002966811414808035,0.029668115079402924,100.0,1.4672734323539771e-05,0.00146727345418185,0.0,0.0,0.0,11.2,0.005615794099867344,0.06289689242839813,1000.0,0.00019230842008255422,0.1923084259033203,10000.0,1.5217869986372534e-06,0.01521786954253912
5625,0.36421746015548706,20.0,0.0018275422044098377,0.036550842225551605,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1231844584690407e-05,0.021231845021247864,1000.0,4.869481017522048e-06,0.004869481083005667,10.0,0.00293224910274148,0.029322490096092224,100.0,1.4686049325973727e-05,0.0014686048962175846,0.0,0.0,0.0,11.25,0.005609475076198578,0.06310659646987915,1000.0,0.00019255472579970956,0.19255472719669342,10000.0,1.5112879054868245e-06,0.015112878754734993
5650,0.3645249009132385,20.0,0.0018333023181185126,0.03666604682803154,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.121125908161048e-05,0.021211259067058563,1000.0,5.197640803089598e-06,0.005197640974074602,10.0,0.0029086617287248373,0.02908661775290966,100.0,1.4642017958976794e-05,0.0014642018359154463,0.0,0.0,0.0,11.3,0.005570595618337393,0.06294773519039154,1000.0,0.00019281961431261152,0.19281961023807526,10000.0,1.5131773807297577e-06,0.015131773427128792
5675,0.3651628792285919,20.0,0.0018397794337943196,0.036795590072870255,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1173938876017928e-05,0.021173939108848572,1000.0,5.531211172637995e-06,0.005531211383640766,10.0,0.0028776542749255896,0.028776543214917183,100.0,1.459074246668024e-05,0.0014590742066502571,0.0,0.0,0.0,11.35,0.005559019278734922,0.06309486925601959,1000.0,0.00019325414905324578,0.19325414299964905,10000.0,1.50774985741009e-06,0.015077498741447926
5700,0.36490097641944885,20.0,0.0018444081069901586,0.03688816353678703,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.112278525601141e-05,0.021122785285115242,1000.0,5.728157248086063e-06,0.005728157237172127,10.0,0.002857140963897109,0.028571410104632378,100.0,1.4631811609433498e-05,0.0014631811063736677,0.0,0.0,0.0,11.4,0.005503206048160791,0.06273654848337173,1000.0,0.0001933793828357011,0.19337938725948334,10000.0,1.501132828707341e-06,0.015011328272521496
5725,0.3652823269367218,20.0,0.001850637374445796,0.037012748420238495,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1089756046421826e-05,0.02108975686132908,1000.0,5.8628911574487574e-06,0.005862891208380461,10.0,0.0028383636381477118,0.028383636847138405,100.0,1.4670166819996666e-05,0.0014670166419818997,0.0,0.0,0.0,11.45,0.005520593840628862,0.06321080029010773,1000.0,0.00019331650400999933,0.1933165043592453,10000.0,1.493898025728413e-06,0.014938980340957642
5750,0.3656640946865082,20.0,0.0018601459451019764,0.03720291703939438,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1055471734143794e-05,0.021055471152067184,1000.0,5.9835874708369374e-06,0.005983587354421616,10.0,0.002810227684676647,0.028102276846766472,100.0,1.45887725011562e-05,0.001458877231925726,0.0,0.0,0.0,11.5,0.00556953065097332,0.0640496015548706,1000.0,0.00019319857528898865,0.1931985765695572,10000.0,1.4612750192100066e-06,0.01461275015026331
5775,0.36701470613479614,20.0,0.001869159983471036,0.037383198738098145,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.105246312567033e-05,0.021052462980151176,1000.0,6.544196367030963e-06,0.006544196512550116,10.0,0.0027706471737474203,0.02770647220313549,100.0,1.4628957615059335e-05,0.00146289577241987,0.0,0.0,0.0,11.55,0.005609470885246992,0.06478939205408096,1000.0,0.00019351863011252135,0.19351862370967865,10000.0,1.455748588341521e-06,0.014557485468685627
5800,0.36887815594673157,20.0,0.0018767205765470862,0.03753441199660301,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1111289242981002e-05,0.02111128903925419,1000.0,7.343492143263575e-06,0.00734349200502038,10.0,0.0027409859467297792,0.027409859001636505,100.0,1.4676227692689281e-05,0.0014676228165626526,0.0,0.0,0.0,11.6,0.005619813222438097,0.06518983840942383,1000.0,0.00019421058823354542,0.19421058893203735,10000.0,1.4611023289035074e-06,0.014611023478209972
5825,0.3705332279205322,20.0,0.0018863773439079523,0.03772754594683647,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1117170035722665e-05,0.02111716940999031,1000.0,7.977722816576716e-06,0.007977723143994808,10.0,0.0027067605406045914,0.027067605406045914,100.0,1.4622788512497209e-05,0.001462278887629509,0.0,0.0,0.0,11.65,0.005661254283040762,0.06595361232757568,1000.0,0.00019468818209134042,0.19468818604946136,10000.0,1.4539111816702643e-06,0.014539111405611038
5850,0.3729805648326874,20.0,0.0018962901085615158,0.037925802171230316,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1233290681266226e-05,0.021233290433883667,1000.0,9.313902410212904e-06,0.00931390281766653,10.0,0.002668180502951145,0.02668180502951145,100.0,1.4641316738561727e-05,0.0014641316374763846,0.0,0.0,0.0,11.7,0.00566026009619236,0.06622504442930222,1000.0,0.00019561074441298842,0.19561074674129486,10000.0,1.4525867300108075e-06,0.014525867067277431
5875,0.37498095631599426,20.0,0.0019087705295532942,0.03817541152238846,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1441108401631936e-05,0.021441107615828514,1000.0,1.0840001777978614e-05,0.01084000151604414,10.0,0.002622306812554598,0.026223067194223404,100.0,1.4697322512802202e-05,0.0014697322621941566,0.0,0.0,0.0,11.75,0.005604373291134834,0.06585138291120529,1000.0,0.0001965273404493928,0.19652734696865082,10000.0,1.4452915593210491e-06,0.014452915638685226
5900,0.3783572316169739,20.0,0.0019255413208156824,0.038510825484991074,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2175336198415607e-05,0.022175336256623268,1000.0,1.4888966688886285e-05,0.014888966456055641,10.0,0.0025565025862306356,0.025565026327967644,100.0,1.4709070455865003e-05,0.0014709070092067122,0.0,0.0,0.0,11.8,0.005310732871294022,0.0626666471362114,1000.0,0.0001984296686714515,0.198429673910141,10000.0,1.4649853028458892e-06,0.014649853110313416
5925,0.38140785694122314,20.0,0.0019412776455283165,0.03882555291056633,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2293765141512267e-05,0.02229376509785652,1000.0,1.807421176636126e-05,0.018074212595820427,10.0,0.0024859521072357893,0.02485952153801918,100.0,1.464307297283085e-05,0.0014643073081970215,0.0,0.0,0.0,11.85,0.005049265921115875,0.05983380228281021,1000.0,0.00020123537979088724,0.20123538374900818,10000.0,1.482132120145252e-06,0.01482132077217102
5950,0.3815969228744507,20.0,0.001957568572834134,0.03915137052536011,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2072756109992042e-05,0.02207275666296482,1000.0,1.7858887076727115e-05,0.01785888709127903,10.0,0.002449465449899435,0.024494655430316925,100.0,1.4405464753508568e-05,0.0014405464753508568,0.0,0.0,0.0,11.9,0.00495745986700058,0.05899377167224884,1000.0,0.00020278558076824993,0.20278558135032654,10000.0,1.4799365999351721e-06,0.014799365773797035
5975,0.37732866406440735,20.0,0.001977111678570509,0.03954223543405533,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1777124857180752e-05,0.02177712507545948,1000.0,1.6366231648135e-05,0.016366232186555862,10.0,0.0024176849983632565,0.02417685091495514,100.0,1.4528856809192803e-05,0.001452885684557259,0.0,0.0,0.0,11.95,0.004768393002450466,0.05698229372501373,1000.0,0.00020255603885743767,0.2025560438632965,10000.0,1.447499698770116e-06,0.01447499729692936
6000,0.37164872884750366,20.0,0.0019872388802468777,0.0397447794675827,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.132872396032326e-05,0.021328723058104515,1000.0,1.4038686458661687e-05,0.014038686640560627,10.0,0.002394121838733554,0.023941218852996826,100.0,1.4415503756026737e-05,0.0014415503246709704,0.0,0.0,0.0,12.0,0.004548847675323486,0.054586172103881836,1000.0,0.00020233378745615482,0.20233379304409027,10000.0,1.4233787624107208e-06,0.014233787544071674
6025,0.36784011125564575,20.0,0.0019975921604782343,0.03995184227824211,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1003674191888422e-05,0.02100367471575737,1000.0,1.155653444584459e-05,0.011556534096598625,10.0,0.0023839809000492096,0.023839809000492096,100.0,1.4339319022838026e-05,0.0014339318731799722,0.0,0.0,0.0,12.05,0.004580699373036623,0.05519742891192436,1000.0,0.00020101577683817595,0.20101577043533325,10000.0,1.3841116697221878e-06,0.013841116800904274
6050,0.36385172605514526,20.0,0.002013015327975154,0.04026030749082565,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0827725165872835e-05,0.020827725529670715,1000.0,1.0090955584018957e-05,0.010090955533087254,10.0,0.0023542370181530714,0.023542370647192,100.0,1.4363357877300587e-05,0.0014363357331603765,0.0,0.0,0.0,12.1,0.004409066867083311,0.05334971100091934,1000.0,0.0002006255672313273,0.20062556862831116,10000.0,1.3718765785597498e-06,0.013718766160309315
6075,0.3624752163887024,20.0,0.0020279977470636368,0.040559954941272736,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0585772290360183e-05,0.020585771650075912,1000.0,9.444437637284864e-06,0.00944443792104721,10.0,0.0023371323477476835,0.023371323943138123,100.0,1.4456128155870829e-05,0.001445612870156765,0.0,0.0,0.0,12.15,0.004363722167909145,0.05301922187209129,1000.0,0.00020073133055120707,0.2007313370704651,10000.0,1.3317551292857388e-06,0.013317551463842392
6100,0.360821008682251,20.0,0.002043389016762376,0.04086777940392494,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.045369183178991e-05,0.020453691482543945,1000.0,9.041826160682831e-06,0.009041826240718365,10.0,0.002328244736418128,0.023282447829842567,100.0,1.448482544219587e-05,0.001448482507839799,0.0,0.0,0.0,12.2,0.004276260267943144,0.05217037349939346,1000.0,0.00020067514560651034,0.2006751447916031,10000.0,1.288128032683744e-06,0.012881279923021793
6125,0.3603486716747284,20.0,0.002055844059213996,0.04111688211560249,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0333602151367813e-05,0.020333603024482727,1000.0,8.865034942573402e-06,0.008865035139024258,10.0,0.0023231448139995337,0.023231448605656624,100.0,1.4579454727936536e-05,0.0014579454436898232,0.0,0.0,0.0,12.25,0.004232401493936777,0.05184691771864891,1000.0,0.00020082893024664372,0.2008289247751236,10000.0,1.266792196474853e-06,0.012667922303080559
6150,0.36060065031051636,20.0,0.0020640180446207523,0.0412803590297699,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.029684037552215e-05,0.020296839997172356,1000.0,8.726519808988087e-06,0.008726519532501698,10.0,0.0023208402562886477,0.02320840209722519,100.0,1.4617845408793073e-05,0.0014617845881730318,0.0,0.0,0.0,12.3,0.00422721728682518,0.051994774490594864,1000.0,0.00020107398449908942,0.20107398927211761,10000.0,1.2557979971461464e-06,0.012557979673147202
6175,0.36094871163368225,20.0,0.0020714453421533108,0.041428908705711365,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.024447894655168e-05,0.020244479179382324,1000.0,8.414680451096501e-06,0.008414680138230324,10.0,0.002320121042430401,0.02320121042430401,100.0,1.457547568861628e-05,0.0014575475361198187,0.0,0.0,0.0,12.35,0.004254634492099285,0.052544739097356796,1000.0,0.0002011176839005202,0.20111767947673798,10000.0,1.2539467206806876e-06,0.012539466843008995
6200,0.361991822719574,20.0,0.0020795282907783985,0.04159056395292282,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.024323293881025e-05,0.02024323306977749,1000.0,8.187839739548508e-06,0.008187839761376381,10.0,0.0023218828719109297,0.023218829184770584,100.0,1.455516667192569e-05,0.0014555166708305478,0.0,0.0,0.0,12.4,0.004316948354244232,0.05353015661239624,1000.0,0.00020129955373704433,0.2012995481491089,10000.0,1.2466133512134547e-06,0.012466133572161198
6225,0.36165353655815125,20.0,0.0020868866704404354,0.04173773527145386,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0199066057102755e-05,0.020199066027998924,1000.0,8.112942850857507e-06,0.008112942799925804,10.0,0.0023223061580210924,0.023223061114549637,100.0,1.4627942618972156e-05,0.0014627942582592368,0.0,0.0,0.0,12.45,0.004268728196620941,0.05314566567540169,1000.0,0.0002013906487263739,0.20139065384864807,10000.0,1.2381610758893657e-06,0.012381610460579395
6250,0.36257970333099365,20.0,0.002092932118102908,0.04185864329338074,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.019901694438886e-05,0.020199017599225044,1000.0,8.032196092244703e-06,0.008032196201384068,10.0,0.002325615845620632,0.02325615845620632,100.0,1.4638159882451873e-05,0.0014638160355389118,0.0,0.0,0.0,12.5,0.004329158924520016,0.054114487022161484,1000.0,0.0002012640907196328,0.20126408338546753,10000.0,1.2391301424941048e-06,0.012391301803290844
6275,0.3624466359615326,20.0,0.002098569180816412,0.04197138547897339,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0133622456341982e-05,0.020133621990680695,1000.0,7.791610187268816e-06,0.0077916099689900875,10.0,0.0023326186928898096,0.02332618646323681,100.0,1.470207644160837e-05,0.0014702077023684978,0.0,0.0,0.0,12.55,0.004334506578743458,0.0543980598449707,1000.0,0.00020098556706216186,0.20098556578159332,10000.0,1.2370010153972544e-06,0.012370009906589985
6300,0.3632589280605316,20.0,0.002105581108480692,0.04211162030696869,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0103148926864378e-05,0.020103149116039276,1000.0,7.585548701172229e-06,0.007585548795759678,10.0,0.0023372110445052385,0.023372109979391098,100.0,1.4778925105929375e-05,0.0014778925105929375,0.0,0.0,0.0,12.6,0.004399073775857687,0.05542832985520363,1000.0,0.00020086255972273648,0.2008625566959381,10000.0,1.2317721029830864e-06,0.012317720800638199
6325,0.3643144369125366,20.0,0.0021129159722477198,0.04225831851363182,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0092076738364995e-05,0.020092077553272247,1000.0,7.321086286538048e-06,0.007321086246520281,10.0,0.002340126084163785,0.023401260375976562,100.0,1.4777446267544292e-05,0.0014777446631342173,0.0,0.0,0.0,12.65,0.004481273703277111,0.056688111275434494,1000.0,0.00020081759430468082,0.20081759989261627,10000.0,1.2258246897545177e-06,0.012258246541023254
6350,0.3643414378166199,20.0,0.0021200617775321007,0.042401235550642014,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.9967525076936e-05,0.019967524334788322,1000.0,7.022051704552723e-06,0.007022051606327295,10.0,0.002338576363399625,0.02338576316833496,100.0,1.4821384866081644e-05,0.0014821385266259313,0.0,0.0,0.0,12.7,0.004501016344875097,0.05716290697455406,1000.0,0.0002007681323448196,0.2007681280374527,10000.0,1.2151683677075198e-06,0.012151683680713177
6375,0.3646077811717987,20.0,0.0021283377427607775,0.042566753923892975,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.9950464775320143e-05,0.019950464367866516,1000.0,7.0201394919422455e-06,0.00702013960108161,10.0,0.0023385926615446806,0.023385927081108093,100.0,1.4840351468592416e-05,0.0014840351650491357,0.0,0.0,0.0,12.75,0.004506731405854225,0.05746082589030266,1000.0,0.0002006381400860846,0.20063814520835876,10000.0,1.2101505717510008e-06,0.012101505883038044
6400,0.36446529626846313,20.0,0.0021391587797552347,0.04278317466378212,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.9915956727345474e-05,0.019915957003831863,1000.0,6.967705303395633e-06,0.006967705208808184,10.0,0.0023355712182819843,0.02335571125149727,100.0,1.4762863429496065e-05,0.0014762863283976912,0.0,0.0,0.0,12.8,0.004504662472754717,0.057659681886434555,1000.0,0.00020022751414217055,0.2002275139093399,10000.0,1.2079231055395212e-06,0.012079231441020966
