setting,interaction_name,contact_type,body_part,status,gt_mask_path,predicted_mask_path,width,height,image_diagonal_px,gt_pixels,predicted_pixels,intersection_pixels,union_pixels,gt_centroid_x,gt_centroid_y,predicted_centroid_x,predicted_centroid_y,containment,centroid_distance_px,centroid_distance_normalized,iou
final,interaction_15,object,hips,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_15/contact_masks_gt/hips.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_15/contact_masks/hips.png,945,630,1135.7486517711566,1093,932,553,1472,426.98627630375114,323.6788655077768,419.90557939914163,330.8809012875536,0.5933476394849786,10.099781583189442,0.008892620358773235,0.375679347826087
final,interaction_15,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_15/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_15/contact_masks/left_hand.png,945,630,1135.7486517711566,1635,924,367,2192,528.9840978593272,195.24648318042813,519.8971861471862,186.517316017316,0.3971861471861472,12.600409668967158,0.011094364628403741,0.16742700729927007
final,interaction_15,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_15/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_15/contact_masks/right_hand.png,945,630,1135.7486517711566,1424,563,461,1526,558.0589887640449,243.95365168539325,556.1314387211368,256.9982238010657,0.8188277087033747,13.186216699603204,0.011610153953552842,0.3020969855832241
final,interaction_15,floor,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_15/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_15/contact_masks/left_foot.png,945,630,1135.7486517711566,94224,94224,94224,94224,361.5515579894719,550.3081168279843,361.5515579894719,550.3081168279843,1.0,0.0,0.0,1.0
final,interaction_15,floor,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_15/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_15/contact_masks/right_foot.png,945,630,1135.7486517711566,94224,94224,94224,94224,361.5515579894719,550.3081168279843,361.5515579894719,550.3081168279843,1.0,0.0,0.0,1.0
final,interaction_16,object,hips,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_16/contact_masks_gt/hips.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_16/contact_masks/hips.png,1482,988,1781.1423300792108,6152,4530,2844,7838,816.709200260078,516.1703511053316,831.8955849889625,511.8847682119205,0.6278145695364239,15.779496248929942,0.008859200066413669,0.3628476652207196
final,interaction_16,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_16/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_16/contact_masks/left_hand.png,1482,988,1781.1423300792108,3559,2927,0,6486,957.0177016015734,547.7198651306546,1055.95490263068,568.7106252135292,0.0,101.13941742135276,0.05678345616369406,0.0
final,interaction_16,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_16/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_16/contact_masks/right_hand.png,1482,988,1781.1423300792108,3446,1256,330,4372,689.8450377248985,511.02988972721994,632.6035031847134,504.27866242038215,0.2627388535031847,57.638288894308715,0.0323602936839671,0.07548032936870998
final,interaction_18,object,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_18/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_18/contact_masks/left_foot.png,1185,790,1424.1927538082757,887,745,0,1632,552.3528748590755,493.44419391206316,558.7986577181208,662.9181208053691,0.0,169.59646226647408,0.11908252012445296,0.0
final,interaction_18,object,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_18/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_18/contact_masks/right_foot.png,1185,790,1424.1927538082757,1696,750,0,2446,563.722287735849,641.5,555.9973333333334,582.8106666666666,0.0,59.19554685643221,0.0415642803252186,0.0
final,interaction_18,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_18/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_18/contact_masks/left_hand.png,1185,790,1424.1927538082757,779,449,0,1228,456.65596919127086,312.2734274711168,534.3986636971047,325.0556792873051,0.0,78.78649954478148,0.05532010981948002,0.0
final,interaction_18,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_18/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_18/contact_masks/right_hand.png,1185,790,1424.1927538082757,621,548,0,1169,534.5732689210951,325.33816425120773,427.30109489051097,304.16058394160586,0.0,109.3426231120214,0.07677515758989815,0.0
final,interaction_20,object,hips,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_20/contact_masks_gt/hips.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_20/contact_masks/hips.png,792,528,951.8655367224932,4499,2472,2264,4707,317.76683707490554,280.06268059568794,327.3046116504854,280.9425566343042,0.9158576051779935,9.578273628264588,0.010062633070260046,0.4809857658806034
final,interaction_20,object,left leg,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_20/contact_masks_gt/left_leg.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_20/contact_masks/left_leg.png,792,528,951.8655367224932,8983,8057,0,17040,410.7183568963598,377.8963597907158,277.2231599851061,352.7860245749038,0.0,135.83628577454863,0.14270533025312201,0.0
final,interaction_20,object,right leg,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_20/contact_masks_gt/right_leg.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_20/contact_masks/right_leg.png,792,528,951.8655367224932,7937,6763,0,14700,272.9509890386796,370.69119314602494,404.69702794617774,353.6291586574006,0.0,132.84627126384473,0.13956411503379676,0.0
final,interaction_20,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_20/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_20/contact_masks/right_hand.png,792,528,951.8655367224932,559,221,218,562,431.5635062611807,115.04830053667263,434.5656108597285,118.4524886877828,0.9864253393665159,4.538846658434372,0.004768369568313962,0.3879003558718861
final,interaction_21,object,hips,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_21/contact_masks_gt/hips.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_21/contact_masks/hips.png,1059,706,1272.7596002387882,11362,2435,433,13364,391.92281288505546,387.3857595493751,299.0767967145791,403.1088295687885,0.17782340862423,94.1679226146767,0.07398720276555716,0.032400478898533376
final,interaction_21,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_21/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_21/contact_masks/right_hand.png,1059,706,1272.7596002387882,2629,596,581,2644,703.7626473944465,429.41156333206544,727.5889261744967,430.01006711409394,0.9748322147651006,23.833794647134397,0.018726077291157602,0.2197428139183056
final,interaction_21,floor,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_21/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_21/contact_masks/left_foot.png,1059,706,1272.7596002387882,78289,78289,78289,78289,496.0057096143775,470.87290679405794,496.0057096143775,470.87290679405794,1.0,0.0,0.0,1.0
final,interaction_21,floor,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_21/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_21/contact_masks/right_foot.png,1059,706,1272.7596002387882,78289,78289,78289,78289,496.0057096143775,470.87290679405794,496.0057096143775,470.87290679405794,1.0,0.0,0.0,1.0
final,interaction_22,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_22/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_22/contact_masks/left_hand.png,436,936,1032.5657364061622,279,339,244,374,238.48745519713262,422.9605734767025,235.60766961651916,427.1740412979351,0.7197640117994101,5.103574832494549,0.004942614937289615,0.6524064171122995
final,interaction_22,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_22/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_22/contact_masks/right_hand.png,436,936,1032.5657364061622,1628,799,726,1701,320.5792383292383,417.37960687960685,322.1639549436796,415.9048811013767,0.9086357947434293,2.1647500708078864,0.00209647676122034,0.42680776014109345
final,interaction_22,object,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_22/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_22/contact_masks/right_foot.png,436,936,1032.5657364061622,426,727,422,731,340.86384976525824,759.3826291079812,345.64511691884456,754.6932599724897,0.5804676753782668,6.697066408724303,0.006485849929548694,0.5772913816689467
final,interaction_22,floor,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_22/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_22/contact_masks/left_foot.png,436,936,1032.5657364061622,156259,156259,156259,156259,189.6496969774541,740.4525755316494,189.6496969774541,740.4525755316494,1.0,0.0,0.0,1.0
final,interaction_23,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_23/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_23/contact_masks/left_hand.png,496,647,815.2453618389987,942,300,0,1242,373.3418259023355,192.32059447983013,350.2633333333333,386.5233333333333,0.0,195.56922200964917,0.2398900149134142,0.0
final,interaction_23,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_23/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_23/contact_masks/right_hand.png,496,647,815.2453618389987,515,266,0,781,348.0019417475728,383.4796116504854,383.46992481203006,198.49624060150376,0.0,188.35292773754767,0.23103833097887055,0.0
final,interaction_23,floor,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_23/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_23/contact_masks/left_foot.png,496,647,815.2453618389987,126324,126324,126324,126324,198.35872834932397,500.1877790443621,198.35872834932397,500.1877790443621,1.0,0.0,0.0,1.0
final,interaction_23,floor,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_23/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_23/contact_masks/right_foot.png,496,647,815.2453618389987,126324,126324,126324,126324,198.35872834932397,500.1877790443621,198.35872834932397,500.1877790443621,1.0,0.0,0.0,1.0
final,interaction_24,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_24/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_24/contact_masks/right_hand.png,588,1112,1257.890297283511,14091,1863,1863,14091,433.9104392874885,81.66439571357604,417.79173376274827,88.58883521202362,1.0,17.543104917914388,0.013946450621170834,0.13221205024483712
final,interaction_24,object,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_24/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_24/contact_masks/left_foot.png,588,1112,1257.890297283511,4625,1061,755,4931,127.34464864864864,845.233945945946,140.85862393967955,820.5721017907634,0.7115928369462771,28.121772442381783,0.02235629967343927,0.15311295883187995
final,interaction_24,object,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_24/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_24/contact_masks/right_foot.png,588,1112,1257.890297283511,3700,1364,918,4146,133.50135135135136,898.9832432432432,115.09677419354838,898.3856304985337,0.6730205278592375,18.414277106369457,0.014639016729945517,0.22141823444283648
final,interaction_26,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_26/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_26/contact_masks/left_hand.png,310,735,797.699818227383,416,245,151,510,208.5216346153846,142.02644230769232,226.86122448979592,142.77142857142857,0.6163265306122448,18.35471496086946,0.023009551389464502,0.296078431372549
final,interaction_26,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_26/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_26/contact_masks/right_hand.png,310,735,797.699818227383,392,268,158,502,83.41581632653062,133.2780612244898,68.70522388059702,131.88805970149255,0.5895522388059702,14.776117025263888,0.01852340528057132,0.3147410358565737
final,interaction_27,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_27/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_27/contact_masks/left_hand.png,395,891,974.6312123054545,761,365,134,992,314.54402102496715,259.1366622864652,308.2931506849315,261.9178082191781,0.36712328767123287,6.8416483910664985,0.00701973044233093,0.1350806451612903
final,interaction_27,object,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_27/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_27/contact_masks/left_foot.png,395,891,974.6312123054545,2513,491,387,2617,239.67966573816156,568.5654596100278,242.0285132382892,552.8309572301425,0.7881873727087576,15.90885444403434,0.016322947842397257,0.14787925105082156
final,interaction_27,floor,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_27/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_27/contact_masks/right_foot.png,395,891,974.6312123054545,31285,31285,31285,31285,94.13792552341377,713.8075435512226,94.13792552341377,713.8075435512226,1.0,0.0,0.0,1.0
final,interaction_28,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_28/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_28/contact_masks/left_hand.png,639,839,1054.628844665269,354,467,308,513,122.2542372881356,392.9406779661017,118.89935760171306,390.5310492505353,0.6595289079229122,4.130560283696713,0.003916600901436297,0.6003898635477583
final,interaction_28,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_28/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_28/contact_masks/right_hand.png,639,839,1054.628844665269,345,386,199,532,326.8753623188406,362.6057971014493,336.1062176165803,370.6269430051814,0.5155440414507773,12.22896034570262,0.011595510977688074,0.37406015037593987
final,interaction_28,object,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_28/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_28/contact_masks/left_foot.png,639,839,1054.628844665269,9523,1113,1113,9523,311.15142287094403,695.8749343694215,312.2120395327942,679.7160826594788,1.0,16.193622086713937,0.015354806734736774,0.1168749343694214
final,interaction_30,object,left hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_30/contact_masks_gt/left_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_30/contact_masks/left_hand.png,418,1057,1136.6499021246605,2356,686,522,2520,87.48217317487267,460.28777589134125,89.2069970845481,482.4314868804665,0.760932944606414,22.210784630203708,0.019540567934494726,0.20714285714285716
final,interaction_30,object,right hand,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_30/contact_masks_gt/right_hand.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_30/contact_masks/right_hand.png,418,1057,1136.6499021246605,957,493,378,1072,151.6123301985371,390.32497387669804,137.91480730223122,386.09127789046653,0.7667342799188641,14.336886523881562,0.012613282680166179,0.35261194029850745
final,interaction_30,object,left foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_30/contact_masks_gt/left_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_30/contact_masks/left_foot.png,418,1057,1136.6499021246605,1636,583,0,2219,197.16503667481663,861.0531784841075,154.97770154373927,740.6586620926244,0.0,127.57198290612618,0.11223507138624195,0.0
final,interaction_30,object,right foot,ok,/my_workspace/4DHHOI/4DHSI/00_Annotate_GT_Contact/output/interaction_30/contact_masks_gt/right_foot.png,/my_workspace/4DHHOI/4DHSI/03_Estimate_Contact_Agentic/output/interaction_30/contact_masks/right_foot.png,418,1057,1136.6499021246605,1306,449,0,1755,180.46324655436447,727.7343032159265,161.69933184855233,820.4543429844098,0.0,94.59963144619599,0.08322670971014688,0.0
