iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
121,0.40742123,0.00037827,0.00074762,0.00000892,0.01529476,0.02760174,0.00298778,29.15048599,55.36312485,2.93784642,2.84348941,-0.10271542,-0.14471872,0.62647533
122,0.40466157,0.00037580,0.00074278,0.00000881,0.01523941,0.02751069,0.00296812,28.86563492,54.79026031,2.94100833,2.84246421,-0.10289441,-0.14411436,0.62619221
123,0.40182102,0.00037325,0.00073781,0.00000869,0.01518282,0.02741676,0.00294889,28.56711960,54.18832397,2.94591331,2.84139729,-0.10312592,-0.14347301,0.62589580
124,0.39890033,0.00037063,0.00073268,0.00000858,0.01512448,0.02731952,0.00292945,28.26798630,53.58127594,2.95469499,2.84029245,-0.10339437,-0.14281000,0.62558728
125,0.39591384,0.00036794,0.00072741,0.00000847,0.01506503,0.02721922,0.00291084,27.97184181,52.98143005,2.96225309,2.83915162,-0.10368140,-0.14214210,0.62526703
126,0.39292458,0.00036524,0.00072211,0.00000837,0.01500552,0.02711793,0.00289312,27.68708801,52.40857697,2.96559906,2.83798075,-0.10398079,-0.14148705,0.62493658
127,0.38991636,0.00036250,0.00071673,0.00000827,0.01494515,0.02701488,0.00287542,27.41975594,51.87153244,2.96798110,2.83678412,-0.10428332,-0.14085688,0.62459707
128,0.38690463,0.00035973,0.00071130,0.00000816,0.01488392,0.02691050,0.00285734,27.17457008,51.37789917,2.97124052,2.83556461,-0.10460310,-0.14026269,0.62424934
129,0.38388258,0.00035692,0.00070579,0.00000806,0.01482158,0.02680428,0.00283887,26.95783234,50.93735504,2.97831130,2.83432627,-0.10493723,-0.13971728,0.62389433
130,0.38086951,0.00035410,0.00070024,0.00000795,0.01475828,0.02669683,0.00281972,26.77290726,50.56010818,2.98570681,2.83307195,-0.10526709,-0.13922881,0.62353283
131,0.37788704,0.00035127,0.00069470,0.00000784,0.01469471,0.02658914,0.00280028,26.61504936,50.23999405,2.99010301,2.83180428,-0.10558344,-0.13880211,0.62316555
132,0.37497884,0.00034849,0.00068925,0.00000773,0.01463134,0.02648281,0.00277986,26.48857880,49.98246384,2.99469423,2.83052778,-0.10587665,-0.13844143,0.62279385
133,0.37211320,0.00034572,0.00068384,0.00000761,0.01456757,0.02637668,0.00275847,26.39171410,49.78984833,2.99357891,2.82924700,-0.10614044,-0.13815245,0.62241894
134,0.36925584,0.00034293,0.00067838,0.00000748,0.01450264,0.02626937,0.00273590,26.32567978,49.65811539,2.99324322,2.82796288,-0.10641769,-0.13793311,0.62204123
135,0.36642268,0.00034014,0.00067292,0.00000735,0.01443684,0.02616172,0.00271197,26.28541565,49.58171463,2.98911762,2.82667708,-0.10670498,-0.13778310,0.62166113
136,0.36363551,0.00033736,0.00066751,0.00000722,0.01437086,0.02605452,0.00268721,26.27075577,49.55740738,2.98410416,2.82539129,-0.10699118,-0.13769868,0.62127918
137,0.36092067,0.00033464,0.00066219,0.00000708,0.01430528,0.02594879,0.00266178,26.28251266,49.58731079,2.97771573,2.82410860,-0.10728267,-0.13767445,0.62089646
138,0.35826465,0.00033195,0.00065695,0.00000694,0.01423981,0.02584421,0.00263541,26.31584167,49.66315079,2.96853328,2.82283092,-0.10757321,-0.13770495,0.62051350
139,0.35564670,0.00032928,0.00065175,0.00000680,0.01417439,0.02574002,0.00260876,26.36786842,49.77953720,2.95620012,2.82155991,-0.10784031,-0.13778155,0.62013096
140,0.35307720,0.00032664,0.00064661,0.00000667,0.01410930,0.02563650,0.00258210,26.44122505,49.93469620,2.94775414,2.82029557,-0.10809386,-0.13789755,0.61974895
141,0.35057625,0.00032405,0.00064158,0.00000653,0.01404523,0.02553497,0.00255548,26.52340889,50.11431122,2.93250823,2.81903934,-0.10832427,-0.13804694,0.61936808
142,0.34815636,0.00032153,0.00063667,0.00000640,0.01398253,0.02543555,0.00252951,26.62282372,50.32259369,2.92305517,2.81779265,-0.10852963,-0.13821995,0.61898875
143,0.34583554,0.00031911,0.00063194,0.00000627,0.01392208,0.02533944,0.00250471,26.72764969,50.54601669,2.90928173,2.81655765,-0.10871080,-0.13840674,0.61861193
144,0.34359056,0.00031676,0.00062736,0.00000615,0.01386333,0.02524593,0.00248073,26.83378220,50.77413559,2.89342952,2.81533623,-0.10886039,-0.13859786,0.61823809
145,0.34143040,0.00031448,0.00062293,0.00000604,0.01380646,0.02515521,0.00245771,26.94572639,51.01287842,2.87857318,2.81412911,-0.10897452,-0.13878846,0.61786771
146,0.33934385,0.00031229,0.00061864,0.00000593,0.01375153,0.02506711,0.00243595,27.05635643,51.24546432,2.86724710,2.81293702,-0.10906588,-0.13897452,0.61750102
147,0.33734542,0.00031018,0.00061453,0.00000583,0.01369893,0.02498227,0.00241558,27.16548538,51.47442245,2.85654879,2.81176090,-0.10911212,-0.13915122,0.61713833
148,0.33542678,0.00030816,0.00061058,0.00000574,0.01364828,0.02490060,0.00239595,27.26915359,51.69109344,2.84721494,2.81060219,-0.10913211,-0.13931505,0.61678004
149,0.33358058,0.00030621,0.00060678,0.00000565,0.01359930,0.02482182,0.00237678,27.36816025,51.89686966,2.83945107,2.80946088,-0.10913786,-0.13946307,0.61642629
150,0.33179659,0.00030434,0.00060312,0.00000556,0.01355227,0.02474568,0.00235885,27.45707893,52.08156204,2.83259702,2.80833697,-0.10915287,-0.13959238,0.61607713
151,0.33009419,0.00030256,0.00059963,0.00000549,0.01350756,0.02467294,0.00234217,27.53746414,52.25085449,2.82407522,2.80723095,-0.10917256,-0.13970158,0.61573255
152,0.32845637,0.00030085,0.00059628,0.00000541,0.01346469,0.02460295,0.00232643,27.60962105,52.40075302,2.81848788,2.80614257,-0.10919479,-0.13978857,0.61539274
153,0.32688728,0.00029922,0.00059309,0.00000535,0.01342405,0.02453597,0.00231212,27.67073822,52.52763367,2.81384254,2.80507255,-0.10922956,-0.13985278,0.61505795
154,0.32539192,0.00029767,0.00059006,0.00000528,0.01338554,0.02447240,0.00229867,27.71845818,52.62850952,2.80840683,2.80402184,-0.10928749,-0.13989308,0.61472827
155,0.32398462,0.00029623,0.00058723,0.00000523,0.01334949,0.02441277,0.00228622,27.75475502,52.70715714,2.80235386,2.80299211,-0.10938386,-0.13991161,0.61440426
