iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
78,0.03578965,0.00002682,0.00000710,0.00004654,0.00474515,0.00266427,0.00682604,8.97083282,6.19613552,11.74553108,4.41584015,-0.03489920,-0.03695912,0.17020318
79,0.03475711,0.00002579,0.00000679,0.00004480,0.00465105,0.00260510,0.00669700,8.96461296,6.19086456,11.73836040,4.41501474,-0.03510997,-0.03666075,0.17004302
80,0.03376828,0.00002480,0.00000649,0.00004312,0.00455892,0.00254785,0.00656999,8.96391964,6.19146872,11.73637104,4.41419125,-0.03530816,-0.03646288,0.16988304
81,0.03281647,0.00002385,0.00000621,0.00004150,0.00446885,0.00249256,0.00644514,8.96217728,6.18953133,11.73482323,4.41337204,-0.03549246,-0.03636618,0.16972369
82,0.03190845,0.00002294,0.00000595,0.00003994,0.00438109,0.00243931,0.00632288,8.96435928,6.19060421,11.73811436,4.41255951,-0.03566152,-0.03636094,0.16956538
83,0.03103969,0.00002207,0.00000570,0.00003844,0.00429579,0.00238824,0.00620333,8.96606350,6.19104147,11.74108601,4.41175413,-0.03581475,-0.03642280,0.16940847
84,0.03021171,0.00002124,0.00000547,0.00003701,0.00421297,0.00233928,0.00608666,8.96938705,6.19184351,11.74693108,4.41095829,-0.03595476,-0.03654523,0.16925327
85,0.02942506,0.00002045,0.00000526,0.00003565,0.00413300,0.00229264,0.00597337,8.97265244,6.19206238,11.75324249,4.41017294,-0.03608259,-0.03670281,0.16910005
86,0.02867678,0.00001970,0.00000505,0.00003435,0.00405571,0.00224807,0.00586334,8.97556877,6.19185400,11.75928307,4.40939903,-0.03619868,-0.03687733,0.16894904
87,0.02796768,0.00001899,0.00000486,0.00003311,0.00398124,0.00220570,0.00575678,8.97890186,6.19117689,11.76662636,4.40863752,-0.03630364,-0.03703340,0.16880044
88,0.02729931,0.00001831,0.00000469,0.00003194,0.00390966,0.00216556,0.00565376,8.98500252,6.19497919,11.77502537,4.40788937,-0.03639826,-0.03715545,0.16865441
89,0.02666461,0.00001768,0.00000453,0.00003083,0.00384088,0.00212747,0.00555428,8.98868370,6.19527054,11.78209782,4.40715408,-0.03648496,-0.03723791,0.16851108
90,0.02606333,0.00001707,0.00000437,0.00002977,0.00377510,0.00209160,0.00545860,8.98913002,6.19343758,11.78482342,4.40643358,-0.03656237,-0.03726554,0.16837056
91,0.02549601,0.00001650,0.00000423,0.00002878,0.00371190,0.00205758,0.00536621,8.99165535,6.19404173,11.78926849,4.40572739,-0.03663271,-0.03723732,0.16823295
92,0.02495848,0.00001597,0.00000410,0.00002783,0.00365141,0.00202567,0.00527715,8.99255085,6.19384384,11.79125786,4.40503597,-0.03669601,-0.03714819,0.16809827
93,0.02444940,0.00001546,0.00000398,0.00002693,0.00359343,0.00199532,0.00519153,8.99199009,6.19304180,11.79093838,4.40435886,-0.03675302,-0.03699795,0.16796657
94,0.02396822,0.00001498,0.00000387,0.00002609,0.00353811,0.00196702,0.00510921,8.99034119,6.19136429,11.78931808,4.40369749,-0.03680389,-0.03680916,0.16783790
95,0.02351574,0.00001452,0.00000376,0.00002528,0.00348521,0.00194043,0.00502998,8.99093151,6.19224977,11.78961277,4.40305090,-0.03684776,-0.03660187,0.16771224
96,0.02308663,0.00001410,0.00000367,0.00002452,0.00343458,0.00191544,0.00495371,8.99021244,6.19245815,11.78796673,4.40241861,-0.03688557,-0.03637222,0.16758958
97,0.02268008,0.00001369,0.00000358,0.00002380,0.00338614,0.00189202,0.00488027,8.98893738,6.19155216,11.78632164,4.40180159,-0.03691747,-0.03614769,0.16746987
98,0.02230009,0.00001331,0.00000350,0.00002312,0.00333975,0.00186985,0.00480965,8.99238205,6.19517708,11.78958797,4.40119886,-0.03694322,-0.03596105,0.16735309
99,0.02193639,0.00001295,0.00000342,0.00002247,0.00329545,0.00184925,0.00474166,8.99133587,6.19266653,11.79000568,4.40061045,-0.03696335,-0.03580157,0.16723920
100,0.02159491,0.00001260,0.00000335,0.00002185,0.00325293,0.00182974,0.00467613,8.99395466,6.19571877,11.79219055,4.40003633,-0.03697723,-0.03567924,0.16712816
101,0.02126782,0.00001227,0.00000328,0.00002127,0.00321218,0.00181158,0.00461278,8.99381256,6.19393730,11.79368877,4.39947557,-0.03698633,-0.03559363,0.16701990
102,0.02095827,0.00001196,0.00000322,0.00002071,0.00317308,0.00179430,0.00455185,8.99433899,6.19383335,11.79484367,4.39892864,-0.03699164,-0.03554801,0.16691436
103,0.02066695,0.00001167,0.00000316,0.00002018,0.00313556,0.00177810,0.00449301,8.99776459,6.19643736,11.79909134,4.39839458,-0.03699361,-0.03554106,0.16681148
104,0.02038884,0.00001139,0.00000311,0.00001967,0.00309970,0.00176298,0.00443643,8.99879932,6.19406223,11.80353642,4.39787388,-0.03699220,-0.03556930,0.16671120
105,0.02012733,0.00001113,0.00000306,0.00001919,0.00306537,0.00174874,0.00438200,9.00205612,6.19485426,11.80925846,4.39736509,-0.03698827,-0.03562110,0.16661346
106,0.01987794,0.00001087,0.00000301,0.00001874,0.00303248,0.00173545,0.00432952,9.00420570,6.19608307,11.81232834,4.39686871,-0.03698269,-0.03567967,0.16651823
107,0.01964186,0.00001063,0.00000297,0.00001830,0.00300081,0.00172277,0.00427886,9.00787830,6.19723940,11.81851673,4.39638376,-0.03697557,-0.03574486,0.16642541
108,0.01941534,0.00001041,0.00000293,0.00001789,0.00297061,0.00171106,0.00423015,9.00850296,6.19581223,11.82119370,4.39591074,-0.03696640,-0.03580267,0.16633494
109,0.01920063,0.00001019,0.00000289,0.00001749,0.00294163,0.00170012,0.00418315,9.01000309,6.19537497,11.82463169,4.39544868,-0.03695495,-0.03582831,0.16624677
110,0.01899843,0.00000999,0.00000286,0.00001712,0.00291394,0.00168994,0.00413794,9.01297855,6.19739580,11.82856178,4.39499760,-0.03694221,-0.03583696,0.16616082
111,0.01880342,0.00000979,0.00000282,0.00001676,0.00288731,0.00168027,0.00409435,9.01351929,6.19533348,11.83170509,4.39455652,-0.03692850,-0.03582602,0.16607703
112,0.01861748,0.00000960,0.00000279,0.00001641,0.00286176,0.00167126,0.00405226,9.01399231,6.19394779,11.83403778,4.39412594,-0.03691335,-0.03579158,0.16599534
113,0.01844376,0.00000943,0.00000277,0.00001609,0.00283743,0.00166298,0.00401189,9.01670933,6.19803095,11.83538818,4.39370584,-0.03689859,-0.03573284,0.16591570
114,0.01827411,0.00000926,0.00000274,0.00001578,0.00281390,0.00165503,0.00397277,9.01628876,6.19532299,11.83725452,4.39329433,-0.03688392,-0.03565445,0.16583802
115,0.01811296,0.00000910,0.00000271,0.00001548,0.00279136,0.00164768,0.00393503,9.01637554,6.19517708,11.83757401,4.39289284,-0.03687064,-0.03556203,0.16576225
116,0.01796377,0.00000894,0.00000269,0.00001519,0.00276973,0.00164089,0.00389857,9.02106953,6.19953108,11.84260845,4.39249992,-0.03685881,-0.03546770,0.16568831
117,0.01781414,0.00000879,0.00000267,0.00001492,0.00274882,0.00163447,0.00386317,9.01922989,6.19779158,11.84066868,4.39211559,-0.03684862,-0.03537003,0.16561614
118,0.01767486,0.00000865,0.00000265,0.00001466,0.00272868,0.00162843,0.00382893,9.02138138,6.19968748,11.84307480,4.39173985,-0.03683989,-0.03527361,0.16554567
119,0.01754044,0.00000852,0.00000263,0.00001440,0.00270934,0.00162279,0.00379590,9.02197552,6.19908333,11.84486771,4.39137173,-0.03682925,-0.03518516,0.16547686
120,0.01741333,0.00000839,0.00000262,0.00001416,0.00269065,0.00161748,0.00376382,9.02461243,6.20035410,11.84887123,4.39101124,-0.03681729,-0.03510163,0.16540962
121,0.01729018,0.00000826,0.00000260,0.00001393,0.00267267,0.00161255,0.00373280,9.02565575,6.20145845,11.84985352,4.39065790,-0.03680370,-0.03503999,0.16534394
122,0.01717083,0.00000815,0.00000259,0.00001371,0.00265534,0.00160795,0.00370273,9.02541447,6.20038557,11.85044289,4.39031172,-0.03678901,-0.03499807,0.16527976
123,0.01705823,0.00000803,0.00000257,0.00001349,0.00263858,0.00160363,0.00367353,9.02736473,6.20136452,11.85336494,4.38997269,-0.03677379,-0.03497913,0.16521701
124,0.01694840,0.00000792,0.00000256,0.00001328,0.00262256,0.00159976,0.00364536,9.02674580,6.19887495,11.85461712,4.38964033,-0.03675842,-0.03498248,0.16515568
125,0.01684474,0.00000782,0.00000255,0.00001308,0.00260696,0.00159602,0.00361791,9.02869225,6.20038557,11.85699940,4.38931513,-0.03674223,-0.03500585,0.16509572
126,0.01674565,0.00000772,0.00000254,0.00001289,0.00259206,0.00159264,0.00359147,9.03020954,6.20010424,11.86031437,4.38899565,-0.03672592,-0.03504077,0.16503708
127,0.01665067,0.00000762,0.00000253,0.00001271,0.00257767,0.00158953,0.00356580,9.03198242,6.20053101,11.86343384,4.38868284,-0.03671076,-0.03507157,0.16497974
128,0.01655848,0.00000753,0.00000252,0.00001253,0.00256369,0.00158652,0.00354086,9.03315067,6.20051050,11.86579132,4.38837576,-0.03669619,-0.03511023,0.16492364
129,0.01646829,0.00000744,0.00000251,0.00001236,0.00255013,0.00158377,0.00351649,9.03327179,6.19915628,11.86738777,4.38807440,-0.03668266,-0.03515265,0.16486873
130,0.01638475,0.00000735,0.00000250,0.00001220,0.00253714,0.00158124,0.00349304,9.03587723,6.20085430,11.87089920,4.38777828,-0.03666991,-0.03519105,0.16481499
131,0.01630278,0.00000727,0.00000249,0.00001204,0.00252459,0.00157892,0.00347025,9.03685379,6.20077085,11.87293720,4.38748789,-0.03665836,-0.03521863,0.16476239
132,0.01622351,0.00000719,0.00000249,0.00001189,0.00251249,0.00157691,0.00344808,9.03740692,6.19946861,11.87534428,4.38720322,-0.03664792,-0.03522649,0.16471091
133,0.01614619,0.00000711,0.00000248,0.00001174,0.00250085,0.00157511,0.00342658,9.03675556,6.19870806,11.87480354,4.38692331,-0.03663828,-0.03521491,0.16466050
134,0.01607430,0.00000704,0.00000248,0.00001160,0.00248957,0.00157343,0.00340571,9.03878307,6.19979143,11.87777519,4.38664818,-0.03663062,-0.03519013,0.16461113
135,0.01600432,0.00000696,0.00000247,0.00001146,0.00247860,0.00157188,0.00338532,9.04044247,6.20114565,11.87973976,4.38637781,-0.03662399,-0.03514451,0.16456276
136,0.01593726,0.00000689,0.00000247,0.00001132,0.00246800,0.00157050,0.00336550,9.04240131,6.20265627,11.88214684,4.38611221,-0.03661851,-0.03509285,0.16451538
137,0.01586948,0.00000683,0.00000246,0.00001120,0.00245778,0.00156919,0.00334637,9.04086304,6.19967699,11.88204861,4.38585138,-0.03661421,-0.03503422,0.16446894
138,0.01580562,0.00000676,0.00000246,0.00001107,0.00244789,0.00156814,0.00332764,9.04111862,6.20107269,11.88116455,4.38559484,-0.03661060,-0.03496779,0.16442342
139,0.01574560,0.00000670,0.00000246,0.00001095,0.00243826,0.00156712,0.00330941,9.04316330,6.20223951,11.88408661,4.38534212,-0.03660686,-0.03489643,0.16437879
140,0.01568663,0.00000664,0.00000245,0.00001083,0.00242893,0.00156624,0.00329163,9.04420757,6.20305204,11.88536358,4.38509369,-0.03660364,-0.03483143,0.16433503
141,0.01562661,0.00000658,0.00000245,0.00001072,0.00241986,0.00156546,0.00327425,9.04243851,6.20147896,11.88339901,4.38484907,-0.03660089,-0.03479363,0.16429208
142,0.01557301,0.00000653,0.00000245,0.00001061,0.00241107,0.00156474,0.00325740,9.04495716,6.20305204,11.88686180,4.38460827,-0.03659885,-0.03477451,0.16424994
143,0.01551995,0.00000647,0.00000245,0.00001050,0.00240249,0.00156417,0.00324081,9.04666233,6.20430183,11.88902283,4.38437128,-0.03659707,-0.03477403,0.16420859
144,0.01546603,0.00000642,0.00000244,0.00001040,0.00239417,0.00156360,0.00322474,9.04556847,6.20211458,11.88902283,4.38413763,-0.03659583,-0.03479379,0.16416800
145,0.01541607,0.00000637,0.00000244,0.00001030,0.00238610,0.00156318,0.00320903,9.04678154,6.20125008,11.89231396,4.38390779,-0.03659490,-0.03482871,0.16412815
146,0.01536818,0.00000632,0.00000244,0.00001020,0.00237835,0.00156284,0.00319386,9.04793930,6.20265627,11.89322281,4.38368177,-0.03659460,-0.03486875,0.16408904
147,0.01532160,0.00000627,0.00000244,0.00001010,0.00237075,0.00156258,0.00317892,9.04933548,6.20262480,11.89604664,4.38345861,-0.03659475,-0.03490310,0.16405064
148,0.01527634,0.00000623,0.00000244,0.00001001,0.00236337,0.00156247,0.00316427,9.05071449,6.20430183,11.89712715,4.38323832,-0.03659526,-0.03492237,0.16401295
149,0.01523021,0.00000618,0.00000244,0.00000992,0.00235622,0.00156240,0.00315005,9.04956627,6.20080185,11.89833069,4.38302183,-0.03659704,-0.03493520,0.16397595
150,0.01518902,0.00000614,0.00000244,0.00000983,0.00234929,0.00156239,0.00313620,9.05191231,6.20367718,11.90014744,4.38280821,-0.03659935,-0.03493935,0.16393963
151,0.01514744,0.00000609,0.00000244,0.00000975,0.00234258,0.00156248,0.00312268,9.05247307,6.20324993,11.90169525,4.38259745,-0.03660164,-0.03493606,0.16390394
152,0.01510562,0.00000605,0.00000244,0.00000967,0.00233605,0.00156256,0.00310954,9.05145359,6.20276022,11.90014744,4.38239002,-0.03660442,-0.03491509,0.16386889
153,0.01506839,0.00000601,0.00000244,0.00000959,0.00232965,0.00156265,0.00309665,9.05405617,6.20504141,11.90307045,4.38218546,-0.03660716,-0.03488539,0.16383445
154,0.01502968,0.00000598,0.00000244,0.00000951,0.00232339,0.00156280,0.00308398,9.05424595,6.20402098,11.90447044,4.38198328,-0.03660884,-0.03484648,0.16380063
