iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
61,0.06635630,0.00000637,0.00000418,0.00000856,0.00248489,0.00204453,0.00292525,59.98883820,74.05764771,45.92002869,3.03941679,-0.12922081,-0.15859126,1.18884480
62,0.06427249,0.00000612,0.00000399,0.00000826,0.00243506,0.00199658,0.00287353,58.15178680,71.92867279,44.37490082,3.04015803,-0.12949239,-0.15941867,1.18806803
63,0.06228524,0.00000589,0.00000380,0.00000797,0.00238731,0.00195073,0.00282389,56.39636993,69.89075470,42.90198898,3.04088140,-0.12975195,-0.16022706,1.18731105
64,0.06038724,0.00000567,0.00000364,0.00000771,0.00234175,0.00190732,0.00277617,54.71563721,67.93644714,41.49482346,3.04158688,-0.13000025,-0.16101722,1.18657279
65,0.05857700,0.00000547,0.00000348,0.00000745,0.00229786,0.00186535,0.00273036,53.11064911,66.07302856,40.14827347,3.04227495,-0.13023816,-0.16179000,1.18585205
66,0.05684533,0.00000527,0.00000333,0.00000721,0.00225579,0.00182533,0.00268625,51.57222748,64.28242493,38.86203384,3.04294562,-0.13046631,-0.16254607,1.18514788
67,0.05518859,0.00000509,0.00000319,0.00000699,0.00221561,0.00178709,0.00264413,50.09676361,62.55871964,37.63480377,3.04359818,-0.13068537,-0.16328610,1.18445909
68,0.05360499,0.00000492,0.00000306,0.00000678,0.00217705,0.00175067,0.00260343,48.68432617,60.90898514,36.45966339,3.04423332,-0.13089573,-0.16401069,1.18378508
69,0.05208420,0.00000476,0.00000294,0.00000657,0.00213986,0.00171545,0.00256427,47.32572174,59.32027054,35.33116913,3.04485130,-0.13109796,-0.16472062,1.18312502
70,0.05062532,0.00000461,0.00000283,0.00000638,0.00210412,0.00168186,0.00252638,46.02030945,57.79507446,34.24554062,3.04545283,-0.13129257,-0.16541649,1.18247807
71,0.04922462,0.00000446,0.00000272,0.00000620,0.00206967,0.00164942,0.00248991,44.76505661,56.32923508,33.20087814,3.04603839,-0.13148014,-0.16609886,1.18184364
72,0.04788377,0.00000432,0.00000262,0.00000602,0.00203658,0.00161857,0.00245459,43.56192017,54.92290115,32.20094299,3.04660845,-0.13166124,-0.16676825,1.18122113
73,0.04659004,0.00000419,0.00000252,0.00000586,0.00200469,0.00158885,0.00242054,42.39882660,53.55876541,31.23888779,3.04716396,-0.13183618,-0.16742511,1.18060994
74,0.04534905,0.00000407,0.00000243,0.00000570,0.00197381,0.00156009,0.00238753,41.28244019,52.24913025,30.31574821,3.04770446,-0.13200544,-0.16806990,1.18000960
75,0.04415255,0.00000395,0.00000235,0.00000555,0.00194409,0.00153259,0.00235558,40.20419693,50.98554993,29.42284584,3.04823136,-0.13216935,-0.16870311,1.17941964
76,0.04299676,0.00000383,0.00000227,0.00000540,0.00191508,0.00150563,0.00232454,39.16199493,49.76202774,28.56196022,3.04874563,-0.13232806,-0.16932522,1.17883968
77,0.04188467,0.00000373,0.00000219,0.00000526,0.00188732,0.00148010,0.00229455,38.15725708,48.58186340,27.73265266,3.04924703,-0.13248205,-0.16993670,1.17826927
