iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
85,0.01859847,0.00000255,0.00000070,0.00000440,0.00146825,0.00083779,0.00209871,16.04547691,24.41082573,7.68012953,2.97951007,0.10922782,-0.17591830,1.07800388
86,0.01815235,0.00000251,0.00000068,0.00000433,0.00145362,0.00082709,0.00208015,15.64702797,23.86281395,7.43124104,2.97945714,0.10906567,-0.17636985,1.07760704
87,0.01771894,0.00000246,0.00000067,0.00000425,0.00143957,0.00081699,0.00206214,15.25921822,23.32564354,7.19279337,2.97940636,0.10890748,-0.17681397,1.07721639
88,0.01730506,0.00000242,0.00000065,0.00000418,0.00142605,0.00080738,0.00204473,14.88889885,22.81394768,6.96385098,2.97935867,0.10875310,-0.17725085,1.07683206
89,0.01689935,0.00000237,0.00000064,0.00000411,0.00141305,0.00079827,0.00202784,14.52488995,22.31162453,6.73815489,2.97931600,0.10860270,-0.17768081,1.07645392
90,0.01651680,0.00000233,0.00000062,0.00000405,0.00140024,0.00078905,0.00201143,14.18278885,21.83811569,6.52746248,2.97927952,0.10845637,-0.17810422,1.07608163
91,0.01613542,0.00000230,0.00000061,0.00000398,0.00138805,0.00078051,0.00199559,13.83984566,21.35739326,6.32229757,2.97925019,0.10831410,-0.17852117,1.07571530
92,0.01577378,0.00000226,0.00000060,0.00000392,0.00137624,0.00077223,0.00198025,13.51510048,20.90271568,6.12748575,2.97923017,0.10817590,-0.17893179,1.07535505
93,0.01542811,0.00000222,0.00000058,0.00000386,0.00136483,0.00076432,0.00196534,13.20492554,20.47085953,5.93899155,2.97921896,0.10804175,-0.17933628,1.07500076
94,0.01508795,0.00000219,0.00000057,0.00000381,0.00135360,0.00075644,0.00195075,12.89932060,20.04206085,5.75658035,2.97921824,0.10791136,-0.17973486,1.07465231
95,0.01475593,0.00000216,0.00000056,0.00000375,0.00134279,0.00074898,0.00193660,12.60039902,19.62206650,5.57873154,2.97922778,0.10778479,-0.18012770,1.07430959
96,0.01444005,0.00000212,0.00000055,0.00000370,0.00133222,0.00074163,0.00192282,12.31660461,19.21890259,5.41430712,2.97924852,0.10766239,-0.18051505,1.07397234
97,0.01413562,0.00000209,0.00000054,0.00000365,0.00132181,0.00073423,0.00190939,12.04335213,18.83550644,5.25119877,2.97928047,0.10754417,-0.18089703,1.07364058
98,0.01383811,0.00000206,0.00000053,0.00000360,0.00131177,0.00072724,0.00189631,11.77584362,18.45798111,5.09370613,2.97932315,0.10742987,-0.18127373,1.07331407
99,0.01354737,0.00000203,0.00000052,0.00000355,0.00130187,0.00072021,0.00188353,11.51432896,18.08697510,4.94168234,2.97937632,0.10731933,-0.18164539,1.07299280
100,0.01326735,0.00000200,0.00000051,0.00000350,0.00129211,0.00071318,0.00187104,11.26278687,17.72819519,4.79737949,2.97943997,0.10721262,-0.18201216,1.07267642
101,0.01299273,0.00000198,0.00000050,0.00000346,0.00128265,0.00070642,0.00185888,11.01565170,17.37565231,4.65565014,2.97951269,0.10710995,-0.18237403,1.07236481
102,0.01272929,0.00000195,0.00000049,0.00000341,0.00127340,0.00069990,0.00184689,10.77901173,17.03810692,4.51991701,2.97959495,0.10701089,-0.18273127,1.07205784
103,0.01247281,0.00000192,0.00000048,0.00000337,0.00126434,0.00069350,0.00183517,10.54855537,16.70985603,4.38725424,2.97968554,0.10691550,-0.18308391,1.07175541
104,0.01222502,0.00000190,0.00000047,0.00000333,0.00125532,0.00068689,0.00182375,10.32621574,16.38938713,4.26304388,2.97978377,0.10682341,-0.18343210,1.07145739
105,0.01198416,0.00000187,0.00000046,0.00000328,0.00124658,0.00068063,0.00181253,10.11003685,16.08012772,4.13994503,2.97988963,0.10673447,-0.18377590,1.07116354
106,0.01174910,0.00000185,0.00000045,0.00000324,0.00123787,0.00067429,0.00180145,9.89929008,15.77486134,4.02371883,2.98000240,0.10664831,-0.18411532,1.07087409
107,0.01152148,0.00000183,0.00000045,0.00000321,0.00122942,0.00066818,0.00179065,9.69515705,15.48100758,3.90930605,2.98012137,0.10656501,-0.18445051,1.07058859
108,0.01129632,0.00000180,0.00000044,0.00000317,0.00122104,0.00066209,0.00177999,9.49308777,15.19017029,3.79600477,2.98024631,0.10648482,-0.18478167,1.07030702
109,0.01108083,0.00000178,0.00000043,0.00000313,0.00121282,0.00065607,0.00176957,9.30004692,14.91045856,3.68963480,2.98037672,0.10640798,-0.18510899,1.07002890
110,0.01086840,0.00000176,0.00000042,0.00000310,0.00120479,0.00065015,0.00175944,9.10935974,14.63457775,3.58414245,2.98051214,0.10633438,-0.18543246,1.06975424
111,0.01066715,0.00000174,0.00000042,0.00000306,0.00119694,0.00064446,0.00174942,8.92936707,14.37467384,3.48406053,2.98065209,0.10626418,-0.18575205,1.06948304
112,0.01046798,0.00000172,0.00000041,0.00000303,0.00118903,0.00063844,0.00173962,8.75115395,14.11069489,3.39161205,2.98079634,0.10619697,-0.18606779,1.06921542
113,0.01027139,0.00000170,0.00000040,0.00000299,0.00118156,0.00063299,0.00173013,8.57449722,13.85474396,3.29425001,2.98094463,0.10613290,-0.18637979,1.06895101
114,0.01008565,0.00000168,0.00000039,0.00000296,0.00117404,0.00062738,0.00172071,8.40853310,13.61444473,3.20262051,2.98109579,0.10607160,-0.18668821,1.06868970
115,0.00990130,0.00000166,0.00000039,0.00000293,0.00116670,0.00062189,0.00171151,8.24340439,13.37002754,3.11678171,2.98124981,0.10601316,-0.18699308,1.06843150
116,0.00972280,0.00000164,0.00000038,0.00000290,0.00115937,0.00061634,0.00170239,8.08390427,13.13584137,3.03196645,2.98140574,0.10595750,-0.18729442,1.06817627
117,0.00954533,0.00000162,0.00000037,0.00000287,0.00115237,0.00061115,0.00169358,7.92457247,12.89933205,2.94981265,2.98156404,0.10590468,-0.18759234,1.06792390
118,0.00937792,0.00000160,0.00000037,0.00000284,0.00114533,0.00060578,0.00168487,7.77514172,12.67981720,2.87046671,2.98172355,0.10585415,-0.18788685,1.06767440
119,0.00921268,0.00000159,0.00000036,0.00000281,0.00113847,0.00060059,0.00167636,7.62734032,12.46209717,2.79258299,2.98188424,0.10580602,-0.18817796,1.06742764
