iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
51,0.34104252,0.00005687,0.00004070,0.00007304,0.00746831,0.00638258,0.00855404,56.83512878,66.86607361,46.80418015,1.15888846,-0.01192333,0.00249773,0.14830552
52,0.33851787,0.00005494,0.00003957,0.00007030,0.00734275,0.00629335,0.00839215,56.71642685,66.37686157,47.05599213,1.15948451,-0.01281879,0.00271447,0.14883001
53,0.33631709,0.00005320,0.00003853,0.00006787,0.00722810,0.00621060,0.00824560,56.62252045,65.91526794,47.32977676,1.16004431,-0.01366836,0.00292322,0.14932404
54,0.33431119,0.00005164,0.00003759,0.00006570,0.00712304,0.00613384,0.00811223,56.53334808,65.45296478,47.61373138,1.16057074,-0.01446873,0.00314105,0.14978988
55,0.33255848,0.00005023,0.00003672,0.00006375,0.00702644,0.00606227,0.00799061,56.46515656,65.03005981,47.90024948,1.16106641,-0.01521462,0.00335865,0.15022974
56,0.33099157,0.00004895,0.00003592,0.00006198,0.00693729,0.00599595,0.00787863,56.40873337,64.66973877,48.14772797,1.16153336,-0.01590204,0.00348383,0.15064587
57,0.32960153,0.00004778,0.00003519,0.00006037,0.00685504,0.00593464,0.00777545,56.36477280,64.36764526,48.36190033,1.16197371,-0.01652471,0.00355933,0.15104011
58,0.32833573,0.00004670,0.00003451,0.00005889,0.00677854,0.00587724,0.00767984,56.32662201,64.10224915,48.55099487,1.16238952,-0.01708199,0.00360568,0.15141416
59,0.32719111,0.00004571,0.00003388,0.00005753,0.00670699,0.00582344,0.00759054,56.29652023,63.89541626,48.69762421,1.16278267,-0.01757200,0.00359877,0.15176958
60,0.32611907,0.00004478,0.00003330,0.00005627,0.00663959,0.00577260,0.00750657,56.26736450,63.74158096,48.79315186,1.16315472,-0.01800285,0.00350926,0.15210794
61,0.32509542,0.00004391,0.00003275,0.00005508,0.00657586,0.00572479,0.00742693,56.23610687,63.64844894,48.82376480,1.16350722,-0.01837255,0.00331155,0.15243058
62,0.32413936,0.00004310,0.00003223,0.00005396,0.00651516,0.00567946,0.00735086,56.20862579,63.61420822,48.80303955,1.16384220,-0.01868293,0.00301962,0.15273881
63,0.32319716,0.00004233,0.00003174,0.00005291,0.00645748,0.00563641,0.00727856,56.17431259,63.62947845,48.71914673,1.16416049,-0.01894731,0.00261351,0.15303364
64,0.32234254,0.00004160,0.00003129,0.00005191,0.00640253,0.00559571,0.00720936,56.14901733,63.70464325,48.59339142,1.16446352,-0.01916890,0.00212303,0.15331623
65,0.32156339,0.00004091,0.00003085,0.00005096,0.00634996,0.00555683,0.00714308,56.13136292,63.80667496,48.45604706,1.16475260,-0.01934486,0.00162845,0.15358746
