iter,total,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1170,0.59417724609375,0.0,0.02155224047601223,0.0,10.0,0.007880796678364277,0.07880796678364277,1.0,7.571330934297293e-05,7.571330934297293e-05,5.847923961980991,0.014067785814404488,0.08226734175607227,500.0,0.0008022795664146543,0.4011397832073271,0.0005847923961980991,54.52615737915039,0.03188648222922802,700000,700000,3432
1171,0.5942899584770203,0.0,0.02155812829732895,0.0,10.0,0.00788344070315361,0.0788344070315361,1.0,7.608129089931026e-05,7.608129089931026e-05,5.852926463231616,0.014042750932276249,0.0821911885480901,500.0,0.0008024616399779916,0.4012308199889958,0.0005852926463231615,54.60077667236328,0.031957433069867446,700000,700000,3440
1172,0.5944316983222961,0.0,0.02156885340809822,0.0,10.0,0.007884889841079712,0.07884889841079712,1.0,7.653226930415258e-05,7.653226930415258e-05,5.857928964482241,0.01403555553406477,0.08221928729559702,500.0,0.0008027349831536412,0.4013674915768206,0.0005857928964482242,54.48933792114258,0.031919467086372166,700000,700000,3431
1173,0.5946464538574219,0.0,0.021582316607236862,0.0,10.0,0.007885263301432133,0.07885263301432133,1.0,7.702575385337695e-05,7.702575385337695e-05,5.862931465732866,0.014032458886504173,0.08227134474728809,500.0,0.000803078874014318,0.401539437007159,0.0005862931465732866,54.41984558105469,0.03190598250174892,700000,700000,3418
1174,0.5950363278388977,0.0,0.021595239639282227,0.0,10.0,0.00788507517427206,0.0788507517427206,1.0,7.747952622594312e-05,7.747952622594312e-05,5.867933966983491,0.01408352144062519,0.08264117383618483,500.0,0.0008030884200707078,0.4015442100353539,0.0005867933966983493,54.401893615722656,0.03192267194159214,700000,700000,3423
1175,0.5952913761138916,0.0,0.021609773859381676,0.0,10.0,0.007885154336690903,0.07885154336690903,1.0,7.793460827087983e-05,7.793460827087983e-05,5.872936468234117,0.01412428542971611,0.08295103098792754,500.0,0.0008028150186873972,0.4014075093436986,0.0005872936468234117,54.49302673339844,0.03200340839670324,700000,700000,3423
1176,0.5950034260749817,0.0,0.02161482721567154,0.0,10.0,0.007886279374361038,0.07886279374361038,1.0,7.83079449320212e-05,7.83079449320212e-05,5.877938969484743,0.014063427224755287,0.08266396692890177,500.0,0.0008027374860830605,0.40136874304153025,0.0005877938969484742,54.49126052856445,0.03202963037571947,700000,700000,3430
1177,0.5950347185134888,0.0,0.02161986194550991,0.0,10.0,0.007887748070061207,0.07887748070061207,1.0,7.851574628148228e-05,7.851574628148228e-05,5.882941470735368,0.014042909257113934,0.08261361323844915,500.0,0.0008028324809856713,0.40141624049283564,0.0005882941470735368,54.477638244628906,0.03204887572570465,700000,700000,3402
1178,0.5956377983093262,0.0,0.02162984013557434,0.0,10.0,0.007888947613537312,0.07888947613537312,1.0,7.876546442275867e-05,7.876546442275867e-05,5.887943971985993,0.014104347676038742,0.08304560887792696,500.0,0.0008031147299334407,0.40155736496672034,0.0005887943971985993,54.461448669433594,0.03206659583988161,700000,700000,3424
1179,0.5948039889335632,0.0,0.021644217893481255,0.0,10.0,0.0078894579783082,0.07889457978308201,1.0,7.897386240074411e-05,7.897386240074411e-05,5.892946473236618,0.013938993215560913,0.08214174091010883,500.0,0.0008031787583604455,0.40158937918022275,0.0005892946473236618,54.470726013183594,0.03209930727540283,700000,700000,3434
1180,0.5952867865562439,0.0,0.02166028693318367,0.0,10.0,0.007889418862760067,0.07889418862760067,1.0,7.91825441410765e-05,7.91825441410765e-05,5.897948974487243,0.01401523407548666,0.08266113544271521,500.0,0.0008031196775846183,0.40155983879230917,0.0005897948974487244,54.41291809082031,0.032092461445261206,700000,700000,3418
1181,0.5954557061195374,0.0,0.02167436294257641,0.0,10.0,0.00788975227624178,0.0788975227624178,1.0,7.926608668640256e-05,7.926608668640256e-05,5.9029514757378685,0.01402566023170948,0.08279279176296742,500.0,0.0008031377219595015,0.40156886097975075,0.0005902951475737869,54.40888214111328,0.03211729911281324,700000,700000,3420
1182,0.5949034094810486,0.0,0.021683916449546814,0.0,10.0,0.007890368811786175,0.07890368811786175,1.0,7.947516132844612e-05,7.947516132844612e-05,5.907953976988495,0.013920432887971401,0.08224127684189207,500.0,0.0008031355682760477,0.40156778413802385,0.0005907953976988494,54.352394104003906,0.032111144290559585,700000,700000,3427
1183,0.5951941609382629,0.0,0.02169429510831833,0.0,10.0,0.007890671491622925,0.07890671491622925,1.0,7.964259566506371e-05,7.964259566506371e-05,5.91295647823912,0.013956028036773205,0.0825213863905249,500.0,0.0008031200268305838,0.4015600134152919,0.000591295647823912,54.33222198486328,0.032126406396252326,700000,700000,3422
1184,0.5950646996498108,0.0,0.021704360842704773,0.0,10.0,0.007892224006354809,0.07892224006354809,1.0,7.972640014486387e-05,7.972640014486387e-05,5.917958979489745,0.013916494324803352,0.08235724255248808,500.0,0.0008031442994251847,0.40157214971259236,0.0005917958979489745,54.298038482666016,0.032133356440717305,700000,700000,3425
1185,0.5955124497413635,0.0,0.021713286638259888,0.0,10.0,0.007893940433859825,0.07893940433859825,1.0,7.972640014486387e-05,7.972640014486387e-05,5.92296148074037,0.013956560753285885,0.0826641717453251,500.0,0.0008033112972043455,0.40165564860217273,0.0005922961480740369,54.319862365722656,0.03217344524312937,700000,700000,3426
1186,0.5960489511489868,0.0,0.021727509796619415,0.0,10.0,0.00789494626224041,0.0789494626224041,1.0,7.981022645253688e-05,7.981022645253688e-05,5.927963981990995,0.01401000376790762,0.0830507977237145,500.0,0.0008035413920879364,0.4017706960439682,0.0005927963981990996,54.31580352783203,0.03219821269658878,700000,700000,3412
1187,0.5963944792747498,0.0,0.021738983690738678,0.0,10.0,0.007895505987107754,0.07895505987107754,1.0,7.981022645253688e-05,7.981022645253688e-05,5.9329664832416205,0.013998366892337799,0.08305184159235933,500.0,0.0008037072839215398,0.4018536419607699,0.000593296648324162,54.70130157470703,0.03245409888324289,700000,700000,3422
1188,0.5961982011795044,0.0,0.021745208650827408,0.0,10.0,0.007895603775978088,0.07895603775978088,1.0,7.964259566506371e-05,7.964259566506371e-05,5.9379689844922465,0.013956478796899319,0.08287313822871181,500.0,0.0008036353974603117,0.4018176987301558,0.0005937968984492247,54.684749603271484,0.032471634706895076,700000,700000,3405
1189,0.5972936153411865,0.0,0.021748913452029228,0.0,10.0,0.007895571179687977,0.07895571179687977,1.0,7.934968743938953e-05,7.934968743938953e-05,5.942971485742872,0.014127806760370731,0.08396115273296863,500.0,0.0008036278304643929,0.40181391523219645,0.0005942971485742871,54.65865707397461,0.032483484043962896,700000,700000,3418
1190,0.5975059866905212,0.0,0.021753055974841118,0.0,10.0,0.007895193994045258,0.07895193994045258,1.0,7.897386240074411e-05,7.897386240074411e-05,5.947973986993497,0.014144111424684525,0.08412880682316108,500.0,0.0008036551298573613,0.40182756492868066,0.0005947973986993497,54.671897888183594,0.03251870264584807,700000,700000,3417
1191,0.5965789556503296,0.0,0.02176123484969139,0.0,10.0,0.007895170710980892,0.07895170710980892,1.0,7.859893958084285e-05,7.859893958084285e-05,5.952976488244122,0.013963013887405396,0.08312149337675048,500.0,0.0008038500673137605,0.40192503365688026,0.0005952976488244122,54.59804916381836,0.03250209029762074,700000,700000,3401
1192,0.5970931053161621,0.0,0.021778389811515808,0.0,10.0,0.007894715294241905,0.07894715294241905,1.0,7.822490442777053e-05,7.822490442777053e-05,5.957978989494747,0.014032214879989624,0.08360364143105374,500.0,0.0008038945379666984,0.4019472689833492,0.0005957978989494748,54.576927185058594,0.03251681854797638,700000,700000,3429
1193,0.5971534252166748,0.0,0.02178889326751232,0.0,10.0,0.007894961163401604,0.07894961163401604,1.0,7.776895654387772e-05,7.776895654387772e-05,5.962981490745372,0.014028751291334629,0.08365318428849863,500.0,0.0008038639789447188,0.4019319894723594,0.0005962981490745372,54.571434020996094,0.0325408450990632,700000,700000,3410
1194,0.5972304344177246,0.0,0.021789802238345146,0.0,10.0,0.007895302958786488,0.07895302958786488,1.0,7.731436198810115e-05,7.731436198810115e-05,5.967983991995998,0.014026379212737083,0.08370920660728033,500.0,0.0008038784144446254,0.4019392072223127,0.0005967983991995999,54.54375076293945,0.03255162314166422,700000,700000,3409
1195,0.5970554947853088,0.0,0.02179504930973053,0.0,10.0,0.00789488572627306,0.0789488572627306,1.0,7.665549492230639e-05,7.665549492230639e-05,5.972986493246624,0.013978959061205387,0.08349613366222727,500.0,0.000803967472165823,0.4019837360829115,0.0005972986493246623,54.49555206298828,0.032550119641424714,700000,700000,3426
1196,0.5963014364242554,0.0,0.021804239600896835,0.0,10.0,0.007894140668213367,0.07894140668213367,1.0,7.608129089931026e-05,7.608129089931026e-05,5.977988994497249,0.013830558396875858,0.08267892588427539,500.0,0.0008041145629249513,0.40205728146247566,0.0005977988994497248,54.44593048095703,0.03254771732103234,700000,700000,3434
1197,0.5968236923217773,0.0,0.021811701357364655,0.0,10.0,0.007894088514149189,0.07894088514149189,1.0,7.526476838393137e-05,7.526476838393137e-05,5.982991495747874,0.013896530494093895,0.08314282376656477,500.0,0.0008042138651944697,0.40210693259723485,0.0005982991495747874,54.41728210449219,0.03255781360528897,700000,700000,3420
1198,0.5967537760734558,0.0,0.021817244589328766,0.0,10.0,0.007894602604210377,0.07894602604210377,1.0,7.445263327099383e-05,7.445263327099383e-05,5.987993996998499,0.013863634318113327,0.08301535907344498,500.0,0.0008042703848332167,0.40213519241660833,0.0005987993996998499,54.413482666015625,0.032582760755988344,700000,700000,3432
1199,0.5978555679321289,0.0,0.021828364580869675,0.0,10.0,0.007894794456660748,0.07894794456660748,1.0,7.352411921601743e-05,7.352411921601743e-05,5.992996498249124,0.014041082933545113,0.0841481608523614,500.0,0.0008041730616241693,0.4020865308120847,0.0005992996498249124,54.39594268798828,0.03259946940480738,700000,700000,3430
1200,0.5976052284240723,0.0,0.021834183484315872,0.0,10.0,0.007894018664956093,0.07894018664956093,1.0,7.252149225678295e-05,7.252149225678295e-05,5.99799899949975,0.013991791754961014,0.08392275294746501,500.0,0.0008041436085477471,0.40207180427387357,0.000599799899949975,54.34803009033203,0.03259794301065939,700000,700000,3407
1201,0.5976927280426025,0.0,0.021835660561919212,0.0,10.0,0.007893341593444347,0.07893341593444347,1.0,7.160513632697985e-05,7.160513632697985e-05,6.003001500750375,0.013983429409563541,0.08394254773124686,500.0,0.0008043046109378338,0.4021523054689169,0.0006003001500750375,54.294376373291016,0.03259292228511716,700000,700000,3412
1202,0.5977782011032104,0.0,0.021833470091223717,0.0,10.0,0.007893514819443226,0.07893514819443226,1.0,7.093159365467727e-05,7.093159365467727e-05,6.008004002001001,0.013962888158857822,0.08388908793791018,500.0,0.000804577546659857,0.4022887733299285,0.0006008004002001001,54.2513542175293,0.03259423532528899,700000,700000,3430
1203,0.597588837146759,0.0,0.02183564379811287,0.0,10.0,0.007894064299762249,0.07894064299762249,1.0,7.045805250527337e-05,7.045805250527337e-05,6.013006503251626,0.013917233794927597,0.08368441731617295,500.0,0.0008045582799240947,0.40227913996204734,0.0006013006503251626,54.23933029174805,0.03261414457762939,700000,700000,3429
1204,0.5980932116508484,0.0,0.02184312790632248,0.0,10.0,0.007894397713243961,0.07894397713243961,1.0,7.002538040978834e-05,7.002538040978834e-05,6.018009004502251,0.01400336530059576,0.08427237847231966,500.0,0.000804349547252059,0.4021747736260295,0.0006018009004502251,54.22400665283203,0.03263205602969332,700000,700000,3424
1205,0.5981870889663696,0.0,0.021851569414138794,0.0,10.0,0.00789471622556448,0.0789471622556448,1.0,6.975072756176814e-05,6.975072756176814e-05,6.023011505752876,0.014018803834915161,0.08443541679458656,500.0,0.0008041833061724901,0.40209165308624506,0.0006023011505752877,54.19724655151367,0.032643063955989225,700000,700000,3421
1206,0.5988633632659912,0.0,0.02185564488172531,0.0,10.0,0.00789469201117754,0.0789469201117754,1.0,6.990760448388755e-05,6.990760448388755e-05,6.0280140070035015,0.014115472324192524,0.0850882648857028,500.0,0.0008042170666158199,0.40210853330790997,0.0006028014007003502,54.16337203979492,0.032649756532242565,700000,700000,3426
1207,0.5984460115432739,0.0,0.021857749670743942,0.0,10.0,0.007895266637206078,0.07895266637206078,1.0,7.018257019808516e-05,7.018257019808516e-05,6.033016508254127,0.014009724371135235,0.08452089840714903,500.0,0.000804495473857969,0.4022477369289845,0.0006033016508254126,54.1263313293457,0.032654505044117516,700000,700000,3421
1208,0.5982213020324707,0.0,0.02185850962996483,0.0,10.0,0.007896198891103268,0.07896198891103268,1.0,7.045805250527337e-05,7.045805250527337e-05,6.038019009504753,0.013932422734797001,0.08412423332116048,500.0,0.0008047937881201506,0.4023968940600753,0.0006038019009504753,54.10346984863281,0.03266777794262122,700000,700000,3428
1209,0.5983461141586304,0.0,0.02187257632613182,0.0,10.0,0.007896042428910732,0.07896042428910732,1.0,7.089207065291703e-05,7.089207065291703e-05,6.043021510755378,0.013930498622357845,0.08418230283045662,500.0,0.000804891053121537,0.4024455265607685,0.0006043021510755377,54.090354919433594,0.032686917830253015,700000,700000,3420
1210,0.5977098941802979,0.0,0.021886035799980164,0.0,10.0,0.007895528338849545,0.07895528338849545,1.0,7.101066876202822e-05,7.101066876202822e-05,6.048024012006003,0.013828501105308533,0.08363510673495757,500.0,0.0008046728326007724,0.4023364163003862,0.0006048024012006003,54.087276458740234,0.032712114676646795,700000,700000,3429
1211,0.5977593064308167,0.0,0.021895356476306915,0.0,10.0,0.00789513811469078,0.0789513811469078,1.0,7.124815601855516e-05,7.124815601855516e-05,6.053026513256628,0.013832958415150642,0.08373126404368322,500.0,0.0008045455906540155,0.40227279532700777,0.0006053026513256628,54.07644271850586,0.03273261415177193,700000,700000,3438
1212,0.5982568860054016,0.0,0.021894529461860657,0.0,10.0,0.007894985377788544,0.07894985377788544,1.0,7.136705244192854e-05,7.136705244192854e-05,6.0580290145072535,0.013910756446421146,0.08427176616616312,500.0,0.0008044407004490495,0.40222035022452474,0.0006058029014507254,54.04987335205078,0.03274357009971661,700000,700000,3429
1213,0.599600613117218,0.0,0.02188750170171261,0.0,10.0,0.007895249873399734,0.07895249873399734,1.0,7.160513632697985e-05,7.160513632697985e-05,6.063031515757879,0.014112256467342377,0.08556305571995478,500.0,0.0008045334834605455,0.40226674173027277,0.0006063031515757879,54.010498046875,0.03274673518399825,700000,700000,3407
1214,0.5988060235977173,0.0,0.021891918033361435,0.0,10.0,0.007895090617239475,0.07895090617239475,1.0,7.19630261301063e-05,7.19630261301063e-05,6.068034017008504,0.013959374278783798,0.08470595797981363,500.0,0.0008046673610806465,0.40233368054032326,0.0006068034017008505,53.960693359375,0.03274353228860524,700000,700000,3410
1215,0.5994207859039307,0.0,0.021897699683904648,0.0,10.0,0.00789716001600027,0.07897160016000271,1.0,7.232179632410407e-05,7.232179632410407e-05,6.07303651825913,0.014018637128174305,0.08513569521562585,500.0,0.0008049719617702067,0.40248598088510334,0.0006073036518259129,53.93546676635742,0.03275520593014403,700000,700000,3411
1216,0.5991095900535583,0.0,0.021899182349443436,0.0,10.0,0.007900754921138287,0.07900754921138287,1.0,7.288164488272741e-05,7.288164488272741e-05,6.078039019509755,0.01393383089452982,0.08469036786820276,500.0,0.0008051168406382203,0.40255842031911016,0.0006078039019509756,53.932456970214844,0.03278035778829967,700000,700000,3418
1217,0.5996063351631165,0.0,0.021906426176428795,0.0,10.0,0.007902905344963074,0.07902905344963074,1.0,7.340344018302858e-05,7.340344018302858e-05,6.08304152076038,0.014003388583660126,0.08518319418574644,500.0,0.0008050217293202877,0.40251086466014385,0.000608304152076038,53.93645477294922,0.03280976938664645,700000,700000,3411
1218,0.5996664762496948,0.0,0.021921319887042046,0.0,10.0,0.007903562858700752,0.07903562858700752,1.0,7.408860983559862e-05,7.408860983559862e-05,6.0880440220110055,0.014011634513735771,0.08530344773995215,500.0,0.0008048599120229483,0.40242995601147413,0.0006088044022011006,53.914371490478516,0.03282330670530883,700000,700000,3404
1219,0.5998766422271729,0.0,0.021929454058408737,0.0,10.0,0.007904551923274994,0.07904551923274994,1.0,7.48987658880651e-05,7.48987658880651e-05,6.093046523261631,0.014043012633919716,0.08556472930522369,500.0,0.0008047090959735215,0.40235454798676074,0.0006093046523261631,53.892433166503906,0.03283691025352765,700000,700000,3409
1220,0.5991344451904297,0.0,0.02193453535437584,0.0,10.0,0.007906366139650345,0.07906366139650345,1.0,7.587674917886034e-05,7.587674917886034e-05,6.098049024512256,0.013922180980443954,0.08489814214687934,500.0,0.0008044724818319082,0.4022362409159541,0.0006098049024512257,53.88692855834961,0.03286051321292055,700000,700000,3430
1221,0.6003038287162781,0.0,0.02193639427423477,0.0,10.0,0.007908906787633896,0.07908906787633896,1.0,7.681995339225978e-05,7.681995339225978e-05,6.103051525762881,0.014088284224271774,0.08598152453032298,500.0,0.0008045430295169353,0.4022715147584677,0.0006103051525762881,53.882667541503906,0.03288486963513495,700000,700000,3416
1222,0.6002691984176636,0.0,0.021945631131529808,0.0,10.0,0.007910678163170815,0.07910678163170815,1.0,7.764484325889498e-05,7.764484325889498e-05,6.108054027013507,0.0140239791944623,0.08565922259348908,500.0,0.0008050573524087667,0.4025286762043834,0.0006108054027013507,53.85820007324219,0.032896879584506614,700000,700000,3421
1223,0.6001080274581909,0.0,0.021962497383356094,0.0,10.0,0.007911816239356995,0.07911816239356995,1.0,7.839103636797518e-05,7.839103636797518e-05,6.113056528264132,0.01395038515329361,0.08527949303314053,500.0,0.0008054230129346251,0.4027115064673126,0.0006113056528264132,53.85276412963867,0.032920499132775616,700000,700000,3389
1224,0.5994567275047302,0.0,0.021976670250296593,0.0,10.0,0.007912153378129005,0.07912153378129005,1.0,7.897386240074411e-05,7.897386240074411e-05,6.118059029514757,0.013831265270709991,0.08462049737908114,500.0,0.0008053770288825035,0.40268851444125175,0.0006118059029514757,53.85242462158203,0.032947231271733275,700000,700000,3414
1225,0.5995715856552124,0.0,0.021981969475746155,0.0,10.0,0.007911967113614082,0.07911967113614082,1.0,7.934968743938953e-05,7.934968743938953e-05,6.123061530765383,0.013861424289643764,0.08487435382953461,500.0,0.0008050580509006977,0.40252902545034885,0.0006123061530765383,53.84426498413086,0.03296917475766692,700000,700000,3410
1226,0.6000403761863708,0.0,0.021980127319693565,0.0,10.0,0.007911358028650284,0.07911358028650284,1.0,7.955885666888207e-05,7.955885666888207e-05,6.128064032016008,0.013938902877271175,0.08541848936796993,500.0,0.0008048972813412547,0.40244864067062736,0.0006128064032016008,53.81814193725586,0.032980101987562994,700000,700000,3407
1227,0.5998482704162598,0.0,0.021982915699481964,0.0,10.0,0.007910246029496193,0.07910246029496193,1.0,7.981022645253688e-05,7.981022645253688e-05,6.133066533266633,0.013879778794944286,0.08512560681641668,500.0,0.0008051174227148294,0.4025587113574147,0.0006133066533266634,53.77680969238281,0.032981675179020176,700000,700000,3417
1228,0.6008319854736328,0.0,0.02199275605380535,0.0,10.0,0.00790978129953146,0.0790978129953146,1.0,7.993605686351657e-05,7.993605686351657e-05,6.138069034517259,0.014003518968820572,0.08595456615679262,500.0,0.0008054121281020343,0.40270606405101717,0.0006138069034517259,53.75238800048828,0.032993586831715424,700000,700000,3416
1229,0.6004787087440491,0.0,0.022006075829267502,0.0,10.0,0.007909387350082397,0.07909387350082397,1.0,8.018802327569574e-05,8.018802327569574e-05,6.143071535767884,0.013925842009484768,0.08554744366006652,500.0,0.0008054713252931833,0.40273566264659166,0.0006143071535767884,53.75407409667969,0.03302151225148707,700000,700000,3407
1230,0.6006618142127991,0.0,0.022020339965820312,0.0,10.0,0.00790900457650423,0.0790900457650423,1.0,8.010399324120954e-05,8.010399324120954e-05,6.148074037018509,0.013941153883934021,0.08571124623989451,500.0,0.0008054526406340301,0.40272632031701505,0.000614807403701851,53.76332473754883,0.033054090096271894,700000,700000,3399
1231,0.6014193892478943,0.0,0.02203609049320221,0.0,10.0,0.00790801364928484,0.0790801364928484,1.0,7.972640014486387e-05,7.972640014486387e-05,6.153076538269135,0.014041967689990997,0.08640130194441684,500.0,0.000805570452939719,0.4027852264698595,0.0006153076538269135,53.75038528442383,0.03307302346165148,700000,700000,3420
1232,0.602120578289032,0.0,0.02204665169119835,0.0,10.0,0.00790724903345108,0.0790724903345108,1.0,7.943331729620695e-05,7.943331729620695e-05,6.15807903951976,0.0141380550339818,0.08706326036434014,500.0,0.0008056399528868496,0.4028199764434248,0.000615807903951976,53.72681427001953,0.03308539688163784,700000,700000,3398
1233,0.6013514995574951,0.0,0.022050265222787857,0.0,10.0,0.007907386869192123,0.07907386869192123,1.0,7.91825441410765e-05,7.91825441410765e-05,6.163081540770385,0.014006557874381542,0.08632355828533296,500.0,0.0008055460639297962,0.4027730319648981,0.0006163081540770385,53.709922790527344,0.03310186337065017,700000,700000,3395
1234,0.601030170917511,0.0,0.022046741098165512,0.0,10.0,0.007907907478511333,0.07907907478511333,1.0,7.905731035862118e-05,7.905731035862118e-05,6.16808404202101,0.013940487988293171,0.08598610149857668,500.0,0.0008054999634623528,0.4027499817311764,0.0006168084042021011,53.72166442871094,0.03313597410735397,700000,700000,3421
1235,0.6012797355651855,0.0,0.022053174674510956,0.0,10.0,0.007906373590230942,0.07906373590230942,1.0,7.880712655605748e-05,7.880712655605748e-05,6.173086543271636,0.01395694725215435,0.08615744326742605,500.0,0.0008056472870521247,0.40282364352606237,0.0006173086543271635,53.71067810058594,0.033156066421272154,700000,700000,3422
1236,0.6009972095489502,0.0,0.02207380160689354,0.0,10.0,0.007903275080025196,0.07903275080025196,1.0,7.83079449320212e-05,7.83079449320212e-05,6.178089044522261,0.013883352279663086,0.08577258662022967,500.0,0.0008058974635787308,0.4029487317893654,0.0006178089044522262,53.68140411376953,0.03316484946498518,700000,700000,3395
1237,0.601800799369812,0.0,0.02208809182047844,0.0,10.0,0.007901684381067753,0.07901684381067753,1.0,7.785177149344236e-05,7.785177149344236e-05,6.1830915457728866,0.013981218449771404,0.08644715359638547,500.0,0.0008061400731094182,0.4030700365547091,0.0006183091545772886,53.67692947387695,0.033188936883297604,700000,700000,3386
1238,0.6009175181388855,0.0,0.02208656817674637,0.0,10.0,0.007901993580162525,0.07901993580162525,1.0,7.747952622594312e-05,7.747952622594312e-05,6.188094047023512,0.01382678933441639,0.08556147276975025,500.0,0.0008060656255111098,0.4030328127555549,0.0006188094047023513,53.693153381347656,0.033225828280503786,700000,700000,3407
1239,0.6022864580154419,0.0,0.022086504846811295,0.0,10.0,0.00790304597467184,0.0790304597467184,1.0,7.702575385337695e-05,7.702575385337695e-05,6.193096548274137,0.01405020710080862,0.08701428909855463,500.0,0.0008058364037424326,0.4029182018712163,0.0006193096548274137,53.68323516845703,0.033246545842196,700000,700000,3404
1240,0.6017431020736694,0.0,0.02209657058119774,0.0,10.0,0.007903185673058033,0.07903185673058033,1.0,7.665549492230639e-05,7.665549492230639e-05,6.198099049524762,0.013958434574306011,0.08651576006785966,500.0,0.0008057357044890523,0.40286785224452615,0.0006198099049524763,53.64710235595703,0.03325100541222149,700000,700000,3400
1241,0.6020339131355286,0.0,0.022108271718025208,0.0,10.0,0.007903124205768108,0.07903124205768108,1.0,7.616319635417312e-05,7.616319635417312e-05,6.203101550775387,0.01397696789354086,0.0867005512155611,500.0,0.000805925577878952,0.402962788939476,0.0006203101550775388,53.62345504760742,0.03326317371637479,700000,700000,3376
1242,0.6018427014350891,0.0,0.0221162848174572,0.0,10.0,0.007904842495918274,0.07904842495918274,1.0,7.591764006065205e-05,7.591764006065205e-05,6.208104052026013,0.013907825574278831,0.08634122830255143,500.0,0.0008061522385105491,0.40307611925527453,0.0006208104052026014,53.64122009277344,0.0333010275813566,700000,700000,3410
1243,0.6017340421676636,0.0,0.022123485803604126,0.0,10.0,0.007906775921583176,0.07906775921583176,1.0,7.563165854662657e-05,7.563165854662657e-05,6.2131065532766385,0.013881412334740162,0.08624669394570926,500.0,0.0008059940882958472,0.4029970441479236,0.0006213106553276638,53.67181396484375,0.033346869907121525,700000,700000,3419
1244,0.6027131676673889,0.0,0.02212686650454998,0.0,10.0,0.007908090017735958,0.07908090017735958,1.0,7.542770617874339e-05,7.542770617874339e-05,6.218109054527264,0.014027674682438374,0.08722561095683291,500.0,0.0008059050887823105,0.40295254439115524,0.0006218109054527265,53.67979431152344,0.0333786815053645,700000,700000,3392
1245,0.601442813873291,0.0,0.02213476598262787,0.0,10.0,0.007907983846962452,0.07907983846962452,1.0,7.534621545346454e-05,7.534621545346454e-05,6.223111555777889,0.013797827064990997,0.08586541705277038,500.0,0.0008060705149546266,0.4030352574773133,0.0006223111555777889,53.649879455566406,0.03338691848060261,700000,700000,3399
1246,0.6018456816673279,0.0,0.022145254537463188,0.0,10.0,0.007907641120254993,0.07907641120254993,1.0,7.534621545346454e-05,7.534621545346454e-05,6.228114057028514,0.013832569122314453,0.08615081819550523,500.0,0.000806302996352315,0.4031514981761575,0.0006228114057028514,53.614288330078125,0.03339159028061394,700000,700000,3408
1247,0.6021093726158142,0.0,0.02214943990111351,0.0,10.0,0.007908040657639503,0.07908040657639503,1.0,7.542770617874339e-05,7.542770617874339e-05,6.233116558279139,0.013879614882171154,0.08651325734459858,500.0,0.0008060368709266186,0.4030184354633093,0.000623311655827914,53.619720458984375,0.03342179674431943,700000,700000,3402
1248,0.6028218269348145,0.0,0.02215002477169037,0.0,10.0,0.007910020649433136,0.07910020649433136,1.0,7.571330934297293e-05,7.571330934297293e-05,6.238119059529765,0.013996604830026627,0.08731248735889548,500.0,0.000805731862783432,0.402865931391716,0.0006238119059529765,53.64995193481445,0.03346747877074219,700000,700000,3405
1249,0.6027259230613708,0.0,0.0221568550914526,0.0,10.0,0.007910809479653835,0.07910809479653835,1.0,7.616319635417312e-05,7.616319635417312e-05,6.2431215607803905,0.013959113508462906,0.08714844251406557,500.0,0.0008058084058575332,0.4029042029287666,0.000624312156078039,53.64154815673828,0.03348907058509723,700000,700000,3412
1250,0.6027877330780029,0.0,0.02217162773013115,0.0,10.0,0.007910427637398243,0.07910427637398243,1.0,7.653226930415258e-05,7.653226930415258e-05,6.248124062031016,0.013923128135502338,0.0869934319221732,500.0,0.0008062524721026421,0.40312623605132103,0.0006248124062031016,53.595703125,0.03348726023167834,700000,700000,3395
1251,0.6022253036499023,0.0,0.02218043804168701,0.0,10.0,0.007909933105111122,0.07909933105111122,1.0,7.694340456509963e-05,7.694340456509963e-05,6.253126563281641,0.0137713011354208,0.08611368894085042,500.0,0.0008068876923061907,0.40344384615309536,0.0006253126563281641,53.55961227416992,0.03349150342306773,700000,700000,3411
1252,0.6036849021911621,0.0,0.02217922732234001,0.0,10.0,0.007909808307886124,0.07909808307886124,1.0,7.72730927565135e-05,7.72730927565135e-05,6.258129064532266,0.013990938663482666,0.08755709989002909,500.0,0.0008068556198850274,0.4034278099425137,0.0006258129064532267,53.56970977783203,0.0335246157739209,700000,700000,3401
1253,0.60312420129776,0.0,0.022182969376444817,0.0,10.0,0.00790897011756897,0.0790897011756897,1.0,7.739691500319168e-05,7.739691500319168e-05,6.263131565782891,0.013912327587604523,0.08713473806743803,500.0,0.0008065265137702227,0.40326325688511133,0.0006263131565782892,53.58197784423828,0.03355909767933283,700000,700000,3381
1254,0.6032965183258057,0.0,0.022198861464858055,0.0,10.0,0.007906955666840076,0.07906955666840076,1.0,7.739691500319168e-05,7.739691500319168e-05,6.268134067033516,0.013945317827165127,0.08741112174806355,500.0,0.0008063146378844976,0.4031573189422488,0.0006268134067033517,53.5743293762207,0.03358110790815635,700000,700000,3397
