iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
135,0.00891222,0.00865604,119.34983063,0.13873576,0.11745027,1.45131850,0.00534300,0.02058356,0.34204978
136,0.00891387,0.00865762,119.35391235,0.13879700,0.11745695,1.45143783,0.00532570,0.02056428,0.34206095
137,0.00891536,0.00865905,119.35164642,0.13885069,0.11745823,1.45154238,0.00531117,0.02054964,0.34206393
138,0.00891663,0.00866028,119.34336090,0.13889739,0.11745448,1.45163333,0.00529960,0.02053907,0.34205925
139,0.00891767,0.00866129,119.32968903,0.13893755,0.11744604,1.45171165,0.00529107,0.02053201,0.34204748
140,0.00891843,0.00866202,119.31079102,0.13897169,0.11743323,1.45177817,0.00528546,0.02052796,0.34202909
141,0.00891891,0.00866249,119.28759003,0.13900024,0.11741638,1.45183361,0.00528254,0.02052646,0.34200460
142,0.00891909,0.00866267,119.25991058,0.13902363,0.11739580,1.45187926,0.00528196,0.02052707,0.34197447
143,0.00891901,0.00866260,119.22911835,0.13904230,0.11737175,1.45191562,0.00528329,0.02052941,0.34193915
144,0.00891867,0.00866227,119.19523621,0.13905664,0.11734453,1.45194340,0.00528605,0.02053314,0.34189907
145,0.00891809,0.00866171,119.15866852,0.13906704,0.11731436,1.45196366,0.00528975,0.02053795,0.34185460
146,0.00891728,0.00866093,119.11994171,0.13907386,0.11728153,1.45197701,0.00529391,0.02054358,0.34180617
147,0.00891627,0.00865995,119.07942963,0.13907744,0.11724626,1.45198393,0.00529810,0.02054979,0.34175414
148,0.00891509,0.00865880,119.03739929,0.13907811,0.11720876,1.45198536,0.00530197,0.02055640,0.34169883
149,0.00891375,0.00865750,118.99447632,0.13907617,0.11716926,1.45198143,0.00530526,0.02056324,0.34164056
150,0.00891229,0.00865609,118.95053101,0.13907193,0.11712798,1.45197332,0.00530778,0.02057018,0.34157968
151,0.00891072,0.00865457,118.90586853,0.13906564,0.11708508,1.45196092,0.00530948,0.02057713,0.34151644
152,0.00890906,0.00865296,118.86049652,0.13905758,0.11704078,1.45194530,0.00531037,0.02058399,0.34145114
153,0.00890733,0.00865129,118.81468964,0.13904797,0.11699524,1.45192659,0.00531055,0.02059073,0.34138402
154,0.00890557,0.00864958,118.76854706,0.13903706,0.11694860,1.45190537,0.00531019,0.02059730,0.34131533
155,0.00890377,0.00864784,118.72199249,0.13902506,0.11690105,1.45188200,0.00530948,0.02060369,0.34124529
156,0.00890197,0.00864611,118.67506409,0.13901214,0.11685272,1.45185685,0.00530865,0.02060989,0.34117410
157,0.00890017,0.00864436,118.62779999,0.13899852,0.11680373,1.45183027,0.00530792,0.02061591,0.34110194
158,0.00889837,0.00864263,118.58010864,0.13898437,0.11675422,1.45180285,0.00530750,0.02062176,0.34102902
159,0.00889659,0.00864092,118.53206635,0.13896981,0.11670431,1.45177436,0.00530756,0.02062746,0.34095550
160,0.00889485,0.00863924,118.48372650,0.13895501,0.11665411,1.45174563,0.00530821,0.02063304,0.34088153
161,0.00889316,0.00863762,118.43525696,0.13894011,0.11660371,1.45171654,0.00530951,0.02063852,0.34080723
162,0.00889149,0.00863601,118.38606262,0.13892519,0.11655319,1.45168757,0.00531149,0.02064393,0.34073275
163,0.00888988,0.00863447,118.33702850,0.13891043,0.11650266,1.45165873,0.00531410,0.02064931,0.34065822
164,0.00888833,0.00863298,118.28765106,0.13889587,0.11645215,1.45163047,0.00531724,0.02065466,0.34058371
165,0.00888682,0.00863153,118.23820496,0.13888164,0.11640175,1.45160270,0.00532079,0.02066001,0.34050933
166,0.00888535,0.00863013,118.18867493,0.13886778,0.11635150,1.45157576,0.00532460,0.02066538,0.34043515
167,0.00888395,0.00862879,118.13922119,0.13885438,0.11630146,1.45154965,0.00532850,0.02067077,0.34036127
168,0.00888260,0.00862751,118.09001160,0.13884152,0.11625168,1.45152450,0.00533234,0.02067619,0.34028774
169,0.00888131,0.00862628,118.04083252,0.13882925,0.11620221,1.45150065,0.00533597,0.02068164,0.34021464
170,0.00888005,0.00862508,117.99185181,0.13881758,0.11615305,1.45147800,0.00533926,0.02068712,0.34014201
171,0.00887884,0.00862393,117.94320679,0.13880660,0.11610425,1.45145655,0.00534212,0.02069261,0.34006989
172,0.00887769,0.00862283,117.89492035,0.13879631,0.11605582,1.45143652,0.00534449,0.02069810,0.33999830
173,0.00887657,0.00862177,117.84687042,0.13878676,0.11600780,1.45141792,0.00534636,0.02070356,0.33992732
174,0.00887550,0.00862076,117.79930115,0.13877797,0.11596019,1.45140076,0.00534773,0.02070898,0.33985692
175,0.00887445,0.00861976,117.75202942,0.13876995,0.11591300,1.45138514,0.00534864,0.02071432,0.33978716
176,0.00887344,0.00861881,117.70513153,0.13876274,0.11586624,1.45137119,0.00534917,0.02071956,0.33971801
177,0.00887247,0.00861790,117.65875244,0.13875629,0.11581993,1.45135856,0.00534939,0.02072467,0.33964953
178,0.00887151,0.00861699,117.61251068,0.13875066,0.11577406,1.45134759,0.00534939,0.02072960,0.33958170
179,0.00887060,0.00861612,117.56688690,0.13874581,0.11572864,1.45133817,0.00534927,0.02073433,0.33951452
180,0.00886968,0.00861526,117.52131653,0.13874178,0.11568366,1.45133030,0.00534910,0.02073882,0.33944800
181,0.00886881,0.00861443,117.47624969,0.13873853,0.11563911,1.45132399,0.00534896,0.02074304,0.33938211
182,0.00886793,0.00861360,117.43145752,0.13873607,0.11559498,1.45131922,0.00534889,0.02074696,0.33931687
183,0.00886709,0.00861280,117.38712311,0.13873436,0.11555129,1.45131588,0.00534892,0.02075055,0.33925226
184,0.00886624,0.00861200,117.34285736,0.13873340,0.11550800,1.45131397,0.00534906,0.02075378,0.33918825
185,0.00886541,0.00861121,117.29904938,0.13873321,0.11546510,1.45131361,0.00534931,0.02075664,0.33912483
186,0.00886459,0.00861043,117.25563049,0.13873371,0.11542258,1.45131457,0.00534963,0.02075909,0.33906198
187,0.00886378,0.00860966,117.21257019,0.13873492,0.11538044,1.45131695,0.00534998,0.02076112,0.33899969
188,0.00886296,0.00860889,117.16988373,0.13873680,0.11533864,1.45132053,0.00535032,0.02076273,0.33893794
189,0.00886217,0.00860813,117.12759399,0.13873936,0.11529718,1.45132554,0.00535059,0.02076390,0.33887669
190,0.00886136,0.00860737,117.08567047,0.13874254,0.11525603,1.45133173,0.00535075,0.02076462,0.33881593
191,0.00886056,0.00860660,117.04407501,0.13874632,0.11521520,1.45133913,0.00535075,0.02076490,0.33875564
192,0.00885978,0.00860585,117.00310516,0.13875070,0.11517464,1.45134759,0.00535055,0.02076474,0.33869579
193,0.00885898,0.00860509,116.96221924,0.13875563,0.11513434,1.45135725,0.00535015,0.02076414,0.33863634
194,0.00885818,0.00860432,116.92173767,0.13876109,0.11509429,1.45136786,0.00534952,0.02076311,0.33857727
195,0.00885738,0.00860356,116.88166809,0.13876706,0.11505449,1.45137954,0.00534867,0.02076168,0.33851859
196,0.00885659,0.00860280,116.84216309,0.13877353,0.11501490,1.45139217,0.00534763,0.02075984,0.33846024
197,0.00885579,0.00860203,116.80256653,0.13878046,0.11497552,1.45140564,0.00534641,0.02075762,0.33840221
198,0.00885499,0.00860126,116.76354218,0.13878782,0.11493631,1.45141995,0.00534504,0.02075504,0.33834445
199,0.00885417,0.00860048,116.72466278,0.13879560,0.11489727,1.45143521,0.00534358,0.02075213,0.33828697
200,0.00885337,0.00859971,116.68600464,0.13880377,0.11485840,1.45145106,0.00534204,0.02074889,0.33822972
201,0.00885257,0.00859893,116.64742279,0.13881230,0.11481965,1.45146775,0.00534047,0.02074537,0.33817267
202,0.00885175,0.00859815,116.60911560,0.13882118,0.11478102,1.45148492,0.00533890,0.02074158,0.33811581
203,0.00885094,0.00859737,116.57092285,0.13883038,0.11474250,1.45150280,0.00533734,0.02073755,0.33805913
204,0.00885014,0.00859659,116.53289032,0.13883989,0.11470409,1.45152140,0.00533582,0.02073330,0.33800259
205,0.00884932,0.00859580,116.49492645,0.13884965,0.11466576,1.45154035,0.00533433,0.02072885,0.33794618
206,0.00884849,0.00859500,116.45679474,0.13885969,0.11462749,1.45155990,0.00533288,0.02072424,0.33788985
207,0.00884767,0.00859421,116.41889954,0.13886996,0.11458927,1.45157993,0.00533147,0.02071948,0.33783361
208,0.00884685,0.00859342,116.38122559,0.13888043,0.11455110,1.45160031,0.00533007,0.02071460,0.33777744
209,0.00884603,0.00859262,116.34330750,0.13889112,0.11451297,1.45162117,0.00532866,0.02070961,0.33772132
210,0.00884519,0.00859181,116.30556488,0.13890198,0.11447486,1.45164227,0.00532725,0.02070453,0.33766523
211,0.00884437,0.00859102,116.26782990,0.13891302,0.11443676,1.45166385,0.00532579,0.02069938,0.33760914
212,0.00884353,0.00859021,116.23004150,0.13892423,0.11439866,1.45168567,0.00532429,0.02069418,0.33755305
213,0.00884269,0.00858940,116.19213867,0.13893555,0.11436055,1.45170772,0.00532273,0.02068894,0.33749694
214,0.00884187,0.00858860,116.15445709,0.13894700,0.11432242,1.45173001,0.00532111,0.02068367,0.33744079
215,0.00884103,0.00858779,116.11650085,0.13895854,0.11428425,1.45175242,0.00531941,0.02067838,0.33738458
216,0.00884019,0.00858697,116.07868195,0.13897020,0.11424605,1.45177507,0.00531765,0.02067309,0.33732831
217,0.00883935,0.00858616,116.04070282,0.13898192,0.11420781,1.45179808,0.00531584,0.02066779,0.33727199
218,0.00883849,0.00858533,116.00251007,0.13899373,0.11416952,1.45182097,0.00531399,0.02066249,0.33721557
219,0.00883766,0.00858452,115.96460724,0.13900559,0.11413117,1.45184410,0.00531210,0.02065721,0.33715907
220,0.00883680,0.00858369,115.92641449,0.13901752,0.11409276,1.45186734,0.00531019,0.02065194,0.33710244
221,0.00883595,0.00858287,115.88815308,0.13902950,0.11405427,1.45189059,0.00530828,0.02064668,0.33704570
222,0.00883511,0.00858205,115.84978485,0.13904150,0.11401570,1.45191407,0.00530638,0.02064144,0.33698884
223,0.00883425,0.00858122,115.81130981,0.13905352,0.11397707,1.45193744,0.00530450,0.02063621,0.33693185
224,0.00883340,0.00858040,115.77287292,0.13906558,0.11393833,1.45196080,0.00530264,0.02063100,0.33687472
225,0.00883254,0.00857956,115.73403931,0.13907765,0.11389954,1.45198441,0.00530080,0.02062581,0.33681747
226,0.00883168,0.00857873,115.69547272,0.13908973,0.11386064,1.45200789,0.00529900,0.02062063,0.33676007
227,0.00883082,0.00857790,115.65647125,0.13910183,0.11382165,1.45203149,0.00529722,0.02061546,0.33670253
228,0.00882996,0.00857706,115.61749268,0.13911392,0.11378256,1.45205498,0.00529546,0.02061030,0.33664483
229,0.00882910,0.00857623,115.57844543,0.13912602,0.11374337,1.45207858,0.00529372,0.02060515,0.33658695
230,0.00882824,0.00857539,115.53932190,0.13913812,0.11370408,1.45210207,0.00529198,0.02060001,0.33652893
231,0.00882737,0.00857456,115.50005341,0.13915019,0.11366469,1.45212555,0.00529025,0.02059488,0.33647072
232,0.00882651,0.00857373,115.46068573,0.13916226,0.11362519,1.45214903,0.00528851,0.02058975,0.33641237
233,0.00882564,0.00857288,115.42119598,0.13917431,0.11358558,1.45217252,0.00528675,0.02058462,0.33635384
234,0.00882477,0.00857204,115.38159180,0.13918637,0.11354586,1.45219600,0.00528499,0.02057949,0.33629513
235,0.00882391,0.00857120,115.34203339,0.13919839,0.11350604,1.45221937,0.00528320,0.02057437,0.33623627
236,0.00882303,0.00857035,115.30217743,0.13921040,0.11346611,1.45224285,0.00528141,0.02056924,0.33617723
