iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
79,1.28211224,0.00053358,0.00093461,0.00013254,0.02123334,0.03093495,0.01153173,748.53649902,1410.73742676,86.33552551,1.68902659,0.01543783,-0.29432514,1.95851862
80,1.25044823,0.00051622,0.00090515,0.00012730,0.02086633,0.03043197,0.01130070,734.22436523,1383.87573242,84.57299042,1.69071364,0.01461321,-0.29597017,1.95535433
81,1.21998918,0.00049956,0.00087699,0.00012213,0.02050618,0.02994406,0.01106829,720.42864990,1358.00878906,82.84856415,1.69235575,0.01381817,-0.29758433,1.95222986
82,1.19074714,0.00048363,0.00085015,0.00011710,0.02015482,0.02947227,0.01083737,707.11810303,1333.07666016,81.15955353,1.69395387,0.01305507,-0.29916832,1.94914401
83,1.16266799,0.00046838,0.00082454,0.00011223,0.01981201,0.02901533,0.01060869,694.28601074,1309.04553223,79.52648163,1.69551003,0.01232423,-0.30072269,1.94609702
84,1.13567519,0.00045379,0.00080007,0.00010751,0.01947777,0.02857267,0.01038287,681.88415527,1285.85620117,77.91208649,1.69702470,0.01162545,-0.30224797,1.94308829
85,1.10976470,0.00043985,0.00077673,0.00010298,0.01915276,0.02814438,0.01016113,669.91070557,1263.50720215,76.31423950,1.69850147,0.01095614,-0.30374482,1.94011879
86,1.08489132,0.00042654,0.00075442,0.00009866,0.01883725,0.02772947,0.00994503,658.35083008,1241.93969727,74.76200104,1.69994128,0.01031601,-0.30521369,1.93718791
87,1.06105804,0.00041383,0.00073313,0.00009454,0.01853135,0.02732789,0.00973481,647.22381592,1221.16406250,73.28361511,1.70134568,0.00970512,-0.30665487,1.93429625
88,1.03817987,0.00040171,0.00071280,0.00009062,0.01823498,0.02693951,0.00953045,636.46569824,1201.13757324,71.79376221,1.70271754,0.00912230,-0.30806866,1.93144441
89,1.01619554,0.00039014,0.00069339,0.00008689,0.01794760,0.02656357,0.00933162,626.05468750,1181.84729004,70.26208496,1.70405924,0.00856522,-0.30945584,1.92863286
90,0.99508005,0.00037910,0.00067485,0.00008334,0.01766919,0.02619990,0.00913848,615.98431396,1163.22888184,68.73975372,1.70537269,0.00803290,-0.31081691,1.92586160
91,0.97477210,0.00036854,0.00065714,0.00007995,0.01739915,0.02584789,0.00895041,606.22857666,1145.25646973,67.20070648,1.70666122,0.00752345,-0.31215253,1.92313147
92,0.95526910,0.00035846,0.00064019,0.00007673,0.01713734,0.02550693,0.00876776,596.81060791,1127.90295410,65.71826935,1.70792580,0.00703575,-0.31346330,1.92044187
93,0.93653440,0.00034883,0.00062400,0.00007366,0.01688366,0.02517710,0.00859023,587.70739746,1111.17395020,64.24089813,1.70916831,0.00656873,-0.31474948,1.91779280
94,0.91850936,0.00033962,0.00060851,0.00007073,0.01663768,0.02485790,0.00841746,578.88781738,1094.98120117,62.79447937,1.71038961,0.00612037,-0.31601161,1.91518402
95,0.90118527,0.00033081,0.00059368,0.00006795,0.01639924,0.02454845,0.00825003,570.37048340,1079.35534668,61.38567352,1.71159148,0.00568863,-0.31725019,1.91261530
96,0.88454437,0.00032240,0.00057949,0.00006530,0.01616829,0.02424893,0.00808766,562.14666748,1064.28198242,60.01140976,1.71277475,0.00527227,-0.31846565,1.91008580
97,0.86853892,0.00031434,0.00056589,0.00006279,0.01594424,0.02395844,0.00793003,554.20245361,1049.71545410,58.68940735,1.71393991,0.00487078,-0.31965849,1.90759516
98,0.85315418,0.00030662,0.00055284,0.00006039,0.01572706,0.02367682,0.00777730,546.53472900,1035.64526367,57.42417145,1.71508753,0.00448349,-0.32082909,1.90514243
99,0.83837235,0.00029923,0.00054035,0.00005811,0.01551641,0.02340398,0.00762885,539.14154053,1022.08312988,56.19990158,1.71621907,0.00411033,-0.32197770,1.90272784
100,0.82415640,0.00029215,0.00052837,0.00005593,0.01531185,0.02313969,0.00748401,532.00408936,1008.98175049,55.02641296,1.71733570,0.00374846,-0.32310480,1.90035093
101,0.81047904,0.00028536,0.00051687,0.00005385,0.01511318,0.02288303,0.00734334,525.11975098,996.34417725,53.89537811,1.71843827,0.00339704,-0.32421067,1.89801145
102,0.79731262,0.00027885,0.00050582,0.00005188,0.01492063,0.02263409,0.00720717,518.46276855,984.12713623,52.79841995,1.71952701,0.00305440,-0.32529581,1.89570820
103,0.78464276,0.00027260,0.00049522,0.00004999,0.01473352,0.02239262,0.00707443,512.03942871,972.33343506,51.74537277,1.72060204,0.00271967,-0.32636055,1.89344049
104,0.77241987,0.00026661,0.00048504,0.00004818,0.01455186,0.02215830,0.00694541,505.81112671,960.90734863,50.71491623,1.72166383,0.00239236,-0.32740551,1.89120710
105,0.76065946,0.00026086,0.00047526,0.00004646,0.01437564,0.02193114,0.00682015,499.79922485,949.87866211,49.71976089,1.72271276,0.00207112,-0.32843101,1.88900745
106,0.74931633,0.00025534,0.00046586,0.00004482,0.01420469,0.02171058,0.00669880,493.97460938,939.19366455,48.75558090,1.72374952,0.00175434,-0.32943752,1.88684094
107,0.73839498,0.00025005,0.00045683,0.00004327,0.01403897,0.02149666,0.00658129,488.34735107,928.86529541,47.82939148,1.72477484,0.00144207,-0.33042544,1.88470697
108,0.72786421,0.00024496,0.00044815,0.00004178,0.01387808,0.02128907,0.00646709,482.90109253,918.86596680,46.93624115,1.72578943,0.00113287,-0.33139509,1.88260508
109,0.71770072,0.00024008,0.00043980,0.00004036,0.01372192,0.02108754,0.00635629,477.62222290,909.18975830,46.05468750,1.72679341,0.00082693,-0.33234698,1.88053453
110,0.70790982,0.00023539,0.00043176,0.00003901,0.01357049,0.02089187,0.00624911,472.52362061,899.83709717,45.21015930,1.72778773,0.00052551,-0.33328146,1.87849438
111,0.69845319,0.00023087,0.00042402,0.00003772,0.01342338,0.02070181,0.00614495,467.57974243,890.78833008,44.37115860,1.72877276,0.00022837,-0.33419886,1.87648451
112,0.68932319,0.00022653,0.00041656,0.00003649,0.01328019,0.02051698,0.00604340,462.79714966,882.02630615,43.56797791,1.72974885,-0.00006523,-0.33509967,1.87450397
113,0.68052000,0.00022234,0.00040938,0.00003531,0.01314104,0.02033751,0.00594457,458.17593384,873.54083252,42.81102371,1.73071587,-0.00035582,-0.33598414,1.87255216
