iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
134,0.00145894,0.00129605,10.97870731,0.08610827,0.07678494,1.34103549,0.00636673,-0.00416524,0.27699649
135,0.00145832,0.00129550,10.97957325,0.08607069,0.07675326,1.34094965,0.00636521,-0.00417063,0.27693924
136,0.00145778,0.00129503,10.98065948,0.08603454,0.07672262,1.34086704,0.00636270,-0.00417514,0.27688393
137,0.00145731,0.00129462,10.98070240,0.08599991,0.07669311,1.34078789,0.00636024,-0.00417760,0.27683064
138,0.00145690,0.00129427,10.97895908,0.08596684,0.07666476,1.34071231,0.00635875,-0.00417771,0.27677947
139,0.00145655,0.00129398,10.97534370,0.08593537,0.07663762,1.34064031,0.00635885,-0.00417601,0.27673045
140,0.00145626,0.00129374,10.97037888,0.08590551,0.07661171,1.34057200,0.00636082,-0.00417367,0.27668363
141,0.00145601,0.00129355,10.96480560,0.08587728,0.07658706,1.34050751,0.00636457,-0.00417195,0.27663901
142,0.00145580,0.00129339,10.95940018,0.08585070,0.07656367,1.34044671,0.00636966,-0.00417177,0.27659664
143,0.00145564,0.00129327,10.95469284,0.08582576,0.07654156,1.34038961,0.00637545,-0.00417336,0.27655649
144,0.00145550,0.00129318,10.95088387,0.08580245,0.07652069,1.34033632,0.00638118,-0.00417625,0.27651858
145,0.00145540,0.00129312,10.94783020,0.08578075,0.07650101,1.34028661,0.00638617,-0.00417950,0.27648285
146,0.00145532,0.00129307,10.94528866,0.08576065,0.07648253,1.34024072,0.00638990,-0.00418210,0.27644929
147,0.00145525,0.00129305,10.94301128,0.08574209,0.07646519,1.34019816,0.00639212,-0.00418337,0.27641785
148,0.00145521,0.00129304,10.94089031,0.08572505,0.07644897,1.34015918,0.00639281,-0.00418317,0.27638850
149,0.00145518,0.00129304,10.93900871,0.08570949,0.07643384,1.34012365,0.00639226,-0.00418191,0.27636117
150,0.00145516,0.00129305,10.93754196,0.08569537,0.07641979,1.34009123,0.00639090,-0.00418036,0.27633581
151,0.00145515,0.00129307,10.93660355,0.08568264,0.07640678,1.34006214,0.00638927,-0.00417932,0.27631232
152,0.00145515,0.00129309,10.93617249,0.08567125,0.07639481,1.34003603,0.00638788,-0.00417929,0.27629068
153,0.00145516,0.00129311,10.93606377,0.08566113,0.07638383,1.34001291,0.00638714,-0.00418032,0.27627081
154,0.00145516,0.00129314,10.93591881,0.08565225,0.07637379,1.33999252,0.00638726,-0.00418205,0.27625260
155,0.00145517,0.00129316,10.93533897,0.08564454,0.07636464,1.33997488,0.00638829,-0.00418383,0.27623600
156,0.00145518,0.00129319,10.93411350,0.08563794,0.07635634,1.33995986,0.00639006,-0.00418506,0.27622092
157,0.00145519,0.00129321,10.93219757,0.08563240,0.07634883,1.33994710,0.00639226,-0.00418538,0.27620727
158,0.00145520,0.00129323,10.92982006,0.08562786,0.07634208,1.33993673,0.00639453,-0.00418483,0.27619499
159,0.00145521,0.00129325,10.92739201,0.08562425,0.07633602,1.33992851,0.00639649,-0.00418376,0.27618399
160,0.00145522,0.00129326,10.92536449,0.08562153,0.07633061,1.33992219,0.00639787,-0.00418268,0.27617419
161,0.00145522,0.00129328,10.92408085,0.08561963,0.07632580,1.33991790,0.00639850,-0.00418207,0.27616549
162,0.00145523,0.00129329,10.92368793,0.08561850,0.07632157,1.33991528,0.00639835,-0.00418214,0.27615783
163,0.00145523,0.00129329,10.92406178,0.08561806,0.07631787,1.33991420,0.00639754,-0.00418282,0.27615112
164,0.00145523,0.00129330,10.92488384,0.08561829,0.07631465,1.33991480,0.00639631,-0.00418378,0.27614531
165,0.00145523,0.00129330,10.92576504,0.08561911,0.07631187,1.33991671,0.00639491,-0.00418461,0.27614030
166,0.00145523,0.00129330,10.92635632,0.08562046,0.07630950,1.33991981,0.00639363,-0.00418497,0.27613604
167,0.00145522,0.00129329,10.92646027,0.08562233,0.07630750,1.33992410,0.00639268,-0.00418474,0.27613243
168,0.00145522,0.00129329,10.92605877,0.08562464,0.07630583,1.33992934,0.00639219,-0.00418405,0.27612942
169,0.00145521,0.00129328,10.92532825,0.08562734,0.07630445,1.33993554,0.00639217,-0.00418319,0.27612695
170,0.00145521,0.00129327,10.92448521,0.08563041,0.07630335,1.33994257,0.00639253,-0.00418250,0.27612495
171,0.00145520,0.00129326,10.92374039,0.08563379,0.07630248,1.33995032,0.00639314,-0.00418221,0.27612337
172,0.00145519,0.00129325,10.92325020,0.08563744,0.07630182,1.33995867,0.00639377,-0.00418235,0.27612215
173,0.00145518,0.00129324,10.92301178,0.08564132,0.07630131,1.33996761,0.00639427,-0.00418278,0.27612123
174,0.00145517,0.00129323,10.92298222,0.08564541,0.07630096,1.33997691,0.00639446,-0.00418325,0.27612057
175,0.00145516,0.00129321,10.92304516,0.08564965,0.07630070,1.33998668,0.00639429,-0.00418349,0.27612010
176,0.00145515,0.00129320,10.92315006,0.08565403,0.07630052,1.33999658,0.00639375,-0.00418338,0.27611980
177,0.00145515,0.00129319,10.92322254,0.08565851,0.07630041,1.34000695,0.00639291,-0.00418294,0.27611962
178,0.00145514,0.00129317,10.92329884,0.08566307,0.07630034,1.34001732,0.00639190,-0.00418232,0.27611953
179,0.00145513,0.00129316,10.92342567,0.08566767,0.07630029,1.34002781,0.00639087,-0.00418175,0.27611947
180,0.00145512,0.00129315,10.92361355,0.08567229,0.07630026,1.34003842,0.00638994,-0.00418140,0.27611944
181,0.00145511,0.00129314,10.92385101,0.08567692,0.07630022,1.34004903,0.00638923,-0.00418134,0.27611938
182,0.00145510,0.00129312,10.92404842,0.08568154,0.07630017,1.34005964,0.00638878,-0.00418150,0.27611929
183,0.00145510,0.00129311,10.92413235,0.08568612,0.07630008,1.34007013,0.00638859,-0.00418174,0.27611914
184,0.00145509,0.00129310,10.92404079,0.08569066,0.07629995,1.34008050,0.00638859,-0.00418188,0.27611890
185,0.00145509,0.00129309,10.92378235,0.08569513,0.07629975,1.34009075,0.00638869,-0.00418181,0.27611855
186,0.00145508,0.00129308,10.92338562,0.08569953,0.07629949,1.34010077,0.00638878,-0.00418152,0.27611807
187,0.00145507,0.00129307,10.92297268,0.08570383,0.07629916,1.34011066,0.00638879,-0.00418110,0.27611747
188,0.00145507,0.00129306,10.92262840,0.08570806,0.07629874,1.34012032,0.00638863,-0.00418069,0.27611673
189,0.00145506,0.00129305,10.92246437,0.08571218,0.07629822,1.34012973,0.00638830,-0.00418040,0.27611580
190,0.00145506,0.00129305,10.92249393,0.08571619,0.07629760,1.34013891,0.00638780,-0.00418029,0.27611470
191,0.00145506,0.00129304,10.92265987,0.08572008,0.07629691,1.34014785,0.00638719,-0.00418035,0.27611345
192,0.00145505,0.00129303,10.92287827,0.08572385,0.07629609,1.34015656,0.00638654,-0.00418047,0.27611199
193,0.00145505,0.00129302,10.92304039,0.08572750,0.07629518,1.34016478,0.00638594,-0.00418055,0.27611035
194,0.00145504,0.00129302,10.92305851,0.08573102,0.07629417,1.34017289,0.00638543,-0.00418050,0.27610853
195,0.00145504,0.00129301,10.92291355,0.08573443,0.07629304,1.34018064,0.00638506,-0.00418031,0.27610651
196,0.00145504,0.00129301,10.92261982,0.08573771,0.07629183,1.34018815,0.00638484,-0.00418003,0.27610430
197,0.00145503,0.00129300,10.92224789,0.08574087,0.07629050,1.34019542,0.00638474,-0.00417975,0.27610192
198,0.00145503,0.00129300,10.92185688,0.08574390,0.07628909,1.34020233,0.00638472,-0.00417955,0.27609935
