iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
42,0.37863365,0.00019683,0.00010048,0.00029319,0.01361126,0.01003674,0.01718578,181.74873352,70.64672089,292.85073853,0.01980130,0.03057443,1.15109909,0.01773930,0.09985744,0.14243679
43,0.36648327,0.00018754,0.00009850,0.00027658,0.01331258,0.00993676,0.01668839,178.89590454,70.37989807,287.41192627,0.02011821,0.03081460,1.15239072,0.01697598,0.09942179,0.14367227
44,0.35525668,0.00017912,0.00009673,0.00026152,0.01303578,0.00984696,0.01622459,176.08300781,69.95726013,282.20874023,0.02042077,0.03103803,1.15361583,0.01634419,0.09893960,0.14485115
45,0.34486827,0.00017151,0.00009518,0.00024784,0.01277982,0.00976766,0.01579197,173.30558777,69.37619781,277.23498535,0.02070963,0.03124447,1.15477836,0.01578839,0.09841703,0.14597701
46,0.33522102,0.00016460,0.00009382,0.00023538,0.01254252,0.00969747,0.01538757,170.56637573,68.64271545,272.49002075,0.02098546,0.03143588,1.15588188,0.01532353,0.09785932,0.14705312
47,0.32622689,0.00015835,0.00009264,0.00022405,0.01232335,0.00963618,0.01501051,167.82684326,67.76087189,267.89282227,0.02124888,0.03161180,1.15692997,0.01490165,0.09726886,0.14808278
48,0.31787530,0.00015268,0.00009161,0.00021374,0.01212069,0.00958219,0.01465919,165.14624023,66.79682159,263.49566650,0.02150047,0.03177376,1.15792584,0.01452732,0.09664989,0.14906883
49,0.31005651,0.00014749,0.00009067,0.00020432,0.01193179,0.00953286,0.01433071,162.50796509,65.73933411,259.27658081,0.02174084,0.03192273,1.15887272,0.01418200,0.09600724,0.15001404
50,0.30271682,0.00014275,0.00008980,0.00019569,0.01175522,0.00948715,0.01402329,159.91560364,64.62822723,255.20298767,0.02197066,0.03205897,1.15977383,0.01382118,0.09534517,0.15092131
51,0.29582632,0.00013840,0.00008899,0.00018781,0.01159025,0.00944376,0.01373674,157.37278748,63.47481155,251.27076721,0.02219059,0.03218263,1.16063249,0.01338847,0.09466876,0.15179329
52,0.28936231,0.00013441,0.00008821,0.00018060,0.01143594,0.00940260,0.01346928,154.89944458,62.26156235,247.53733826,0.02240121,0.03229571,1.16145122,0.01290202,0.09398200,0.15263234
53,0.28325662,0.00013067,0.00008741,0.00017393,0.01128833,0.00935959,0.01321707,152.53071594,61.00326157,244.05816650,0.02260322,0.03240135,1.16223359,0.01242710,0.09328857,0.15344106
54,0.27751946,0.00012718,0.00008660,0.00016776,0.01114784,0.00931615,0.01297953,150.28201294,59.73152924,240.83248901,0.02279720,0.03250116,1.16298199,0.01197163,0.09259328,0.15422167
55,0.27210560,0.00012392,0.00008581,0.00016202,0.01101398,0.00927326,0.01275469,148.13400269,58.41798782,237.85000610,0.02298371,0.03259706,1.16369903,0.01157387,0.09189934,0.15497619
56,0.26700234,0.00012085,0.00008502,0.00015668,0.01088612,0.00923036,0.01254188,146.09600830,57.09154129,235.10046387,0.02316323,0.03268941,1.16438699,0.01120845,0.09120996,0.15570654
57,0.26219222,0.00011797,0.00008425,0.00015169,0.01076400,0.00918830,0.01233970,144.16714478,55.77696991,232.55732727,0.02333624,0.03277991,1.16504776,0.01091115,0.09052826,0.15641449
58,0.25765455,0.00011527,0.00008351,0.00014703,0.01064809,0.00914813,0.01214806,142.32496643,54.45091629,230.19900513,0.02350316,0.03286740,1.16568327,0.01060496,0.08985555,0.15710162
59,0.25333899,0.00011275,0.00008282,0.00014268,0.01053817,0.00911002,0.01196632,140.53102112,53.03509140,228.02694702,0.02366437,0.03295186,1.16629529,0.01025535,0.08919355,0.15776946
60,0.24927244,0.00011040,0.00008217,0.00013862,0.01043421,0.00907422,0.01179420,138.81878662,51.58938599,226.04820251,0.02382026,0.03303362,1.16688538,0.00983696,0.08854450,0.15841945
61,0.24543341,0.00010817,0.00008154,0.00013480,0.01033450,0.00903913,0.01162988,137.20748901,50.17141724,224.24357605,0.02397121,0.03311501,1.16745520,0.00943372,0.08791040,0.15905274
62,0.24182521,0.00010603,0.00008090,0.00013117,0.01023767,0.00900365,0.01147169,135.73294067,48.88595963,222.57991028,0.02411754,0.03319801,1.16800618,0.00911997,0.08729373,0.15967041
63,0.23842596,0.00010399,0.00008023,0.00012774,0.01014331,0.00896639,0.01132024,134.38166809,47.66962433,221.09371948,0.02425958,0.03328183,1.16853976,0.00882009,0.08669752,0.16027343
64,0.23520938,0.00010198,0.00007950,0.00012447,0.01004943,0.00892489,0.01117397,133.16931152,46.57185364,219.76678467,0.02439770,0.03336824,1.16905725,0.00860314,0.08612393,0.16086298
65,0.23215815,0.00010001,0.00007870,0.00012133,0.00995588,0.00888014,0.01103162,132.08555603,45.61275864,218.55834961,0.02453225,0.03345873,1.16956007,0.00852340,0.08557551,0.16144012
66,0.22927597,0.00009808,0.00007787,0.00011829,0.00986265,0.00883295,0.01089236,131.13688660,44.80762482,217.46615601,0.02466347,0.03355360,1.17004955,0.00857018,0.08505475,0.16200568
67,0.22652785,0.00009617,0.00007698,0.00011535,0.00976896,0.00878218,0.01075574,130.30413818,44.14521790,216.46305847,0.02479164,0.03365367,1.17052639,0.00876168,0.08456369,0.16256042
68,0.22390179,0.00009428,0.00007605,0.00011251,0.00967555,0.00872904,0.01062206,129.56208801,43.57807159,215.54609680,0.02491698,0.03375807,1.17099178,0.00903103,0.08410237,0.16310517
69,0.22137891,0.00009242,0.00007508,0.00010976,0.00958196,0.00867300,0.01049092,128.90150452,43.09412384,214.70889282,0.02503974,0.03386667,1.17144668,0.00934710,0.08367185,0.16364083
70,0.21896848,0.00009061,0.00007410,0.00010713,0.00949006,0.00861598,0.01036413,128.29676819,42.64002991,213.95350647,0.02516018,0.03397799,1.17189205,0.00961299,0.08327285,0.16416825
71,0.21665353,0.00008887,0.00007311,0.00010463,0.00940040,0.00855831,0.01024249,127.72158813,42.17622757,213.26695251,0.02527847,0.03409104,1.17232859,0.00977693,0.08290533,0.16468807
72,0.21440805,0.00008719,0.00007211,0.00010226,0.00931238,0.00849935,0.01012542,127.16308594,41.68600082,212.64016724,0.02539481,0.03420560,1.17275703,0.00982107,0.08257018,0.16520083
73,0.21223019,0.00008556,0.00007112,0.00010000,0.00922663,0.00844075,0.01001250,126.61078644,41.15942764,212.06214905,0.02550939,0.03432155,1.17317832,0.00974077,0.08226679,0.16570711
74,0.21012692,0.00008398,0.00007013,0.00009783,0.00914248,0.00838197,0.00990300,126.08500671,40.63425827,211.53575134,0.02562228,0.03444003,1.17359257,0.00958997,0.08199522,0.16620725
75,0.20807727,0.00008243,0.00006914,0.00009573,0.00905900,0.00832220,0.00979581,125.58322144,40.12173843,211.04470825,0.02573363,0.03456205,1.17400038,0.00941571,0.08175553,0.16670160
76,0.20608845,0.00008091,0.00006814,0.00009369,0.00897621,0.00826165,0.00969077,125.11317444,39.65195847,210.57438660,0.02584354,0.03468766,1.17440224,0.00922676,0.08154640,0.16719064
77,0.20414856,0.00007942,0.00006713,0.00009170,0.00889370,0.00820013,0.00958727,124.67066193,39.23571777,210.10560608,0.02595209,0.03481765,1.17479825,0.00906885,0.08136737,0.16767456
