iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
43,0.00692359,0.00000284,0.00000155,0.00000413,0.00163887,0.00124532,0.00203242,40.76231003,16.22206688,65.30255127,0.00337758,0.00345242,0.94353956,0.02602611,-0.00401197,-0.05252582
44,0.00678674,0.00000275,0.00000149,0.00000400,0.00161129,0.00122145,0.00200112,40.32004929,16.14145851,64.49864197,0.00334081,0.00339716,0.94383901,0.02634043,-0.00307196,-0.05190286
45,0.00666149,0.00000266,0.00000144,0.00000389,0.00158486,0.00119802,0.00197170,39.93632507,16.08910370,63.78354645,0.00330409,0.00334622,0.94413960,0.02669218,-0.00210949,-0.05127672
46,0.00655074,0.00000258,0.00000138,0.00000378,0.00156003,0.00117557,0.00194449,39.62874985,16.09780693,63.15969086,0.00326769,0.00329957,0.94443947,0.02706918,-0.00116004,-0.05065060
47,0.00645153,0.00000251,0.00000133,0.00000369,0.00153695,0.00115415,0.00191975,39.36482620,16.10477638,62.62487411,0.00323184,0.00325643,0.94473642,0.02745222,-0.00023650,-0.05002744
48,0.00636416,0.00000244,0.00000128,0.00000360,0.00151546,0.00113340,0.00189751,39.15354156,16.10584450,62.20123672,0.00319673,0.00321634,0.94502902,0.02783194,0.00064028,-0.04940960
49,0.00629032,0.00000238,0.00000124,0.00000353,0.00149584,0.00111381,0.00187787,39.00665283,16.14302635,61.87028122,0.00316251,0.00317850,0.94531584,0.02819589,0.00146354,-0.04879903
50,0.00622699,0.00000233,0.00000120,0.00000346,0.00147821,0.00109545,0.00186098,38.89255524,16.17774010,61.60737228,0.00312933,0.00314223,0.94559550,0.02853691,0.00220510,-0.04819765
51,0.00617110,0.00000229,0.00000116,0.00000341,0.00146251,0.00107829,0.00184673,38.78499985,16.19527054,61.37472916,0.00309731,0.00310680,0.94586682,0.02884741,0.00286707,-0.04760676
52,0.00612392,0.00000225,0.00000113,0.00000337,0.00144859,0.00106225,0.00183492,38.70278931,16.23114586,61.17443085,0.00306655,0.00307132,0.94612890,0.02911601,0.00345089,-0.04702834
53,0.00608368,0.00000221,0.00000110,0.00000333,0.00143646,0.00104764,0.00182527,38.63167953,16.25868797,61.00467300,0.00303713,0.00303537,0.94638085,0.02934184,0.00394484,-0.04646357
54,0.00604870,0.00000219,0.00000107,0.00000330,0.00142599,0.00103445,0.00181753,38.56085968,16.28123474,60.84048080,0.00300915,0.00299857,0.94662172,0.02952328,0.00434891,-0.04591331
55,0.00601821,0.00000216,0.00000105,0.00000328,0.00141709,0.00102262,0.00181155,38.48678207,16.30665588,60.66690826,0.00298265,0.00296042,0.94685084,0.02965692,0.00465362,-0.04537870
56,0.00599037,0.00000214,0.00000102,0.00000327,0.00140962,0.00101218,0.00180706,38.39655304,16.32108307,60.47201920,0.00295769,0.00292064,0.94706768,0.02974071,0.00486566,-0.04486036
57,0.00596423,0.00000213,0.00000101,0.00000325,0.00140340,0.00100283,0.00180396,38.28592300,16.32190132,60.24994278,0.00293429,0.00287940,0.94727188,0.02977896,0.00499293,-0.04435859
58,0.00594054,0.00000212,0.00000099,0.00000325,0.00139846,0.00099483,0.00180210,38.16317749,16.31974983,60.00660706,0.00291247,0.00283690,0.94746315,0.02977538,0.00504417,-0.04387353
59,0.00591887,0.00000211,0.00000098,0.00000324,0.00139471,0.00098799,0.00180143,38.02693558,16.31367683,59.74019241,0.00289225,0.00279341,0.94764084,0.02973285,0.00503237,-0.04340560
60,0.00589905,0.00000211,0.00000096,0.00000325,0.00139203,0.00098224,0.00180183,37.87885284,16.30211449,59.45559311,0.00287367,0.00274916,0.94780481,0.02965465,0.00496220,-0.04295505
61,0.00588083,0.00000210,0.00000096,0.00000325,0.00139026,0.00097739,0.00180313,37.72122955,16.28712463,59.15533447,0.00285674,0.00270437,0.94795477,0.02954430,0.00483802,-0.04252176
62,0.00586402,0.00000210,0.00000095,0.00000326,0.00138925,0.00097338,0.00180511,37.55714417,16.26673889,58.84755325,0.00284144,0.00265942,0.94809067,0.02940593,0.00467251,-0.04210560
63,0.00584918,0.00000210,0.00000094,0.00000327,0.00138891,0.00097015,0.00180767,37.39452362,16.24644852,58.54259872,0.00282774,0.00261465,0.94821262,0.02924327,0.00447817,-0.04170645
