iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
57,0.07012545,0.00006859,0.00012736,0.00000983,0.00721969,0.01130324,0.00313613,1.40964699,1.09627354,1.72302032,0.06151108,0.05957216,1.28147829,-0.00520759,0.01880725,0.24329267
58,0.06519645,0.00006371,0.00011879,0.00000862,0.00692602,0.01091535,0.00293670,1.36770952,1.06323600,1.67218304,0.06204447,0.06003686,1.28285396,-0.00508187,0.01826191,0.24428988
59,0.06097870,0.00005952,0.00011140,0.00000764,0.00666655,0.01056938,0.00276371,1.33699179,1.03747475,1.63650870,0.06253975,0.06046776,1.28412747,-0.00499013,0.01773553,0.24521075
60,0.05735807,0.00005591,0.00010499,0.00000683,0.00643661,0.01026015,0.00261307,1.32349181,1.02778006,1.61920369,0.06299955,0.06086754,1.28530645,-0.00493566,0.01723478,0.24606125
61,0.05423526,0.00005279,0.00009943,0.00000615,0.00623231,0.00998364,0.00248098,1.32074273,1.02561402,1.61587143,0.06342640,0.06123874,1.28639793,-0.00491003,0.01676979,0.24684693
62,0.05152791,0.00005008,0.00009456,0.00000559,0.00605010,0.00973578,0.00236442,1.32698464,1.03242767,1.62154174,0.06382265,0.06158348,1.28740871,-0.00490347,0.01634296,0.24757291
63,0.04916672,0.00004770,0.00009030,0.00000511,0.00588706,0.00951332,0.00226081,1.33586740,1.04142833,1.63030636,0.06419057,0.06190389,1.28834522,-0.00491356,0.01595803,0.24824400
64,0.04710503,0.00004563,0.00008656,0.00000470,0.00574085,0.00931368,0.00216803,1.34995461,1.05543399,1.64447522,0.06453224,0.06220184,1.28921306,-0.00493287,0.01561741,0.24886462
65,0.04529662,0.00004380,0.00008325,0.00000434,0.00560907,0.00913383,0.00208432,1.37071824,1.07667398,1.66476250,0.06484966,0.06247927,1.29001784,-0.00496649,0.01532473,0.24943888
66,0.04369823,0.00004218,0.00008033,0.00000403,0.00548978,0.00897159,0.00200797,1.39065051,1.09528518,1.68601584,0.06514469,0.06273780,1.29076433,-0.00500098,0.01508329,0.24997057
67,0.04228263,0.00004075,0.00007774,0.00000375,0.00538160,0.00882535,0.00193784,1.40907097,1.11431694,1.70382500,0.06541906,0.06297885,1.29145765,-0.00502274,0.01489332,0.25046319
68,0.04101730,0.00003947,0.00007543,0.00000351,0.00528309,0.00869318,0.00187299,1.42005944,1.12670338,1.71341562,0.06567437,0.06320383,1.29210174,-0.00503666,0.01475292,0.25091994
69,0.03988922,0.00003833,0.00007337,0.00000329,0.00519308,0.00857341,0.00181274,1.43274045,1.14167643,1.72380435,0.06591214,0.06341396,1.29270077,-0.00503902,0.01465815,0.25134382
70,0.03886969,0.00003730,0.00007152,0.00000308,0.00511051,0.00846462,0.00175640,1.43671370,1.14769089,1.72573650,0.06613375,0.06361039,1.29325831,-0.00502356,0.01460651,0.25173756
71,0.03794560,0.00003638,0.00006986,0.00000290,0.00503464,0.00836567,0.00170362,1.43331742,1.14617682,1.72045815,0.06634051,0.06379417,1.29377794,-0.00499224,0.01459313,0.25210372
72,0.03711252,0.00003555,0.00006837,0.00000274,0.00496473,0.00827551,0.00165394,1.43080926,1.14834285,1.71327567,0.06653361,0.06396639,1.29426253,-0.00495144,0.01461544,0.25244457
73,0.03635306,0.00003480,0.00006702,0.00000258,0.00490014,0.00819316,0.00160711,1.42318439,1.14640808,1.69996083,0.06671417,0.06412788,1.29471540,-0.00489810,0.01466738,0.25276226
74,0.03566011,0.00003412,0.00006579,0.00000244,0.00484041,0.00811781,0.00156301,1.41230178,1.14060390,1.68399978,0.06688321,0.06427947,1.29513884,-0.00483624,0.01474272,0.25305876
75,0.03502926,0.00003350,0.00006468,0.00000232,0.00478511,0.00804859,0.00152162,1.40266991,1.13654518,1.66879475,0.06704167,0.06442181,1.29553545,-0.00476659,0.01483387,0.25333583
76,0.03445040,0.00003293,0.00006366,0.00000220,0.00473385,0.00798498,0.00148272,1.39028788,1.12863815,1.65193772,0.06719044,0.06455558,1.29590750,-0.00468540,0.01493731,0.25359514
77,0.03391788,0.00003241,0.00006273,0.00000209,0.00468618,0.00792624,0.00144612,1.37692571,1.12073100,1.63312054,0.06733030,0.06468152,1.29625690,-0.00459852,0.01505127,0.25383821
78,0.03342938,0.00003193,0.00006187,0.00000199,0.00464181,0.00787197,0.00141164,1.36477733,1.11677742,1.61277723,0.06746202,0.06480012,1.29658580,-0.00449432,0.01517192,0.25406641
79,0.03297400,0.00003149,0.00006108,0.00000190,0.00460048,0.00782154,0.00137943,1.34860659,1.10680938,1.59040380,0.06758627,0.06491192,1.29689586,-0.00438683,0.01529186,0.25428101
80,0.03255730,0.00003109,0.00006035,0.00000182,0.00456196,0.00777469,0.00134923,1.33711576,1.10222495,1.57200658,0.06770366,0.06501749,1.29718852,-0.00427601,0.01541145,0.25448319
81,0.03217258,0.00003071,0.00005968,0.00000175,0.00452602,0.00773086,0.00132117,1.32838500,1.10037434,1.55639565,0.06781479,0.06511723,1.29746544,-0.00416977,0.01552437,0.25467399
82,0.03181263,0.00003036,0.00005904,0.00000168,0.00449248,0.00768969,0.00129528,1.31865883,1.09675717,1.54056060,0.06792017,0.06521155,1.29772794,-0.00408021,0.01562507,0.25485438
83,0.03147688,0.00003003,0.00005845,0.00000162,0.00446114,0.00765089,0.00127140,1.31007373,1.09288776,1.52725971,0.06802029,0.06530071,1.29797709,-0.00399194,0.01571277,0.25502527
84,0.03116303,0.00002973,0.00005789,0.00000156,0.00443183,0.00761415,0.00124950,1.30323982,1.09061658,1.51586306,0.06811561,0.06538512,1.29821432,-0.00391558,0.01578406,0.25518748
85,0.03086887,0.00002944,0.00005736,0.00000151,0.00440440,0.00757920,0.00122960,1.29828954,1.08922863,1.50735044,0.06820650,0.06546504,1.29844022,-0.00385274,0.01583652,0.25534174
86,0.03059340,0.00002916,0.00005686,0.00000147,0.00437872,0.00754588,0.00121156,1.29594219,1.09118438,1.50070000,0.06829337,0.06554078,1.29865611,-0.00380007,0.01586924,0.25548875
87,0.03033288,0.00002890,0.00005638,0.00000143,0.00435463,0.00751397,0.00119528,1.29445553,1.09267747,1.49623370,0.06837655,0.06561258,1.29886281,-0.00375457,0.01588174,0.25562912
88,0.03008493,0.00002866,0.00005592,0.00000139,0.00433196,0.00748330,0.00118063,1.29315734,1.09324527,1.49306953,0.06845635,0.06568083,1.29906094,-0.00372575,0.01587557,0.25576341
89,0.02985039,0.00002842,0.00005548,0.00000136,0.00431061,0.00745377,0.00116746,1.29383039,1.09475935,1.49290156,0.06853307,0.06574593,1.29925132,-0.00371928,0.01585265,0.25589216
90,0.02962605,0.00002820,0.00005506,0.00000134,0.00429038,0.00742517,0.00115559,1.29536796,1.09595811,1.49477768,0.06860696,0.06580814,1.29943466,-0.00373076,0.01581467,0.25601587
91,0.02941333,0.00002798,0.00005465,0.00000131,0.00427122,0.00739750,0.00114493,1.29922032,1.09932280,1.49911797,0.06867828,0.06586768,1.29961145,-0.00375732,0.01576221,0.25613496
92,0.02920766,0.00002777,0.00005425,0.00000129,0.00425297,0.00737072,0.00113521,1.30171394,1.10138369,1.50204408,0.06874724,0.06592479,1.29978240,-0.00378641,0.01569958,0.25624982
93,0.02901339,0.00002757,0.00005387,0.00000127,0.00423553,0.00734485,0.00112622,1.30737960,1.10479057,1.50996864,0.06881405,0.06597979,1.29994810,-0.00382049,0.01563087,0.25636083
94,0.02882812,0.00002738,0.00005351,0.00000125,0.00421877,0.00731979,0.00111774,1.31470692,1.11206675,1.51734710,0.06887890,0.06603295,1.30010867,-0.00385013,0.01556012,0.25646833
95,0.02864594,0.00002719,0.00005315,0.00000123,0.00420264,0.00729558,0.00110970,1.31782687,1.11385429,1.52179945,0.06894194,0.06608438,1.30026472,-0.00387526,0.01548759,0.25657260
96,0.02847385,0.00002701,0.00005281,0.00000121,0.00418708,0.00727207,0.00110210,1.32486606,1.11957431,1.53015792,0.06900333,0.06613435,1.30041683,-0.00390524,0.01541395,0.25667393
97,0.02830566,0.00002684,0.00005248,0.00000120,0.00417202,0.00724928,0.00109477,1.32962549,1.12342274,1.53582823,0.06906322,0.06618301,1.30056500,-0.00393495,0.01534168,0.25677258
98,0.02814529,0.00002667,0.00005216,0.00000118,0.00415741,0.00722723,0.00108759,1.33617854,1.12941623,1.54294074,0.06912172,0.06623051,1.30070972,-0.00396062,0.01527305,0.25686875
99,0.02798815,0.00002651,0.00005186,0.00000117,0.00414314,0.00720584,0.00108045,1.34065413,1.13294923,1.54835904,0.06917896,0.06627697,1.30085135,-0.00397732,0.01520970,0.25696269
100,0.02783520,0.00002636,0.00005156,0.00000115,0.00412923,0.00718509,0.00107336,1.34411466,1.13644004,1.55178928,0.06923503,0.06632251,1.30098999,-0.00398772,0.01515131,0.25705454
101,0.02768958,0.00002620,0.00005127,0.00000114,0.00411563,0.00716489,0.00106638,1.35045087,1.14277005,1.55813169,0.06929005,0.06636711,1.30112600,-0.00399118,0.01509575,0.25714451
102,0.02754314,0.00002606,0.00005099,0.00000112,0.00410227,0.00714521,0.00105933,1.35183871,1.14537764,1.55829978,0.06934407,0.06641101,1.30125952,-0.00398972,0.01504727,0.25723273
103,0.02740327,0.00002591,0.00005072,0.00000111,0.00408916,0.00712613,0.00105219,1.35519814,1.14943635,1.56095994,0.06939722,0.06645433,1.30139077,-0.00398487,0.01500660,0.25731936
104,0.02726815,0.00002577,0.00005045,0.00000109,0.00407619,0.00710753,0.00104484,1.35972404,1.15473580,1.56471217,0.06944953,0.06649720,1.30151999,-0.00397719,0.01497621,0.25740454
105,0.02713232,0.00002564,0.00005020,0.00000108,0.00406338,0.00708949,0.00103727,1.35943151,1.15692294,1.56193995,0.06950109,0.06653965,1.30164731,-0.00396285,0.01495607,0.25748837
106,0.02700007,0.00002550,0.00004995,0.00000106,0.00405071,0.00707192,0.00102950,1.35922480,1.15669155,1.56175792,0.06955195,0.06658175,1.30177283,-0.00394510,0.01494567,0.25757098
107,0.02687131,0.00002538,0.00004971,0.00000104,0.00403816,0.00705479,0.00102153,1.35924792,1.15993011,1.55856574,0.06960218,0.06662348,1.30189669,-0.00391980,0.01494445,0.25765243
108,0.02674321,0.00002525,0.00004947,0.00000103,0.00402572,0.00703809,0.00101336,1.35675538,1.15934134,1.55416942,0.06965182,0.06666490,1.30201912,-0.00388700,0.01495234,0.25773284
109,0.02661824,0.00002513,0.00004924,0.00000101,0.00401340,0.00702175,0.00100505,1.35466576,1.15927827,1.55005324,0.06970093,0.06670605,1.30214036,-0.00385214,0.01496785,0.25781229
110,0.02649240,0.00002501,0.00004902,0.00000099,0.00400123,0.00700572,0.00099675,1.34920609,1.15513539,1.54327679,0.06974953,0.06674692,1.30226016,-0.00382068,0.01498767,0.25789085
111,0.02637302,0.00002489,0.00004880,0.00000098,0.00398918,0.00698997,0.00098840,1.34795773,1.15696502,1.53895044,0.06979766,0.06678751,1.30237877,-0.00378849,0.01501234,0.25796857
112,0.02625399,0.00002477,0.00004858,0.00000096,0.00397727,0.00697440,0.00098014,1.34540176,1.15570319,1.53510022,0.06984536,0.06682787,1.30249643,-0.00376562,0.01503950,0.25804555
113,0.02613838,0.00002466,0.00004837,0.00000094,0.00396554,0.00695905,0.00097203,1.34431338,1.15614486,1.53248203,0.06989267,0.06686793,1.30261302,-0.00374964,0.01506646,0.25812182
114,0.02602296,0.00002454,0.00004816,0.00000093,0.00395403,0.00694387,0.00096418,1.34165442,1.15267491,1.53063393,0.06993963,0.06690767,1.30272853,-0.00374383,0.01509118,0.25819743
