iter,total,mask_weight,mask_raw,mask_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled
488,0.9559628367424011,500.0,5.6723707530181855e-05,0.028361853765090927,3.654327163581791,0.0023578787222504616,0.008616460263151387,500.0,0.000913203984964639,0.4566019924823195
489,0.9556251168251038,500.0,5.658083682646975e-05,0.028290418413234875,3.661830915457729,0.0021450233180075884,0.007854712700257902,500.0,0.0009174207807518542,0.4587103903759271
490,0.954689085483551,500.0,5.6730335927568376e-05,0.028365167963784188,3.6693346673336666,0.002147162798792124,0.007878658894017123,500.0,0.0009163897484540939,0.45819487422704697
491,0.9553303122520447,500.0,5.705044895876199e-05,0.028525224479380995,3.676838419209605,0.0024527590721845627,0.009018398789673105,500.0,0.0009103682823479176,0.4551841411739588
492,0.9542135000228882,500.0,5.7028239098144695e-05,0.028514119549072348,3.6843421710855426,0.002262874972075224,0.008337205687510767,500.0,0.0009072974789887667,0.45364873949438334
493,0.9563822150230408,500.0,5.678839806932956e-05,0.02839419903466478,3.691845922961481,0.0021450198255479336,0.007919082697620686,500.0,0.0009116195142269135,0.4558097571134567
494,0.9546745419502258,500.0,5.687294469680637e-05,0.028436472348403186,3.6993496748374186,0.002122592879459262,0.007852213278439841,500.0,0.0009132493287324905,0.45662466436624527
495,0.9594600200653076,500.0,5.7241129979956895e-05,0.028620564989978448,3.706853426713357,0.0024485632311552763,0.009076465003932265,500.0,0.0009142206981778145,0.45711034908890724
496,0.9577296376228333,500.0,5.721555498894304e-05,0.02860777749447152,3.7143571785892946,0.002419459167867899,0.00898673552847381,500.0,0.0009144293144345284,0.4572146572172642
497,0.9543005228042603,500.0,5.6842756748665124e-05,0.028421378374332562,3.721860930465233,0.0021173234563320875,0.007880383449280007,500.0,0.0009134819847531617,0.45674099237658083
498,0.9560338854789734,500.0,5.681850598193705e-05,0.028409252990968525,3.7293646823411706,0.0020568333566188812,0.007670681677635698,500.0,0.0009135229047387838,0.4567614523693919
499,0.9533947110176086,500.0,5.7014593039639294e-05,0.028507296519819647,3.7368684342171083,0.0022969800047576427,0.008583512073806698,500.0,0.0009192275465466082,0.4596137732733041
500,0.9532065987586975,500.0,5.687601515091956e-05,0.02843800757545978,3.7443721860930466,0.002255413681268692,0.008445108256276219,500.0,0.0009211687720380723,0.4605843860190362
501,0.9549671411514282,500.0,5.670896644005552e-05,0.02835448322002776,3.7518759379689843,0.0021574655547738075,0.008094543101952754,500.0,0.0009177058236673474,0.4588529118336737
502,0.9545105695724487,500.0,5.699324901797809e-05,0.028496624508989044,3.7593796898449225,0.0022891571279615164,0.00860581081372226,500.0,0.0009138918831013143,0.45694594155065715
503,0.953840434551239,500.0,5.720840999856591e-05,0.028604204999282956,3.7668834417208603,0.002447995124384761,0.009221312299458353,500.0,0.0009075523703359067,0.45377618516795337
504,0.9548705816268921,500.0,5.722438436350785e-05,0.028612192181753926,3.7743871935967985,0.0021868525072932243,0.008254028097812595,500.0,0.0009042457095347345,0.45212285476736724
505,0.9529132843017578,500.0,5.761930515291169e-05,0.028809652576455846,3.7818909454727363,0.002171361120417714,0.00821185096065929,500.0,0.000904555432498455,0.4522777162492275
506,0.9524686932563782,500.0,5.7707191444933414e-05,0.028853595722466707,3.7893946973486745,0.0022215538192540407,0.008418344262555957,500.0,0.0009075593552552164,0.4537796776276082
507,0.9523252844810486,500.0,5.773534212494269e-05,0.028867671062471345,3.7968984492246123,0.002230631187558174,0.008469480096831686,500.0,0.0009047969942912459,0.45239849714562297
508,0.9523959755897522,500.0,5.786427209386602e-05,0.02893213604693301,3.8044022011005505,0.0022756257094442844,0.008657395457890838,500.0,0.0008995055686682463,0.44975278433412313
509,0.9552685022354126,500.0,5.785800749436021e-05,0.028929003747180104,3.8119059529764883,0.0022412878461182117,0.008543578482951862,500.0,0.0009002394508570433,0.45011972542852163
510,0.9573412537574768,500.0,5.799956124974415e-05,0.028999780624872074,3.819409704852426,0.002060976345092058,0.00787171305391589,500.0,0.0009067805949598551,0.45339029747992754
511,0.9599096775054932,500.0,5.785460234619677e-05,0.028927301173098385,3.8269134567283642,0.002124096266925335,0.008128732587283048,500.0,0.0009103529155254364,0.4551764577627182
512,0.9571740627288818,500.0,5.7879391533788294e-05,0.028939695766894147,3.834417208604302,0.0021822014823555946,0.00836747091658611,500.0,0.0009089880622923374,0.4544940311461687
513,0.9551112651824951,500.0,5.770581992692314e-05,0.02885290996346157,3.8419209604802402,0.0021458377595990896,0.0082441390663937,500.0,0.0009074656991288066,0.4537328495644033
514,0.9541070461273193,500.0,5.7880653912434354e-05,0.028940326956217177,3.849424712356178,0.002431286498904228,0.009359054331699868,500.0,0.0009065829217433929,0.45329146087169647
515,0.9544872641563416,500.0,5.7779703638516366e-05,0.028889851819258183,3.856928464232116,0.0022556830663233995,0.008700008224789101,500.0,0.0009039855212904513,0.45199276064522564
516,0.9540982246398926,500.0,5.7857436331687495e-05,0.028928718165843748,3.864432216108054,0.0022317618131637573,0.008624492249469748,500.0,0.0009042420424520969,0.45212102122604847
517,0.9533252120018005,500.0,5.829707515658811e-05,0.029148537578294054,3.871935967983992,0.002399706980213523,0.00929151176931099,500.0,0.0009016167023219168,0.4508083511609584
518,0.9537135362625122,500.0,5.841129313921556e-05,0.02920564656960778,3.87943971985993,0.0023382408544421196,0.00907106444532198,500.0,0.0008958467515185475,0.44792337575927377
519,0.9559870958328247,500.0,5.846141721121967e-05,0.029230708605609834,3.8869434717358677,0.0021436414681375027,0.008332213210319357,500.0,0.0008990151109173894,0.4495075554586947
520,0.9560998678207397,500.0,5.8477795391809195e-05,0.029238897695904598,3.894447223611806,0.002014889381825924,0.007846880358936877,500.0,0.000910191738512367,0.4550958692561835
521,0.9562364816665649,500.0,5.8215846365783364e-05,0.029107923182891682,3.9019509754877437,0.0021133245900273323,0.008246088945579386,500.0,0.0009160901536233723,0.45804507681168616
522,0.9542311429977417,500.0,5.802258965559304e-05,0.02901129482779652,3.909454727363682,0.002148393075913191,0.008399045466864225,500.0,0.0009165100636892021,0.45825503184460104
523,0.952057957649231,500.0,5.7979850680567324e-05,0.028989925340283662,3.9169584792396197,0.0020949190948158503,0.008205711111759934,500.0,0.0009131137048825622,0.4565568524412811
524,0.9589982032775879,500.0,5.7795477914623916e-05,0.028897738957311958,3.924462231115558,0.0022539375349879265,0.00884549272735382,500.0,0.0008993654046207666,0.4496827023103833
525,0.9580321311950684,500.0,5.769483686890453e-05,0.028847418434452266,3.9319659829914957,0.0022516401950269938,0.008853372652782477,500.0,0.0008932583150453866,0.4466291575226933
526,0.9582729339599609,500.0,5.77225218876265e-05,0.02886126094381325,3.939469734867434,0.0023473212495446205,0.00924720102059224,500.0,0.0008947372552938759,0.44736862764693797
527,0.9642642736434937,500.0,5.793437594547868e-05,0.02896718797273934,3.9469734867433717,0.002275922102853656,0.0089830041978566,500.0,0.0009006826439872384,0.4503413219936192
528,0.965125322341919,500.0,5.788089765701443e-05,0.028940448828507215,3.9544772386193094,0.0022721271961927414,0.008985075280592105,500.0,0.0009058401919901371,0.45292009599506855
529,0.9613292813301086,500.0,5.760199928772636e-05,0.02880099964386318,3.9619809904952477,0.002166211139410734,0.00858248735574438,500.0,0.0009094449342228472,0.4547224671114236
530,0.9573235511779785,500.0,5.733989746659063e-05,0.028669948733295314,3.9694847423711854,0.002060297876596451,0.008178320985889363,500.0,0.0009099849266931415,0.45499246334657073
531,0.9606723785400391,500.0,5.728287942474708e-05,0.02864143971237354,3.9769884942471236,0.002203429816290736,0.00876301502726931,500.0,0.0009075446869246662,0.4537723434623331
532,0.9578139781951904,500.0,5.741186032537371e-05,0.028705930162686855,3.9844922461230614,0.002310601994395256,0.009206575730544378,500.0,0.000907690788153559,0.4538453940767795
533,0.9541889429092407,500.0,5.778430204372853e-05,0.028892151021864265,3.9919959979989996,0.0022144305985420942,0.00883999808722657,500.0,0.0009124966454692185,0.45624832273460925
534,0.9546163082122803,500.0,5.7799217756837606e-05,0.028899608878418803,3.9994997498749374,0.002284891903400421,0.009138424596141254,500.0,0.0009138438617810607,0.45692193089053035
535,0.9594581723213196,500.0,5.751482240157202e-05,0.02875741120078601,4.007003501750876,0.0023209722712635994,0.009300144018419925,500.0,0.0009097633301280439,0.45488166506402194
536,0.958649218082428,500.0,5.732195859309286e-05,0.02866097929654643,4.014507253626814,0.002244891133159399,0.009012131737670926,500.0,0.0009113644482567906,0.4556822241283953
537,0.9551840424537659,500.0,5.7529301557224244e-05,0.028764650778612122,4.022011005502751,0.0022504047956317663,0.009051152854867133,500.0,0.0009133911808021367,0.45669559040106833
538,0.960378110408783,500.0,5.805456021334976e-05,0.02902728010667488,4.029514757378689,0.0022442624904215336,0.009043288824585018,500.0,0.000915016105864197,0.4575080529320985
539,0.9605867862701416,500.0,5.8178618928650394e-05,0.029089309464325197,4.037018509254628,0.002282323781400919,0.009213783349627523,500.0,0.0009142376948148012,0.4571188474074006
540,0.9591683745384216,500.0,5.7958033721661195e-05,0.028979016860830598,4.044522261130565,0.0022094789892435074,0.008936286957495626,500.0,0.0009094952838495374,0.4547476419247687
541,0.9571757316589355,500.0,5.746359238401055e-05,0.028731796192005277,4.052026013006503,0.0021332299802452326,0.008643903371679031,500.0,0.0009024184546433389,0.45120922732166946
542,0.9609817862510681,500.0,5.7082841522060335e-05,0.028541420761030167,4.059529764882441,0.0022236148361116648,0.009026830612829495,500.0,0.000894631608389318,0.447315804194659
543,0.961106538772583,500.0,5.6929580750875175e-05,0.028464790375437587,4.0670335167583795,0.0022064782679080963,0.008973821069581204,500.0,0.0008885514689609408,0.4442757344804704
544,0.9557740092277527,500.0,5.703960778191686e-05,0.02851980389095843,4.074537268634317,0.002339345635846257,0.009531750977472619,500.0,0.0008876379579305649,0.44381897896528244
545,0.9601696729660034,500.0,5.7430239394307137e-05,0.02871511969715357,4.082041020510255,0.0021901740692555904,0.00894038039275919,500.0,0.000893564778380096,0.446782389190048
546,0.9620789885520935,500.0,5.747918476117775e-05,0.028739592380588874,4.089544772386193,0.0022279000841081142,0.009111097142363099,500.0,0.0009032284142449498,0.4516142071224749
547,0.9612206220626831,500.0,5.7875098718795925e-05,0.028937549359397963,4.0970485242621315,0.002165728248655796,0.00887309372510804,500.0,0.000912942981813103,0.4564714909065515
548,0.9584580063819885,500.0,5.812668678117916e-05,0.02906334339058958,4.104552276138069,0.002197301248088479,0.009018937839202585,500.0,0.0009165682131424546,0.4582841065712273
549,0.9603734612464905,500.0,5.8558827731758356e-05,0.029279413865879178,4.112056028014007,0.002230642829090357,0.00917252829170722,500.0,0.0009136928129009902,0.4568464064504951
550,0.9614515900611877,500.0,5.897724986425601e-05,0.029488624932128005,4.119559779889945,0.0018918318673968315,0.007793514471242075,500.0,0.000902979401871562,0.451489700935781
551,0.9693878889083862,500.0,5.910595791647211e-05,0.029552978958236054,4.127063531765883,0.002141465898603201,0.008837965814645526,500.0,0.0008896359940990806,0.4448179970495403
552,0.9758790731430054,500.0,5.9100755606777966e-05,0.029550377803388983,4.134567283641821,0.0022691816557198763,0.009382084234379579,500.0,0.0008794642053544521,0.43973210267722607
553,0.9725509881973267,500.0,5.90213094255887e-05,0.02951065471279435,4.142071035517759,0.002204367658123374,0.009130647428344942,500.0,0.0008725381339900196,0.4362690669950098
554,0.9664763808250427,500.0,5.878672527614981e-05,0.029393362638074905,4.149574787393697,0.002110679866746068,0.008758423959308972,500.0,0.0008689651149325073,0.43448255746625364
555,0.9679834842681885,500.0,5.859852535650134e-05,0.02929926267825067,4.1570785392696346,0.001934633357450366,0.008042422811612077,500.0,0.0008715350413694978,0.4357675206847489
556,0.9706043601036072,500.0,5.8521600294625387e-05,0.029260800147312693,4.164582291145573,0.0017162589356303215,0.007147501570346386,500.0,0.0008789541898295283,0.43947709491476417
557,0.9684938788414001,500.0,5.857273208675906e-05,0.02928636604337953,4.172086043021511,0.001819690689444542,0.007591906128047764,500.0,0.000891777453944087,0.4458887269720435
558,0.9696040153503418,500.0,5.855041672475636e-05,0.02927520836237818,4.179589794897448,0.002245600800961256,0.009385690191111202,500.0,0.0009126138174906373,0.45630690874531865
559,0.9682761430740356,500.0,5.857798896613531e-05,0.029288994483067654,4.1870935467733865,0.0023256477434188128,0.009737704658536999,500.0,0.0009312524925917387,0.46562624629586935
560,0.9687133431434631,500.0,5.841745587531477e-05,0.029208727937657386,4.194597298649325,0.002210234757512808,0.00927104474324407,500.0,0.0009436924592591822,0.4718462296295911
561,0.9643375873565674,500.0,5.801219231216237e-05,0.029006096156081185,4.202101050525263,0.0022103749215602875,0.00928821877994318,500.0,0.0009509297669865191,0.47546488349325955
562,0.9640945792198181,500.0,5.750148557126522e-05,0.02875074278563261,4.2096048024012,0.002485174685716629,0.010461603291798615,500.0,0.0009522266336716712,0.4761133168358356
563,0.9634646773338318,500.0,5.732733552576974e-05,0.02866366776288487,4.2171085542771385,0.0026593944057822227,0.01121495489782098,500.0,0.0009437871049158275,0.47189355245791376
564,0.95993572473526,500.0,5.753464938607067e-05,0.028767324693035334,4.224612306153077,0.0023395984899252653,0.009883896571995432,500.0,0.000928195018786937,0.4640975093934685
565,0.9581509232521057,500.0,5.795666584162973e-05,0.028978332920814864,4.232116058029015,0.0022971262224018574,0.009721704773146432,500.0,0.0009150824625976384,0.4575412312988192
566,0.9586569666862488,500.0,5.855605559190735e-05,0.029278027795953676,4.239619809904952,0.0023956564255058765,0.0101566724393008,500.0,0.0009016491239890456,0.4508245619945228
567,0.9574607610702515,500.0,5.904032877879217e-05,0.029520164389396086,4.2471235617808905,0.002385708736255765,0.010132399785298372,500.0,0.0008846800192259252,0.4423400096129626
568,0.964196503162384,500.0,5.9191261243540794e-05,0.029595630621770397,4.254627313656829,0.0022969197016209364,0.00977253729979293,500.0,0.0008677954901941121,0.43389774509705603
569,0.9626548886299133,500.0,5.909005631110631e-05,0.029545028155553155,4.262131065532766,0.0020644725300371647,0.008799052504210427,500.0,0.0008552290964871645,0.42761454824358225
570,0.9620669484138489,500.0,5.8628993429010734e-05,0.029314496714505367,4.269634817408704,0.0018877985421568155,0.008060210383846134,500.0,0.0008503074059262872,0.4251537029631436
571,0.9698582887649536,500.0,5.8018427807837725e-05,0.029009213903918862,4.277138569284642,0.0017413335153833032,0.007447924740633939,500.0,0.0008477760129608214,0.4238880064804107
572,0.9707874655723572,500.0,5.775885801995173e-05,0.028879429009975865,4.284642321160581,0.0018465656321495771,0.007911873256308719,500.0,0.0008477844530716538,0.4238922265358269
573,0.9678785800933838,500.0,5.748747935285792e-05,0.02874373967642896,4.292146073036518,0.001949553843587637,0.008367769873927925,500.0,0.00085204973584041,0.426024867920205
574,0.9657416343688965,500.0,5.705746298190206e-05,0.02852873149095103,4.299649824912456,0.0022644016426056623,0.009736134126160914,500.0,0.0008593274978920817,0.42966374894604087
575,0.9611693024635315,500.0,5.685961514245719e-05,0.028429807571228594,4.307153576788394,0.002072684932500124,0.00892737232057332,500.0,0.000869526993483305,0.4347634967416525
576,0.9619649052619934,500.0,5.662757030222565e-05,0.028313785151112825,4.314657328664333,0.0021664034575223923,0.009347288554842738,500.0,0.0008756191818974912,0.4378095909487456
577,0.9575809836387634,500.0,5.617440911009908e-05,0.02808720455504954,4.32216108054027,0.00222112238407135,0.009600048723550006,500.0,0.0008765702368691564,0.4382851184345782
578,0.9606952667236328,500.0,5.60521766601596e-05,0.0280260883300798,4.329664832416208,0.002010391326621175,0.008704320626266268,500.0,0.0008712450508028269,0.43562252540141344
579,0.9694809913635254,500.0,5.621548552880995e-05,0.028107742764404975,4.337168584292146,0.0022162843961268663,0.009612399056738335,500.0,0.0008678282028995454,0.4339141014497727
580,0.9738019108772278,500.0,5.6173885241150856e-05,0.028086942620575428,4.344672336168084,0.0022643106058239937,0.0098376876496155,500.0,0.0008658485603518784,0.4329242801759392
581,0.9688969850540161,500.0,5.59833315492142e-05,0.0279916657746071,4.352176088044022,0.002235364867374301,0.009728701523840129,500.0,0.0008672761032357812,0.4336380516178906
582,0.9676238894462585,500.0,5.5737185903126374e-05,0.027868592951563187,4.35967983991996,0.002358496654778719,0.010282290318357448,500.0,0.0008750461274757981,0.43752306373789907
583,0.9722755551338196,500.0,5.588270869338885e-05,0.027941354346694425,4.367183591795898,0.002445381600409746,0.010679430400989037,500.0,0.0008862725226208568,0.4431362613104284
584,0.9749564528465271,500.0,5.618095747195184e-05,0.02809047873597592,4.374687343671836,0.003015944268554449,0.013193813220864761,500.0,0.0008954862714745104,0.4477431357372552
585,0.9788528680801392,500.0,5.619327930617146e-05,0.02809663965308573,4.382191095547774,0.0027254007291048765,0.0119432268068828,500.0,0.0009064641199074686,0.4532320599537343
586,0.9765816330909729,500.0,5.638167931465432e-05,0.02819083965732716,4.389694847423712,0.0026514423079788685,0.011639022637576074,500.0,0.0009164392249658704,0.4582196124829352
587,0.9753177762031555,500.0,5.6198579841293395e-05,0.028099289920646697,4.397198599299649,0.0025804180186241865,0.01134661049710185,500.0,0.000925669155549258,0.462834577774629
588,0.9714446067810059,500.0,5.598710413323715e-05,0.027993552066618577,4.404702351175588,0.00244733109138906,0.01077976501234651,500.0,0.0009311600588262081,0.46558002941310406
589,0.9694710969924927,500.0,5.613347457256168e-05,0.02806673728628084,4.412206103051526,0.002461556112393737,0.010860892902107433,500.0,0.0009290723246522248,0.4645361623261124
590,0.9660000801086426,500.0,5.6189608585555106e-05,0.028094804292777553,4.419709854927464,0.0023250519298017025,0.010276054927362702,500.0,0.0009336297516711056,0.4668148758355528
591,0.9634681940078735,500.0,5.6273682275786996e-05,0.028136841137893498,4.427213606803401,0.0022575517650693655,0.00999466389237813,500.0,0.0009353808127343655,0.46769040636718273
592,0.9617292284965515,500.0,5.612147651845589e-05,0.028060738259227946,4.43471735867934,0.002495568711310625,0.011067141883826258,500.0,0.0009364637080579996,0.4682318540289998
593,0.9590135812759399,500.0,5.623851029668003e-05,0.028119255148340017,4.442221110555278,0.002435259288176894,0.010817960219615218,500.0,0.0009344280697405338,0.4672140348702669
594,0.9594108462333679,500.0,5.65377195016481e-05,0.02826885975082405,4.449724862431216,0.002495523076504469,0.011104391078292773,500.0,0.000922959647141397,0.4614798235706985
595,0.9572612643241882,500.0,5.681570473825559e-05,0.028407852369127795,4.457228614307153,0.0024879546836018562,0.011089382806849693,500.0,0.0009090687381103635,0.45453436905518174
596,0.9546485543251038,500.0,5.720777335227467e-05,0.028603886676137336,4.4647323661830915,0.0022305166348814964,0.00995865981306521,500.0,0.0008987338514998555,0.44936692574992776
597,0.9576848745346069,500.0,5.761668580817059e-05,0.028808342904085293,4.47223611805903,0.002471253741532564,0.011052030239770447,500.0,0.000891125004272908,0.445562502136454
598,0.9613015651702881,500.0,5.777815749752335e-05,0.028889078748761676,4.479739869934967,0.002068609930574894,0.009266834381339756,500.0,0.0008850129088386893,0.44250645441934466
599,0.9665687084197998,500.0,5.798003985546529e-05,0.028990019927732646,4.487243621810905,0.0018741665408015251,0.008409841856423052,500.0,0.0008890526951290667,0.44452634756453335
600,0.9678168296813965,500.0,5.794896060251631e-05,0.028974480301258154,4.4947473736868435,0.0018239215714856982,0.008198066693246122,500.0,0.0009002426522783935,0.45012132613919675
601,0.9698812961578369,500.0,5.801978113595396e-05,0.02900989056797698,4.502251125562782,0.0018174971919506788,0.00818282877816714,500.0,0.0009118043817579746,0.4559021908789873
602,0.96994549036026,500.0,5.7930352340918034e-05,0.028965176170459017,4.509754877438719,0.0022600877564400434,0.010192441783045018,500.0,0.0009196263272315264,0.4598131636157632
603,0.9654616117477417,500.0,5.7959598052548245e-05,0.028979799026274122,4.517258629314657,0.0024019612465053797,0.010850280168055818,500.0,0.0009235839825123549,0.4617919912561774
604,0.9624279141426086,500.0,5.807690467918292e-05,0.02903845233959146,4.5247623811905955,0.002243773778900504,0.010152543186670866,500.0,0.0009292785543948412,0.4646392771974206
605,0.9642127156257629,500.0,5.824378604302183e-05,0.029121893021510914,4.532266133066534,0.0022553640883415937,0.010221910275325083,500.0,0.0009330058819614351,0.46650294098071754
606,0.9629778265953064,500.0,5.831439921166748e-05,0.02915719960583374,4.539769884942471,0.0023425850085914135,0.010634796874920999,500.0,0.0009278669022023678,0.4639334511011839
607,0.961624801158905,500.0,5.861422687303275e-05,0.029307113436516374,4.547273636818409,0.0023140842095017433,0.010522774119245046,500.0,0.000915796379558742,0.457898189779371
608,0.9622277617454529,500.0,5.861824320163578e-05,0.02930912160081789,4.5547773886943475,0.0024591898545622826,0.011201062344066825,500.0,0.0009022672311402857,0.45113361557014287
609,0.9622580409049988,500.0,5.841943857376464e-05,0.02920971928688232,4.562281140570285,0.0018673315644264221,0.00851929157957427,500.0,0.0008931189076974988,0.4465594538487494
610,0.9693236351013184,500.0,5.8254045143257827e-05,0.029127022571628913,4.569784892446223,0.001797396456822753,0.008213715174124987,500.0,0.000892967451363802,0.446483725681901
611,0.9689186811447144,500.0,5.83022010687273e-05,0.02915110053436365,4.577288644322161,0.001599998096935451,0.0073236531200397085,500.0,0.0008961453568190336,0.4480726784095168
612,0.9663282036781311,500.0,5.851840978721157e-05,0.029259204893605784,4.584792396198099,0.0017289046663790941,0.007926668968166283,500.0,0.0009012586087919772,0.4506293043959886
613,0.9637073874473572,500.0,5.8446574257686734e-05,0.029223287128843367,4.592296148074037,0.0022086258977651596,0.010142664202843503,500.0,0.0009097526781260967,0.45487633906304836
614,0.9618551731109619,500.0,5.8160665503237396e-05,0.029080332751618698,4.599799899949975,0.0022891045082360506,0.010529422687959223,500.0,0.0009173411526717246,0.4586705763358623
615,0.9605627059936523,500.0,5.8024117606692016e-05,0.029012058803346008,4.607303651825913,0.002049518283456564,0.009442753071853403,500.0,0.0009201320353895426,0.4600660176947713
616,0.9615782499313354,500.0,5.819876605528407e-05,0.029099383027642034,4.6148074037018505,0.002045116852968931,0.009437820394516452,500.0,0.0009175492450594902,0.4587746225297451
617,0.9602505564689636,500.0,5.8400277339387685e-05,0.029200138669693843,4.622311155577789,0.0020702085457742214,0.009569148055504654,500.0,0.0009153775172308087,0.45768875861540437
618,0.9597369432449341,500.0,5.8304482081439346e-05,0.029152241040719673,4.629814907453727,0.00212086271494627,0.009819201814321025,500.0,0.0009160427725873888,0.4580213862936944
619,0.959533154964447,500.0,5.819968646392226e-05,0.02909984323196113,4.637318659329665,0.002071123104542494,0.009604457818463691,500.0,0.0009130167309194803,0.45650836545974016
620,0.9595901370048523,500.0,5.834390321979299e-05,0.029171951609896496,4.6448224112056025,0.00206009135581553,0.009568758498622909,500.0,0.0009104334167204797,0.45521670836023986
621,0.9609805941581726,500.0,5.8355159126222134e-05,0.029177579563111067,4.652326163081541,0.0021352386102080345,0.009933826450692707,500.0,0.0009082372998818755,0.45411864994093776
622,0.9611601829528809,500.0,5.8042605814989656e-05,0.029021302907494828,4.659829914957479,0.002171968575567007,0.010121004142774724,500.0,0.0009064208134077489,0.45321040670387447
623,0.961004912853241,500.0,5.776451143901795e-05,0.028882255719508976,4.667333666833417,0.002088400302454829,0.009747261041472515,500.0,0.0009084648918360472,0.4542324459180236
624,0.9609885215759277,500.0,5.755351230618544e-05,0.02877675615309272,4.674837418709354,0.0020074271596968174,0.009384395601484121,500.0,0.0009158938191831112,0.4579469095915556
625,0.9606301784515381,500.0,5.74215519009158e-05,0.0287107759504579,4.682341170585293,0.0020949679892510176,0.009809354867128327,500.0,0.0009199962369166315,0.45999811845831573
626,0.9605744481086731,500.0,5.745590533479117e-05,0.028727952667395584,4.689844922461231,0.002078675664961338,0.009748666512762653,500.0,0.000918012869078666,0.459006434539333
627,0.9597654342651367,500.0,5.763976150774397e-05,0.028819880753871985,4.697348674337168,0.002018875442445278,0.00948336188322219,500.0,0.000909437658265233,0.4547188291326165
628,0.9595998525619507,500.0,5.765183595940471e-05,0.028825917979702353,4.704852426213106,0.002007888164371252,0.009446817501706666,500.0,0.0009045387851074338,0.4522693925537169
629,0.9600813984870911,500.0,5.7926125009544194e-05,0.028963062504772097,4.712356178089045,0.0020265430212020874,0.009549792526124895,500.0,0.0009019613498821855,0.45098067494109273
630,0.9574961066246033,500.0,5.779458297183737e-05,0.028897291485918686,4.719859929964983,0.002029026858508587,0.009576722566297408,500.0,0.0008979119593277574,0.4489559796638787
631,0.9575805068016052,500.0,5.7863140682457015e-05,0.028931570341228507,4.72736368184092,0.0020917512010782957,0.009888468659424658,500.0,0.0008947455207817256,0.4473727603908628
632,0.9587850570678711,500.0,5.759789200965315e-05,0.028798946004826576,4.734867433716858,0.0021499674767255783,0.010179810989098348,500.0,0.0009008734486997128,0.4504367243498564
633,0.9592977166175842,500.0,5.758473707828671e-05,0.028792368539143354,4.742371185592797,0.002056008204817772,0.009750354067870174,500.0,0.0009074315894395113,0.45371579471975565
634,0.9591234922409058,500.0,5.7196335546905175e-05,0.028598167773452587,4.749874937468735,0.0021392942871898413,0.01016138031859307,500.0,0.0009123004274442792,0.4561502137221396
635,0.9577075839042664,500.0,5.7071869377978146e-05,0.028535934688989073,4.757378689344672,0.0020017679780721664,0.009523168319893098,500.0,0.0009177523897960782,0.4588761948980391
636,0.9574839472770691,500.0,5.698650056729093e-05,0.028493250283645466,4.76488244122061,0.0020081116817891598,0.009568416092567157,500.0,0.0009184277732856572,0.4592138866428286
637,0.9584328532218933,500.0,5.67800561839249e-05,0.02839002809196245,4.7723861930965485,0.002037130994722247,0.00972197583274149,500.0,0.0009149590041488409,0.45747950207442045
638,0.9570472240447998,500.0,5.707393211196177e-05,0.028536966055980884,4.779889944972486,0.0019921252969652414,0.009522139676089485,500.0,0.0009082544129341841,0.45412720646709204
639,0.956427812576294,500.0,5.771848009317182e-05,0.02885924004658591,4.787393696848424,0.0019293983932584524,0.009236789706594991,500.0,0.000897296064067632,0.448648032033816
640,0.9547790288925171,500.0,5.812157178297639e-05,0.029060785891488194,4.794897448724362,0.0019014193676412106,0.00911711087485793,500.0,0.0008854171610437334,0.4427085805218667
641,0.957461416721344,500.0,5.8082900068257004e-05,0.029041450034128502,4.8024012006003005,0.0020072252955287695,0.009639501169122655,500.0,0.0008791767177172005,0.43958835885860026
642,0.9565589427947998,500.0,5.833700197399594e-05,0.02916850098699797,4.809904952476238,0.0019827981013804674,0.009537070407590392,500.0,0.0008776752511039376,0.4388376255519688
643,0.9549349546432495,500.0,5.880617391085252e-05,0.02940308695542626,4.817408704352176,0.0019073272123932838,0.009188374715031178,500.0,0.0008810651488602161,0.44053257443010807
644,0.9583258628845215,500.0,5.959976260783151e-05,0.029799881303915754,4.824912456228114,0.0022117202170193195,0.010671356424788062,500.0,0.0008863966795615852,0.4431983397807926
645,0.9751498103141785,500.0,5.998977940180339e-05,0.029994889700901695,4.832416208104052,0.002467862796038389,0.011925740174952895,500.0,0.0008945291629061103,0.44726458145305514
646,0.97776198387146,500.0,5.996896652504802e-05,0.02998448326252401,4.83991995997999,0.0022126645781099796,0.010709119456335193,500.0,0.0008972754003480077,0.44863770017400384
647,0.9686543345451355,500.0,5.95674900978338e-05,0.0297837450489169,4.847423711855928,0.0024676655884832144,0.011961820686544446,500.0,0.0008951493073254824,0.4475746536627412
648,0.9662773609161377,500.0,5.885991049581207e-05,0.029429955247906037,4.854927463731866,0.002152254106476903,0.010449037570464404,500.0,0.0008901864057406783,0.44509320287033916
649,0.9633074402809143,500.0,5.8410711062606424e-05,0.029205355531303212,4.862431215607804,0.0020278808660805225,0.009860431224763721,500.0,0.0008847176795825362,0.4423588397912681
650,0.9594348669052124,500.0,5.815718759549782e-05,0.02907859379774891,4.869934967483742,0.0017116342205554247,0.008335547342224641,500.0,0.0008773193694651127,0.43865968473255634
651,0.9541493058204651,500.0,5.788911585113965e-05,0.028944557925569825,4.87743871935968,0.00165012595243752,0.00804838821223903,500.0,0.0008654662524349988,0.4327331262174994
