iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
115,2.27540612,2.27462983,6214.36328125,0.31379169,0.46242231,1.75097203,-0.04789314,-0.44836074,0.50901985
116,2.23172569,2.23093915,6194.02734375,0.31874400,0.46782130,1.75869870,-0.04763272,-0.45045260,0.51248890
117,2.18857074,2.18777370,6172.65136719,0.32371604,0.47319549,1.76642978,-0.04737275,-0.45250535,0.51593626
118,2.14594102,2.14513373,6150.26513672,0.32870701,0.47854388,1.77416480,-0.04711414,-0.45451891,0.51936179
119,2.10383868,2.10302114,6126.89208984,0.33371609,0.48386532,1.78190255,-0.04685766,-0.45649320,0.52276540
120,2.06226349,2.06143546,6102.55712891,0.33874255,0.48915893,1.78964269,-0.04660395,-0.45842808,0.52614701
121,2.02121663,2.02037835,6077.28222656,0.34378558,0.49442345,1.79738414,-0.04635349,-0.46032348,0.52950644
122,1.98069823,1.97984982,6051.09130859,0.34884444,0.49965781,1.80512619,-0.04610663,-0.46217930,0.53284359
123,1.94070852,1.93984973,6024.00439453,0.35391822,0.50486106,1.81286824,-0.04586353,-0.46399546,0.53615838
124,1.90124786,1.90037882,5996.04199219,0.35900617,0.51003206,1.82060933,-0.04562426,-0.46577188,0.53945071
125,1.86231637,1.86143708,5967.22509766,0.36410746,0.51516974,1.82834864,-0.04538871,-0.46750849,0.54272038
126,1.82391417,1.82302475,5937.57373047,0.36922118,0.52027303,1.83608532,-0.04515669,-0.46920526,0.54596734
127,1.78604162,1.78514194,5907.10937500,0.37434658,0.52534097,1.84381855,-0.04492791,-0.47086209,0.54919153
128,1.74869764,1.74778783,5875.84765625,0.37948281,0.53037238,1.85154748,-0.04470196,-0.47247893,0.55239278
129,1.71188223,1.71096218,5843.80859375,0.38462895,0.53536636,1.85927129,-0.04447843,-0.47405577,0.55557102
130,1.67559636,1.67466617,5811.01660156,0.38978413,0.54032183,1.86698890,-0.04425683,-0.47559252,0.55872613
131,1.63983703,1.63889682,5777.48291016,0.39494750,0.54523778,1.87469971,-0.04403666,-0.47708920,0.56185806
132,1.60460556,1.60365534,5743.23242188,0.40011814,0.55011332,1.88240254,-0.04381744,-0.47854576,0.56496668
133,1.56990075,1.56894052,5708.28369141,0.40529525,0.55494750,1.89009666,-0.04359869,-0.47996217,0.56805187
134,1.53572047,1.53475034,5672.65429688,0.41047782,0.55973923,1.89778125,-0.04337998,-0.48133844,0.57111359
135,1.50206542,1.50108528,5636.36669922,0.41566506,0.56448776,1.90545511,-0.04316092,-0.48267457,0.57415169
136,1.46893406,1.46794403,5599.44335938,0.42085600,0.56919217,1.91311753,-0.04294118,-0.48397055,0.57716614
137,1.43632376,1.43532383,5561.89843750,0.42604974,0.57385159,1.92076766,-0.04272049,-0.48522639,0.58015680
138,1.40423536,1.40322554,5523.75781250,0.43124536,0.57846522,1.92840409,-0.04249867,-0.48644212,0.58312362
139,1.37266576,1.37164629,5485.04345703,0.43644199,0.58303231,1.93602633,-0.04227560,-0.48761776,0.58606654
140,1.34161353,1.34058428,5445.77246094,0.44163868,0.58755201,1.94363320,-0.04205123,-0.48875335,0.58898544
141,1.31107700,1.31003821,5405.96826172,0.44683447,0.59202361,1.95122385,-0.04182559,-0.48984894,0.59188026
142,1.28105521,1.28000677,5365.65478516,0.45202845,0.59644645,1.95879710,-0.04159875,-0.49090457,0.59475094
143,1.25154448,1.25048649,5324.84814453,0.45721972,0.60081983,1.96635222,-0.04137086,-0.49192029,0.59759742
144,1.22254276,1.22147524,5283.57324219,0.46240729,0.60514301,1.97388840,-0.04114211,-0.49289620,0.60041958
145,1.19404972,1.19297278,5241.85107422,0.46759024,0.60941547,1.98140395,-0.04091272,-0.49383235,0.60321742
146,1.16606057,1.16497409,5199.69921875,0.47276762,0.61363655,1.98889863,-0.04068294,-0.49472880,0.60599083
147,1.13857496,1.13747919,5157.14697266,0.47793850,0.61780572,1.99637079,-0.04045303,-0.49558568,0.60873973
148,1.11158848,1.11048341,5114.20800781,0.48310187,0.62192231,2.00381994,-0.04022327,-0.49640307,0.61146414
149,1.08509958,1.08398533,5070.90625000,0.48825693,0.62598586,2.01124477,-0.03999392,-0.49718109,0.61416394
150,1.05910373,1.05798030,5027.25878906,0.49340257,0.62999594,2.01864457,-0.03976525,-0.49791986,0.61683911
151,1.03359973,1.03246725,4983.29003906,0.49853796,0.63395202,2.02601790,-0.03953749,-0.49861950,0.61948961
152,1.00858355,1.00744200,4939.01904297,0.50366217,0.63785356,2.03336406,-0.03931085,-0.49928015,0.62211537
153,0.98405170,0.98290122,4894.46289062,0.50877416,0.64170015,2.04068208,-0.03908551,-0.49990195,0.62471634
154,0.96000069,0.95884132,4849.64111328,0.51387310,0.64549142,2.04797077,-0.03886164,-0.50048506,0.62729251
155,0.93642741,0.93525922,4804.57080078,0.51895803,0.64922702,2.05522919,-0.03863933,-0.50102961,0.62984389
156,0.91332722,0.91215026,4759.27343750,0.52402794,0.65290654,2.06245661,-0.03841867,-0.50153583,0.63237041
157,0.89069837,0.88951272,4713.76904297,0.52908200,0.65652955,2.06965137,-0.03819970,-0.50200385,0.63487202
158,0.86853445,0.86734021,4668.07031250,0.53411919,0.66009587,2.07681322,-0.03798245,-0.50243390,0.63734871
159,0.84683245,0.84562975,4622.19287109,0.53913867,0.66360509,2.08394074,-0.03776689,-0.50282609,0.63980049
160,0.82558900,0.82437783,4576.16308594,0.54413944,0.66705692,2.09103298,-0.03755298,-0.50318074,0.64222729
161,0.80479944,0.80357987,4529.98974609,0.54912072,0.67045128,2.09808874,-0.03734067,-0.50349796,0.64462918
162,0.78445941,0.78323156,4483.69482422,0.55408150,0.67378783,2.10510731,-0.03712989,-0.50377804,0.64700609
163,0.76456261,0.76332653,4437.28759766,0.55902106,0.67706633,2.11208820,-0.03692056,-0.50402117,0.64935803
164,0.74510711,0.74386293,4390.79199219,0.56393820,0.68028665,2.11902952,-0.03671260,-0.50422764,0.65168500
165,0.72608703,0.72483480,4344.22021484,0.56883234,0.68344861,2.12593079,-0.03650591,-0.50439763,0.65398699
166,0.70749694,0.70623672,4297.58544922,0.57370251,0.68655223,2.13279128,-0.03630043,-0.50453144,0.65626407
167,0.68933374,0.68806559,4250.90820312,0.57854778,0.68959725,2.13960934,-0.03609608,-0.50462931,0.65851623
168,0.67159063,0.67031467,4204.19873047,0.58336735,0.69258368,2.14638472,-0.03589280,-0.50469154,0.66074342
169,0.65426356,0.65297985,4157.47705078,0.58816040,0.69551158,2.15311623,-0.03569055,-0.50471842,0.66294575
170,0.63734710,0.63605577,4110.75488281,0.59292614,0.69838077,2.15980291,-0.03548931,-0.50471026,0.66512316
171,0.62083638,0.61953753,4064.04785156,0.59766364,0.70119137,2.16644382,-0.03528906,-0.50466728,0.66727579
172,0.60472518,0.60341889,4017.36865234,0.60237217,0.70394337,2.17303848,-0.03508980,-0.50458986,0.66940361
173,0.58900869,0.58769500,3970.73120117,0.60705096,0.70663691,2.17958570,-0.03489157,-0.50447828,0.67150664
174,0.57368177,0.57236075,3924.15063477,0.61169916,0.70927203,2.18608451,-0.03469439,-0.50433284,0.67358494
175,0.55873895,0.55741078,3877.64086914,0.61631608,0.71184874,2.19253397,-0.03449832,-0.50415391,0.67563856
176,0.54417354,0.54283828,3831.21289062,0.62090093,0.71436739,2.19893384,-0.03430342,-0.50394183,0.67766756
177,0.52998042,0.52863818,3784.88232422,0.62545305,0.71682817,2.20528316,-0.03410975,-0.50369698,0.67967200
178,0.51615459,0.51480538,3738.66064453,0.62997156,0.71923101,2.21158075,-0.03391739,-0.50341964,0.68165189
179,0.50268942,0.50133342,3692.55761719,0.63445598,0.72157633,2.21782613,-0.03372642,-0.50311017,0.68360734
