iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
66,0.00715377,0.00000021,0.00000016,0.00000025,0.00045096,0.00040549,0.00049642,6.94834328,5.13109446,8.76559258,2.40812302,-0.01683965,0.03837265,0.33957145
67,0.00712458,0.00000020,0.00000016,0.00000025,0.00045013,0.00040303,0.00049724,6.91974258,5.03963995,8.79984474,2.41116285,-0.01670699,0.03826056,0.33640540
68,0.00709616,0.00000020,0.00000016,0.00000025,0.00044937,0.00040090,0.00049785,6.89187908,4.94711065,8.83664703,2.41411376,-0.01655247,0.03815807,0.33326262
69,0.00706951,0.00000020,0.00000016,0.00000025,0.00044867,0.00039922,0.00049812,6.86575985,4.86333179,8.86818790,2.41695595,-0.01640011,0.03807041,0.33013654
70,0.00704287,0.00000020,0.00000016,0.00000025,0.00044804,0.00039791,0.00049816,6.83961773,4.78234768,8.89688778,2.41970325,-0.01624634,0.03799851,0.32702881
71,0.00701836,0.00000020,0.00000016,0.00000025,0.00044746,0.00039690,0.00049801,6.81558371,4.70693588,8.92423153,2.42237139,-0.01608067,0.03794536,0.32394597
72,0.00699320,0.00000020,0.00000016,0.00000025,0.00044702,0.00039626,0.00049777,6.79079628,4.63508654,8.94650650,2.42496371,-0.01591700,0.03791661,0.32088637
73,0.00696783,0.00000020,0.00000016,0.00000025,0.00044662,0.00039573,0.00049751,6.76576805,4.56698275,8.96455288,2.42749739,-0.01576355,0.03791743,0.31785291
74,0.00694374,0.00000020,0.00000016,0.00000025,0.00044633,0.00039540,0.00049726,6.74193859,4.50809050,8.97578716,2.42999864,-0.01562568,0.03794761,0.31484807
75,0.00691894,0.00000020,0.00000016,0.00000025,0.00044611,0.00039512,0.00049711,6.71731949,4.45294428,8.98169518,2.43247223,-0.01550907,0.03801129,0.31187195
76,0.00689339,0.00000020,0.00000016,0.00000025,0.00044591,0.00039475,0.00049707,6.69194078,4.40286446,8.98101711,2.43495059,-0.01541708,0.03810144,0.30892676
77,0.00686923,0.00000020,0.00000016,0.00000025,0.00044563,0.00039403,0.00049723,6.66797924,4.35949373,8.97646523,2.43745971,-0.01535099,0.03821305,0.30601442
78,0.00684593,0.00000020,0.00000015,0.00000025,0.00044533,0.00039304,0.00049762,6.64488029,4.32088232,8.96887875,2.44000578,-0.01531275,0.03834583,0.30313554
79,0.00681910,0.00000020,0.00000015,0.00000025,0.00044497,0.00039171,0.00049823,6.61826754,4.27924633,8.95728874,2.44259667,-0.01529046,0.03849214,0.30029204
80,0.00679790,0.00000020,0.00000015,0.00000025,0.00044455,0.00039003,0.00049906,6.59730434,4.24858713,8.94602203,2.44523120,-0.01527553,0.03864541,0.29748246
81,0.00677493,0.00000020,0.00000015,0.00000025,0.00044408,0.00038808,0.00050009,6.57457829,4.21653128,8.93262482,2.44789696,-0.01526093,0.03879782,0.29470554
82,0.00675397,0.00000020,0.00000015,0.00000025,0.00044359,0.00038599,0.00050118,6.55388689,4.18628693,8.92148685,2.45057511,-0.01524110,0.03895069,0.29195729
83,0.00673266,0.00000020,0.00000015,0.00000025,0.00044318,0.00038390,0.00050245,6.53273726,4.15567398,8.90980053,2.45323420,-0.01520894,0.03910197,0.28923211
84,0.00671167,0.00000020,0.00000015,0.00000025,0.00044281,0.00038211,0.00050351,6.51190472,4.12308073,8.90072918,2.45583034,-0.01515636,0.03924977,0.28652200
85,0.00669113,0.00000020,0.00000014,0.00000025,0.00044248,0.00038057,0.00050438,6.49151087,4.09100914,8.89201260,2.45835495,-0.01509014,0.03939027,0.28382352
86,0.00667059,0.00000020,0.00000014,0.00000026,0.00044226,0.00037952,0.00050499,6.47106123,4.05766392,8.88445854,2.46078610,-0.01501301,0.03952623,0.28113094
87,0.00665009,0.00000020,0.00000014,0.00000026,0.00044205,0.00037881,0.00050528,6.45068550,4.02269077,8.87868023,2.46313167,-0.01492235,0.03965652,0.27844322
88,0.00662903,0.00000020,0.00000014,0.00000026,0.00044188,0.00037837,0.00050540,6.42973137,3.98541498,8.87404728,2.46541476,-0.01481877,0.03977794,0.27576166
89,0.00661019,0.00000020,0.00000014,0.00000026,0.00044175,0.00037812,0.00050538,6.41100407,3.95128632,8.87072182,2.46765661,-0.01469939,0.03989095,0.27308708
90,0.00658890,0.00000020,0.00000014,0.00000026,0.00044162,0.00037798,0.00050527,6.38982391,3.91087866,8.86876869,2.46986985,-0.01456957,0.03999887,0.27042359
91,0.00656844,0.00000020,0.00000014,0.00000026,0.00044155,0.00037789,0.00050522,6.36941385,3.87094665,8.86788082,2.47206759,-0.01443412,0.04010347,0.26777479
92,0.00654977,0.00000020,0.00000014,0.00000026,0.00044143,0.00037762,0.00050524,6.35083771,3.83377838,8.86789703,2.47428036,-0.01429422,0.04020536,0.26514471
93,0.00653213,0.00000020,0.00000014,0.00000026,0.00044131,0.00037719,0.00050542,6.33326387,3.79782271,8.86870480,2.47652650,-0.01416876,0.04030168,0.26253119
94,0.00651517,0.00000020,0.00000014,0.00000026,0.00044109,0.00037649,0.00050569,6.31643391,3.76272702,8.87014103,2.47880673,-0.01407192,0.04039012,0.25993487
95,0.00649605,0.00000020,0.00000014,0.00000026,0.00044081,0.00037553,0.00050610,6.29746723,3.72600389,8.86893082,2.48112345,-0.01400173,0.04046969,0.25735706
96,0.00648100,0.00000020,0.00000014,0.00000026,0.00044041,0.00037420,0.00050661,6.28266430,3.69463873,8.87068939,2.48347521,-0.01395823,0.04054327,0.25479963
97,0.00646375,0.00000020,0.00000014,0.00000026,0.00044001,0.00037271,0.00050731,6.26561928,3.66006494,8.87117386,2.48586035,-0.01393205,0.04061151,0.25226185
98,0.00644875,0.00000020,0.00000014,0.00000026,0.00043954,0.00037104,0.00050803,6.25087118,3.63003540,8.87170696,2.48826313,-0.01392259,0.04067091,0.24973661
99,0.00643252,0.00000020,0.00000014,0.00000026,0.00043906,0.00036935,0.00050876,6.23488665,3.59596825,8.87380505,2.49066186,-0.01391621,0.04072045,0.24722621
100,0.00641614,0.00000020,0.00000014,0.00000026,0.00043861,0.00036775,0.00050948,6.21873140,3.56068826,8.87677479,2.49302673,-0.01390197,0.04076432,0.24473339
101,0.00640156,0.00000020,0.00000013,0.00000026,0.00043826,0.00036643,0.00051009,6.20432663,3.52798748,8.88066578,2.49534488,-0.01387854,0.04080399,0.24225366
102,0.00638845,0.00000020,0.00000013,0.00000026,0.00043784,0.00036517,0.00051051,6.19147062,3.49591613,8.88702488,2.49761415,-0.01384654,0.04084031,0.23978892
103,0.00637229,0.00000020,0.00000013,0.00000026,0.00043751,0.00036421,0.00051080,6.17550325,3.46023679,8.89076996,2.49981642,-0.01379799,0.04087947,0.23734111
104,0.00635690,0.00000020,0.00000013,0.00000026,0.00043721,0.00036344,0.00051099,6.16030502,3.42606211,8.89454746,2.50196123,-0.01374985,0.04092165,0.23490718
105,0.00634587,0.00000020,0.00000013,0.00000026,0.00043700,0.00036295,0.00051105,6.14941883,3.39899588,8.89984131,2.50405431,-0.01369877,0.04097033,0.23248792
106,0.00633169,0.00000020,0.00000013,0.00000026,0.00043683,0.00036255,0.00051111,6.13535500,3.36838293,8.90232754,2.50611258,-0.01364433,0.04102454,0.23008889
107,0.00631727,0.00000020,0.00000013,0.00000026,0.00043666,0.00036220,0.00051112,6.12105131,3.33769321,8.90440941,2.50814438,-0.01358159,0.04108497,0.22771424
108,0.00630372,0.00000020,0.00000013,0.00000026,0.00043643,0.00036163,0.00051123,6.10765505,3.30844688,8.90686321,2.51017785,-0.01350747,0.04114759,0.22536850
109,0.00629218,0.00000020,0.00000013,0.00000026,0.00043628,0.00036111,0.00051144,6.09619427,3.28333020,8.90905857,2.51220942,-0.01343422,0.04121574,0.22304690
110,0.00627987,0.00000020,0.00000013,0.00000026,0.00043613,0.00036053,0.00051173,6.08394384,3.25784492,8.91004276,2.51424003,-0.01336316,0.04129031,0.22074860
111,0.00626514,0.00000020,0.00000013,0.00000026,0.00043589,0.00035971,0.00051207,6.06933546,3.23053288,8.90813828,2.51627421,-0.01330187,0.04137171,0.21847501
112,0.00625439,0.00000020,0.00000013,0.00000026,0.00043571,0.00035888,0.00051254,6.05865002,3.20979166,8.90750885,2.51830649,-0.01325643,0.04145711,0.21622422
113,0.00624195,0.00000020,0.00000013,0.00000026,0.00043545,0.00035792,0.00051298,6.04631758,3.18814468,8.90449047,2.52034044,-0.01323095,0.04154360,0.21398976
114,0.00622906,0.00000020,0.00000013,0.00000026,0.00043525,0.00035703,0.00051347,6.03350163,3.16675854,8.90024471,2.52235937,-0.01322327,0.04163287,0.21177188
115,0.00621755,0.00000020,0.00000013,0.00000026,0.00043507,0.00035618,0.00051396,6.02204752,3.15017796,8.89391708,2.52435255,-0.01322408,0.04172619,0.20957208
116,0.00620688,0.00000020,0.00000013,0.00000026,0.00043488,0.00035539,0.00051436,6.01144838,3.13675976,8.88613701,2.52631903,-0.01324817,0.04182173,0.20738262
117,0.00619382,0.00000020,0.00000013,0.00000027,0.00043480,0.00035479,0.00051481,5.99836636,3.12040949,8.87632370,2.52827001,-0.01328974,0.04191803,0.20520276
118,0.00618339,0.00000020,0.00000013,0.00000027,0.00043461,0.00035404,0.00051518,5.98801661,3.10858798,8.86744499,2.53021097,-0.01334931,0.04201570,0.20303139
119,0.00617332,0.00000020,0.00000012,0.00000027,0.00043450,0.00035336,0.00051563,5.97794962,3.09644413,8.85945511,2.53214407,-0.01341156,0.04211039,0.20087269
120,0.00616232,0.00000020,0.00000012,0.00000027,0.00043434,0.00035259,0.00051609,5.96697903,3.08399343,8.84996414,2.53407693,-0.01345645,0.04220048,0.19873035
121,0.00615146,0.00000020,0.00000012,0.00000027,0.00043417,0.00035184,0.00051651,5.95617867,3.07054448,8.84181309,2.53600049,-0.01350875,0.04228580,0.19660002
122,0.00614125,0.00000020,0.00000012,0.00000027,0.00043400,0.00035101,0.00051700,5.94600105,3.05737209,8.83463001,2.53792167,-0.01354698,0.04236500,0.19448444
123,0.00613197,0.00000020,0.00000012,0.00000027,0.00043384,0.00035020,0.00051749,5.93675756,3.04238820,8.83112717,2.53984714,-0.01356958,0.04243635,0.19238371
