iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
115,0.00870945,0.00551890,3.10722828,0.08163179,0.00169101,1.33071017,0.04112186
116,0.00849756,0.00549244,2.92163992,0.08189300,0.00159037,1.33131814,0.03987949
117,0.00829631,0.00546600,2.74666119,0.08215141,0.00149548,1.33191884,0.03867149
118,0.00810520,0.00543965,2.58173156,0.08240695,0.00140603,1.33251226,0.03749713
119,0.00792381,0.00541348,2.42635179,0.08265951,0.00132173,1.33309805,0.03635564
120,0.00775161,0.00538754,2.27991891,0.08290900,0.00124230,1.33367634,0.03524625
121,0.00758833,0.00536196,2.14204192,0.08315530,0.00116746,1.33424640,0.03416815
122,0.00743345,0.00533678,2.01216817,0.08339835,0.00109697,1.33480835,0.03312053
123,0.00728663,0.00531210,1.88986170,0.08363800,0.00103058,1.33536184,0.03210257
124,0.00714749,0.00528794,1.77470458,0.08387417,0.00096805,1.33590686,0.03111345
125,0.00701571,0.00526439,1.66630220,0.08410675,0.00090916,1.33644295,0.03015235
126,0.00689091,0.00524147,1.56424999,0.08433564,0.00085372,1.33697021,0.02921845
127,0.00677283,0.00521927,1.46819234,0.08456072,0.00080151,1.33748806,0.02831093
128,0.00666111,0.00519781,1.37776518,0.08478191,0.00075235,1.33799648,0.02742900
129,0.00655548,0.00517714,1.29263759,0.08499911,0.00070606,1.33849525,0.02657187
130,0.00645564,0.00515725,1.21251559,0.08521225,0.00066248,1.33898425,0.02573876
131,0.00636134,0.00513818,1.13712108,0.08542121,0.00062145,1.33946335,0.02492893
132,0.00627227,0.00511994,1.06612682,0.08562596,0.00058282,1.33993244,0.02414163
133,0.00618825,0.00510254,0.99933696,0.08582641,0.00054644,1.34039116,0.02337615
134,0.00610898,0.00508598,0.93646359,0.08602251,0.00051220,1.34083962,0.02263179
135,0.00603424,0.00507027,0.87727493,0.08621422,0.00047996,1.34127760,0.02190789
136,0.00596380,0.00505537,0.82158726,0.08640150,0.00044960,1.34170520,0.02120379
137,0.00589746,0.00504128,0.76917261,0.08658431,0.00042102,1.34212232,0.02051888
138,0.00583501,0.00502799,0.71986723,0.08676265,0.00039412,1.34252882,0.01985256
139,0.00577623,0.00501547,0.67345518,0.08693648,0.00036880,1.34292483,0.01920426
140,0.00572095,0.00500370,0.62979925,0.08710580,0.00034497,1.34331036,0.01857342
141,0.00566897,0.00499266,0.58872104,0.08727065,0.00032254,1.34368539,0.01795954
142,0.00562013,0.00498232,0.55008274,0.08743099,0.00030144,1.34404993,0.01736210
143,0.00557426,0.00497265,0.51374453,0.08758688,0.00028159,1.34440398,0.01678064
144,0.00553117,0.00496360,0.47957468,0.08773833,0.00026292,1.34474802,0.01621471
145,0.00549076,0.00495516,0.44746169,0.08788539,0.00024536,1.34508169,0.01566389
146,0.00545283,0.00494730,0.41727224,0.08802810,0.00022885,1.34540534,0.01512776
147,0.00541728,0.00493998,0.38891914,0.08816651,0.00021333,1.34571910,0.01460594
148,0.00538395,0.00493317,0.36228129,0.08830068,0.00019876,1.34602296,0.01409808
149,0.00535272,0.00492684,0.33726874,0.08843068,0.00018506,1.34631741,0.01360382
150,0.00532348,0.00492097,0.31378356,0.08855657,0.00017221,1.34660220,0.01312284
151,0.00529610,0.00491551,0.29175586,0.08867842,0.00016014,1.34687793,0.01265484
152,0.00527048,0.00491044,0.27109569,0.08879631,0.00014883,1.34714448,0.01219951
153,0.00524653,0.00490574,0.25173989,0.08891034,0.00013822,1.34740222,0.01175658
154,0.00522413,0.00490139,0.23359644,0.08902059,0.00012827,1.34765112,0.01132579
155,0.00520320,0.00489734,0.21660802,0.08912715,0.00011896,1.34789181,0.01090687
156,0.00518364,0.00489359,0.20070174,0.08923010,0.00011024,1.34812415,0.01049960
157,0.00516538,0.00489012,0.18583411,0.08932953,0.00010209,1.34834850,0.01010373
158,0.00514834,0.00488689,0.17193760,0.08942556,0.00009446,1.34856498,0.00971904
159,0.00513244,0.00488389,0.15894806,0.08951826,0.00008734,1.34877408,0.00934532
160,0.00511762,0.00488111,0.14682907,0.08960776,0.00008068,1.34897566,0.00898236
161,0.00510381,0.00487851,0.13552150,0.08969412,0.00007448,1.34917033,0.00862996
162,0.00509093,0.00487611,0.12497762,0.08977745,0.00006869,1.34935796,0.00828792
163,0.00507895,0.00487387,0.11515872,0.08985785,0.00006330,1.34953892,0.00795604
164,0.00506780,0.00487178,0.10602075,0.08993543,0.00005828,1.34971356,0.00763415
165,0.00505742,0.00486984,0.09752157,0.09001027,0.00005361,1.34988201,0.00732205
166,0.00504778,0.00486802,0.08962195,0.09008246,0.00004927,1.35004425,0.00701955
167,0.00503881,0.00486633,0.08228987,0.09015208,0.00004525,1.35020089,0.00672649
168,0.00503049,0.00486474,0.07548926,0.09021924,0.00004151,1.35035193,0.00644267
169,0.00502276,0.00486326,0.06918023,0.09028403,0.00003804,1.35049748,0.00616791
170,0.00501559,0.00486187,0.06334136,0.09034652,0.00003483,1.35063791,0.00590205
171,0.00500894,0.00486057,0.05793640,0.09040681,0.00003186,1.35077333,0.00564489
172,0.00500279,0.00485934,0.05294596,0.09046495,0.00002912,1.35090399,0.00539626
173,0.00499708,0.00485820,0.04833236,0.09052104,0.00002658,1.35102987,0.00515598
174,0.00499179,0.00485712,0.04407446,0.09057515,0.00002424,1.35115135,0.00492386
175,0.00498690,0.00485610,0.04015136,0.09062736,0.00002209,1.35126853,0.00469973
176,0.00498238,0.00485515,0.03653973,0.09067772,0.00002010,1.35138154,0.00448341
177,0.00497820,0.00485425,0.03321310,0.09072631,0.00001827,1.35149062,0.00427472
178,0.00497435,0.00485340,0.03015832,0.09077319,0.00001659,1.35159576,0.00407346
179,0.00497078,0.00485260,0.02735516,0.09081841,0.00001505,1.35169721,0.00387947
180,0.00496750,0.00485184,0.02478162,0.09086205,0.00001363,1.35179496,0.00369256
181,0.00496447,0.00485113,0.02242348,0.09090415,0.00001234,1.35188937,0.00351254
182,0.00496167,0.00485045,0.02026432,0.09094477,0.00001115,1.35198045,0.00333924
183,0.00495910,0.00484981,0.01828866,0.09098394,0.00001006,1.35206831,0.00317246
