frame_idx,num_active,sum_weight,visibility_mean,mask_gate_mean,reproj_mean_px,reproj_p50_px,reproj_p90_px
47,1927,1927.0,0.48652055859565735,0.9989922642707825,15.302780151367188,9.9679536819458,26.74724578857422
48,1892,1892.0,0.4779541790485382,0.9987403154373169,14.373433113098145,9.802058219909668,26.043384552001953
49,1923,1923.0,0.4857647120952606,0.9987403154373169,16.3220272064209,10.167553901672363,29.856849670410156
50,1756,1756.0,0.44368860125541687,0.9987403154373169,13.076687812805176,10.200498580932617,25.14362335205078
51,1712,1712.0,0.4326027035713196,0.9987403154373169,12.482941627502441,10.00271987915039,23.96781349182129
52,1633,1633.0,0.4126984477043152,0.9969766139984131,12.18967056274414,10.194281578063965,23.88155746459961
53,1539,1539.0,0.3890148997306824,0.9904258251190186,11.176555633544922,9.77206039428711,21.94745635986328
54,1630,1630.0,0.41194257140159607,0.9906778335571289,13.15674877166748,10.299856185913086,24.794219970703125
55,1584,1584.0,0.40035274624824524,0.9904258251190186,13.455978393554688,10.238306045532227,24.752267837524414
56,1562,1562.0,0.3948097825050354,0.9921895265579224,15.028536796569824,10.28180980682373,27.345134735107422
57,1605,1605.0,0.4056437611579895,0.9934492707252502,17.617109298706055,10.825151443481445,36.69890594482422
58,1512,1512.0,0.38221216201782227,0.995212972164154,19.389867782592773,10.89053726196289,49.123565673828125
59,1288,1288.0,0.32577475905418396,0.9954649209976196,18.22907066345215,10.331971168518066,41.89569854736328
60,1268,1268.0,0.32073572278022766,0.9962207674980164,16.06012535095215,10.569377899169922,30.376373291015625
61,1218,1218.0,0.30813807249069214,0.998236358165741,18.705928802490234,10.905685424804688,41.15556716918945
62,1254,1254.0,0.3172083795070648,0.9977324604988098,20.34982681274414,11.610770225524902,48.57320022583008
63,1298,1298.0,0.3282943069934845,0.9987403154373169,21.274749755859375,12.502901077270508,48.551578521728516
64,1253,1253.0,0.31695643067359924,0.9987403154373169,23.829408645629883,13.443870544433594,87.68073272705078
65,1252,1252.0,0.31670448184013367,0.9987403154373169,29.537914276123047,16.85962677001953,88.80127716064453
66,1141,1141.0,0.2887377440929413,0.9984883069992065,31.154888153076172,18.63861656188965,87.702880859375
67,1056,1056.0,0.26732176542282104,0.9967246651649475,30.16511344909668,19.285079956054688,86.46429443359375
68,998,998.0,0.2527084946632385,0.9969766139984131,29.067081451416016,18.48990249633789,86.85208892822266
69,1087,1087.0,0.27513229846954346,0.994205117225647,30.10829734802246,20.876741409301758,87.24028015136719
70,1101,1101.0,0.2786596119403839,0.9984883069992065,28.38431739807129,20.212005615234375,81.32525634765625
71,889,889.0,0.2252456694841385,0.9987403154373169,25.39056396484375,20.582826614379883,56.32180404663086
72,894,894.0,0.22650542855262756,0.998236358165741,25.61484146118164,20.85852813720703,52.884620666503906
73,851,851.0,0.21567146480083466,0.9987403154373169,26.063688278198242,20.844135284423828,60.681888580322266
74,710,710.0,0.18014614284038544,0.9987403154373169,25.672468185424805,18.37251853942871,59.53803253173828
75,686,686.0,0.17409928143024445,0.9987403154373169,25.860565185546875,18.487152099609375,59.83512878417969
76,708,708.0,0.1796422302722931,0.9987403154373169,25.73094367980957,19.138904571533203,56.25631332397461
77,774,774.0,0.1962711066007614,0.9987403154373169,25.521787643432617,20.03911590576172,55.73994445800781
78,760,760.0,0.19274377822875977,0.9987403154373169,26.186519622802734,20.93533706665039,64.02864837646484
79,645,645.0,0.1637692153453827,0.9987403154373169,24.709644317626953,19.769227981567383,53.504722595214844
80,593,593.0,0.1506676822900772,0.9987403154373169,24.153423309326172,21.215267181396484,45.30266571044922
