iter,stage,total,e_img,e_smooth,e_vel,term_img,term_smooth_weighted,term_vel_weighted,total_from_terms,e_img_raw,e_smooth_raw,e_vel_raw,e_img_denom,e_smooth_denom,e_vel_denom,active_pairs,sum_weight,mean_reproj_px
480,adam,70.9468994140625,70.9461669921875,7.106335397111252e-05,0.00022069278929848224,70.9461669921875,0.0007106335397111252,2.2069278929848225e-05,70.94689969500614,10560621.0,0.03325764834880829,0.10593254119157791,148854.0,468.0,480.0,148854,148854.0,13.262409210205078
500,adam,70.87454986572266,70.87374114990234,7.844343781471252e-05,0.0002310339332325384,70.87374114990234,0.0007844343781471252,2.310339332325384e-05,70.87454868767381,10549840.0,0.03671152889728546,0.1108962893486023,148854.0,468.0,480.0,148854,148854.0,13.250347137451172
520,adam,70.82866668701172,70.82778930664062,8.5509913333226e-05,0.0002393165632383898,70.82778930664062,0.00085509913333226,2.393165632383898e-05,70.82866833743029,10543000.0,0.04001864045858383,0.11487194895744324,148854.0,468.0,480.0,148854,148854.0,13.243030548095703
540,adam,70.77738189697266,70.77643585205078,9.204196248902008e-05,0.0002454527129884809,70.77643585205078,0.0009204196248902008,2.4545271298848095e-05,70.77738081694697,10535356.0,0.04307563975453377,0.11781730502843857,148854.0,468.0,480.0,148854,148854.0,13.23448657989502
560,adam,70.73755645751953,70.73655700683594,9.786494774743915e-05,0.0002495600492693484,70.73655700683594,0.0009786494774743915,2.495600492693484e-05,70.73756061231833,10529420.0,0.045800793915987015,0.11978882551193237,148854.0,468.0,480.0,148854,148854.0,13.227986335754395
580,adam,70.7160873413086,70.71503448486328,0.00010296166146872565,0.00025198791990987957,70.71503448486328,0.0010296166146872565,2.5198791990987957e-05,70.71608930026996,10526216.0,0.048186056315898895,0.12095420062541962,148854.0,468.0,480.0,148854,148854.0,13.225473403930664
600,adam,70.67163848876953,70.67053985595703,0.00010738346463767812,0.00025300917332060635,70.67053985595703,0.0010738346463767812,2.5300917332060636e-05,70.67163899152074,10519592.0,0.050255462527275085,0.12144440412521362,148854.0,468.0,480.0,148854,148854.0,13.216682434082031
620,adam,70.64500427246094,70.64386749267578,0.0001111096644308418,0.00025292005739174783,70.64386749267578,0.001111096644308418,2.5292005739174785e-05,70.64500388132583,10515622.0,0.051999323070049286,0.12140162289142609,148854.0,468.0,480.0,148854,148854.0,13.211949348449707
640,adam,70.63697052001953,70.63580322265625,0.00011437729699537158,0.00025210631429217756,70.63580322265625,0.0011437729699537158,2.5210631429217758e-05,70.63697220625764,10514422.0,0.053528573364019394,0.12101102620363235,148854.0,468.0,480.0,148854,148854.0,13.210835456848145
660,adam,70.62076568603516,70.61957550048828,0.0001169719616882503,0.00025060924235731363,70.61957550048828,0.001169719616882503,2.5060924235731365e-05,70.6207702810294,10512006.0,0.054742876440286636,0.12029244005680084,148854.0,468.0,480.0,148854,148854.0,13.208582878112793
680,adam,70.6030044555664,70.60179138183594,0.00011886206630151719,0.00024861731799319386,70.60179138183594,0.0011886206630151719,2.486173179931939e-05,70.60300486423075,10509359.0,0.05562744662165642,0.1193363144993782,148854.0,468.0,480.0,148854,148854.0,13.204964637756348
700,adam,70.59893035888672,70.59770202636719,0.0001205809967359528,0.0002464876160956919,70.59770202636719,0.001205809967359528,2.4648761609569192e-05,70.59893248509616,10508750.0,0.056431908160448074,0.11831405758857727,148854.0,468.0,480.0,148854,148854.0,13.20626449584961
720,adam,70.60030364990234,70.59906005859375,0.00012172658898634836,0.00024420133559033275,70.59906005859375,0.0012172658898634836,2.4420133559033275e-05,70.60030174461717,10508952.0,0.056968044489622116,0.11721664667129517,148854.0,468.0,480.0,148854,148854.0,13.205074310302734
740,adam,70.5953369140625,70.59408569335938,0.0001230924390256405,0.000241943693254143,70.59408569335938,0.0012309243902564049,2.4194369325414302e-05,70.59534081211896,10508212.0,0.0576072633266449,0.11613297462463379,148854.0,468.0,480.0,148854,148854.0,13.20388126373291
760,adam,70.57654571533203,70.57528686523438,0.00012373030767776072,0.00023955776123329997,70.57528686523438,0.0012373030767776072,2.395577612333e-05,70.57654812408728,10505414.0,0.057905782014131546,0.11498772352933884,148854.0,468.0,480.0,148854,148854.0,13.200939178466797
780,adam,70.58148956298828,70.5802230834961,0.00012412095384206623,0.0002372036105953157,70.5802230834961,0.0012412095384206623,2.372036105953157e-05,70.58148801339557,10506149.0,0.05808860808610916,0.11385773122310638,148854.0,468.0,480.0,148854,148854.0,13.201742172241211
800,adam,70.57820892333984,70.57694244384766,0.00012454547686502337,0.00023499100643675774,70.57694244384766,0.0012454547686502337,2.3499100643675776e-05,70.57821139771696,10505660.0,0.058287281543016434,0.11279568076133728,148854.0,468.0,480.0,148854,148854.0,13.200593948364258
820,adam,70.57160949707031,70.5703353881836,0.00012490984227042645,0.00023290487297344953,70.5703353881836,0.0012490984227042645,2.3290487297344954e-05,70.57160777709359,10504677.0,0.05845780298113823,0.11179433763027191,148854.0,468.0,480.0,148854,148854.0,13.200904846191406
840,adam,70.5689468383789,70.56767272949219,0.00012507062638178468,0.00023083722044248134,70.56767272949219,0.0012507062638178468,2.3083722044248135e-05,70.56894651947805,10504280.0,0.05853305384516716,0.11080186814069748,148854.0,468.0,480.0,148854,148854.0,13.200105667114258
860,adam,70.56710815429688,70.56583404541016,0.00012514929403550923,0.00022891601838637143,70.56583404541016,0.0012514929403550923,2.2891601838637145e-05,70.56710842995236,10504007.0,0.05856987088918686,0.10987968742847443,148854.0,468.0,480.0,148854,148854.0,13.199342727661133
861,final,70.56246948242188,70.56121063232422,0.0001235916861332953,0.00023877344210632145,70.56121063232422,0.001235916861332953,2.3877344210632147e-05,70.56247042652976,10503319.0,0.05784090608358383,0.11461125314235687,148854.0,468.0,480.0,148854,148854.0,13.19837760925293
