iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
126,0.05782904,0.00946619,48.16623306,0.15750267,0.03911029,1.48715675,0.19776322
127,0.05684527,0.00935677,47.29200745,0.15804470,0.03844231,1.48817182,0.19606711
128,0.05587753,0.00925625,46.42492294,0.15857372,0.03777771,1.48916137,0.19436489
129,0.05492539,0.00916378,45.56540298,0.15909028,0.03711695,1.49012673,0.19265760
130,0.05398858,0.00907863,44.71388245,0.15959495,0.03646048,1.49106908,0.19094627
131,0.05306685,0.00900022,43.87073517,0.16008826,0.03580869,1.49198925,0.18923184
132,0.05215985,0.00892791,43.03620911,0.16057074,0.03516198,1.49288833,0.18751527
133,0.05126726,0.00886114,42.21055603,0.16104290,0.03452069,1.49376762,0.18579745
134,0.05038900,0.00879949,41.39411545,0.16150524,0.03388517,1.49462759,0.18407926
135,0.04952483,0.00874245,40.58716583,0.16195823,0.03325573,1.49546969,0.18236153
136,0.04867451,0.00868960,39.78986740,0.16240236,0.03263264,1.49629462,0.18064506
137,0.04783805,0.00864065,39.00254059,0.16283810,0.03201617,1.49710310,0.17893064
138,0.04701507,0.00859517,38.22522354,0.16326584,0.03140657,1.49789631,0.17721899
139,0.04620561,0.00855290,37.45822144,0.16368604,0.03080405,1.49867487,0.17551082
140,0.04540944,0.00851353,36.70159531,0.16409910,0.03020880,1.49943960,0.17380680
141,0.04462655,0.00847681,35.95560837,0.16450539,0.02962102,1.50019133,0.17210758
142,0.04385671,0.00844251,35.22025681,0.16490532,0.02904085,1.50093067,0.17041376
143,0.04309972,0.00841039,34.49556351,0.16529925,0.02846844,1.50165844,0.16872594
144,0.04235568,0.00838028,33.78180695,0.16568749,0.02790391,1.50237501,0.16704464
145,0.04162431,0.00835195,33.07893753,0.16607036,0.02734737,1.50308144,0.16537040
146,0.04090560,0.00832527,32.38708496,0.16644821,0.02679890,1.50377798,0.16370371
147,0.04019924,0.00830004,31.70612144,0.16682133,0.02625859,1.50446546,0.16204503
148,0.03950525,0.00827615,31.03618050,0.16718997,0.02572649,1.50514424,0.16039480
149,0.03882360,0.00825349,30.37734985,0.16755439,0.02520265,1.50581467,0.15875342
150,0.03815395,0.00823188,29.72946358,0.16791488,0.02468709,1.50647759,0.15712127
151,0.03749626,0.00821124,29.09256172,0.16827165,0.02417985,1.50713325,0.15549871
152,0.03685055,0.00819150,28.46675110,0.16862489,0.02368093,1.50778186,0.15388608
153,0.03621647,0.00817249,27.85181808,0.16897486,0.02319032,1.50842416,0.15228368
154,0.03559401,0.00815417,27.24780464,0.16932172,0.02270802,1.50906038,0.15069181
155,0.03498289,0.00813645,26.65454865,0.16966562,0.02223400,1.50969088,0.14911070
156,0.03438313,0.00811927,26.07208443,0.17000677,0.02176824,1.51031578,0.14754063
157,0.03379452,0.00810254,25.50032234,0.17034529,0.02131068,1.51093566,0.14598179
158,0.03321693,0.00808621,24.93917656,0.17068136,0.02086129,1.51155066,0.14443439
159,0.03265021,0.00807023,24.38854027,0.17101507,0.02042001,1.51216090,0.14289862
160,0.03209424,0.00805456,23.84834671,0.17134653,0.01998679,1.51276672,0.14137463
161,0.03154884,0.00803913,23.31847191,0.17167588,0.01956154,1.51336837,0.13986257
162,0.03101384,0.00802393,22.79876709,0.17200318,0.01914420,1.51396596,0.13836257
163,0.03048920,0.00800890,22.28923988,0.17232855,0.01873469,1.51455963,0.13687474
164,0.02997472,0.00799402,21.78971481,0.17265202,0.01833294,1.51514959,0.13539918
165,0.02947017,0.00797927,21.29998589,0.17297369,0.01793884,1.51573586,0.13393597
166,0.02897553,0.00796461,20.82007980,0.17329364,0.01755232,1.51631880,0.13248518
167,0.02849051,0.00795005,20.34968185,0.17361185,0.01717328,1.51689816,0.13104686
168,0.02801513,0.00793555,19.88885307,0.17392842,0.01680162,1.51747417,0.12962106
169,0.02754910,0.00792109,19.43733025,0.17424336,0.01643724,1.51804709,0.12820780
170,0.02709243,0.00790670,18.99509430,0.17455670,0.01608005,1.51861668,0.12680712
171,0.02664484,0.00789233,18.56191254,0.17486846,0.01572993,1.51918316,0.12541902
172,0.02620622,0.00787800,18.13765526,0.17517868,0.01538679,1.51974642,0.12404349
173,0.02577646,0.00786369,17.72223282,0.17548734,0.01505052,1.52030671,0.12268054
174,0.02535541,0.00784943,17.31546402,0.17579447,0.01472101,1.52086377,0.12133015
175,0.02494286,0.00783516,16.91720200,0.17610006,0.01439815,1.52141798,0.11999229
176,0.02453882,0.00782095,16.52737999,0.17640412,0.01408184,1.52196896,0.11866692
177,0.02414295,0.00780676,16.14570427,0.17670661,0.01377196,1.52251697,0.11735401
178,0.02375531,0.00779262,15.77220535,0.17700756,0.01346842,1.52306187,0.11605352
179,0.02337562,0.00777854,15.40659714,0.17730694,0.01317110,1.52360356,0.11476540
180,0.02300391,0.00776451,15.04891968,0.17760472,0.01287989,1.52414215,0.11348959
181,0.02263989,0.00775052,14.69887829,0.17790090,0.01259468,1.52467763,0.11222603
182,0.02228352,0.00773662,14.35639286,0.17819546,0.01231538,1.52520990,0.11097466
183,0.02193461,0.00772279,14.02128124,0.17848839,0.01204186,1.52573895,0.10973541
184,0.02159305,0.00770906,13.69342995,0.17877963,0.01177403,1.52626467,0.10850821
185,0.02125879,0.00769542,13.37278080,0.17906916,0.01151179,1.52678716,0.10729299
186,0.02093155,0.00768189,13.05905056,0.17935699,0.01125502,1.52730632,0.10608967
187,0.02061133,0.00766849,12.75219917,0.17964306,0.01100363,1.52782202,0.10489818
188,0.02029803,0.00765521,12.45213223,0.17992736,0.01075751,1.52833426,0.10371841
189,0.01999149,0.00764206,12.15871048,0.18020986,0.01051657,1.52884316,0.10255031
190,0.01969151,0.00762907,11.87166309,0.18049052,0.01028070,1.52934837,0.10139379
191,0.01939809,0.00761623,11.59103394,0.18076932,0.01004981,1.52985013,0.10024875
192,0.01911101,0.00760357,11.31657028,0.18104625,0.00982381,1.53034818,0.09911513
193,0.01883030,0.00759106,11.04831600,0.18132125,0.00960259,1.53084266,0.09799282
194,0.01855572,0.00757874,10.78600311,0.18159431,0.00938607,1.53133345,0.09688174
195,0.01828718,0.00756660,10.52953434,0.18186541,0.00917416,1.53182042,0.09578181
196,0.01802455,0.00755467,10.27877903,0.18213452,0.00896675,1.53230369,0.09469294
197,0.01776788,0.00754296,10.03375244,0.18240161,0.00876378,1.53278291,0.09361504
198,0.01751685,0.00753144,9.79418755,0.18266666,0.00856514,1.53325844,0.09254803
199,0.01727147,0.00752012,9.56005478,0.18292965,0.00837075,1.53373015,0.09149182
200,0.01703167,0.00750903,9.33126640,0.18319055,0.00818054,1.53419781,0.09044632
201,0.01679717,0.00749815,9.10756874,0.18344936,0.00799441,1.53466165,0.08941146
202,0.01656807,0.00748752,8.88903522,0.18370605,0.00781229,1.53512132,0.08838715
203,0.01634419,0.00747710,8.67549229,0.18396059,0.00763409,1.53557706,0.08737330
204,0.01612543,0.00746691,8.46684456,0.18421297,0.00745975,1.53602886,0.08636983
205,0.01591167,0.00745698,8.26293659,0.18446317,0.00728917,1.53647637,0.08537666
206,0.01570279,0.00744727,8.06368256,0.18471119,0.00712230,1.53691995,0.08439372
207,0.01549878,0.00743778,7.86907864,0.18495701,0.00695905,1.53735948,0.08342091
208,0.01529951,0.00742854,7.67896318,0.18520062,0.00679935,1.53779483,0.08245817
209,0.01510489,0.00741955,7.49325562,0.18544202,0.00664313,1.53822601,0.08150541
210,0.01491482,0.00741078,7.31187391,0.18568118,0.00649033,1.53865314,0.08056256
211,0.01472918,0.00740224,7.13467693,0.18591812,0.00634086,1.53907609,0.07962954
212,0.01454796,0.00739396,6.96165514,0.18615282,0.00619468,1.53949475,0.07870628
213,0.01437100,0.00738590,6.79265738,0.18638526,0.00605170,1.53990936,0.07779270
214,0.01419821,0.00737807,6.62761259,0.18661547,0.00591188,1.54031992,0.07688874
215,0.01402962,0.00737047,6.46653175,0.18684341,0.00577514,1.54072618,0.07599431
216,0.01386500,0.00736311,6.30918503,0.18706909,0.00564142,1.54112828,0.07510936
217,0.01370435,0.00735596,6.15558672,0.18729252,0.00551066,1.54152632,0.07423380
218,0.01354752,0.00734904,6.00558901,0.18751369,0.00538280,1.54192019,0.07336757
219,0.01339453,0.00734233,5.85920715,0.18773264,0.00525779,1.54230988,0.07251061
220,0.01324522,0.00733584,5.71629620,0.18794933,0.00513556,1.54269552,0.07166284
221,0.01309953,0.00732956,5.57679605,0.18816379,0.00501607,1.54307699,0.07082420
222,0.01295742,0.00732350,5.44064426,0.18837598,0.00489925,1.54345429,0.06999462
223,0.01281878,0.00731763,5.30777884,0.18858598,0.00478505,1.54382765,0.06917404
224,0.01268357,0.00731196,5.17814398,0.18879375,0.00467342,1.54419696,0.06836240
225,0.01255171,0.00730648,5.05167150,0.18899931,0.00456430,1.54456222,0.06755963
226,0.01242310,0.00730120,4.92824316,0.18920268,0.00445765,1.54492342,0.06676567
227,0.01229766,0.00729611,4.80779743,0.18940385,0.00435342,1.54528058,0.06598045
228,0.01217540,0.00729120,4.69034815,0.18960284,0.00425155,1.54563379,0.06520391
229,0.01205613,0.00728647,4.57570505,0.18979964,0.00415200,1.54598308,0.06443600
230,0.01193992,0.00728192,4.46395111,0.18999429,0.00405471,1.54632831,0.06367664
231,0.01182659,0.00727754,4.35489845,0.19018678,0.00395965,1.54666972,0.06292579
