iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
72,6.34767628,6.06853056,278.99557495,0.13619664,0.01389083,1.44635749,0.11785938
73,6.29171991,6.01162767,279.93780518,0.14007433,0.01408846,1.45392239,0.11869481
74,6.23573065,5.95469141,280.88107300,0.14400682,0.01428880,1.46152782,0.11953578
75,6.17971420,5.89773512,281.81698608,0.14799407,0.01449141,1.46917355,0.12038027
76,6.12367916,5.84077454,282.73764038,0.15203598,0.01469585,1.47685945,0.12122642
77,6.06762123,5.78381491,283.63577271,0.15613247,0.01490169,1.48458612,0.12207248
78,6.01155329,5.72687340,284.50460815,0.16028346,0.01510855,1.49235308,0.12291683
79,5.95547438,5.66995668,285.33767700,0.16448884,0.01531604,1.50016069,0.12375800
80,5.89939165,5.61307716,286.13009644,0.16874850,0.01552383,1.50800884,0.12459467
81,5.84330988,5.55624342,286.87753296,0.17306228,0.01573158,1.51589739,0.12542561
82,5.78723383,5.49946451,287.57617188,0.17743008,0.01593901,1.52382636,0.12624978
83,5.73116684,5.44274712,288.22204590,0.18185173,0.01614582,1.53179586,0.12706621
84,5.67511559,5.38609934,288.81347656,0.18632708,0.01635179,1.53980565,0.12787411
85,5.61908293,5.32952833,289.34738159,0.19085595,0.01655668,1.54785585,0.12867275
86,5.56307650,5.27304268,289.82174683,0.19543815,0.01676030,1.55594623,0.12946156
87,5.50710011,5.21664667,290.23617554,0.20007350,0.01696246,1.56407678,0.13024002
88,5.45115709,5.16034555,290.58956909,0.20476179,0.01716303,1.57224751,0.13100776
89,5.39525461,5.10414600,290.88189697,0.20950280,0.01736187,1.58045816,0.13176444
90,5.33939695,5.04805231,291.11303711,0.21429634,0.01755886,1.58870864,0.13250984
91,5.28359079,4.99207163,291.28210449,0.21914214,0.01775391,1.59699893,0.13324378
92,5.22784042,4.93620729,291.39089966,0.22403996,0.01794693,1.60532880,0.13396616
93,5.17214966,4.88046312,291.43948364,0.22898953,0.01813788,1.61369812,0.13467693
94,5.11652613,4.82484484,291.42916870,0.23399058,0.01832669,1.62210679,0.13537610
95,5.06097555,4.76935720,291.36071777,0.23904286,0.01851333,1.63055444,0.13606368
96,5.00550318,4.71400404,291.23620605,0.24414603,0.01869776,1.63904107,0.13673975
97,4.95011330,4.65878868,291.05630493,0.24929984,0.01887997,1.64756656,0.13740440
98,4.89481354,4.60371780,290.82199097,0.25450394,0.01905994,1.65613043,0.13805774
99,4.83960772,4.54879284,290.53598022,0.25975800,0.01923766,1.66473269,0.13869990
100,4.78450203,4.49401903,290.19842529,0.26506165,0.01941313,1.67337310,0.13933101
101,4.72950411,4.43940306,289.81118774,0.27041462,0.01958634,1.68205130,0.13995121
102,4.67461872,4.38494730,289.37609863,0.27581644,0.01975729,1.69076705,0.14056064
103,4.61985254,4.33065605,288.89492798,0.28126687,0.01992599,1.69952011,0.14115943
104,4.56520796,4.27653360,288.36779785,0.28676540,0.02009241,1.70831037,0.14174770
105,4.51069546,4.22258568,287.79733276,0.29231173,0.02025657,1.71713746,0.14232557
106,4.45631981,4.16881752,287.18374634,0.29790536,0.02041845,1.72600091,0.14289314
107,4.40208721,4.11523342,286.52957153,0.30354589,0.02057804,1.73490036,0.14345048
108,4.34800243,4.06183767,285.83477783,0.30923289,0.02073533,1.74383581,0.14399768
109,4.29407310,4.00863552,285.10122681,0.31496599,0.02089030,1.75280678,0.14453478
110,4.24030495,3.95563388,284.32897949,0.32074466,0.02104293,1.76181281,0.14506182
111,4.18670464,3.90283656,283.52050781,0.32656845,0.02119319,1.77085352,0.14557880
112,4.13327694,3.85024834,282.67501831,0.33243686,0.02134104,1.77992892,0.14608571
113,4.08003092,3.79787660,281.79431152,0.33834940,0.02148644,1.78903806,0.14658253
114,4.02697039,3.74572635,280.87838745,0.34430555,0.02162934,1.79818082,0.14706919
115,3.97410178,3.69380164,279.92810059,0.35030481,0.02176971,1.80735707,0.14754562
116,3.92143345,3.64211082,278.94433594,0.35634667,0.02190748,1.81656575,0.14801174
117,3.86896920,3.59065700,277.92794800,0.36243054,0.02204258,1.82580698,0.14846744
118,3.81671739,3.53944850,276.87820435,0.36855587,0.02217496,1.83507991,0.14891258
119,3.76468372,3.48849058,275.79595947,0.37472209,0.02230453,1.84438431,0.14934701
120,3.71287513,3.43779039,274.68136597,0.38092858,0.02243122,1.85371935,0.14977056
121,3.66129732,3.38735223,273.53524780,0.38717476,0.02255495,1.86308491,0.15018305
122,3.60995555,3.33718181,272.35763550,0.39346007,0.02267563,1.87248039,0.15058430
123,3.55885816,3.28728652,271.14880371,0.39978388,0.02279317,1.88190520,0.15097408
124,3.50801086,3.23767328,269.90875244,0.40614545,0.02290748,1.89135861,0.15135218
125,3.45741987,3.18834662,268.63763428,0.41254425,0.02301846,1.90084028,0.15171836
126,3.40709066,3.13931298,267.33560181,0.41897956,0.02312601,1.91034973,0.15207238
127,3.35703087,3.09057951,266.00283813,0.42545065,0.02323003,1.91988599,0.15241399
128,3.30724740,3.04215312,264.63882446,0.43195686,0.02333040,1.92944860,0.15274292
129,3.25774455,2.99403763,263.24514771,0.43849751,0.02342703,1.93903697,0.15305890
130,3.20852995,2.94624138,261.81982422,0.44507191,0.02351980,1.94865048,0.15336166
131,3.15960741,2.89876699,260.36523438,0.45167923,0.02360861,1.95828855,0.15365092
132,3.11098742,2.85162592,258.87951660,0.45831880,0.02369334,1.96795011,0.15392642
133,3.06267190,2.80481887,257.36431885,0.46498984,0.02377389,1.97763491,0.15418784
134,3.01466942,2.75835562,255.81845093,0.47169155,0.02385014,1.98734188,0.15443492
135,2.96698475,2.71223950,254.24287415,0.47842315,0.02392200,1.99707055,0.15466738
136,2.91962433,2.66647792,252.63726807,0.48518384,0.02398933,2.00681996,0.15488490
137,2.87259316,2.62107468,251.00254822,0.49197271,0.02405205,2.01658964,0.15508723
138,2.82589960,2.57603836,249.33842468,0.49878907,0.02411004,2.02637815,0.15527408
139,2.77954769,2.53137350,247.64445496,0.50563210,0.02416320,2.03618526,0.15544516
140,2.73354316,2.48708415,245.92201233,0.51250076,0.02421142,2.04601002,0.15560019
141,2.68789029,2.44317627,244.17044067,0.51939434,0.02425461,2.05585170,0.15573892
142,2.64259696,2.39965510,242.39117432,0.52631193,0.02429267,2.06570911,0.15586106
143,2.59766698,2.35652661,240.58277893,0.53325254,0.02432550,2.07558179,0.15596636
144,2.55310607,2.31379437,238.74710083,0.54021537,0.02435302,2.08546853,0.15605454
145,2.50892234,2.27146697,236.88388062,0.54719943,0.02437513,2.09536815,0.15612537
146,2.46511602,2.22954416,234.99340820,0.55420381,0.02439175,2.10528040,0.15617858
147,2.42169619,2.18803382,233.07682800,0.56122756,0.02440280,2.11520386,0.15621395
148,2.37866426,2.14693856,231.13317871,0.56826973,0.02440820,2.12513804,0.15623124
149,2.33603001,2.10626602,229.16435242,0.57532936,0.02440788,2.13508105,0.15623023
150,2.29379320,2.06601644,227.16992188,0.58240545,0.02440178,2.14503288,0.15621069
151,2.25196099,2.02619600,225.15106201,0.58949691,0.02438983,2.15499210,0.15617242
152,2.21053743,1.98680902,223.10760498,0.59660292,0.02437197,2.16495752,0.15611523
153,2.16952682,1.94785833,221.04055786,0.60372233,0.02434814,2.17492843,0.15603891
154,2.12893414,1.90934896,218.95010376,0.61085421,0.02431831,2.18490338,0.15594327
155,2.08876228,1.87128246,216.83757019,0.61799741,0.02428241,2.19488168,0.15582815
156,2.04901600,1.83366406,214.70249939,0.62515098,0.02424043,2.20486212,0.15569338
157,2.00969958,1.79649627,212.54689026,0.63231385,0.02419232,2.21484327,0.15553880
158,1.97081578,1.75978172,210.37052917,0.63948482,0.02413805,2.22482443,0.15536426
159,1.93236911,1.72352386,208.17451477,0.64666307,0.02407762,2.23480415,0.15516964
160,1.89436138,1.68772495,205.95858765,0.65384728,0.02401098,2.24478173,0.15495478
161,1.85679841,1.65238833,203.72511292,0.66103637,0.02393815,2.25475526,0.15471958
162,1.81968188,1.61751592,201.47383118,0.66822934,0.02385911,2.26472402,0.15446393
163,1.78301346,1.58310914,199.20513916,0.67542505,0.02377386,2.27468705,0.15418774
164,1.74679816,1.54917121,196.92068481,0.68262243,0.02368241,2.28464270,0.15389091
165,1.71103716,1.51570284,194.62084961,0.68982023,0.02358478,2.29459000,0.15357336
166,1.67573380,1.48270667,192.30661011,0.69701743,0.02348098,2.30452752,0.15323503
167,1.64088929,1.45018291,189.97888184,0.70421284,0.02337103,2.31445432,0.15287587
168,1.60650730,1.41813445,187.63813782,0.71140540,0.02325497,2.32436872,0.15249582
169,1.57258856,1.38656163,185.28521729,0.71859390,0.02313284,2.33426976,0.15209484
170,1.53913462,1.35546470,182.92111206,0.72577715,0.02300467,2.34415627,0.15167291
171,1.50614762,1.32484460,180.54718018,0.73295408,0.02287052,2.35402679,0.15123004
172,1.47362936,1.29470313,178.16329956,0.74012351,0.02273045,2.36387992,0.15076619
173,1.44158041,1.26503921,175.77137756,0.74728417,0.02258450,2.37371445,0.15028140
174,1.41000187,1.23585320,173.37173462,0.75443500,0.02243275,2.38352919,0.14977567
175,1.37889481,1.20714569,170.96520996,0.76157486,0.02227527,2.39332271,0.14924903
176,1.34826052,1.17891717,168.55265808,0.76870257,0.02211215,2.40309334,0.14870153
177,1.31809843,1.15116489,166.13575745,0.77581698,0.02194346,2.41284037,0.14813323
178,1.28840792,1.12388873,163.71434021,0.78291672,0.02176929,2.42256260,0.14754419
179,1.25919199,1.09709013,161.29023743,0.79000086,0.02158974,2.43225765,0.14693449
180,1.23044741,1.07076538,158.86354065,0.79706818,0.02140492,2.44192529,0.14630422
181,1.20217609,1.04491472,156.43603516,0.80411756,0.02121493,2.45156360,0.14565347
182,1.17437708,1.01953709,154.00791931,0.81114769,0.02101989,2.46117115,0.14498237
183,1.14704847,0.99462914,151.58026123,0.81815755,0.02081990,2.47074723,0.14429103
184,1.12019002,0.97018999,149.15420532,0.82514608,0.02061510,2.48029017,0.14357959
185,1.09380233,0.94621891,146.73089600,0.83211184,0.02040561,2.48979807,0.14284819
186,1.06788170,0.92271221,144.31040955,0.83905393,0.02019156,2.49927044,0.14209701
187,1.04242802,0.89966774,141.89421082,0.84597117,0.01997310,2.50870562,0.14132622
188,1.01743948,0.87708354,139.48335266,0.85286236,0.01975036,2.51810217,0.14053598
189,0.99291414,0.85495698,137.07786560,0.85972649,0.01952350,2.52745891,0.13972650
190,0.96885031,0.83328480,134.67962646,0.86656237,0.01929265,2.53677440,0.13889800
191,0.94524550,0.81206375,132.28927612,0.87336886,0.01905799,2.54604745,0.13805068
192,0.92209774,0.79129130,129.90750122,0.88014495,0.01881966,2.55527663,0.13718477
193,0.89940476,0.77096432,127.53495026,0.88688958,0.01857783,2.56446052,0.13630052
194,0.87716264,0.75107807,125.17261505,0.89360154,0.01833267,2.57359838,0.13539819
195,0.85537004,0.73162997,122.82174683,0.90027988,0.01808435,2.58268833,0.13447805
196,0.83402318,0.71261573,120.48265839,0.90692353,0.01783302,2.59172940,0.13354035
197,0.81311864,0.69403142,118.15608978,0.91353154,0.01757889,2.60072041,0.13258539
198,0.79265416,0.67587316,115.84355927,0.92010278,0.01732211,2.60965967,0.13161349
199,0.77262461,0.65813571,113.54526520,0.92663628,0.01706288,2.61854672,0.13062495
200,0.75302792,0.64081609,111.26191711,0.93313092,0.01680136,2.62737966,0.12962008
201,0.73385918,0.62390858,108.99449158,0.93958598,0.01653776,2.63615775,0.12859921
202,0.71511507,0.60740894,106.74389648,0.94600034,0.01627224,2.64487958,0.12756270
203,0.69679219,0.59131336,104.51039886,0.95237315,0.01600501,2.65354371,0.12651089
204,0.67888469,0.57561511,102.29514313,0.95870334,0.01573623,2.66214967,0.12544414
205,0.66138923,0.56031013,100.09866333,0.96499008,0.01546612,2.67069602,0.12436284
206,0.64430177,0.54539388,97.92143250,0.97123253,0.01519484,2.67918134,0.12326736
207,0.62761658,0.53086001,95.76419830,0.97742981,0.01492260,2.68760514,0.12215809
208,0.61132985,0.51670384,93.62773132,0.98358107,0.01464957,2.69596601,0.12103543
209,0.59543639,0.50291967,91.51270294,0.98968560,0.01437596,2.70426297,0.11989979
210,0.57993162,0.48950222,89.41949463,0.99574232,0.01410194,2.71249509,0.11875160
211,0.56481016,0.47644556,87.34901428,1.00175071,0.01382771,2.72066140,0.11759127
212,0.55006737,0.46374482,85.30130005,1.00770998,0.01355344,2.72876072,0.11641924
213,0.53569740,0.45139331,83.27718353,1.01361918,0.01327933,2.73679256,0.11523595
214,0.52169615,0.43938667,81.27700043,1.01947784,0.01300554,2.74475527,0.11404185
215,0.50805694,0.42771751,79.30144501,1.02528524,0.01273228,2.75264883,0.11283740
216,0.49477458,0.41638008,77.35099792,1.03104067,0.01245970,2.76047230,0.11162305
217,0.48184448,0.40536964,75.42593384,1.03674340,0.01218800,2.76822424,0.11039927
218,0.46926075,0.39467961,73.52681732,1.04239309,0.01191733,2.77590418,0.10916653
219,0.45701686,0.38430336,71.65383911,1.04798901,0.01164788,2.78351188,0.10792533
220,0.44510829,0.37423596,69.80739594,1.05353069,0.01137980,2.79104590,0.10667612
221,0.43352908,0.36447090,67.98802185,1.05901730,0.01111325,2.79850578,0.10541941
222,0.42227364,0.35500240,66.19593048,1.06444848,0.01084841,2.80589080,0.10415569
223,0.41133550,0.34582379,64.43129730,1.06982374,0.01058542,2.81320071,0.10288545
224,0.40070951,0.33692944,62.69460678,1.07514286,0.01032443,2.82043457,0.10160918
225,0.39038944,0.32831296,60.98601151,1.08040535,0.01006558,2.82759213,0.10032739
226,0.38037032,0.31996936,59.30553055,1.08561063,0.00980904,2.83467221,0.09904058
227,0.37064514,0.31189108,57.65372086,1.09075832,0.00955492,2.84167528,0.09774925
228,0.36120889,0.30407321,56.03052139,1.09584820,0.00930336,2.84860015,0.09645391
229,0.35205534,0.29650927,54.43615341,1.10088003,0.00905448,2.85544682,0.09515505
230,0.34317940,0.28919408,52.87065125,1.10585320,0.00880842,2.86221433,0.09385320
231,0.33457437,0.28212076,51.33428192,1.11076784,0.00856529,2.86890292,0.09254885
232,0.32623473,0.27528384,49.82693863,1.11562347,0.00832519,2.87551212,0.09124251
233,0.31815457,0.26867723,48.34883499,1.12042010,0.00808825,2.88204169,0.08993468
234,0.31032863,0.26229569,46.89990616,1.12515724,0.00785454,2.88849115,0.08862586
235,0.30275071,0.25613311,45.48011780,1.12983489,0.00762418,2.89486051,0.08731656
236,0.29541522,0.25018385,44.08953476,1.13445294,0.00739725,2.90114951,0.08600726
237,0.28831643,0.24444205,42.72816849,1.13901138,0.00717383,2.90735817,0.08469847
238,0.28144926,0.23890305,41.39575195,1.14350998,0.00695400,2.91348577,0.08339067
239,0.27480769,0.23356068,40.09231949,1.14794862,0.00673784,2.91953278,0.08208434
240,0.26838580,0.22840904,38.81789398,1.15232754,0.00652540,2.92549944,0.08077998
241,0.26217863,0.22344340,37.57223129,1.15664673,0.00631676,2.93138528,0.07947805
242,0.25618052,0.21865849,36.35499573,1.16090608,0.00611196,2.93719053,0.07817902
243,0.25038642,0.21404907,35.16634369,1.16510558,0.00591105,2.94291496,0.07688336
244,0.24479112,0.20961018,34.00598907,1.16924536,0.00571408,2.94855857,0.07559153
245,0.23938864,0.20533611,32.87367630,1.17332554,0.00552108,2.95412230,0.07430398
246,0.23417471,0.20122296,31.76908112,1.17734647,0.00533209,2.95960522,0.07302115
247,0.22914323,0.19726449,30.69229317,1.18130803,0.00514713,2.96500874,0.07174348
248,0.22429015,0.19345725,29.64272118,1.18521047,0.00496622,2.97033191,0.07047140
249,0.21960992,0.18979575,28.62033653,1.18905401,0.00478938,2.97557569,0.06920533
250,0.21509784,0.18627575,27.62463379,1.19283867,0.00461662,2.98074007,0.06794568
251,0.21074925,0.18289265,26.65559196,1.19656503,0.00444794,2.98582530,0.06669286
252,0.20655937,0.17964217,25.71270561,1.20023310,0.00428334,2.99083161,0.06544726
253,0.20252343,0.17651977,24.79568291,1.20384324,0.00412283,2.99575973,0.06420925
254,0.19863674,0.17352135,23.90402794,1.20739567,0.00396638,3.00060987,0.06297922
255,0.19489498,0.17064261,23.03765106,1.21089089,0.00381399,3.00538254,0.06175753
256,0.19129379,0.16787976,22.19603920,1.21432912,0.00366564,3.01007795,0.06054453
257,0.18782872,0.16522864,21.37885475,1.21771073,0.00352130,3.01469684,0.05934057
258,0.18449557,0.16268533,20.58582115,1.22103608,0.00338095,3.01923966,0.05814597
259,0.18129034,0.16024640,19.81637764,1.22430563,0.00324456,3.02370667,0.05696107
260,0.17820896,0.15790814,19.07019806,1.22751963,0.00311210,3.02809834,0.05578616
261,0.17524730,0.15566669,18.34695435,1.23067856,0.00298351,3.03241563,0.05462154
262,0.17240170,0.15351914,17.64591599,1.23378301,0.00285877,3.03665853,0.05346749
263,0.16966815,0.15146144,16.96715164,1.23683298,0.00273783,3.04082823,0.05232431
264,0.16704309,0.14949070,16.30992317,1.23982942,0.00262064,3.04492497,0.05119224
265,0.16452268,0.14760353,15.67388153,1.24277258,0.00250716,3.04894972,0.05007153
266,0.16210389,0.14579731,15.05851841,1.24566293,0.00239732,3.05290222,0.04896243
267,0.15978262,0.14406854,14.46329403,1.24850106,0.00229107,3.05678415,0.04786515
268,0.15755598,0.14241426,13.88826084,1.25128734,0.00218836,3.06059575,0.04677992
269,0.15542054,0.14083210,13.33233833,1.25402248,0.00208912,3.06433749,0.04570692
270,0.15337293,0.13931869,12.79553986,1.25670683,0.00199330,3.06801081,0.04464637
271,0.15141034,0.13787170,12.27739334,1.25934112,0.00190082,3.07161570,0.04359842
272,0.14952956,0.13648865,11.77717400,1.26192570,0.00181163,3.07515311,0.04256325
273,0.14772768,0.13516690,11.29459572,1.26446116,0.00172565,3.07862377,0.04154100
274,0.14600194,0.13390422,10.82913494,1.26694822,0.00164283,3.08202815,0.04053182
275,0.14434943,0.13269782,10.38065815,1.26938713,0.00156308,3.08536768,0.03953584
276,0.14276755,0.13154590,9.94836712,1.27177870,0.00148635,3.08864236,0.03855316
277,0.14125356,0.13044609,9.53192425,1.27412331,0.00141255,3.09185338,0.03758391
278,0.13980502,0.12939620,9.13105869,1.27642179,0.00134162,3.09500146,0.03662817
279,0.13841937,0.12839431,8.74512577,1.27867472,0.00127349,3.09808731,0.03568602
280,0.13709427,0.12743832,8.37385654,1.28088236,0.00120809,3.10111189,0.03475753
281,0.13582730,0.12652646,8.01663876,1.28304565,0.00114533,3.10407591,0.03384276
282,0.13461646,0.12565686,7.67335844,1.28516495,0.00108516,3.10697985,0.03294177
283,0.13345928,0.12482773,7.34328985,1.28724098,0.00102750,3.10982490,0.03205459
284,0.13235386,0.12403730,7.02630901,1.28927433,0.00097227,3.11261177,0.03118125
285,0.13129790,0.12328399,6.72172546,1.29126561,0.00091941,3.11534142,0.03032176
286,0.13028978,0.12256628,6.42942286,1.29321539,0.00086884,3.11801410,0.02947613
287,0.12932734,0.12188252,6.14887619,1.29512429,0.00082050,3.12063122,0.02864436
288,0.12840880,0.12123144,5.87958288,1.29699290,0.00077431,3.12319303,0.02782643
289,0.12753241,0.12061144,5.62143135,1.29882169,0.00073021,3.12570071,0.02702233
290,0.12669630,0.12002107,5.37393045,1.30061150,0.00068812,3.12815547,0.02623202
291,0.12589887,0.11945925,5.13661003,1.30236292,0.00064798,3.13055754,0.02545547
292,0.12513857,0.11892462,4.90925407,1.30407619,0.00060973,3.13290787,0.02469263
293,0.12441384,0.11841598,4.69153357,1.30575252,0.00057329,3.13520718,0.02394344
294,0.12372307,0.11793213,4.48300505,1.30739212,0.00053860,3.13745666,0.02320783
295,0.12306505,0.11747207,4.28347063,1.30899549,0.00050561,3.13965654,0.02248575
296,0.12243824,0.11703469,4.09251451,1.31056333,0.00047424,3.14180779,0.02177710
297,0.12184126,0.11661887,3.90984344,1.31209636,0.00044444,3.14391160,0.02108181
298,0.12127282,0.11622375,3.73506165,1.31359506,0.00041615,3.14596844,0.02039977
299,0.12073182,0.11584827,3.56810570,1.31506014,0.00038931,3.14797926,0.01973091
300,0.12021696,0.11549170,3.40840411,1.31649184,0.00036386,3.14994431,0.01907509
301,0.11972713,0.11515301,3.25588799,1.31789088,0.00033975,3.15186501,0.01843223
302,0.11926125,0.11483145,3.11021924,1.31925809,0.00031692,3.15374160,0.01780220
303,0.11881807,0.11452613,2.97105193,1.32059371,0.00029532,3.15557551,0.01718488
304,0.11839681,0.11423639,2.83824468,1.32189846,0.00027490,3.15736699,0.01658015
305,0.11799641,0.11396150,2.71148419,1.32317293,0.00025561,3.15911674,0.01598787
306,0.11761586,0.11370067,2.59054804,1.32441747,0.00023740,3.16082597,0.01540792
307,0.11725428,0.11345328,2.47514081,1.32563293,0.00022023,3.16249514,0.01484015
308,0.11691082,0.11321865,2.36514306,1.32681966,0.00020404,3.16412520,0.01428442
309,0.11658463,0.11299627,2.26019430,1.32797825,0.00018880,3.16571641,0.01374059
310,0.11627489,0.11278543,2.16018724,1.32910943,0.00017446,3.16727018,0.01320850
311,0.11598098,0.11258566,2.06494069,1.33021319,0.00016099,3.16878653,0.01268801
312,0.11570199,0.11239643,1.97412229,1.33129048,0.00014833,3.17026639,0.01217896
313,0.11543725,0.11221713,1.88764548,1.33234179,0.00013645,3.17171073,0.01168120
314,0.11518620,0.11204736,1.80533993,1.33336747,0.00012532,3.17312002,0.01119456
315,0.11494805,0.11188666,1.72691309,1.33436811,0.00011489,3.17449474,0.01071889
