iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
186,0.00803561,0.00132021,6.56336498,0.10332876,0.04870706,1.37912309,0.00610904,-0.00237757,0.22059937
187,0.00800817,0.00131976,6.53639889,0.10350370,0.04850808,1.37949836,0.00609631,-0.00237250,0.22014832
188,0.00798077,0.00131932,6.50946188,0.10367882,0.04830923,1.37987375,0.00608363,-0.00236744,0.21969664
189,0.00795341,0.00131889,6.48255014,0.10385408,0.04811051,1.38024914,0.00607104,-0.00236245,0.21924432
190,0.00792606,0.00131847,6.45565414,0.10402948,0.04791192,1.38062465,0.00605854,-0.00235756,0.21879135
191,0.00789876,0.00131805,6.42878389,0.10420502,0.04771346,1.38100028,0.00604612,-0.00235277,0.21833774
192,0.00787148,0.00131765,6.40193558,0.10438069,0.04751514,1.38137579,0.00603370,-0.00234804,0.21788350
193,0.00784423,0.00131725,6.37511396,0.10455649,0.04731696,1.38175166,0.00602123,-0.00234331,0.21742864
194,0.00781702,0.00131686,6.34831381,0.10473241,0.04711893,1.38212729,0.00600868,-0.00233853,0.21697317
195,0.00778984,0.00131648,6.32153702,0.10490844,0.04692105,1.38250303,0.00599601,-0.00233366,0.21651709
196,0.00776269,0.00131610,6.29478502,0.10508458,0.04672333,1.38287902,0.00598326,-0.00232871,0.21606043
197,0.00773559,0.00131573,6.26806879,0.10526083,0.04652578,1.38325477,0.00597045,-0.00232368,0.21560319
198,0.00770851,0.00131537,6.24137688,0.10543719,0.04632840,1.38363063,0.00595764,-0.00231863,0.21514536
199,0.00768147,0.00131502,6.21470213,0.10561366,0.04613119,1.38400650,0.00594486,-0.00231359,0.21468697
200,0.00765448,0.00131468,6.18807602,0.10579024,0.04593417,1.38438237,0.00593214,-0.00230861,0.21422803
201,0.00762751,0.00131434,6.16146564,0.10596694,0.04573734,1.38475835,0.00591947,-0.00230369,0.21376856
202,0.00760058,0.00131401,6.13489294,0.10614376,0.04554071,1.38513422,0.00590682,-0.00229881,0.21330856
203,0.00757369,0.00131368,6.10834742,0.10632068,0.04534430,1.38551033,0.00589415,-0.00229396,0.21284807
204,0.00754684,0.00131336,6.08183527,0.10649773,0.04514810,1.38588631,0.00588144,-0.00228909,0.21238708
205,0.00752003,0.00131305,6.05535316,0.10667489,0.04495214,1.38626242,0.00586866,-0.00228417,0.21192564
206,0.00749326,0.00131274,6.02890635,0.10685217,0.04475640,1.38663852,0.00585581,-0.00227920,0.21146375
207,0.00746654,0.00131244,6.00250816,0.10702959,0.04456091,1.38701475,0.00584292,-0.00227418,0.21100141
208,0.00743985,0.00131214,5.97613716,0.10720713,0.04436566,1.38739085,0.00583001,-0.00226913,0.21053866
209,0.00741321,0.00131185,5.94980526,0.10738482,0.04417068,1.38776731,0.00581712,-0.00226407,0.21007550
210,0.00738659,0.00131156,5.92349815,0.10756264,0.04397596,1.38814378,0.00580425,-0.00225904,0.20961195
211,0.00736004,0.00131127,5.89725304,0.10774060,0.04378152,1.38852024,0.00579142,-0.00225405,0.20914802
212,0.00733353,0.00131099,5.87103462,0.10791869,0.04358735,1.38889682,0.00577861,-0.00224909,0.20868373
213,0.00730705,0.00131071,5.84485435,0.10809693,0.04339347,1.38927352,0.00576579,-0.00224415,0.20821910
214,0.00728063,0.00131043,5.81872320,0.10827532,0.04319989,1.38965034,0.00575294,-0.00223920,0.20775414
215,0.00725425,0.00131016,5.79263258,0.10845387,0.04300662,1.39002728,0.00574006,-0.00223424,0.20728888
216,0.00722791,0.00130988,5.76658106,0.10863257,0.04281365,1.39040422,0.00572714,-0.00222924,0.20682332
217,0.00720163,0.00130961,5.74058151,0.10881142,0.04262101,1.39078140,0.00571419,-0.00222421,0.20635748
218,0.00717539,0.00130935,5.71462059,0.10899043,0.04242868,1.39115858,0.00570122,-0.00221915,0.20589137
219,0.00714919,0.00130908,5.68870258,0.10916961,0.04223669,1.39153600,0.00568825,-0.00221409,0.20542501
