iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
117,0.02806785,0.02797073,0.00116558,0.09595316,0.00000007,1.36310208,0.00026702
118,0.02806725,0.02797017,0.00115738,0.09593110,0.00000007,1.36305356,0.00026609
119,0.02806654,0.02796951,0.00113270,0.09590442,0.00000007,1.36299491,0.00026319
120,0.02806576,0.02796879,0.00109925,0.09587371,0.00000007,1.36292732,0.00025932
121,0.02806489,0.02796798,0.00106816,0.09583950,0.00000007,1.36285198,0.00025554
122,0.02806398,0.02796713,0.00104650,0.09580230,0.00000006,1.36277008,0.00025291
123,0.02806304,0.02796623,0.00104160,0.09576259,0.00000006,1.36268270,0.00025232
124,0.02806210,0.02796532,0.00105862,0.09572080,0.00000006,1.36259067,0.00025440
125,0.02806114,0.02796436,0.00110181,0.09567733,0.00000007,1.36249495,0.00025950
126,0.02806022,0.02796342,0.00117211,0.09563258,0.00000007,1.36239624,0.00026767
127,0.02805930,0.02796245,0.00127033,0.09558687,0.00000008,1.36229563,0.00027862
128,0.02805840,0.02796147,0.00139392,0.09554055,0.00000009,1.36219358,0.00029182
129,0.02805755,0.02796051,0.00153897,0.09549387,0.00000009,1.36209071,0.00030655
130,0.02805675,0.02795961,0.00169761,0.09544711,0.00000010,1.36198771,0.00032200
131,0.02805598,0.02795872,0.00186376,0.09540050,0.00000011,1.36188495,0.00033736
132,0.02805527,0.02795789,0.00202823,0.09535427,0.00000012,1.36178303,0.00035190
133,0.02805462,0.02795713,0.00218243,0.09530856,0.00000013,1.36168218,0.00036503
134,0.02805403,0.02795645,0.00232045,0.09526362,0.00000014,1.36158311,0.00037635
135,0.02805349,0.02795583,0.00243697,0.09521956,0.00000015,1.36148584,0.00038570
136,0.02805298,0.02795527,0.00253296,0.09517655,0.00000015,1.36139107,0.00039312
137,0.02805253,0.02795479,0.00260758,0.09513470,0.00000016,1.36129868,0.00039883
138,0.02805213,0.02795438,0.00266426,0.09509413,0.00000016,1.36120915,0.00040322
139,0.02805178,0.02795401,0.00271209,0.09505495,0.00000017,1.36112261,0.00040675
140,0.02805146,0.02795369,0.00275533,0.09501724,0.00000017,1.36103940,0.00040992
141,0.02805120,0.02795342,0.00279929,0.09498107,0.00000017,1.36095941,0.00041318
142,0.02805099,0.02795319,0.00285009,0.09494648,0.00000017,1.36088312,0.00041691
143,0.02805077,0.02795294,0.00291225,0.09491353,0.00000018,1.36081040,0.00042136
144,0.02805063,0.02795276,0.00298591,0.09488225,0.00000018,1.36074138,0.00042665
145,0.02805048,0.02795255,0.00307172,0.09485266,0.00000019,1.36067593,0.00043275
146,0.02805035,0.02795236,0.00316901,0.09482473,0.00000019,1.36061430,0.00043951
147,0.02805026,0.02795218,0.00327324,0.09479849,0.00000020,1.36055624,0.00044667
148,0.02805019,0.02795204,0.00338116,0.09477390,0.00000021,1.36050200,0.00045392
149,0.02805013,0.02795189,0.00348675,0.09475095,0.00000021,1.36045110,0.00046094
150,0.02805008,0.02795177,0.00358511,0.09472959,0.00000022,1.36040401,0.00046741
151,0.02805005,0.02795167,0.00367344,0.09470980,0.00000022,1.36036026,0.00047309
152,0.02805004,0.02795161,0.00374650,0.09469153,0.00000023,1.36031985,0.00047780
153,0.02805002,0.02795154,0.00380474,0.09467474,0.00000023,1.36028278,0.00048149
154,0.02805003,0.02795153,0.00384698,0.09465940,0.00000023,1.36024880,0.00048416
155,0.02805002,0.02795150,0.00387524,0.09464543,0.00000024,1.36021793,0.00048594
156,0.02805003,0.02795151,0.00389282,0.09463279,0.00000024,1.36019003,0.00048701
157,0.02805002,0.02795150,0.00390232,0.09462144,0.00000024,1.36016500,0.00048757
158,0.02805003,0.02795151,0.00390621,0.09461134,0.00000024,1.36014259,0.00048786
159,0.02805004,0.02795153,0.00391017,0.09460241,0.00000024,1.36012280,0.00048810
160,0.02805006,0.02795154,0.00391622,0.09459460,0.00000024,1.36010563,0.00048846
161,0.02805005,0.02795154,0.00392563,0.09458786,0.00000024,1.36009073,0.00048905
162,0.02805006,0.02795153,0.00394116,0.09458212,0.00000024,1.36007798,0.00048995
163,0.02805007,0.02795153,0.00396030,0.09457731,0.00000024,1.36006737,0.00049112
164,0.02805009,0.02795153,0.00398176,0.09457339,0.00000024,1.36005867,0.00049251
165,0.02805008,0.02795150,0.00400677,0.09457029,0.00000024,1.36005175,0.00049402
166,0.02805007,0.02795147,0.00403168,0.09456795,0.00000025,1.36004663,0.00049552
167,0.02805008,0.02795146,0.00405320,0.09456630,0.00000025,1.36004305,0.00049687
168,0.02805010,0.02795146,0.00407092,0.09456529,0.00000025,1.36004078,0.00049796
169,0.02805010,0.02795145,0.00408269,0.09456487,0.00000025,1.36003983,0.00049871
170,0.02805009,0.02795143,0.00408837,0.09456497,0.00000025,1.36004007,0.00049905
