iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
729,0.6257129907608032,1.0,5.031412001699209e-05,5.031412001699209e-05,20.0,0.00012240521027706563,0.0024481042055413127,10.0,0.013396704569458961,0.13396704569458961,1.0,0.0002477872185409069,0.0002477872185409069,3.6418209104552277,0.011806723661720753,0.042997973115221154,500.0,0.0004714942770078778,0.2357471385039389,200.0,0.0007337274146266282,0.14674548292532563,0.36418209104552274,0.06532789021730423,0.023791247662930202,0.00036418209104552274,109.06041717529297,0.03971785077719524,700000,700000,3149
730,0.6255528926849365,1.0,5.04193885717541e-05,5.04193885717541e-05,20.0,0.00012239872012287378,0.0024479744024574757,10.0,0.013402869924902916,0.13402869924902916,1.0,0.0002480827970430255,0.0002480827970430255,3.646823411705853,0.011739511974155903,0.04281192710935294,500.0,0.00047134741907939315,0.23567370953969657,200.0,0.0007336863782256842,0.14673727564513683,0.3646823411705853,0.06530490517616272,0.023815545709566094,0.0003646823411705853,108.96929931640625,0.03973917919042529,700000,700000,3141
731,0.6257101893424988,1.0,5.0506343541201204e-05,5.0506343541201204e-05,20.0,0.000122596335131675,0.0024519267026335,10.0,0.013409632258117199,0.134096322581172,1.0,0.00024815674987621605,0.00024815674987621605,3.651825912956478,0.01173712033778429,0.04286192019300916,500.0,0.00047124939737841487,0.23562469868920743,200.0,0.0007336499984376132,0.14672999968752265,0.36518259129564784,0.06529335677623749,0.023843997221937654,0.00036518259129564784,108.99375915527344,0.039802623403376494,700000,700000,3138
732,0.6259263753890991,1.0,5.0576316425576806e-05,5.0576316425576806e-05,20.0,0.00012277856876607984,0.002455571375321597,10.0,0.013416342437267303,0.13416342437267303,1.0,0.00024815674987621605,0.00024815674987621605,3.6568284142071037,0.011753280647099018,0.04297973063046214,500.0,0.0004711717483587563,0.23558587417937815,200.0,0.0007336261915042996,0.14672523830085993,0.36568284142071034,0.06527113914489746,0.023868535625272656,0.00036568284142071033,108.97210693359375,0.03984922969907805,700000,700000,3129
733,0.6263608932495117,1.0,5.065650839242153e-05,5.065650839242153e-05,20.0,0.0001229563495144248,0.002459126990288496,10.0,0.013423403725028038,0.13423403725028038,1.0,0.00024815674987621605,0.00024815674987621605,3.661830915457729,0.011833138763904572,0.043330953352567016,500.0,0.00047109383740462363,0.2355469187023118,200.0,0.0007336059352383018,0.14672118704766035,0.3661830915457729,0.06522421538829803,0.023884004834534348,0.0003661830915457729,108.92313385009766,0.03988580989408278,700000,700000,3147
734,0.6259002089500427,1.0,5.074054206488654e-05,5.074054206488654e-05,20.0,0.00012309933663345873,0.0024619867326691747,10.0,0.013430258259177208,0.13430258259177208,1.0,0.00024845253210514784,0.00024845253210514784,3.666833416708354,0.011671443469822407,0.042797238936367304,500.0,0.00047100131632760167,0.23550065816380084,200.0,0.0007335965638048947,0.14671931276097894,0.36668334167083544,0.0651690810918808,0.02389641642838851,0.0003666833416708354,108.87556457519531,0.03992285584473145,700000,700000,3133
735,0.6261168122291565,1.0,5.083303403807804e-05,5.083303403807804e-05,20.0,0.00012318382505327463,0.0024636765010654926,10.0,0.013437152840197086,0.13437152840197086,1.0,0.00024882261641323566,0.00024882261641323566,3.6718359179589797,0.011695977300405502,0.042945709547261825,500.0,0.00047090553562156856,0.23545276781078428,200.0,0.0007336162379942834,0.1467232475988567,0.36718359179589793,0.06512443721294403,0.023912624769535228,0.0003671835917958979,108.79475402832031,0.039947648552669884,700000,700000,3149
736,0.6264431476593018,1.0,5.091394268674776e-05,5.091394268674776e-05,20.0,0.0001230892667081207,0.002461785334162414,10.0,0.013444201089441776,0.13444201089441776,1.0,0.0002488965983502567,0.0002488965983502567,3.676838419209605,0.011750662699341774,0.04320528806411308,500.0,0.0004707996849901974,0.2353998424950987,200.0,0.0007336393464356661,0.14672786928713322,0.3676838419209605,0.06506552547216415,0.02392354238221143,0.00036768384192096046,108.74293518066406,0.039983020188988534,700000,700000,3148
737,0.6262677311897278,1.0,5.097555185784586e-05,5.097555185784586e-05,20.0,0.00012296705972403288,0.0024593411944806576,10.0,0.013451424427330494,0.13451424427330494,1.0,0.00024904473684728146,0.00024904473684728146,3.68184092046023,0.011672989465296268,0.04297809027742898,500.0,0.0004707071930170059,0.23535359650850296,200.0,0.0007336398120969534,0.14672796241939068,0.36818409204602304,0.06501279026269913,0.023936675154250405,0.000368184092046023,108.63536071777344,0.03999781164996561,700000,700000,3145
738,0.6265097856521606,1.0,5.1005739805987105e-05,5.1005739805987105e-05,20.0,0.00012299117224756628,0.0024598234449513257,10.0,0.013459204696118832,0.13459204696118832,1.0,0.00024904473684728146,0.00024904473684728146,3.686843421710855,0.01172423455864191,0.043225417057124,500.0,0.0004706495674327016,0.2353247837163508,200.0,0.0007336237467825413,0.14672474935650826,0.36868434217108553,0.06496459990739822,0.023951430781266877,0.00036868434217108556,108.30802917480469,0.03993147448815961,700000,700000,3142
739,0.6265645623207092,1.0,5.10421596118249e-05,5.10421596118249e-05,20.0,0.000123128411360085,0.0024625682272017,10.0,0.013466698117554188,0.13466698117554188,1.0,0.00024904473684728146,0.00024904473684728146,3.691845922961481,0.0116826631128788,0.04313059218261408,500.0,0.000470606901217252,0.235303450608626,200.0,0.0007335890550166368,0.14671781100332737,0.3691845922961481,0.06492424011230469,0.02396902911599843,0.00036918459229614805,108.38468170166016,0.040013954525175185,700000,700000,3153
740,0.6266065835952759,1.0,5.112686631036922e-05,5.112686631036922e-05,20.0,0.0001233138027600944,0.002466276055201888,10.0,0.013473021797835827,0.13473021797835827,1.0,0.0002491929044481367,0.0002491929044481367,3.696848424212106,0.011631031520664692,0.0429981605491306,500.0,0.0004705125465989113,0.23525627329945564,200.0,0.0007335327100008726,0.14670654200017452,0.3696848424212106,0.06488372385501862,0.023986529229043898,0.0003696848424212106,108.6392822265625,0.04016229593068018,700000,700000,3144
741,0.6273697018623352,1.0,5.12262195115909e-05,5.12262195115909e-05,20.0,0.0001234916999237612,0.0024698339984752238,10.0,0.013478160835802555,0.13478160835802555,1.0,0.0002491929044481367,0.0002491929044481367,3.701850925462731,0.011685457080602646,0.04325782010828393,500.0,0.00047038699267432094,0.23519349633716047,200.0,0.0007334913243539631,0.14669826487079263,0.37018509254627313,0.06486084312200546,0.024010517213748896,0.00037018509254627314,109.83074951171875,0.04065770617242215,700000,700000,3153
742,0.6277101039886475,1.0,5.1307470130268484e-05,5.1307470130268484e-05,20.0,0.00012349461030680686,0.0024698922061361372,10.0,0.013482972979545593,0.13482972979545593,1.0,0.0002488965983502567,0.0002488965983502567,3.706853426713357,0.01175056491047144,0.04355762180419878,500.0,0.00047026085667312145,0.23513042833656073,200.0,0.0007334674592129886,0.14669349184259772,0.3706853426713357,0.06485379487276077,0.02404035117594584,0.0003706853426713357,109.76536560058594,0.04068841216109764,700000,700000,3150
743,0.6274888515472412,1.0,5.131369107402861e-05,5.131369107402861e-05,20.0,0.0001234009541803971,0.002468019083607942,10.0,0.01348797231912613,0.1348797231912613,1.0,0.0002485265431459993,0.0002485265431459993,3.711855927963982,0.011660794727504253,0.04328319003405781,500.0,0.00047018774785101414,0.23509387392550707,200.0,0.0007334336405619979,0.14668672811239958,0.3711855927963982,0.06483659893274307,0.024066411409752554,0.0003711855927963982,109.67855834960938,0.0407111006980541,700000,700000,3132
744,0.6281182765960693,1.0,5.1293245633132756e-05,5.1293245633132756e-05,20.0,0.00012328726006671786,0.0024657452013343573,10.0,0.01349258329719305,0.1349258329719305,1.0,0.0002480827970430255,0.0002480827970430255,3.716858429214607,0.011783378198742867,0.04379714858262106,500.0,0.00047013297444209456,0.23506648722104728,200.0,0.000733423512428999,0.1466847024857998,0.37168584292146073,0.06484941393136978,0.024103609080043897,0.00037168584292146073,109.70387268066406,0.04077537638906123,700000,700000,3142
745,0.628021776676178,1.0,5.13460036017932e-05,5.13460036017932e-05,20.0,0.000123379155411385,0.0024675831082277,10.0,0.013497435487806797,0.13497435487806797,1.0,0.0002480827970430255,0.0002480827970430255,3.721860930465233,0.011713181622326374,0.043594833051579907,500.0,0.0004700186545960605,0.23500932729803026,200.0,0.0007334215333685279,0.14668430667370558,0.3721860930465233,0.06483809649944305,0.024131837816701168,0.0003721860930465233,109.78411865234375,0.04086012219977176,700000,700000,3166
746,0.6278160810470581,1.0,5.145467002876103e-05,5.145467002876103e-05,20.0,0.00012356496881693602,0.0024712993763387203,10.0,0.013502663001418114,0.13502663001418114,1.0,0.0002483046555425972,0.0002483046555425972,3.726863431715858,0.011631319299340248,0.04334833855932209,500.0,0.00046988576650619507,0.23494288325309753,200.0,0.0007334121037274599,0.14668242074549198,0.3726863431715858,0.0648026242852211,0.02415105307278125,0.00037268634317158577,109.7269058227539,0.04089371927861513,700000,700000,3135
747,0.6280226707458496,1.0,5.156414408702403e-05,5.156414408702403e-05,20.0,0.0001238000695593655,0.0024760013911873102,10.0,0.013508656993508339,0.1350865699350834,1.0,0.0002483046555425972,0.0002483046555425972,3.731865932966483,0.011651870794594288,0.04348321967367353,500.0,0.0004698110860772431,0.23490554303862154,200.0,0.0007333891117013991,0.14667782234027982,0.37318659329664833,0.0647745206952095,0.024172982710668478,0.0003731865932966483,109.65200805664062,0.04092065933479435,700000,700000,3143
748,0.628224790096283,1.0,5.163351306691766e-05,5.163351306691766e-05,20.0,0.0001239688426721841,0.002479376853443682,10.0,0.013514901511371136,0.13514901511371136,1.0,0.00024815674987621605,0.00024815674987621605,3.7368684342171083,0.011662987992167473,0.0435830516765838,500.0,0.00046980450861155987,0.23490225430577993,200.0,0.0007333643734455109,0.14667287468910217,0.3736868434217109,0.06473491340875626,0.02419058545089591,0.00037368684342171086,109.57777404785156,0.04094777249311912,700000,700000,3137
749,0.6279394626617432,1.0,5.168501957086846e-05,5.168501957086846e-05,20.0,0.00012410814815666527,0.0024821629631333053,10.0,0.01352138351649046,0.1352138351649046,1.0,0.0002480827970430255,0.0002480827970430255,3.741870935467734,0.01154896430671215,0.04321473387404046,500.0,0.00046981393825262785,0.23490696912631392,200.0,0.0007333410321734846,0.1466682064346969,0.3741870935467734,0.06468785554170609,0.024205360652924536,0.0003741870935467734,109.43301391601562,0.040948421415297497,700000,700000,3148
750,0.6282970309257507,1.0,5.176253034733236e-05,5.176253034733236e-05,20.0,0.00012388874893076718,0.0024777749786153436,10.0,0.013528095558285713,0.13528095558285713,1.0,0.00024793497868813574,0.00024793497868813574,3.746873436718359,0.011593097820878029,0.04343787027432538,500.0,0.0004697437398135662,0.2348718699067831,200.0,0.0007333309622481465,0.1466661924496293,0.3746873436718359,0.06462583690881729,0.024214483163934042,0.0003746873436718359,109.5531005859375,0.041048160249558374,700000,700000,3131
751,0.6287519931793213,1.0,5.1885097491322085e-05,5.1885097491322085e-05,20.0,0.00012346403673291206,0.0024692807346582413,10.0,0.013535157777369022,0.13535157777369022,1.0,0.00024815674987621605,0.00024815674987621605,3.7518759379689843,0.011699136346578598,0.043893708153746616,500.0,0.00046958005987107754,0.23479002993553877,200.0,0.0007333192625083029,0.14666385250166059,0.3751875937968984,0.06454802304506302,0.02421761745062394,0.00037518759379689845,109.45416259765625,0.041065843896069126,700000,700000,3131
752,0.6287357807159424,1.0,5.197206337470561e-05,5.197206337470561e-05,20.0,0.00012310134479776025,0.002462026895955205,10.0,0.013542297296226025,0.13542297296226025,1.0,0.00024845253210514784,0.00024845253210514784,3.75687843921961,0.011691883206367493,0.043924983931875876,500.0,0.00046947068767622113,0.23473534383811057,200.0,0.0007333328831009567,0.14666657662019134,0.375687843921961,0.06447076797485352,0.024220883816465727,0.000375687843921961,109.13995361328125,0.04100255385871647,700000,700000,3141
753,0.6291301250457764,1.0,5.206438072491437e-05,5.206438072491437e-05,20.0,0.00012298120418563485,0.002459624083712697,10.0,0.01355076115578413,0.1355076115578413,1.0,0.0002483046555425972,0.0002483046555425972,3.761880940470235,0.011780335567891598,0.04431621984519501,500.0,0.0004694108502008021,0.23470542510040104,200.0,0.000733324617613107,0.1466649235226214,0.3761880940470235,0.0643681064248085,0.02421451527336468,0.0003761880940470235,108.88557434082031,0.04096145668048868,700000,700000,3148
754,0.6293125748634338,1.0,5.2159819460939616e-05,5.2159819460939616e-05,20.0,0.00012312836770433933,0.0024625673540867865,10.0,0.013559630140662193,0.13559630140662193,1.0,0.0002483046555425972,0.0002483046555425972,3.7668834417208603,0.011777560226619244,0.04436469660152221,500.0,0.0004693987430073321,0.23469937150366604,200.0,0.0007333041867241263,0.14666083734482527,0.376688344172086,0.06426022201776505,0.02420607662800254,0.00037668834417208604,108.90242767333984,0.041022275156590744,700000,700000,3145
755,0.6293818950653076,1.0,5.227514338912442e-05,5.227514338912442e-05,20.0,0.00012340996181592345,0.002468199236318469,10.0,0.013568424619734287,0.13568424619734287,1.0,0.0002485265431459993,0.0002485265431459993,3.771885942971486,0.011748665012419224,0.04431462440902499,500.0,0.00046942528570070863,0.2347126428503543,200.0,0.0007332570967264473,0.14665141934528947,0.37718859429714857,0.06416306644678116,0.024201576838855925,0.0003771885942971486,108.82706451416016,0.04104832748558117,700000,700000,3146
756,0.629539966583252,1.0,5.2409188356250525e-05,5.2409188356250525e-05,20.0,0.00012359279207885265,0.002471855841577053,10.0,0.013575984165072441,0.1357598416507244,1.0,0.0002491929044481367,0.0002491929044481367,3.776888444222111,0.011704173870384693,0.044205359040222325,500.0,0.000469405174953863,0.2347025874769315,200.0,0.0007332181558012962,0.14664363116025925,0.3776888444222111,0.06409824639558792,0.024209192610639762,0.00037768884442221113,109.20601654052734,0.04124589419114465,700000,700000,3158
757,0.6294376254081726,1.0,5.2579998737201095e-05,5.2579998737201095e-05,20.0,0.00012344829156063497,0.0024689658312126994,10.0,0.013583976775407791,0.1358397677540779,1.0,0.0002497117966413498,0.0002497117966413498,3.7818909454727363,0.011665564961731434,0.044117894502596115,500.0,0.0004693326191045344,0.2346663095522672,200.0,0.0007332066306844354,0.14664132613688707,0.3781890945472736,0.06403421610593796,0.024217042209149123,0.0003781890945472736,108.89797973632812,0.04118402835450929,700000,700000,3130
758,0.6295832395553589,1.0,5.275256262393668e-05,5.275256262393668e-05,20.0,0.0001230877824127674,0.002461755648255348,10.0,0.013591320253908634,0.13591320253908634,1.0,0.00025008272496052086,0.00025008272496052086,3.7868934467233615,0.011717556044459343,0.0443731361963768,500.0,0.00046924682101234794,0.23462341050617397,200.0,0.0007331937667913735,0.1466387533582747,0.37868934467233617,0.06396353989839554,0.024222311007046235,0.00037868934467233617,108.3944091796875,0.04104780777840092,700000,700000,3156
759,0.6288477182388306,1.0,5.2891773520968854e-05,5.2891773520968854e-05,20.0,0.00012269684521015733,0.0024539369042031467,10.0,0.013598586432635784,0.13598586432635784,1.0,0.000250156968832016,0.000250156968832016,3.791895947973987,0.011617937125265598,0.04405400870911117,500.0,0.00046917289728298783,0.23458644864149392,200.0,0.0007331875385716558,0.14663750771433115,0.3791895947973987,0.06389588862657547,0.02422865611753087,0.0003791895947973987,107.06585693359375,0.040598258907285675,700000,700000,3162
760,0.6294204592704773,1.0,5.2992196287959814e-05,5.2992196287959814e-05,20.0,0.00012248425628058612,0.0024496851256117225,10.0,0.013605055399239063,0.13605055399239063,1.0,0.0002499342954251915,0.0002499342954251915,3.7968984492246123,0.011710390448570251,0.0444631633339911,500.0,0.00046914833365008235,0.23457416682504117,200.0,0.0007331598317250609,0.1466319663450122,0.3796898449224612,0.06384709477424622,0.02424209351358323,0.0003796898449224612,107.20829772949219,0.040705901939311936,700000,700000,3141
761,0.6293244361877441,1.0,5.306562889018096e-05,5.306562889018096e-05,20.0,0.00012248585699126124,0.002449717139825225,10.0,0.013611186295747757,0.13611186295747757,1.0,0.0002497859240975231,0.0002497859240975231,3.8019009504752375,0.011645425111055374,0.044274752798409624,500.0,0.0004691557842306793,0.23457789211533964,200.0,0.0007331195520237088,0.14662391040474176,0.38019009504752377,0.06380137801170349,0.024256651970432544,0.00038019009504752376,107.12225341796875,0.040726819708682464,700000,700000,3158
762,0.6300711631774902,1.0,5.315518501447514e-05,5.315518501447514e-05,20.0,0.00012255382898729295,0.002451076579745859,10.0,0.013616998679935932,0.13616998679935932,1.0,0.0002499342954251915,0.0002499342954251915,3.806903451725863,0.011790207587182522,0.0448841819602096,500.0,0.00046909271623007953,0.23454635811503977,200.0,0.0007330749067477882,0.14661498134955764,0.3806903451725863,0.0637524202466011,0.024269930869266355,0.0003806903451725863,107.25665283203125,0.04083157218868223,700000,700000,3145
763,0.629923939704895,1.0,5.3253897931426764e-05,5.3253897931426764e-05,20.0,0.0001226389140356332,0.002452778280712664,10.0,0.013622861355543137,0.13622861355543137,1.0,0.00025045397342182696,0.00025045397342182696,3.8119059529764883,0.011672641150653362,0.04449501028913388,500.0,0.0004690251953434199,0.23451259767170995,200.0,0.0007330506341531873,0.14661012683063745,0.3811905952976488,0.06370419263839722,0.024283439114786733,0.00038119059529764885,107.65652465820312,0.04103765472213646,700000,700000,3141
764,0.6304501295089722,1.0,5.3336782002588734e-05,5.3336782002588734e-05,20.0,0.00012272593448869884,0.002454518689773977,10.0,0.013630774803459644,0.13630774803459644,1.0,0.0002506768505554646,0.0002506768505554646,3.8169084542271134,0.011774360202252865,0.04494165499909423,500.0,0.0004689839552156627,0.23449197760783136,200.0,0.0007330478401854634,0.14660956803709269,0.38169084542271137,0.06364540755748749,0.024292869417890422,0.00038169084542271134,107.54183959960938,0.04104773567508852,700000,700000,3164
765,0.6306737661361694,1.0,5.33814454684034e-05,5.33814454684034e-05,20.0,0.00012267258716747165,0.002453451743349433,10.0,0.013640043325722218,0.13640043325722218,1.0,0.0002508254547137767,0.0002508254547137767,3.821910955477739,0.011792619712650776,0.04507034247356275,500.0,0.00046896195271983743,0.2344809763599187,200.0,0.0007330606458708644,0.14661212917417288,0.38219109554777386,0.06357817351818085,0.02429901178984,0.0003821910955477739,107.41539001464844,0.0410532055883899,700000,700000,3141
766,0.6302372217178345,1.0,5.343175871530548e-05,5.343175871530548e-05,20.0,0.00012250094732735306,0.002450018946547061,10.0,0.013649527914822102,0.13649527914822102,1.0,0.00025104853557422757,0.00025104853557422757,3.8269134567283642,0.01157552469521761,0.04429853122481977,500.0,0.00046892795944586396,0.23446397972293198,200.0,0.000733070308342576,0.1466140616685152,0.3826913456728364,0.06347797065973282,0.02429247001235398,0.00038269134567283644,107.968017578125,0.041318425936601115,700000,700000,3143
767,0.6311950087547302,1.0,5.3567833674605936e-05,5.3567833674605936e-05,20.0,0.00012233961024321616,0.002446792204864323,10.0,0.013661427423357964,0.13661427423357964,1.0,0.000251197227044031,0.000251197227044031,3.8319159579789894,0.011716282926499844,0.044895811514251524,500.0,0.0004688693443313241,0.23443467216566205,200.0,0.0007330388762056828,0.14660777524113655,0.38319159579789897,0.06338556110858917,0.024288814311745528,0.00038319159579789893,108.56732177734375,0.041602085283364336,700000,700000,3150
768,0.6313353180885315,1.0,5.377452907850966e-05,5.377452907850966e-05,20.0,0.0001223282888531685,0.0024465657770633698,10.0,0.013677102513611317,0.13677102513611317,1.0,0.000251197227044031,0.000251197227044031,3.8369184592296146,0.011724211275577545,0.044984842663171466,500.0,0.00046884396579116583,0.23442198289558291,200.0,0.0007330026128329337,0.14660052256658673,0.38369184592296146,0.06324999779462814,0.024268508408444113,0.0003836918459229615,108.25587463378906,0.04153689637024323,700000,700000,3141
769,0.6310541033744812,1.0,5.403219984145835e-05,5.403219984145835e-05,20.0,0.00012241510557942092,0.0024483021115884185,10.0,0.01369537878781557,0.1369537878781557,1.0,0.00025104853557422757,0.00025104853557422757,3.8419209604802402,0.011663579382002354,0.04481055010194001,500.0,0.00046881689922884107,0.23440844961442053,200.0,0.0007329602958634496,0.14659205917268991,0.384192096048024,0.06307367235422134,0.024232406387214602,0.000384192096048024,107.50731658935547,0.04130346130096298,700000,700000,3140
770,0.6312097907066345,1.0,5.4328294936567545e-05,5.4328294936567545e-05,20.0,0.00012240835349075496,0.0024481670698150992,10.0,0.013715237379074097,0.13715237379074097,1.0,0.00025104853557422757,0.00025104853557422757,3.8469234617308654,0.011677633039653301,0.044922960517725805,500.0,0.0004687741748057306,0.2343870874028653,200.0,0.0007329396321438253,0.14658792642876506,0.38469234617308656,0.06286443024873734,0.02418346516322112,0.00038469234617308657,107.156982421875,0.04122247097669929,700000,700000,3132
771,0.6313587427139282,1.0,5.462886474560946e-05,5.462886474560946e-05,20.0,0.0001223428116645664,0.002446856233291328,10.0,0.013734967447817326,0.13734967447817326,1.0,0.0002513460349291563,0.0002513460349291563,3.8519259629814906,0.011736736632883549,0.045209040556880103,500.0,0.00046872993698343635,0.23436496849171817,200.0,0.0007329327054321766,0.14658654108643532,0.38519259629814906,0.06269267946481705,0.024148755971940532,0.00038519259629814906,106.30241394042969,0.04094690281847466,700000,700000,3147
772,0.6311770677566528,1.0,5.485770816449076e-05,5.485770816449076e-05,20.0,0.00012235890608280897,0.0024471781216561794,10.0,0.013749612495303154,0.13749612495303154,1.0,0.000251718214713037,0.000251718214713037,3.856928464232116,0.011656021699309349,0.04495644187177343,500.0,0.0004686836036853492,0.2343418018426746,200.0,0.0007329406798817217,0.14658813597634435,0.3856928464232116,0.06254775822162628,0.024124222905889878,0.0003856928464232116,106.08587646484375,0.04091656365902678,700000,700000,3140
773,0.6313179731369019,1.0,5.499049439094961e-05,5.499049439094961e-05,20.0,0.00012213813897687942,0.0024427627795375884,10.0,0.013755964115262032,0.13755964115262032,1.0,0.0002517926914151758,0.0002517926914151758,3.8619309654827414,0.011675405316054821,0.04508960932463393,500.0,0.0004686135216616094,0.2343067608308047,200.0,0.0007329606451094151,0.146592129021883,0.38619309654827416,0.06248742341995239,0.02413221154587456,0.00038619309654827416,105.87466430664062,0.040888064454590575,700000,700000,3147
774,0.6312944293022156,1.0,5.500969564309344e-05,5.500969564309344e-05,20.0,0.00012200633500469849,0.0024401267000939697,10.0,0.013756983913481236,0.13756983913481236,1.0,0.0002519416739232838,0.0002519416739232838,3.8669334667333666,0.011608383618295193,0.04488884710826505,500.0,0.0004686006286647171,0.23430031433235854,200.0,0.0007329562213271856,0.14659124426543713,0.38669334667333666,0.0624832920730114,0.024161873322880344,0.0003866933466733367,106.11819458007812,0.04103519980510275,700000,700000,3134
775,0.6317343711853027,1.0,5.498619793797843e-05,5.498619793797843e-05,20.0,0.00012178154429420829,0.0024356308858841658,10.0,0.013755078427493572,0.13755078427493572,1.0,0.0002519416739232838,0.0002519416739232838,3.871935967983992,0.011697652749717236,0.04529256242261701,500.0,0.00046856864355504513,0.23428432177752256,200.0,0.0007329530781134963,0.14659061562269926,0.3871935967983992,0.062495630234479904,0.02419790785467106,0.0003871935967983992,106.0853271484375,0.04107555938613838,700000,700000,3137
776,0.6321921348571777,1.0,5.495150981005281e-05,5.495150981005281e-05,20.0,0.000121587589092087,0.00243175178184174,10.0,0.013751579448580742,0.13751579448580742,1.0,0.0002519416739232838,0.0002519416739232838,3.8769384692346174,0.011729711666703224,0.04547537039367183,500.0,0.00046851314255036414,0.23425657127518207,200.0,0.0007329313666559756,0.14658627333119512,0.3876938469234617,0.06254084408283234,0.024246700432313684,0.00038769384692346174,106.71514892578125,0.04137280661204626,700000,700000,3157
777,0.6321181654930115,1.0,5.495900404639542e-05,5.495900404639542e-05,20.0,0.00012148483074270189,0.0024296966148540378,10.0,0.013749406673014164,0.13749406673014164,1.0,0.0002517926914151758,0.0002517926914151758,3.8819409704852426,0.011696630157530308,0.045405627825130156,500.0,0.00046844471944496036,0.23422235972248018,200.0,0.0007328813662752509,0.14657627325505018,0.38819409704852426,0.06259623914957047,0.02429949053530099,0.0003881940970485243,106.6060791015625,0.04138385061671461,700000,700000,3139
778,0.6319680213928223,1.0,5.4968179028946906e-05,5.4968179028946906e-05,20.0,0.00012159613834228367,0.0024319227668456733,10.0,0.013749114237725735,0.13749114237725735,1.0,0.0002517926914151758,0.0002517926914151758,3.8869434717358677,0.011620152741670609,0.045166876839810216,500.0,0.00046845513861626387,0.23422756930813193,200.0,0.0007328302599489689,0.14656605198979378,0.3886943471735868,0.06261852383613586,0.024339466243460513,0.0003886943471735868,106.60894775390625,0.041438295350067614,700000,700000,3125
779,0.6323293447494507,1.0,5.5007683840813115e-05,5.5007683840813115e-05,20.0,0.00012156165030319244,0.0024312330060638487,10.0,0.013750800862908363,0.13750800862908363,1.0,0.0002517926914151758,0.0002517926914151758,3.8919459729864934,0.011704805307090282,0.04555446987952096,500.0,0.0004684971063397825,0.23424855316989124,200.0,0.0007328027859330177,0.14656055718660355,0.3891945972986493,0.06259683519601822,0.02436235006628423,0.00038919459729864933,106.26406860351562,0.04135740138746131,700000,700000,3135
780,0.632748007774353,1.0,5.5035634431988e-05,5.5035634431988e-05,20.0,0.00012136557779740542,0.0024273115559481084,10.0,0.013755054213106632,0.13755054213106632,1.0,0.00025223969714716077,0.00025223969714716077,3.8969484742371185,0.011726674623787403,0.045698246783043454,500.0,0.00046853910316713154,0.23426955158356577,200.0,0.0007327953935600817,0.14655907871201634,0.38969484742371185,0.06258042901754379,0.02438727073770216,0.0003896948474237119,106.61854553222656,0.04154869783371911,700000,700000,3155
781,0.6324549913406372,1.0,5.508982212631963e-05,5.508982212631963e-05,20.0,0.00012104112829547375,0.002420822565909475,10.0,0.013760869391262531,0.1376086939126253,1.0,0.0002524633891880512,0.0002524633891880512,3.9019509754877437,0.011616921983659267,0.045328660066304295,500.0,0.000468532060040161,0.2342660300200805,200.0,0.0007328189094550908,0.14656378189101815,0.3901950975487744,0.06253355741500854,0.024400287535621144,0.0003901950975487744,106.50870513916016,0.04155917459156825,700000,700000,3140
782,0.6324962973594666,1.0,5.5193842854350805e-05,5.5193842854350805e-05,20.0,0.00012064589827787131,0.002412917965557426,10.0,0.013767959550023079,0.1376795955002308,1.0,0.0002528363838791847,0.0002528363838791847,3.9069534767383693,0.011602128855884075,0.045328977671062844,500.0,0.0004684824380092323,0.23424121900461614,200.0,0.0007328476058319211,0.14656952116638422,0.3906953476738369,0.062445707619190216,0.024397247449018288,0.0003906953476738369,106.37140655517578,0.04155881366662946,700000,700000,3144
783,0.6329958438873291,1.0,5.5312790209427476e-05,5.5312790209427476e-05,20.0,0.00012042494199704379,0.0024084988399408758,10.0,0.013776185922324657,0.13776185922324657,1.0,0.0002528363838791847,0.0002528363838791847,3.9119559779889945,0.011760229244828224,0.04600549909682677,500.0,0.00046844343887642026,0.23422171943821013,200.0,0.0007328372448682785,0.1465674489736557,0.39119559779889945,0.062379151582717896,0.024402449493589492,0.00039119559779889946,105.62548065185547,0.04132022304639869,700000,700000,3150
784,0.6327584385871887,1.0,5.541709833778441e-05,5.541709833778441e-05,20.0,0.00012035780673613772,0.0024071561347227544,10.0,0.01378310564905405,0.1378310564905405,1.0,0.0002526871394366026,0.0002526871394366026,3.9169584792396197,0.011668234132230282,0.04570398862199255,500.0,0.00046841107541695237,0.23420553770847619,200.0,0.0007327960338443518,0.14655920676887035,0.391695847923962,0.062330570071935654,0.024414625495910766,0.000391695847923962,105.51246643066406,0.041328795005107534,700000,700000,3135
